Date,Site,ID,Lat,Long,CO2PixelDay,Blue,Green,Red,NIR,SWIR_1,SWIR_2,Acquisition_Date,Acquisition_Time,Driver,Days_of_data_acquisition_offset
2016-02-26,East Creek,C14,40.24374442,-120.9022604,38.73351456,700.0,837.0,999.0,1582.0,1798.0,1324.0,2016-02-12,18:47:09,7,13.217255671296297
2016-02-26,East Creek,C15,40.24363387,-120.9025817,48.68007195,728.0,869.0,1026.0,1697.0,1763.0,1398.0,2016-02-12,18:47:09,7,13.217255671296297
2016-02-26,East Creek,C16,40.2433883,-120.9024298,31.26081004,644.0,744.0,888.0,1505.0,1656.0,1176.0,2016-02-12,18:47:09,7,13.217255671296297
2016-02-26,East Creek,C17,40.24349963,-120.9021082,16.24183874,670.0,682.0,860.0,1467.0,1585.0,991.0,2016-02-12,18:47:09,7,13.217255671296297
2016-02-26,East Creek,C18,40.24360711,-120.9017846,21.84409189,643.0,744.0,915.0,1505.0,1692.0,1176.0,2016-02-12,18:47:09,7,13.217255671296297
2016-02-26,Greenville,V13,40.2389621,-120.9097328,45.13940587,560.0,683.0,778.0,1582.0,1762.0,954.0,2016-02-12,18:47:09,7,13.217255671296297
2016-02-26,Greenville,V14,40.23922155,-120.9098292,120.371478,588.0,621.0,723.0,1428.0,1585.0,880.0,2016-02-12,18:47:09,7,13.217255671296297
2016-02-26,Greenville,V17,40.23911207,-120.9101607,7.170202258,476.0,652.0,694.0,1428.0,1478.0,769.0,2016-02-12,18:47:09,7,13.217255671296297
2016-02-26,Greenville,V18,40.238856,-120.9100594,72.25815891,616.0,683.0,695.0,1581.0,1585.0,917.0,2016-02-12,18:47:09,7,13.217255671296297
2016-02-26,Greenville,V19,40.23875009,-120.9103828,22.06279533,560.0,714.0,750.0,1542.0,1585.0,843.0,2016-02-12,18:47:09,7,13.217255671296297
2016-02-26,Greenville,V20,40.23900989,-120.9104784,48.9043045,588.0,652.0,723.0,1467.0,1549.0,843.0,2016-02-12,18:47:09,7,13.217255671296297
2016-03-03,Bean,BE1,37.75321,-120.14115,41.71352835,300.0,554.0,639.0,2007.0,2300.0,1474.0,2016-02-29,18:39:47,8,2.2223662037037037
2016-03-03,Bean,BE10,37.753,-120.14211,76.35364247,186.0,385.0,386.0,1841.0,1690.0,1005.0,2016-02-29,18:39:47,8,2.2223662037037037
2016-03-03,Bean,BE11,37.7528,-120.14188,32.5975091,259.0,518.0,600.0,1999.0,2164.0,1399.0,2016-02-29,18:39:47,8,2.2223662037037037
2016-03-03,Bean,BE12,37.75259,-120.14163,56.38480918,295.0,544.0,618.0,1929.0,2309.0,1511.0,2016-02-29,18:39:47,8,2.2223662037037037
2016-03-03,Bean,BE13,37.75489,-120.14307,64.41891126,288.0,573.0,672.0,2111.0,2395.0,1514.0,2016-02-29,18:39:47,8,2.2223662037037037
2016-03-03,Bean,BE14,37.75511,-120.14286,89.72737628,242.0,491.0,555.0,2182.0,2028.0,1257.0,2016-02-29,18:39:47,8,2.2223662037037037
2016-03-03,Bean,BE15,37.75547,-120.14291,59.71334309,285.0,544.0,577.0,2259.0,2180.0,1366.0,2016-02-29,18:39:47,8,2.2223662037037037
2016-03-03,Bean,BE16,37.75531,-120.14264,50.38479639,300.0,568.0,628.0,2202.0,2309.0,1451.0,2016-02-29,18:39:47,8,2.2223662037037037
2016-03-03,Bean,BE17,37.75494,-120.1426,57.26613295,256.0,534.0,607.0,2076.0,2015.0,1301.0,2016-02-29,18:39:47,8,2.2223662037037037
2016-03-03,Bean,BE18,37.75472,-120.14281,38.81001335,217.0,435.0,495.0,1887.0,1722.0,1085.0,2016-02-29,18:39:47,8,2.2223662037037037
2016-03-03,Bean,BE19,37.7535,-120.14386,34.02708216,299.0,521.0,630.0,1826.0,2379.0,1580.0,2016-02-29,18:39:47,8,2.2223662037037037
2016-03-03,Bean,BE2,37.75339,-120.14139,77.96604775,294.0,554.0,629.0,1934.0,2306.0,1489.0,2016-02-29,18:39:47,8,2.2223662037037037
2016-03-03,Bean,BE20,37.75378,-120.14388,70.47153131,293.0,518.0,616.0,1896.0,2451.0,1646.0,2016-02-29,18:39:47,8,2.2223662037037037
2016-03-03,Bean,BE21,37.75405,-120.14391,111.8509965,297.0,525.0,645.0,1779.0,2441.0,1644.0,2016-02-29,18:39:47,8,2.2223662037037037
2016-03-03,Bean,BE22,37.75405,-120.14358,87.13222841,239.0,406.0,507.0,1557.0,2006.0,1268.0,2016-02-29,18:39:47,8,2.2223662037037037
2016-03-03,Bean,BE23,37.75378,-120.14355,86.63674583,252.0,477.0,592.0,1706.0,1945.0,1304.0,2016-02-29,18:39:47,8,2.2223662037037037
2016-03-03,Bean,BE24,37.75351,-120.14352,59.98202017,234.0,467.0,568.0,1689.0,1953.0,1263.0,2016-02-29,18:39:47,8,2.2223662037037037
2016-03-03,Bean,BE3,37.75358,-120.14164,39.68883042,305.0,558.0,626.0,2016.0,2246.0,1465.0,2016-02-29,18:39:47,8,2.2223662037037037
2016-03-03,Bean,BE4,37.75376,-120.14139,89.19994936,305.0,558.0,626.0,2016.0,2246.0,1465.0,2016-02-29,18:39:47,8,2.2223662037037037
2016-03-03,Bean,BE5,37.75358,-120.14114,80.60364671,268.0,515.0,587.0,1894.0,2046.0,1313.0,2016-02-29,18:39:47,8,2.2223662037037037
2016-03-03,Bean,BE6,37.75339,-120.1409,102.4714408,262.0,494.0,561.0,1684.0,1847.0,1224.0,2016-02-29,18:39:47,8,2.2223662037037037
2016-03-03,Bean,BE7,37.75243,-120.14191,11.2274278,270.0,521.0,605.0,2059.0,2342.0,1532.0,2016-02-29,18:39:47,8,2.2223662037037037
2016-03-03,Bean,BE8,37.75263,-120.14213,60.20871734,300.0,550.0,632.0,2062.0,2496.0,1608.0,2016-02-29,18:39:47,8,2.2223662037037037
2016-03-03,Bean,BE9,37.75283,-120.14237,102.4945371,273.0,557.0,635.0,2423.0,2389.0,1498.0,2016-02-29,18:39:47,8,2.2223662037037037
2016-03-03,Smith,S1,37.761,-120.11996,80.57871008,247.0,510.0,585.0,2275.0,2257.0,1399.0,2016-02-29,18:39:47,8,2.2223662037037037
2016-03-03,Smith,S10,37.76184,-120.1213,73.84293062,258.0,536.0,583.0,2291.0,2259.0,1415.0,2016-02-29,18:39:47,8,2.2223662037037037
2016-03-03,Smith,S11,37.76198,-120.12159,78.33254534,236.0,502.0,522.0,2348.0,2143.0,1294.0,2016-02-29,18:39:47,8,2.2223662037037037
2016-03-03,Smith,S12,37.76213,-120.12188,96.61082213,251.0,488.0,545.0,2086.0,2056.0,1326.0,2016-02-29,18:39:47,8,2.2223662037037037
2016-03-03,Smith,S13,37.76237,-120.1217,58.58537556,226.0,455.0,495.0,1946.0,1947.0,1235.0,2016-02-29,18:39:47,8,2.2223662037037037
2016-03-03,Smith,S14,37.76222,-120.12142,308.6390857,193.0,440.0,448.0,2279.0,1962.0,1161.0,2016-02-29,18:39:47,8,2.2223662037037037
2016-03-03,Smith,S15,37.76208,-120.12113,121.7973291,218.0,482.0,496.0,2434.0,2292.0,1364.0,2016-02-29,18:39:47,8,2.2223662037037037
2016-03-03,Smith,S16,37.76194,-120.12084,142.0839467,275.0,549.0,621.0,2414.0,2583.0,1571.0,2016-02-29,18:39:47,8,2.2223662037037037
2016-03-03,Smith,S17,37.76004,-120.11923,115.9175806,271.0,508.0,628.0,1867.0,2085.0,1395.0,2016-02-29,18:39:47,8,2.2223662037037037
2016-03-03,Smith,S18,37.76015,-120.11953,132.1905645,230.0,482.0,578.0,1970.0,1989.0,1326.0,2016-02-29,18:39:47,8,2.2223662037037037
2016-03-03,Smith,S19,37.76026,-120.11985,62.35185541,277.0,563.0,634.0,2164.0,2372.0,1530.0,2016-02-29,18:39:47,8,2.2223662037037037
2016-03-03,Smith,S2,37.76117,-120.12023,96.05386487,256.0,515.0,548.0,2467.0,2341.0,1414.0,2016-02-29,18:39:47,8,2.2223662037037037
2016-03-03,Smith,S20,37.76036,-120.12016,51.64371984,258.0,503.0,586.0,1901.0,1964.0,1374.0,2016-02-29,18:39:47,8,2.2223662037037037
2016-03-03,Smith,S21,37.76061,-120.12007,144.427625,275.0,529.0,602.0,2221.0,2290.0,1448.0,2016-02-29,18:39:47,8,2.2223662037037037
2016-03-03,Smith,S22,37.76051,-120.11976,183.216374,295.0,555.0,648.0,2068.0,2344.0,1541.0,2016-02-29,18:39:47,8,2.2223662037037037
2016-03-03,Smith,S23,37.76041,-120.11945,175.6245373,293.0,551.0,643.0,2010.0,2400.0,1588.0,2016-02-29,18:39:47,8,2.2223662037037037
2016-03-03,Smith,S24,37.7603,-120.11914,57.44310141,273.0,544.0,648.0,2018.0,2287.0,1516.0,2016-02-29,18:39:47,8,2.2223662037037037
2016-03-03,Smith,S3,37.76133,-120.1205,78.47869795,251.0,538.0,577.0,2457.0,2276.0,1392.0,2016-02-29,18:39:47,8,2.2223662037037037
2016-03-03,Smith,S4,37.7615,-120.12077,69.40249147,194.0,455.0,471.0,2348.0,2059.0,1216.0,2016-02-29,18:39:47,8,2.2223662037037037
2016-03-03,Smith,S5,37.76172,-120.12058,123.1270085,266.0,530.0,595.0,2427.0,2454.0,1478.0,2016-02-29,18:39:47,8,2.2223662037037037
2016-03-03,Smith,S6,37.76156,-120.12032,144.6580815,234.0,508.0,553.0,2385.0,2279.0,1355.0,2016-02-29,18:39:47,8,2.2223662037037037
2016-03-03,Smith,S7,37.76139,-120.12005,98.31569289,271.0,554.0,592.0,2419.0,2417.0,1467.0,2016-02-29,18:39:47,8,2.2223662037037037
2016-03-03,Smith,S8,37.76123,-120.11978,78.59806503,270.0,563.0,603.0,2459.0,2477.0,1515.0,2016-02-29,18:39:47,8,2.2223662037037037
2016-03-03,Smith,S9,37.7617,-120.12101,94.23507041,216.0,474.0,505.0,2304.0,2176.0,1311.0,2016-02-29,18:39:47,8,2.2223662037037037
2016-03-11,Martis Control,MC1,39.30357608,-120.1085887,0.995720812,342.0,493.0,617.0,1212.0,1037.0,655.0,2016-03-16,18:39:19,8,5.777304976851852
2016-03-11,Martis Control,MC10,39.30409152,-120.1069854,3.651704013,341.0,496.0,645.0,1276.0,1377.0,924.0,2016-03-16,18:39:19,8,5.777304976851852
2016-03-11,Martis Control,MC11,39.30419277,-120.1066566,7.828094392,337.0,438.0,542.0,1213.0,953.0,606.0,2016-03-16,18:39:19,8,5.777304976851852
2016-03-11,Martis Control,MC12,39.30429442,-120.1063337,9.947047965,288.0,400.0,455.0,1210.0,900.0,564.0,2016-03-16,18:39:19,8,5.777304976851852
2016-03-11,Martis Control,MC13,39.30439386,-120.1060142,7.806560269,342.0,469.0,567.0,1222.0,1455.0,975.0,2016-03-16,18:39:19,8,5.777304976851852
2016-03-11,Martis Control,MC14,39.30394096,-120.1065273,21.29565004,388.0,563.0,721.0,1399.0,1856.0,1249.0,2016-03-16,18:39:19,8,5.777304976851852
2016-03-11,Martis Control,MC15,39.30384095,-120.10685,18.32016512,341.0,496.0,645.0,1276.0,1377.0,924.0,2016-03-16,18:39:19,8,5.777304976851852
2016-03-11,Martis Control,MC16,39.30373903,-120.1071714,12.86800814,293.0,437.0,573.0,1220.0,1322.0,822.0,2016-03-16,18:39:19,8,5.777304976851852
2016-03-11,Martis Control,MC17,39.30448804,-120.1075683,27.50678326,565.0,712.0,908.0,1561.0,2302.0,1727.0,2016-03-16,18:39:19,8,5.777304976851852
2016-03-11,Martis Control,MC18,39.30458978,-120.1072461,6.79779571,468.0,600.0,745.0,1334.0,1963.0,1379.0,2016-03-16,18:39:19,8,5.777304976851852
2016-03-11,Martis Control,MC19,39.30469082,-120.1069234,10.33104493,620.0,761.0,905.0,1585.0,2300.0,1719.0,2016-03-16,18:39:19,8,5.777304976851852
2016-03-11,Martis Control,MC2,39.30367812,-120.1082691,0.927549587,254.0,384.0,473.0,1052.0,884.0,560.0,2016-03-16,18:39:19,8,5.777304976851852
2016-03-11,Martis Control,MC20,39.30464898,-120.1061389,21.92898561,498.0,626.0,766.0,1380.0,1873.0,1341.0,2016-03-16,18:39:19,8,5.777304976851852
2016-03-11,Martis Control,MC21,39.30454411,-120.1064667,19.62401355,400.0,502.0,591.0,1241.0,1464.0,981.0,2016-03-16,18:39:19,8,5.777304976851852
2016-03-11,Martis Control,MC22,39.30444134,-120.1067909,5.429269202,499.0,605.0,741.0,1381.0,1731.0,1145.0,2016-03-16,18:39:19,8,5.777304976851852
2016-03-11,Martis Control,MC23,39.30434091,-120.1071127,5.094344759,334.0,458.0,588.0,1211.0,1195.0,767.0,2016-03-16,18:39:19,8,5.777304976851852
2016-03-11,Martis Control,MC24,39.30423862,-120.1074349,12.1947019,334.0,458.0,588.0,1211.0,1195.0,767.0,2016-03-16,18:39:19,8,5.777304976851852
2016-03-11,Martis Control,MC3,39.30377892,-120.1079479,1.665737178,203.0,383.0,493.0,1133.0,796.0,471.0,2016-03-16,18:39:19,8,5.777304976851852
2016-03-11,Martis Control,MC4,39.30388435,-120.1076253,1.941364322,265.0,410.0,522.0,1180.0,863.0,530.0,2016-03-16,18:39:19,8,5.777304976851852
2016-03-11,Martis Control,MC5,39.30363891,-120.1074924,13.45577456,256.0,416.0,554.0,1193.0,1125.0,685.0,2016-03-16,18:39:19,8,5.777304976851852
2016-03-11,Martis Control,MC6,39.30353927,-120.1078139,-0.921743483,336.0,572.0,695.0,1328.0,1218.0,782.0,2016-03-16,18:39:19,8,5.777304976851852
2016-03-11,Martis Control,MC7,39.3034382,-120.1081359,9.042080396,224.0,432.0,583.0,1217.0,1196.0,757.0,2016-03-16,18:39:19,8,5.777304976851852
2016-03-11,Martis Control,MC8,39.30333514,-120.108458,16.53729141,275.0,452.0,586.0,1180.0,923.0,627.0,2016-03-16,18:39:19,8,5.777304976851852
2016-03-11,Martis Control,MC9,39.30398804,-120.1073083,15.06822889,305.0,438.0,582.0,1225.0,1100.0,707.0,2016-03-16,18:39:19,8,5.777304976851852
2016-03-11,Middle Martis,MM1,39.30424969,-120.1145155,7.365204778,308.0,386.0,467.0,1147.0,1152.0,709.0,2016-03-16,18:39:19,8,5.777304976851852
2016-03-11,Middle Martis,MM10,39.30366826,-120.1118065,10.94087284,451.0,646.0,864.0,1480.0,1814.0,1196.0,2016-03-16,18:39:19,8,5.777304976851852
2016-03-11,Middle Martis,MM11,39.30371327,-120.1121476,12.28049861,373.0,540.0,703.0,1289.0,1293.0,880.0,2016-03-16,18:39:19,8,5.777304976851852
2016-03-11,Middle Martis,MM12,39.30375737,-120.1124899,0.587649617,354.0,519.0,647.0,1272.0,1229.0,816.0,2016-03-16,18:39:19,8,5.777304976851852
2016-03-11,Middle Martis,MM13,39.30349056,-120.1104022,0.883062254,268.0,386.0,491.0,1103.0,843.0,525.0,2016-03-16,18:39:19,8,5.777304976851852
2016-03-11,Middle Martis,MM14,39.30349845,-120.1100566,2.7016526,238.0,379.0,475.0,1089.0,716.0,448.0,2016-03-16,18:39:19,8,5.777304976851852
2016-03-11,Middle Martis,MM15,39.3035059,-120.1097092,8.385245341,274.0,393.0,484.0,1076.0,778.0,479.0,2016-03-16,18:39:19,8,5.777304976851852
2016-03-11,Middle Martis,MM16,39.30323769,-120.1097225,3.019308654,269.0,385.0,503.0,1047.0,836.0,536.0,2016-03-16,18:39:19,8,5.777304976851852
2016-03-11,Middle Martis,MM17,39.30322924,-120.11007,9.520515701,290.0,448.0,591.0,1184.0,1188.0,741.0,2016-03-16,18:39:19,8,5.777304976851852
2016-03-11,Middle Martis,MM18,39.30322014,-120.1104151,1.599996359,338.0,475.0,638.0,1224.0,1326.0,859.0,2016-03-16,18:39:19,8,5.777304976851852
2016-03-11,Middle Martis,MM19,39.30221768,-120.1087055,5.621802746,456.0,588.0,735.0,1333.0,1444.0,982.0,2016-03-16,18:39:19,8,5.777304976851852
2016-03-11,Middle Martis,MM2,39.30428043,-120.1141678,14.87867162,336.0,467.0,547.0,1209.0,1471.0,1002.0,2016-03-16,18:39:19,8,5.777304976851852
2016-03-11,Middle Martis,MM20,39.30201298,-120.1084782,19.24566325,423.0,525.0,629.0,1179.0,1382.0,949.0,2016-03-16,18:39:19,8,5.777304976851852
2016-03-11,Middle Martis,MM21,39.30180924,-120.1082512,1.38307464,406.0,536.0,656.0,1269.0,1497.0,1024.0,2016-03-16,18:39:19,8,5.777304976851852
2016-03-11,Middle Martis,MM22,39.30163981,-120.1085143,33.59192486,414.0,570.0,729.0,1378.0,1518.0,1031.0,2016-03-16,18:39:19,8,5.777304976851852
2016-03-11,Middle Martis,MM23,39.30184307,-120.108744,30.33175125,569.0,754.0,941.0,1576.0,2077.0,1495.0,2016-03-16,18:39:19,8,5.777304976851852
2016-03-11,Middle Martis,MM24,39.30204346,-120.1089732,63.42111243,555.0,691.0,826.0,1373.0,2034.0,1507.0,2016-03-16,18:39:19,8,5.777304976851852
2016-03-11,Middle Martis,MM3,39.30428043,-120.1138226,6.552963061,394.0,537.0,631.0,1276.0,1657.0,1179.0,2016-03-16,18:39:19,8,5.777304976851852
2016-03-11,Middle Martis,MM4,39.30401444,-120.1137891,13.79574569,265.0,389.0,475.0,1225.0,1010.0,624.0,2016-03-16,18:39:19,8,5.777304976851852
2016-03-11,Middle Martis,MM5,39.30399766,-120.1141338,4.730148322,346.0,455.0,531.0,1286.0,1583.0,1009.0,2016-03-16,18:39:19,8,5.777304976851852
2016-03-11,Middle Martis,MM6,39.30397979,-120.1144814,3.130366044,354.0,461.0,546.0,1204.0,1403.0,947.0,2016-03-16,18:39:19,8,5.777304976851852
2016-03-11,Middle Martis,MM7,39.30402506,-120.1125168,14.19244606,314.0,478.0,579.0,1211.0,1439.0,983.0,2016-03-16,18:39:19,8,5.777304976851852
2016-03-11,Middle Martis,MM8,39.30398376,-120.1121713,12.85587619,296.0,454.0,558.0,1209.0,1133.0,739.0,2016-03-16,18:39:19,8,5.777304976851852
2016-03-11,Middle Martis,MM9,39.30394446,-120.1118328,2.31407171,376.0,545.0,722.0,1288.0,1299.0,879.0,2016-03-16,18:39:19,8,5.777304976851852
2016-03-18,East Creek,C13,40.24385201,-120.9019367,22.65339062,384.0,645.0,749.0,2241.0,1801.0,1228.0,2016-04-08,18:44:54,8,21.78118587962963
2016-03-18,East Creek,C14,40.24374442,-120.9022604,20.89542959,498.0,792.0,1005.0,2090.0,2192.0,1709.0,2016-04-08,18:44:54,8,21.78118587962963
2016-03-18,East Creek,C15,40.24363387,-120.9025817,21.3939347,536.0,840.0,1087.0,2025.0,2178.0,1723.0,2016-04-08,18:44:54,8,21.78118587962963
2016-03-18,East Creek,C16,40.2433883,-120.9024298,43.6055125,300.0,590.0,612.0,2413.0,1487.0,946.0,2016-04-08,18:44:54,8,21.78118587962963
2016-03-18,East Creek,C17,40.24349963,-120.9021082,56.61113836,271.0,517.0,499.0,2431.0,1548.0,859.0,2016-04-08,18:44:54,8,21.78118587962963
2016-03-18,East Creek,C18,40.24360711,-120.9017846,13.85918844,265.0,533.0,501.0,2457.0,1627.0,959.0,2016-04-08,18:44:54,8,21.78118587962963
2016-03-18,Greenville,V13,40.2389621,-120.9097328,59.79929946,324.0,599.0,552.0,2833.0,2235.0,1268.0,2016-04-08,18:44:54,8,21.78118587962963
2016-03-18,Greenville,V14,40.23922155,-120.9098292,58.34304367,312.0,628.0,580.0,2726.0,2124.0,1208.0,2016-04-08,18:44:54,8,21.78118587962963
2016-03-18,Greenville,V17,40.23911207,-120.9101607,9.550290971,306.0,574.0,518.0,2702.0,2146.0,1220.0,2016-04-08,18:44:54,8,21.78118587962963
2016-03-18,Greenville,V18,40.238856,-120.9100594,118.3175078,325.0,599.0,561.0,2683.0,2235.0,1261.0,2016-04-08,18:44:54,8,21.78118587962963
2016-03-18,Greenville,V19,40.23875009,-120.9103828,60.12831486,336.0,604.0,577.0,2646.0,2325.0,1359.0,2016-04-08,18:44:54,8,21.78118587962963
2016-03-18,Greenville,V20,40.23900989,-120.9104784,72.52676259,303.0,582.0,532.0,2649.0,2156.0,1244.0,2016-04-08,18:44:54,8,21.78118587962963
2016-03-29,Deer,D13,39.42915643,-120.6508688,29.51487052,296.0,531.0,583.0,2134.0,1572.0,950.0,2016-05-10,18:44:49,8,42.781132523148145
2016-03-29,Deer,D14,39.42933,-120.6506,10.01966803,237.0,412.0,419.0,1950.0,1235.0,712.0,2016-05-10,18:44:49,8,42.781132523148145
2016-03-29,Deer,D3,39.42899305,-120.6511462,35.90658442,437.0,682.0,744.0,2373.0,1607.0,980.0,2016-05-11,18:41:53,7,43.77909699074074
2016-03-29,Deer,D4,39.42878,-120.65093,30.01074129,361.0,599.0,457.0,3214.0,1483.0,757.0,2016-05-27,18:41:58,7,59.77914872685185
2016-03-29,Deer,D5,39.4286123,-120.6512066,42.3500492,296.0,582.0,441.0,3213.0,1441.0,692.0,2016-05-27,18:41:58,7,59.77914872685185
2016-03-29,Deer,D9,39.42856751,-120.6507124,16.30543337,361.0,564.0,441.0,3214.0,1525.0,735.0,2016-05-27,18:41:58,7,59.77914872685185
2016-03-29,Loney,L13,39.42107685,-120.6556074,16.81997013,316.0,580.0,566.0,2587.0,2126.0,1262.0,2016-05-10,18:44:49,8,42.781132523148145
2016-03-29,Loney,L14,39.42081,-120.65567,18.05104401,20000.0,20000.0,20000.0,6097.0,526.0,466.0,2016-03-15,18:47:46,7,13.216821643518518
2016-03-29,Loney,L17,39.42060096,-120.6559502,10.18679766,20000.0,20000.0,20000.0,6010.0,554.0,495.0,2016-03-15,18:47:46,7,13.216821643518518
2016-03-29,Loney,L18,39.42086,-120.65602,16.12595534,243.0,431.0,421.0,1808.0,1090.0,650.0,2016-05-10,18:44:49,8,42.781132523148145
2016-03-29,Loney,L20,39.42034,-120.65615,2.970275388,202.0,385.0,353.0,1540.0,774.0,423.0,2016-05-10,18:44:49,8,42.781132523148145
2016-03-29,Loney,L21,39.42116249,-120.6562988,30.5681184,306.0,554.0,577.0,2012.0,1790.0,1137.0,2016-05-10,18:44:49,8,42.781132523148145
2016-03-29,Loney,L22,39.42092,-120.65636,13.78676851,234.0,466.0,431.0,1713.0,1119.0,659.0,2016-05-10,18:44:49,8,42.781132523148145
2016-03-29,Loney,L23,39.42065748,-120.6564281,19.10025405,246.0,441.0,438.0,1774.0,1159.0,687.0,2016-05-10,18:44:49,8,42.781132523148145
2016-03-29,Loney,L24,39.42039,-120.6565,16.63720743,239.0,433.0,444.0,1833.0,1288.0,752.0,2016-05-10,18:44:49,8,42.781132523148145
2016-03-31,Bean,BE1,37.75321,-120.14115,121.4707758,286.0,539.0,523.0,2353.0,2002.0,1161.0,2016-04-01,18:39:32,8,1.777464236111111
2016-03-31,Bean,BE10,37.753,-120.14211,62.70835575,202.0,395.0,403.0,2122.0,1559.0,808.0,2016-04-01,18:39:32,8,1.777464236111111
2016-03-31,Bean,BE11,37.7528,-120.14188,14.01698843,286.0,581.0,582.0,2400.0,2001.0,1217.0,2016-04-01,18:39:32,8,1.777464236111111
2016-03-31,Bean,BE12,37.75259,-120.14163,28.42296134,301.0,567.0,577.0,2387.0,2120.0,1260.0,2016-04-01,18:39:32,8,1.777464236111111
2016-03-31,Bean,BE13,37.75489,-120.14307,67.3395461,283.0,575.0,574.0,2597.0,2099.0,1225.0,2016-04-01,18:39:32,8,1.777464236111111
2016-03-31,Bean,BE14,37.75511,-120.14286,207.9374267,249.0,525.0,511.0,2592.0,1965.0,1093.0,2016-04-01,18:39:32,8,1.777464236111111
2016-03-31,Bean,BE15,37.75547,-120.14291,343.967396,258.0,541.0,471.0,2812.0,1823.0,981.0,2016-04-01,18:39:32,8,1.777464236111111
2016-03-31,Bean,BE16,37.75531,-120.14264,6.149773255,290.0,571.0,559.0,2631.0,1999.0,1113.0,2016-04-01,18:39:32,8,1.777464236111111
2016-03-31,Bean,BE17,37.75494,-120.1426,10.4545895,275.0,549.0,544.0,2436.0,1959.0,1135.0,2016-04-01,18:39:32,8,1.777464236111111
2016-03-31,Bean,BE18,37.75472,-120.14281,70.341786,238.0,454.0,489.0,2356.0,1613.0,896.0,2016-04-01,18:39:32,8,1.777464236111111
2016-03-31,Bean,BE19,37.7535,-120.14386,38.91805123,304.0,552.0,582.0,2268.0,2144.0,1319.0,2016-04-01,18:39:32,8,1.777464236111111
2016-03-31,Bean,BE2,37.75339,-120.14139,66.12522252,299.0,576.0,577.0,2353.0,2019.0,1211.0,2016-04-01,18:39:32,8,1.777464236111111
2016-03-31,Bean,BE20,37.75378,-120.14388,32.03607686,278.0,527.0,564.0,2252.0,2118.0,1313.0,2016-04-01,18:39:32,8,1.777464236111111
2016-03-31,Bean,BE21,37.75405,-120.14391,38.22141931,286.0,537.0,582.0,2166.0,2103.0,1309.0,2016-04-01,18:39:32,8,1.777464236111111
2016-03-31,Bean,BE22,37.75405,-120.14358,57.56013571,259.0,514.0,572.0,2094.0,1931.0,1184.0,2016-04-01,18:39:32,8,1.777464236111111
2016-03-31,Bean,BE23,37.75378,-120.14355,77.54234441,281.0,499.0,516.0,1987.0,1949.0,1160.0,2016-04-01,18:39:32,8,1.777464236111111
2016-03-31,Bean,BE24,37.75351,-120.14352,9.891927274,260.0,525.0,565.0,2232.0,1798.0,1081.0,2016-04-01,18:39:32,8,1.777464236111111
2016-03-31,Bean,BE3,37.75358,-120.14164,112.0859332,317.0,591.0,575.0,2557.0,2001.0,1153.0,2016-04-01,18:39:32,8,1.777464236111111
2016-03-31,Bean,BE4,37.75376,-120.14139,58.34582797,317.0,591.0,575.0,2557.0,2001.0,1153.0,2016-04-01,18:39:32,8,1.777464236111111
2016-03-31,Bean,BE5,37.75358,-120.14114,108.0381097,284.0,534.0,531.0,2320.0,1723.0,994.0,2016-04-01,18:39:32,8,1.777464236111111
2016-03-31,Bean,BE6,37.75339,-120.1409,62.47949682,269.0,509.0,511.0,2152.0,1607.0,947.0,2016-04-01,18:39:32,8,1.777464236111111
2016-03-31,Bean,BE7,37.75243,-120.14191,19.79292403,267.0,527.0,550.0,2404.0,2058.0,1225.0,2016-04-01,18:39:32,8,1.777464236111111
2016-03-31,Bean,BE8,37.75263,-120.14213,153.2643176,289.0,555.0,565.0,2494.0,2163.0,1277.0,2016-04-01,18:39:32,8,1.777464236111111
2016-03-31,Bean,BE9,37.75283,-120.14237,228.7927179,288.0,625.0,590.0,2715.0,2223.0,1314.0,2016-04-01,18:39:32,8,1.777464236111111
2016-03-31,East Creek,C13,40.24385201,-120.9019367,76.34048274,384.0,645.0,749.0,2241.0,1801.0,1228.0,2016-04-08,18:44:54,8,8.78118587962963
2016-03-31,East Creek,C14,40.24374442,-120.9022604,48.09651433,498.0,792.0,1005.0,2090.0,2192.0,1709.0,2016-04-08,18:44:54,8,8.78118587962963
2016-03-31,East Creek,C15,40.24363387,-120.9025817,48.89119395,536.0,840.0,1087.0,2025.0,2178.0,1723.0,2016-04-08,18:44:54,8,8.78118587962963
2016-03-31,East Creek,C16,40.2433883,-120.9024298,173.7120566,300.0,590.0,612.0,2413.0,1487.0,946.0,2016-04-08,18:44:54,8,8.78118587962963
2016-03-31,East Creek,C17,40.24349963,-120.9021082,157.9046421,271.0,517.0,499.0,2431.0,1548.0,859.0,2016-04-08,18:44:54,8,8.78118587962963
2016-03-31,East Creek,C18,40.24360711,-120.9017846,65.49291641,265.0,533.0,501.0,2457.0,1627.0,959.0,2016-04-08,18:44:54,8,8.78118587962963
2016-03-31,East Creek,C19,40.24336144,-120.9016326,88.02341781,259.0,509.0,484.0,2287.0,1575.0,880.0,2016-04-08,18:44:54,8,8.78118587962963
2016-03-31,East Creek,C20,40.24325297,-120.9019553,79.209427,274.0,496.0,470.0,2254.0,1601.0,876.0,2016-04-08,18:44:54,8,8.78118587962963
