Unnamed: 0,Site,ID,SampleDate,Latitude,Longitude,CH4.nmol.m2.s,CO2.umol.m2.s,N2O.nmol.m2.s,Blue,Green,Red,NIR,SWIR_1,SWIR_2,Flow,Elevation,Slope,Driver,Days_of_data_acquisition_offset,Minimum_temperature,Maximum_temperature
3434,Upper Loney,UL24,2019-09-10,39.42170087,-120.644365,268.0929008,2.427334827,-0.290898025,7280,8594,8318,19162,13647,10354,41,1836,3.6703425449635008,8,1.2181161342592592,278.6000061035156,290.1000061035156
3435,Upper Loney,UL24,2019-09-10,39.42170087,-120.644365,268.0929008,2.427334827,-0.290898025,7280,8594,8318,19162,13647,10354,41,1836,3.6703425449635008,8,1.2181161342592592,278.6000061035156,290.1000061035156
3436,Upper Loney,UL24,2019-09-10,39.42170087,-120.644365,268.0929008,2.427334827,-0.290898025,7280,8594,8318,19162,13647,10354,41,1836,3.6703425449635008,8,1.2181161342592592,278.6000061035156,290.1000061035156
3437,Bean,BE1,2015-09-10,37.75320814,-120.141147,-2.168511395,0.155087359,-0.020375232,9575,10569,11325,15834,17636,13756,55,965,4.380996278470539,8,3.222396574074074,288.7842712402344,311.2161865234375
3438,Bean,BE1,2015-10-05,37.75320814,-120.141147,-0.371583989,1.668698413,0.047690978,9868,11124,11986,16236,16266,13774,55,965,4.380996278470539,8,3.777719259259259,279.74822998046875,294.24639892578125
3439,Bean,BE1,2015-10-26,37.75320814,-120.141147,-0.663256419,0.323302336,-0.01976386,9776,10814,11833,15509,17330,13980,55,965,4.380996278470539,8,1.2222355555555555,282.2987060546875,297.92620849609375
3440,Bean,BE1,2015-11-18,37.75320814,-120.141147,0.029445705,0.714197283,0.039799998,34845,32577,32558,32099,18405,18204,55,965,4.380996278470539,8,7.777813657407408,272.0863952636719,285.2589111328125
3441,Bean,BE1,2016-01-08,37.75320814,-120.141147,0.031100698,0.335144196,-0.017360857,8509,9293,9900,13225,15143,12487,55,965,4.380996278470539,8,4.777761446759259,270.3999938964844,280.0
3442,Bean,BE1,2016-02-01,37.75320814,-120.141147,0.629412972,0.085271812,0.064352599,12536,14500,15375,20978,14632,13882,55,965,4.380996278470539,8,3.2222457060185183,269.29998779296875,277.5
3443,Bean,BE1,2016-03-03,37.75320814,-120.141147,-0.254931845,1.339981868,0.011430937,8340,9202,9565,13807,15524,12637,55,965,4.380996278470539,8,2.2223661921296296,280.70001220703125,294.79998779296875
3444,Bean,BE1,2016-03-31,37.75320814,-120.141147,-0.224051635,3.902058721,0.037609629,8244,9084,9091,15047,14308,11414,55,965,4.380996278470539,8,1.7774642708333332,273.6000061035156,289.1000061035156
3445,Bean,BE1,2016-04-26,37.75320814,-120.141147,-0.302058989,3.403073633,0.167525875,10441,11971,12306,18982,12034,11390,55,965,4.380996278470539,8,7.777447662037037,274.8999938964844,288.79998779296875
3446,Bean,BE1,2016-05-17,37.75320814,-120.141147,-0.495810001,5.191995242,0.03726508,7955,8993,8716,17571,13228,10364,55,965,4.380996278470539,8,2.777421388888889,280.70001220703125,298.29998779296875
3447,Bean,BE1,2016-06-07,37.75320814,-120.141147,-0.497507381,1.567208183,-0.041651347,9337,11988,12016,18451,13515,11603,55,965,4.380996278470539,8,2.222517858796296,286.70001220703125,307.20001220703125
3448,Bean,BE1,2016-06-28,37.75320814,-120.141147,-0.401027908,0.979666216,-0.019705706,8186,9387,9948,17736,15093,11615,55,965,4.380996278470539,8,7.222470706018519,288.0,310.79998779296875
3449,Bean,BE1,2016-07-19,37.75320814,-120.141147,-0.298566115,0.3118912,-0.009342673,8329,9645,10324,17361,16432,12740,55,965,4.380996278470539,8,3.7776997685185183,283.6000061035156,303.29998779296875
3450,Bean,BE1,2016-08-09,37.75320814,-120.141147,-0.150196639,0.367197274,-0.013953911,8538,9648,10329,16883,16970,12795,55,965,4.380996278470539,8,1.2222727430555556,283.8999938964844,306.3999938964844
3451,Bean,BE1,2016-08-30,37.75320814,-120.141147,-0.335048574,0.346617472,-0.009774969,8921,9892,10629,16580,17275,13014,55,965,4.380996278470539,8,6.222200601851852,284.3999938964844,307.8999938964844
3452,Bean,BE1,2016-11-17,37.75320814,-120.141147,-0.003646828,1.417898584,0.040998727,8753,9825,10409,12923,14375,12320,55,965,4.380996278470539,8,5.222065555555556,270.1000061035156,283.1000061035156
3453,Bean,BE10,2015-09-10,37.75300144,-120.14211,-0.148573026,0.379210973,0.011915677,9329,10052,10447,15674,15149,11767,2,968,2.193702193997338,8,3.222396574074074,288.7842712402344,311.2161865234375
3454,Bean,BE10,2015-10-05,37.75300144,-120.14211,-0.106125482,1.950439056,0.008183621,9621,10728,11345,16297,15539,13141,2,968,2.193702193997338,8,3.777719259259259,279.74822998046875,294.24639892578125
3455,Bean,BE10,2015-10-26,37.75300144,-120.14211,-0.684904969,0.609099998,0.013077828,9277,10059,10593,15808,15190,12082,2,968,2.193702193997338,8,1.2222355555555555,282.2987060546875,297.92620849609375
3456,Bean,BE10,2015-11-18,37.75300144,-120.14211,-0.136718985,1.577670055,6.18e-05,34447,32550,32466,31949,18999,18911,2,968,2.193702193997338,8,7.777813657407408,272.0863952636719,285.2589111328125
3457,Bean,BE10,2016-01-08,37.75300144,-120.14211,-0.102078987,0.477556078,-0.003965909,7922,8879,9073,15672,12562,10547,2,968,2.193702193997338,8,4.777761446759259,270.3999938964844,280.0
3458,Bean,BE10,2016-02-01,37.75300144,-120.14211,0.125499753,1.058864991,0.020450958,12729,14573,15307,21587,14262,13619,2,968,2.193702193997338,8,3.2222457060185183,269.29998779296875,277.5
3459,Bean,BE10,2016-03-03,37.75300144,-120.14211,-0.060412998,2.452741365,0.049571926,7923,8621,8684,14567,13671,10774,2,968,2.193702193997338,8,2.2223661921296296,280.70001220703125,294.79998779296875
3460,Bean,BE10,2016-03-31,37.75300144,-120.14211,0.074938451,2.014407867,-0.01222235,7950,8789,8864,15807,12698,10096,2,968,2.193702193997338,8,1.7774642708333332,273.6000061035156,289.1000061035156
3461,Bean,BE10,2016-04-26,37.75300144,-120.14211,-0.310023715,5.448000732,-0.005076826,10418,12038,12407,18872,11984,11365,2,968,2.193702193997338,8,7.777447662037037,274.8999938964844,288.79998779296875
3462,Bean,BE10,2016-05-17,37.75300144,-120.14211,-0.343860286,2.651662868,-0.093358432,7892,8863,8873,15901,12600,10211,2,968,2.193702193997338,8,2.777421388888889,280.70001220703125,298.29998779296875
3463,Bean,BE10,2016-06-07,37.75300144,-120.14211,-0.318736718,1.104147957,0.000441101,9882,12066,12115,17840,13354,11581,2,968,2.193702193997338,8,2.222517858796296,286.70001220703125,307.20001220703125
3464,Bean,BE10,2016-06-28,37.75300144,-120.14211,-0.594025808,1.414418502,-0.002697527,8138,9273,9718,15853,14421,11595,2,968,2.193702193997338,8,7.222470706018519,288.0,310.79998779296875
3465,Bean,BE10,2016-07-19,37.75300144,-120.14211,-0.331867617,0.897474499,0.030245093,8335,9312,9689,16034,15699,12005,2,968,2.193702193997338,8,3.7776997685185183,283.6000061035156,303.29998779296875
3466,Bean,BE10,2016-08-09,37.75300144,-120.14211,-0.397583972,0.589822643,0.000770599,8331,9322,10195,16473,14848,11281,2,968,2.193702193997338,8,1.2222727430555556,283.8999938964844,306.3999938964844
3467,Bean,BE10,2016-08-30,37.75300144,-120.14211,-0.8235736,0.807049915,0.072780508,8714,9477,10142,16223,14996,11330,2,968,2.193702193997338,8,6.222200601851852,284.3999938964844,307.8999938964844
3468,Bean,BE10,2016-11-17,37.75300144,-120.14211,-0.014083987,1.391677947,0.007133569,8289,9245,9582,15547,13695,11026,2,968,2.193702193997338,8,5.222065555555556,270.1000061035156,283.1000061035156
3469,Bean,BE11,2015-10-05,37.75280238,-120.141878,-1.82537456,3.532198987,0.025609191,9835,11040,11866,15805,16562,13926,2,968,1.1728954351525835,8,3.777719259259259,279.74822998046875,294.24639892578125
3470,Bean,BE11,2015-10-26,37.75280238,-120.141878,-0.203424665,0.47429542,-0.004123242,9772,10755,11697,15266,17684,14257,2,968,1.1728954351525835,8,1.2222355555555555,282.2987060546875,297.92620849609375
3471,Bean,BE11,2015-11-18,37.75280238,-120.141878,-0.103703065,0.964142414,0.031577229,34184,32143,32080,31692,18384,18219,2,968,1.1728954351525835,8,7.777813657407408,272.0863952636719,285.2589111328125
3472,Bean,BE11,2016-01-08,37.75280238,-120.141878,-0.027723767,1.434512746,0.052542116,8459,9422,9962,14198,15941,12827,2,968,1.1728954351525835,8,4.777761446759259,270.3999938964844,280.0
3473,Bean,BE11,2016-02-01,37.75280238,-120.141878,-0.135942288,2.060083721,0.328601781,13126,14836,15625,21499,14664,13912,2,968,1.1728954351525835,8,3.2222457060185183,269.29998779296875,277.5
3474,Bean,BE11,2016-03-03,37.75280238,-120.141878,-0.050524043,1.047144005,0.004591415,8262,9265,9542,15010,15716,12723,2,968,1.1728954351525835,8,2.2223661921296296,280.70001220703125,294.79998779296875
3475,Bean,BE11,2016-03-31,37.75280238,-120.141878,0.024329321,0.450273834,0.004668465,8331,9417,9395,16366,14914,11889,2,968,1.1728954351525835,8,1.7774642708333332,273.6000061035156,289.1000061035156
3476,Bean,BE11,2016-04-26,37.75280238,-120.141878,-0.09599246,1.94051473,-0.186616814,10412,12085,12372,18984,12102,11411,2,968,1.1728954351525835,8,7.777447662037037,274.8999938964844,288.79998779296875
3477,Bean,BE11,2016-05-17,37.75280238,-120.141878,-0.298980766,2.828007799,-0.051630329,8102,9151,9210,16254,14013,11131,2,968,1.1728954351525835,8,2.777421388888889,280.70001220703125,298.29998779296875
3478,Bean,BE11,2016-06-07,37.75280238,-120.141878,-0.839946808,6.82461618,-0.004281067,9805,12083,12303,17954,13650,11731,2,968,1.1728954351525835,8,2.222517858796296,286.70001220703125,307.20001220703125
3479,Bean,BE11,2016-06-28,37.75280238,-120.141878,-0.827486306,1.997132021,-0.007824034,8435,9373,10235,15662,16611,12798,2,968,1.1728954351525835,8,7.222470706018519,288.0,310.79998779296875
3480,Bean,BE11,2016-07-19,37.75280238,-120.141878,-0.540170487,1.355275928,0.034397246,8468,9549,10861,15209,17349,13356,2,968,1.1728954351525835,8,3.7776997685185183,283.6000061035156,303.29998779296875
3481,Bean,BE11,2016-08-09,37.75280238,-120.141878,-0.145851955,0.573421523,0.034155198,8667,9872,11217,15474,17645,13718,2,968,1.1728954351525835,8,1.2222727430555556,283.8999938964844,306.3999938964844
3482,Bean,BE11,2016-08-30,37.75280238,-120.141878,-0.734458699,0.539519672,-0.018342059,8965,10093,11431,15632,17699,13634,2,968,1.1728954351525835,8,6.222200601851852,284.3999938964844,307.8999938964844
3483,Bean,BE11,2016-11-17,37.75280238,-120.141878,-0.288934332,2.145765243,0.09850361,8678,9774,10095,14306,16180,13111,2,968,1.1728954351525835,8,5.222065555555556,270.1000061035156,283.1000061035156
3484,Bean,BE12,2015-09-10,37.75258746,-120.141631,-0.691951221,0.202727664,0.010347715,9682,10545,11390,15003,17880,14063,55,968,1.1728954351525835,8,3.222396574074074,288.7842712402344,311.2161865234375
3485,Bean,BE12,2015-10-05,37.75258746,-120.141631,0.04115824,1.295031298,-0.009250434,9761,10983,11837,15721,16401,13867,55,968,1.1728954351525835,8,3.777719259259259,279.74822998046875,294.24639892578125
3486,Bean,BE12,2015-10-26,37.75258746,-120.141631,-0.561237783,0.41127796,0.009280609,9754,10698,11647,14820,17363,14145,55,968,1.1728954351525835,8,1.2222355555555555,282.2987060546875,297.92620849609375
3487,Bean,BE12,2015-11-18,37.75258746,-120.141631,-0.298795247,0.496972768,0.009039125,34288,32322,32278,31840,18315,18168,55,968,1.1728954351525835,8,7.777813657407408,272.0863952636719,285.2589111328125
3488,Bean,BE12,2016-01-08,37.75258746,-120.141631,-0.271953219,0.334834011,-0.036877331,8476,9389,9836,13383,14934,12370,55,968,1.1728954351525835,8,4.777761446759259,270.3999938964844,280.0
3489,Bean,BE12,2016-02-01,37.75258746,-120.141631,-0.378651649,0.446228223,-0.005122232,13057,14753,15573,21317,14630,13874,55,968,1.1728954351525835,8,3.2222457060185183,269.29998779296875,277.5
3490,Bean,BE12,2016-03-03,37.75258746,-120.141631,-0.131948164,1.811273822,0.021146549,8311,9208,9460,14479,15804,12801,55,968,1.1728954351525835,8,2.2223661921296296,280.70001220703125,294.79998779296875
3491,Bean,BE12,2016-03-31,37.75258746,-120.141631,-0.094809973,0.913043186,0.008322532,8324,9298,9331,16192,14908,11780,55,968,1.1728954351525835,8,1.7774642708333332,273.6000061035156,289.1000061035156
3492,Bean,BE12,2016-04-26,37.75258746,-120.141631,0.102748219,1.335272467,0.044805407,10298,11936,12267,18978,12068,11391,55,968,1.1728954351525835,8,7.777447662037037,274.8999938964844,288.79998779296875
3493,Bean,BE12,2016-05-17,37.75258746,-120.141631,-0.267843933,4.797600713,0.110910516,8051,9114,8974,16743,13662,10730,55,968,1.1728954351525835,8,2.777421388888889,280.70001220703125,298.29998779296875
3494,Bean,BE12,2016-06-07,37.75258746,-120.141631,-0.993181952,4.330438704,0.048398171,9904,12134,12358,18258,13515,11655,55,968,1.1728954351525835,8,2.222517858796296,286.70001220703125,307.20001220703125
3495,Bean,BE12,2016-06-28,37.75258746,-120.141631,-0.775550612,2.54460907,0.005411112,8320,9334,10186,15857,15746,12258,55,968,1.1728954351525835,8,7.222470706018519,288.0,310.79998779296875
3496,Bean,BE12,2016-07-19,37.75258746,-120.141631,-0.655394625,1.319964916,0.004783298,8447,9498,10594,15332,16979,13139,55,968,1.1728954351525835,8,3.7776997685185183,283.6000061035156,303.29998779296875
3497,Bean,BE12,2016-08-09,37.75258746,-120.141631,-0.505721829,0.77547149,0.020075014,8574,9570,10848,15193,17341,13301,55,968,1.1728954351525835,8,1.2222727430555556,283.8999938964844,306.3999938964844
3498,Bean,BE12,2016-08-30,37.75258746,-120.141631,-1.072671936,0.72074979,0.022714025,8894,9789,10980,15219,17507,13358,55,968,1.1728954351525835,8,6.222200601851852,284.3999938964844,307.8999938964844
3499,Bean,BE12,2016-11-17,37.75258746,-120.141631,-0.338490109,1.431483519,0.01231811,8668,9642,9938,13781,15879,13052,55,968,1.1728954351525835,8,5.222065555555556,270.1000061035156,283.1000061035156
3500,Bean,BE13,2015-09-10,37.75489168,-120.143071,-0.223596672,0.245709687,0.026549968,9526,10639,11540,15834,18176,14074,49,965,0.9274099368611016,8,3.222396574074074,288.5098876953125,310.6946716308594
3501,Bean,BE13,2015-10-05,37.75489168,-120.143071,-0.074744991,1.99729952,0.018234394,10144,11651,12511,16803,16600,14384,49,965,0.9274099368611016,8,3.777719259259259,279.6231994628906,293.8089599609375
3502,Bean,BE13,2015-10-26,37.75489168,-120.143071,-0.03616336,0.314876763,0.024607396,9761,10925,12011,15478,17114,13930,49,965,0.9274099368611016,8,1.2222355555555555,281.9039001464844,297.4778137207031
3503,Bean,BE13,2015-11-18,37.75489168,-120.143071,-0.321841242,0.139023367,-0.053125604,35289,32796,32756,32255,18532,18408,49,965,0.9274099368611016,8,7.777813657407408,272.0238952636719,284.8373107910156
3504,Bean,BE13,2016-02-01,37.75489168,-120.143071,-0.268662583,1.092229621,-0.028131298,12161,13859,14857,20758,14218,13526,49,965,0.9274099368611016,8,3.2222457060185183,269.0,276.8999938964844
3505,Bean,BE13,2016-03-03,37.75489168,-120.143071,-0.197343599,2.069356788,0.007624867,8332,9364,9713,14902,15501,12623,49,965,0.9274099368611016,8,2.2223661921296296,280.3999938964844,294.29998779296875
3506,Bean,BE13,2016-03-31,37.75489168,-120.143071,-0.110856766,2.163177615,0.029706278,8297,9323,9325,16318,14494,11552,49,965,0.9274099368611016,8,1.7774642708333332,273.3999938964844,288.6000061035156
3507,Bean,BE13,2016-04-26,37.75489168,-120.143071,-0.055973616,3.431421584,0.139158789,10336,12076,12392,19102,12130,11434,49,965,0.9274099368611016,8,7.777447662037037,274.70001220703125,288.70001220703125
3508,Bean,BE13,2016-05-17,37.75489168,-120.143071,-0.307938272,4.91397316,-0.155864594,8024,9184,8982,17991,13749,10711,49,965,0.9274099368611016,8,2.777421388888889,280.5,298.20001220703125
3509,Bean,BE13,2016-06-07,37.75489168,-120.143071,-0.567996107,1.951771631,-0.037673771,10407,12322,12515,18367,13359,11540,49,965,0.9274099368611016,8,2.222517858796296,286.5,307.0
3510,Bean,BE13,2016-06-28,37.75489168,-120.143071,-0.497777174,0.890278901,0.010429454,8422,9708,10438,17648,16442,12371,49,965,0.9274099368611016,8,7.222470706018519,288.0,310.3999938964844
3511,Bean,BE13,2016-07-19,37.75489168,-120.143071,-0.573713471,1.016116456,-0.022453536,8601,10019,11380,17009,17074,12992,49,965,0.9274099368611016,8,3.7776997685185183,283.5,303.1000061035156
3512,Bean,BE13,2016-08-09,37.75489168,-120.143071,-0.364109951,0.682176438,-0.000802635,8803,10203,11583,16990,17426,13284,49,965,0.9274099368611016,8,1.2222727430555556,283.5,306.1000061035156
3513,Bean,BE13,2016-08-30,37.75489168,-120.143071,0.377527412,0.656182576,-0.014308549,9095,10368,11782,16932,17640,13364,49,965,0.9274099368611016,8,6.222200601851852,283.8999938964844,307.3999938964844
3514,Bean,BE13,2016-11-17,37.75489168,-120.143071,0.237430761,1.486039412,0.073413302,8674,9567,10036,11966,12698,11283,49,965,0.9274099368611016,8,5.222065555555556,270.0,282.29998779296875
3515,Bean,BE14,2015-09-10,37.755105,-120.142858,0.476476458,0.113528983,0.005801321,9643,10663,11646,15660,17642,13620,49,965,2.193718647628853,8,3.222396574074074,288.5098876953125,310.6946716308594
3516,Bean,BE14,2015-10-05,37.755105,-120.142858,-0.178411966,2.882063889,0.007453101,10191,11665,12578,16828,16537,14312,49,965,2.193718647628853,8,3.777719259259259,279.6231994628906,293.8089599609375
3517,Bean,BE14,2015-10-26,37.755105,-120.142858,-0.246494252,0.187740776,-0.011562893,9898,10980,12001,15249,17431,14099,49,965,2.193718647628853,8,1.2222355555555555,281.9039001464844,297.4778137207031
3518,Bean,BE14,2015-11-18,37.755105,-120.142858,0.155835102,0.931787636,-0.000348484,35829,33462,33400,32845,19022,18975,49,965,2.193718647628853,8,7.777813657407408,272.0238952636719,284.8373107910156
3519,Bean,BE14,2016-02-01,37.755105,-120.142858,-0.103214226,1.968220185,0.03021732,12320,14016,14950,21003,14249,13497,49,965,2.193718647628853,8,3.2222457060185183,269.0,276.8999938964844
3520,Bean,BE14,2016-03-03,37.755105,-120.142858,-0.44484275,2.88235165,0.013822375,8169,9107,9347,14988,15084,12086,49,965,2.193718647628853,8,2.2223661921296296,280.3999938964844,294.29998779296875
3521,Bean,BE14,2016-03-31,37.755105,-120.142858,-0.564332652,6.679664667,-0.013070418,8185,9174,9149,16569,14547,11312,49,965,2.193718647628853,8,1.7774642708333332,273.3999938964844,288.6000061035156
3522,Bean,BE14,2016-04-26,37.755105,-120.142858,-0.309051724,0.827888991,-0.019288064,10332,12062,12407,19094,12112,11422,49,965,2.193718647628853,8,7.777447662037037,274.70001220703125,288.70001220703125
3523,Bean,BE14,2016-05-17,37.755105,-120.142858,-0.400577032,4.889827368,0.152547595,7991,9125,9245,16780,13667,10696,49,965,2.193718647628853,8,2.777421388888889,280.5,298.20001220703125
3524,Bean,BE14,2016-06-07,37.755105,-120.142858,-0.413560386,0.871918637,-0.000758466,10356,12402,12718,18386,13607,11666,49,965,2.193718647628853,8,2.222517858796296,286.5,307.0
3525,Bean,BE14,2016-06-28,37.755105,-120.142858,-0.731449009,1.072167935,-0.006779835,8614,9916,11365,17234,16895,12664,49,965,2.193718647628853,8,7.222470706018519,288.0,310.3999938964844
3526,Bean,BE14,2016-07-19,37.755105,-120.142858,-0.860912923,0.75670987,0.011679093,8753,10145,11771,17051,18225,13511,49,965,2.193718647628853,8,3.7776997685185183,283.5,303.1000061035156
3527,Bean,BE14,2016-08-09,37.755105,-120.142858,-0.30001669,0.533079801,0.001375456,8902,10295,11946,17037,18605,13815,49,965,2.193718647628853,8,1.2222727430555556,283.5,306.1000061035156
3528,Bean,BE14,2016-08-30,37.755105,-120.142858,-0.328283235,0.403256182,-0.010599563,9190,10471,12034,16957,18628,13800,49,965,2.193718647628853,8,6.222200601851852,283.8999938964844,307.3999938964844
3529,Bean,BE14,2016-11-17,37.755105,-120.142858,-0.688755961,1.971261408,0.058175641,8539,9495,9955,12471,14597,12390,49,965,2.193718647628853,8,5.222065555555556,270.0,282.29998779296875
3530,Bean,BE15,2015-09-10,37.75547334,-120.14291,-0.672768556,0.077364446,0.012602316,9945,11058,12182,16349,18778,14640,49,967,2.193720998282268,8,3.222396574074074,288.5098876953125,310.6946716308594
3531,Bean,BE15,2015-10-05,37.75547334,-120.14291,-0.272452156,3.618139571,0.048762541,10303,11806,12767,17022,16814,14451,49,967,2.193720998282268,8,3.777719259259259,279.6231994628906,293.8089599609375
3532,Bean,BE15,2015-11-18,37.75547334,-120.14291,-0.212516305,0.901270034,0.10050929,35976,33789,33673,32965,19356,19357,49,967,2.193720998282268,8,7.777813657407408,272.0238952636719,284.8373107910156
3533,Bean,BE15,2016-01-08,37.75547334,-120.14291,0.137049443,0.568984648,0.072138942,8361,9263,9708,14093,13647,11028,49,967,2.193720998282268,8,4.777761446759259,270.20001220703125,279.5
3534,Bean,BE15,2016-02-01,37.75547334,-120.14291,0.220904968,1.042454652,0.060937166,12223,13822,14741,20882,14097,13414,49,967,2.193720998282268,8,3.2222457060185183,269.0,276.8999938964844
3535,Bean,BE15,2016-03-03,37.75547334,-120.14291,-0.029306197,1.918197769,0.077140311,8244,9195,9248,15924,15139,12127,49,967,2.193720998282268,8,2.2223661921296296,280.3999938964844,294.29998779296875
3536,Bean,BE15,2016-03-31,37.75547334,-120.14291,-0.342660061,11.04941471,0.354663062,8153,9228,8926,18023,13799,10732,49,967,2.193720998282268,8,1.7774642708333332,273.3999938964844,288.6000061035156
3537,Bean,BE15,2016-04-26,37.75547334,-120.14291,-0.025438355,6.829981441,0.00245191,10140,11988,12214,19551,12017,11363,49,967,2.193720998282268,8,7.777447662037037,274.70001220703125,288.70001220703125
3538,Bean,BE15,2016-05-17,37.75547334,-120.14291,-0.522942815,12.34320092,0.109512461,7898,9101,8622,19371,12279,9627,49,967,2.193720998282268,8,2.777421388888889,280.5,298.20001220703125
3539,Bean,BE15,2016-06-07,37.75547334,-120.14291,-0.639441063,5.098915295,0.007527651,8433,9692,10716,18794,15997,11801,49,967,2.193720998282268,8,13.777529293981482,286.5,307.0
3540,Bean,BE15,2016-06-28,37.75547334,-120.14291,-0.503486189,1.931779286,0.020965567,8433,9692,10716,18794,15997,11801,49,967,2.193720998282268,8,7.222470706018519,288.0,310.3999938964844
3541,Bean,BE15,2016-07-19,37.75547334,-120.14291,-0.630439892,1.497611124,0.010043829,8554,9976,11387,17622,17827,13088,49,967,2.193720998282268,8,3.7776997685185183,283.5,303.1000061035156
3542,Bean,BE15,2016-08-09,37.75547334,-120.14291,-0.40095575,0.823133234,-0.001084005,8756,10114,11556,17172,18250,13434,49,967,2.193720998282268,8,1.2222727430555556,283.5,306.1000061035156
3543,Bean,BE15,2016-08-30,37.75547334,-120.14291,-0.410852569,0.620980562,-0.016548852,9070,10316,11778,17246,18517,13572,49,967,2.193720998282268,8,6.222200601851852,283.8999938964844,307.3999938964844
3544,Bean,BE15,2016-11-17,37.75547334,-120.14291,-0.186278804,2.161763553,0.013865776,8904,9969,10508,13623,17202,13937,49,967,2.193720998282268,8,5.222065555555556,270.0,282.29998779296875
3545,Bean,BE16,2015-09-10,37.75531057,-120.142639,-0.78007669,0.12663324,-0.006282021,9884,10926,12065,15942,18299,14330,49,968,3.971867193727939,8,3.222396574074074,288.5098876953125,310.6946716308594
3546,Bean,BE16,2015-10-05,37.75531057,-120.142639,-0.534528637,2.221904749,0.038998932,10346,11781,12707,16923,16690,14405,49,968,3.971867193727939,8,3.777719259259259,279.6231994628906,293.8089599609375
3547,Bean,BE16,2015-10-26,37.75531057,-120.142639,-0.640192463,0.231946996,-0.032380236,10236,11464,12782,16120,17981,14588,49,968,3.971867193727939,8,1.2222355555555555,281.9039001464844,297.4778137207031
3548,Bean,BE16,2015-11-18,37.75531057,-120.142639,-0.165324656,0.659872425,0.020334922,36065,33885,33739,33066,19408,19442,49,968,3.971867193727939,8,7.777813657407408,272.0238952636719,284.8373107910156
3549,Bean,BE16,2016-01-08,37.75531057,-120.142639,-0.17177055,0.387880105,0.099227341,8535,9515,9961,13988,14868,12078,49,968,3.971867193727939,8,4.777761446759259,270.20001220703125,279.5
3550,Bean,BE16,2016-02-01,37.75531057,-120.142639,0.014458054,0.839800529,0.071813729,12378,14177,15003,21114,14381,13639,49,968,3.971867193727939,8,3.2222457060185183,269.0,276.8999938964844
3551,Bean,BE16,2016-03-03,37.75531057,-120.142639,-0.101361382,1.618532794,-0.013472241,8322,9281,9505,15325,15669,12447,49,968,3.971867193727939,8,2.2223661921296296,280.3999938964844,294.29998779296875
3552,Bean,BE16,2016-03-31,37.75531057,-120.142639,0.069554204,0.197551849,-0.007785454,8267,9312,9252,17020,14576,11318,49,968,3.971867193727939,8,1.7774642708333332,273.3999938964844,288.6000061035156
3553,Bean,BE16,2016-04-26,37.75531057,-120.142639,-0.044766736,1.419391104,-0.07120108,10336,12152,12421,19277,12086,11418,49,968,3.971867193727939,8,7.777447662037037,274.70001220703125,288.70001220703125
3554,Bean,BE16,2016-05-17,37.75531057,-120.142639,-0.759050586,5.923557963,0.210944317,7952,9132,8924,18001,12895,10251,49,968,3.971867193727939,8,2.777421388888889,280.5,298.20001220703125
3555,Bean,BE16,2016-06-07,37.75531057,-120.142639,-0.832048677,1.970726762,-0.038110835,9863,12354,12500,18345,13448,11618,49,968,3.971867193727939,8,2.222517858796296,286.5,307.0
3556,Bean,BE16,2016-06-28,37.75531057,-120.142639,-0.65584243,0.693060106,0.001411412,8719,9974,11325,17787,17115,12809,49,968,3.971867193727939,8,7.222470706018519,288.0,310.3999938964844
3557,Bean,BE16,2016-07-19,37.75531057,-120.142639,-0.395779445,0.301995609,0.008990066,8909,10503,12306,17635,19113,14253,49,968,3.971867193727939,8,3.7776997685185183,283.5,303.1000061035156
3558,Bean,BE16,2016-08-09,37.75531057,-120.142639,-0.49669661,0.125630743,0.036540057,9100,10658,12553,17764,19384,14504,49,968,3.971867193727939,8,1.2222727430555556,283.5,306.1000061035156
3559,Bean,BE16,2016-08-30,37.75531057,-120.142639,-1.204065716,0.338977534,-0.004505463,9392,10844,12682,17837,19568,14572,49,968,3.971867193727939,8,6.222200601851852,283.8999938964844,307.3999938964844
3560,Bean,BE16,2016-11-17,37.75531057,-120.142639,-0.552176821,1.84470513,-0.001757775,8705,9783,10222,14274,16411,13269,49,968,3.971867193727939,8,5.222065555555556,270.0,282.29998779296875
3561,Bean,BE17,2015-09-10,37.75493642,-120.142598,-1.080534632,0.251733235,-0.010554198,9686,10637,11388,15454,17187,13631,49,965,1.1729262510527452,8,3.222396574074074,288.5098876953125,310.6946716308594
3562,Bean,BE17,2015-10-05,37.75493642,-120.142598,-0.151592417,1.934710745,0.013436165,10139,11505,12310,16555,16179,14104,49,965,1.1729262510527452,8,3.777719259259259,279.6231994628906,293.8089599609375
3563,Bean,BE17,2015-11-18,37.75493642,-120.142598,-0.085458866,0.115393671,0.006714468,35981,33758,33659,33019,19161,19152,49,965,1.1729262510527452,8,7.777813657407408,272.0238952636719,284.8373107910156
3564,Bean,BE17,2016-01-08,37.75493642,-120.142598,-0.209828743,0.247322419,-0.005426034,8101,8843,9241,12805,12457,10452,49,965,1.1729262510527452,8,4.777761446759259,270.20001220703125,279.5
3565,Bean,BE17,2016-02-01,37.75493642,-120.142598,-0.121325817,0.851058333,0.011771599,12338,14144,14959,21080,14237,13550,49,965,1.1729262510527452,8,3.2222457060185183,269.0,276.8999938964844
