Site,ID,SampleDate,Latitude,Longitude,HerbBio.g.m2,ShrubBio.g.m2,Blue,Green,Red,NIR,SWIR_1,SWIR_2,Flow,Elevation,Slope,Minimum_temperature,Maximum_temperature,peak_date
Goodrich,R20,2015-07-24,40.3622934,-120.9526446,29.712,,48948,46600,46068,43403,14874,15911,2,1581,7.60662675701889,282.21417236328125,297.05987548828125,2015-12-18
Goodrich,R21,2015-07-24,40.36249418,-120.9524113,14.368,,48853,46415,45931,43335,14834,15809,2,1582,7.767581946157224,282.21417236328125,297.05987548828125,2015-12-18
Goodrich,R22,2015-07-24,40.36266627,-120.952683,28.928,,48928,46428,45955,43285,14834,15836,1,1579,2.433026293972217,282.21417236328125,297.05987548828125,2015-12-18
Goodrich,R23,2015-07-24,40.362868,-120.9524447,4.576,,48823,46365,45815,43090,14822,15811,1,1580,5.590145489172849,282.21417236328125,297.05987548828125,2015-12-18
Goodrich,R24,2015-07-24,40.36269477,-120.9521752,9.568,,48668,46222,45739,43100,14808,15756,1,1583,8.828551435216692,282.21417236328125,297.05987548828125,2015-12-18
Goodrich,R3,2015-07-24,40.36562882,-120.9490733,24.592,,47946,45597,45011,42483,14666,15609,2,1584,3.89854030069436,282.21417236328125,297.05987548828125,2015-12-18
Goodrich,R4,2015-07-24,40.36543343,-120.9493167,15.696,,47916,45638,45062,42521,14726,15638,2,1583,0.0,282.21417236328125,297.05987548828125,2015-12-18
Goodrich,R5,2015-07-24,40.365631,-120.9495608,16.96,,47921,45679,45019,42517,14684,15603,2,1585,7.407485117486538,282.21417236328125,297.05987548828125,2015-12-18
Goodrich,R6,2015-07-24,40.36582703,-120.9498023,43.056,,47949,45625,45016,42523,14668,15596,2,1587,11.155729426680512,282.21417236328125,297.05987548828125,2015-12-18
Goodrich,R7,2015-07-24,40.36563256,-120.9500467,31.424,,47981,45633,44985,42387,14700,15600,1,1592,11.760483106412893,282.21417236328125,297.05987548828125,2015-12-18
Goodrich,R8,2015-07-24,40.36543471,-120.9498047,3.296,,47931,45617,45043,42444,14680,15594,2,1584,5.191520972117733,282.21417236328125,297.05987548828125,2015-12-18
Goodrich,R9,2015-07-24,40.36523915,-120.9495602,30.032,,48069,45674,45103,42558,14744,15652,2,1585,5.590300788442824,282.21417236328125,297.05987548828125,2015-12-18
Greenville,V25,2021-09-02,40.229545,-120.911065,0.0,,49868,48492,48708,45418,10292,11014,1,1548,3.8977807741994828,282.6000061035156,299.3999938964844,2021-12-18
Greenville,V26,2021-09-02,40.22548296,-120.909389,0.32,,48970,47693,47797,44569,10133,10864,8,1548,1.8543341688295631,282.6000061035156,299.3999938964844,2021-12-18
Greenville,V27,2021-09-02,40.225763,-120.909474,1.12,,49120,47752,47897,44748,10180,10903,8,1548,1.5280129975827663,282.6000061035156,299.3999938964844,2021-12-18
Greenville,V28,2021-09-02,40.22605402,-120.909564,0.0,,49178,47754,47908,44719,10211,10916,8,1547,0.0,282.6000061035156,299.3999938964844,2021-12-18
Greenville,V29,2021-09-02,40.22630296,-120.909694,0.0,,49188,47817,47967,44740,10220,10930,8,1547,2.598813065308015,282.6000061035156,299.3999938964844,2021-12-18
Greenville,V30,2021-09-02,40.22655903,-120.909877,1.92,,49159,47808,47946,44754,10256,10960,8,1546,3.0538792399858754,282.6000061035156,299.3999938964844,2021-12-18
Greenville,V31,2021-09-02,40.226827,-120.909949,21.12,,49385,48086,48194,45004,10289,10984,8,1544,2.428146266303042,282.6000061035156,299.3999938964844,2021-12-18
Greenville,V32,2021-09-02,40.22711098,-120.91005,0.0,,49435,48156,48360,45165,10316,10982,8,1545,0.9274099368492421,282.6000061035156,299.3999938964844,2021-12-18
Greenville,V33,2021-09-02,40.22738599,-120.910167,6.56,,49357,48016,48219,45031,10318,11015,8,1545,0.9274099368611016,282.6000061035156,299.3999938964844,2021-12-18
Greenville,V34,2021-09-02,40.22765496,-120.910251,0.0,,49426,48173,48399,45089,10320,11023,8,1546,0.9274099368729609,282.6000061035156,299.3999938964844,2021-12-18
Greenville,V35,2021-09-02,40.227963,-120.910343,1.28,,49450,48098,48309,45026,10287,10990,8,1546,1.2146384131765011,282.6000061035156,299.3999938964844,2021-12-18
Greenville,V37,2021-09-02,40.22849198,-120.910485,0.0,,49724,48446,48550,45240,10339,11047,8,1544,2.5988873812582747,282.6000061035156,299.3999938964844,2021-12-18
Greenville,V38,2021-09-02,40.22877696,-120.91058,4.32,,49854,48551,48688,45362,10337,11037,8,1544,4.627367505919335,282.6000061035156,299.3999938964844,2021-12-18
Greenville,V39,2021-09-02,40.22903596,-120.910654,0.0,,49897,48537,48719,45383,10294,11012,8,1548,6.0496471262087015,282.6000061035156,299.3999938964844,2021-12-18
Greenville,V40,2021-09-02,40.22902398,-120.910631,13.44,,49897,48537,48719,45383,10294,11012,8,1548,6.0496471262087015,282.6000061035156,299.3999938964844,2021-12-18
Greenville,V41,2021-09-02,40.22901099,-120.910651,0.0,,49897,48537,48719,45383,10294,11012,8,1548,6.0496471262087015,282.6000061035156,299.3999938964844,2021-12-18
Greenville,V42,2021-09-02,40.22957098,-120.910839,0.0,,49868,48492,48708,45418,10292,11014,1,1547,3.8977807741898567,282.6000061035156,299.3999938964844,2021-12-18
Greenville,V43,2021-09-02,40.22984096,-120.910928,10.72,,49620,48346,48475,45059,10257,10969,1,1546,1.5280723530106175,282.6000061035156,299.3999938964844,2021-12-18
Greenville,V1,2018-07-17,40.23818046,-120.909457,175.04,,41200,38828,39164,38673,19474,16173,125,1539,2.2163686165095204,289.0,304.20001220703125,2018-06-17
Greenville,V2,2018-07-17,40.23845977,-120.909542,276.48,,41639,39624,39867,39343,19882,16334,125,1540,1.5281950645568412,289.0,304.20001220703125,2018-06-17
Greenville,V3,2018-07-17,40.23870131,-120.909641,181.44,,43152,40920,41359,41056,20490,16886,125,1540,1.5281990239710481,289.0,304.20001220703125,2018-06-17
Greenville,V4,2018-07-17,40.23861304,-120.909965,313.44,,44187,42087,42599,42301,22277,18692,125,1541,1.5281950645321545,289.0,304.20001220703125,2018-06-17
Greenville,V5,2018-07-17,40.2383362,-120.909868,180.32,,42892,41039,41355,40845,21475,17947,125,1539,2.2163686165095204,289.0,304.20001220703125,2018-06-17
Greenville,V6,2018-07-17,40.23809213,-120.909779,221.12,,41200,38828,39164,38673,19474,16173,125,1538,1.5281871459118395,289.0,304.20001220703125,2018-06-17
Greenville,V7,2018-07-17,40.23796805,-120.910106,202.08,,40945,38791,39081,38544,18931,15863,125,1539,2.5992033197464592,289.0,304.20001220703125,2018-06-17
Greenville,V8,2018-07-23,40.23824721,-120.910194,79.68,,42868,40874,41248,40814,21380,17922,125,1540,2.216368616492517,288.0,303.5,2018-06-17
Greenville,V9,2018-07-23,40.2384894,-120.910288,126.88,,43592,41718,42113,41693,22313,18716,125,1541,1.5281950645568412,288.0,303.5,2018-06-17
Greenville,V10,2018-07-23,40.23840114,-120.910612,99.2,,43492,41736,42145,41707,21098,17338,125,1540,3.0333452499241425,288.0,303.5,2018-06-17
Greenville,V11,2018-07-23,40.23812292,-120.910521,107.84,,43525,41637,42080,41690,21401,17729,125,1539,1.5281911052109647,288.0,303.5,2018-06-17
Greenville,V12,2018-07-17,40.23787941,-120.910426,307.52,,41830,39668,40036,39653,19029,15774,125,1540,0.9274099368611016,289.0,304.20001220703125,2018-06-17
Greenville,V13,2018-07-23,40.2389621,-120.909732,,,44159,42077,42621,42353,21355,17619,125,1539,1.5282029834535857,288.0,303.5,2018-06-17
Greenville,V14,2018-07-23,40.23923895,-120.909829,,,44366,42553,42971,42686,20806,17087,125,1539,2.428593961882968,288.0,303.5,2018-06-17
Greenville,V15,2018-07-23,40.23948253,-120.909919,,,44290,42292,42876,42674,18281,15083,125,1539,2.428593961882968,288.0,303.5,2018-06-17
Greenville,V16,2018-07-23,40.23939402,-120.910249,,,43817,42123,42578,42270,18642,15200,125,1540,1.5282069429828775,288.0,303.5,2018-06-17
Greenville,V17,2018-07-23,40.23911207,-120.91016,,,44226,42086,42618,42348,19576,16420,125,1540,2.5992404991913793,288.0,303.5,2018-06-17
Greenville,V18,2018-07-23,40.23887339,-120.910059,,,44676,42620,43180,42923,21750,18155,125,1541,1.5281990239463612,288.0,303.5,2018-06-17
Greenville,V19,2018-07-23,40.23875009,-120.910382,,,44264,42158,42662,42331,21368,18042,125,1541,1.214832678835462,288.0,303.5,2018-06-17
Greenville,V20,2018-07-23,40.23902726,-120.910478,,,43446,41589,42037,41692,17214,14209,125,1541,0.9274099368729609,288.0,303.5,2018-06-17
Greenville,V21,2018-07-23,40.23927026,-120.910573,,,43581,41937,42388,42058,16463,13509,125,1539,2.5992497944408672,288.0,303.5,2018-06-17
Greenville,V22,2018-07-23,40.23918218,-120.910898,,,44118,42521,43003,42696,16884,13743,125,1538,1.5282069429581904,288.0,303.5,2018-06-17
Greenville,V23,2018-07-23,40.23890324,-120.910805,,,43446,41589,42037,41692,17214,14209,125,1542,1.5281990239463612,288.0,303.5,2018-06-17
Greenville,V24,2018-07-23,40.23866078,-120.910708,,,43565,41616,42054,41637,18949,15671,125,1542,1.214832678835462,288.0,303.5,2018-06-17
Greenville,V1,2015-07-24,40.23818046,-120.9094571,6.8,,36277,34687,35047,35291,28375,24356,125,1539,2.2163686165095204,284.226318359375,297.0732727050781,2015-05-08
Greenville,V10,2015-07-24,40.23838376,-120.9106127,9.984,,39223,37481,38055,38298,31852,28211,125,1540,3.0333452499241425,284.226318359375,297.0732727050781,2015-05-08
Greenville,V11,2015-07-24,40.23812292,-120.9105211,27.872,,38925,37756,38320,38511,32493,28983,125,1539,1.5281911052109647,284.226318359375,297.0732727050781,2015-05-08
Greenville,V12,2015-07-24,40.23786203,-120.9104266,44.848,,40339,38630,39618,40467,32006,28095,125,1540,0.9274099368611016,284.226318359375,297.0732727050781,2015-05-08
Greenville,V13,2015-07-24,40.2389621,-120.9097328,41.024,,37185,35822,36595,37051,28757,24818,125,1539,1.5282029834535857,284.226318359375,297.0732727050781,2015-05-08
Greenville,V14,2015-07-24,40.23922155,-120.9098292,46.624,,38324,37218,37566,37554,31998,28437,125,1539,2.428593961882968,284.226318359375,297.0732727050781,2015-05-08
Greenville,V15,2015-07-24,40.23948253,-120.9099193,32.48,,36330,35152,35482,35355,29700,26274,125,1539,2.428593961882968,284.226318359375,297.0732727050781,2015-05-08
Greenville,V16,2015-07-24,40.23937663,-120.9102493,18.0,,38727,37870,38338,38337,32178,28011,125,1540,1.5282069429828775,284.226318359375,297.0732727050781,2015-05-08
Greenville,V17,2015-07-24,40.23911207,-120.9101607,29.216,,40470,39197,39951,40378,33010,28694,125,1540,2.5992404991913793,284.226318359375,297.0732727050781,2015-05-08
Greenville,V18,2015-07-24,40.238856,-120.9100594,30.928,,38087,36573,37408,38193,30320,26018,125,1541,1.5281990239463612,284.226318359375,297.0732727050781,2015-05-08
Greenville,V19,2015-07-24,40.23875009,-120.9103828,30.768,,40629,38901,39746,40261,32516,28533,125,1541,1.214832678835462,284.226318359375,297.0732727050781,2015-05-08
Greenville,V2,2015-07-24,40.23844236,-120.9095425,26.688,,36536,34609,35309,35917,27999,24010,125,1540,1.5281950645568414,284.226318359375,297.0732727050781,2015-05-08
Greenville,V20,2015-07-24,40.23900989,-120.9104784,40.288,,39829,38286,38921,39282,32690,28830,125,1541,0.9274099368729609,284.226318359375,297.0732727050781,2015-05-08
Greenville,V21,2015-07-24,40.23927026,-120.9105738,25.984,,39011,37823,38403,38558,31964,27826,125,1539,2.5992497944408672,284.226318359375,297.0732727050781,2015-05-08
Greenville,V22,2015-07-24,40.23916481,-120.9108983,37.904,,38310,36924,37361,37473,31336,27833,125,1541,3.8978332643215237,284.226318359375,297.0732727050781,2015-05-08
Greenville,V23,2015-07-24,40.23890324,-120.9108055,32.512,,39829,38286,38921,39282,32690,28830,125,1542,1.5281990239463612,284.226318359375,297.0732727050781,2015-05-08
Greenville,V24,2015-07-24,40.23864341,-120.9107082,24.896,,39853,38085,38874,39194,32185,28402,125,1542,1.214832678835462,284.226318359375,297.0732727050781,2015-05-08
Greenville,V3,2015-07-24,40.23870131,-120.9096417,34.624,,36569,35484,36053,36294,28593,24663,125,1540,1.5281990239710481,284.226318359375,297.0732727050781,2015-05-08
Greenville,V4,2015-07-24,40.23859564,-120.9099653,57.568,,38164,36856,37532,38001,30538,26429,125,1541,1.5281950645321545,284.226318359375,297.0732727050781,2015-05-08
Greenville,V5,2015-07-24,40.2383362,-120.9098689,39.392,,38164,36856,37532,38001,30538,26429,125,1539,2.2163686165095204,284.226318359375,297.0732727050781,2015-05-08
Greenville,V6,2015-07-24,40.23807473,-120.90978,38.736,,36277,34687,35047,35291,28375,24356,125,1538,1.5281871459118395,284.226318359375,297.0732727050781,2015-05-08
Greenville,V7,2015-07-24,40.23796805,-120.910106,34.912,,39144,37789,38549,39183,31377,27444,125,1539,2.5992033197464592,284.226318359375,297.0732727050781,2015-05-08
Greenville,V8,2015-07-24,40.23822982,-120.9101946,56.288,,40436,39198,40009,40485,33208,29340,125,1540,2.216368616492517,284.226318359375,297.0732727050781,2015-05-08
Greenville,V9,2015-07-24,40.2384894,-120.9102885,39.232,,40219,39047,39653,39900,32355,28583,125,1541,1.5281950645568412,284.226318359375,297.0732727050781,2015-05-08
Kyburz,KG2,2016-09-16,39.50670501,-120.233205,105.6,10.79033125,48747,48332,49994,48382,12701,13362,19,1931,3.0338218693462706,274.5,293.20001220703125,2016-11-27
Kyburz,KG4,2016-09-16,39.50689604,-120.233186,128.0,0.0,48209,47367,48746,47249,12514,13098,19,1931,3.0338218693462706,274.5,293.20001220703125,2016-11-27
Kyburz,KSG2,2016-09-16,39.50656202,-120.233528,91.2,409.8409313,48056,47346,48974,47663,12568,13168,22,1929,3.028221652440316,274.5,293.20001220703125,2016-11-27
Kyburz,KSG4,2016-09-16,39.50673896,-120.233491,75.2,308.2073896,48625,47974,49514,47911,12705,13289,22,1930,3.6016020589793296,274.5,293.20001220703125,2016-11-27
Kyburz,UKA1,2019-07-19,39.50736903,-120.23128,109.3333333,147.8427878,45563,43106,42799,42210,15617,16748,19,1936,3.0282273540740485,281.3999938964844,297.3999938964844,2019-02-05
Kyburz,UKA2,2019-07-19,39.507292,-120.231368,91.88888889,145.325597,45563,43106,42799,42210,15617,16748,19,1935,3.8938583809696294,281.3999938964844,297.3999938964844,2019-02-05
Kyburz,UKA3,2019-07-19,39.50730901,-120.231441,69.0,72.92129089,45563,43106,42799,42210,15617,16748,19,1935,3.8938583809696294,281.3999938964844,297.3999938964844,2019-02-05
Kyburz,UKA4,2019-07-19,39.50725403,-120.231536,134.5555556,109.7782928,45563,43106,42799,42210,15617,16748,19,1935,3.8938583809696294,281.3999938964844,297.3999938964844,2019-02-05
Kyburz,UKB1,2019-07-19,39.50751001,-120.231351,168.8888889,0.0,45946,43373,43093,42520,15906,17008,19,1936,3.0282273540740485,281.3999938964844,297.3999938964844,2019-02-05
Kyburz,UKB2,2019-07-19,39.50741697,-120.23142,48.88888889,7.146323123,45946,43373,43093,42520,15906,17008,19,1935,3.8938583809696294,281.3999938964844,297.3999938964844,2019-02-05
Kyburz,UKB3,2019-07-19,39.50747497,-120.231519,141.6666667,11.56452761,45946,43373,43093,42520,15906,17008,19,1935,3.8938583809696294,281.3999938964844,297.3999938964844,2019-02-05
Kyburz,UKB4,2019-07-19,39.507364,-120.231651,157.4444444,30.91383934,45805,43332,43001,42441,15808,16927,19,1935,5.67467779923215,281.3999938964844,297.3999938964844,2019-02-05
Kyburz,UKC1,2019-07-19,39.50761202,-120.231427,98.22222222,30.96985692,45946,43373,43093,42520,15906,17008,19,1935,3.8938583809696294,281.3999938964844,297.3999938964844,2019-02-05
Kyburz,UKC2,2019-07-19,39.507552,-120.231496,176.0,0.0,45946,43373,43093,42520,15906,17008,19,1935,3.8938583809696294,281.3999938964844,297.3999938964844,2019-02-05
Kyburz,UKC3,2019-07-19,39.50756902,-120.23164,235.0,64.41762537,48089,48484,49383,43984,7519,8375,19,1935,5.67467779923215,281.3999938964844,297.3999938964844,2019-12-06
Kyburz,UKC4,2019-07-19,39.507494,-120.231685,0.0,4.211015993,48089,48484,49383,43984,7519,8375,19,1935,5.67467779923215,281.3999938964844,297.3999938964844,2019-12-06
Kyburz,UKD1,2019-07-19,39.507637,-120.231494,269.6666667,93.70732972,45946,43373,43093,42520,15906,17008,19,1935,3.8938583809696294,281.3999938964844,297.3999938964844,2019-02-05
Kyburz,UKD2,2019-07-19,39.50768402,-120.231448,138.5555556,169.4480689,47576,46792,47790,42885,7465,8398,19,1935,3.8938583809696294,281.3999938964844,297.3999938964844,2019-12-06
Kyburz,UKE1,2019-07-19,39.50775401,-120.231589,119.3333333,179.8719266,47576,46792,47790,42885,7465,8398,19,1935,3.8938583809696294,281.3999938964844,297.3999938964844,2019-12-06
Kyburz,UKE2,2019-07-19,39.50781603,-120.231512,113.4444444,99.3448781,47576,46792,47790,42885,7465,8398,19,1937,0.9274099368729609,281.3999938964844,297.3999938964844,2019-12-06
Kyburz,UKF1,2019-07-19,39.50787404,-120.231677,1.666666667,177.3269965,47647,47607,48269,43145,7471,8389,19,1937,1.2019558353902655,281.3999938964844,297.3999938964844,2019-12-06
Kyburz,UKF2,2019-07-19,39.50794998,-120.23158,24.88888889,68.01692794,46218,43879,43529,42863,16291,17427,19,1937,0.9274099368729609,281.3999938964844,297.3999938964844,2019-02-05
Loney,L1,2016-07-05,39.42091571,-120.6545858,522.72,,41895,42903,43895,40253,7238,8035,1,1825,3.714180857813482,284.6000061035156,296.3999938964844,2016-02-20
Loney,L10,2016-07-09,39.42076,-120.65533,511.0,,46992,45184,45858,42855,10685,11465,1,1826,4.044760645588306,283.79998779296875,294.5,2016-11-27
Loney,L11,2016-07-05,39.42049541,-120.6554025,475.52,,44258,43925,44747,41186,7265,8032,1,1826,1.2004508063540187,284.6000061035156,296.3999938964844,2016-02-20
Loney,L12,2016-07-10,39.42023,-120.65547,231.0,,40849,39400,39648,39879,29303,24818,1,1826,3.0276321795190313,281.6000061035156,291.5,2016-04-24
Loney,L13,2016-07-05,39.42107685,-120.6556074,388.96,,47149,45856,46743,44073,10944,11772,62,1822,4.5419342074649345,282.8999938964844,297.1000061035156,2016-11-27
Loney,L14,2016-07-11,39.42081,-120.65567,443.0,,47995,46986,48082,45504,11098,11972,1,1824,4.410531380067002,279.1000061035156,290.0,2016-11-27
Loney,L15,2016-07-05,39.42054608,-120.6557424,322.56,,49359,47322,48311,45440,11053,11946,1,1826,1.5167953341375762,284.6000061035156,296.3999938964844,2016-11-27
Loney,L16,2016-07-12,39.42028,-120.65582,203.0,,43427,43619,44514,40898,7273,8050,1,1826,4.410521042096567,280.1000061035156,295.5,2016-02-20
Loney,L17,2016-07-05,39.42060096,-120.6559502,485.44,,49359,47322,48311,45440,11053,11946,1,1827,1.854334168853263,284.6000061035156,296.3999938964844,2016-11-27
Loney,L18,2016-07-13,39.42086,-120.65602,571.0,,48373,47149,48256,45236,11086,11976,1,1824,5.674365175717051,282.79998779296875,296.0,2016-11-27
Loney,L19,2016-07-05,39.42060096,-120.656086,599.2,,47749,46233,47223,43765,10808,11679,1,1826,3.8933981288188386,284.6000061035156,296.3999938964844,2016-11-27
Loney,L2,2016-07-05,39.42065,-120.65465,753.0,,44375,43477,44555,41014,7308,8072,1,1827,4.044747947725717,284.6000061035156,296.3999938964844,2016-02-20
Loney,L20,2016-07-14,39.42034,-120.65615,458.0,,41552,39920,40356,40915,28745,23557,1,1827,3.714153172769557,284.5,300.29998779296875,2016-04-24
Loney,L21,2016-07-05,39.42116249,-120.6562988,492.48,,46717,45874,46952,44460,10919,11819,62,1819,6.646138040662084,282.8999938964844,297.1000061035156,2016-11-27
Loney,L22,2016-07-15,39.42092,-120.65636,527.0,,47046,45508,46569,42970,10631,11572,1,1821,9.016204193250966,286.3999938964844,300.79998779296875,2016-11-27
Loney,L23,2016-07-05,39.42065748,-120.6564281,412.0,,44503,42675,43207,43558,30636,25216,1,1826,7.378860558873837,284.6000061035156,296.3999938964844,2016-04-24
Loney,L24,2016-07-16,39.42039,-120.6565,682.0,,43716,42093,42652,43166,30636,25280,1,1829,2.572412620739874,286.29998779296875,300.0,2016-04-24
Loney,L3,2016-07-05,39.42038388,-120.6547204,464.96,,44120,44006,44975,41476,7257,8032,1,1827,1.5167915502747646,284.6000061035156,296.3999938964844,2016-02-20
Loney,L4,2016-07-06,39.42013,-120.65479,484.0,,43984,44136,45218,41716,7261,8033,1,1824,3.714139330581523,284.79998779296875,295.3999938964844,2016-02-20
Loney,L5,2016-07-05,39.4209713,-120.6549263,430.24,,40042,38507,38898,39804,28385,24398,62,1827,1.5167991179711307,282.8999938964844,297.1000061035156,2016-04-24
Loney,L6,2016-07-07,39.4207,-120.65499,429.0,,44588,43968,45047,41484,7307,8079,1,1827,1.516795334089002,283.8999938964844,295.8999938964844,2016-02-20
Loney,L7,2016-07-05,39.42043978,-120.6550602,338.4,,44090,44097,44955,41409,7262,8044,1,1826,3.0276321795190313,284.6000061035156,296.3999938964844,2016-02-20
Loney,L8,2016-07-08,39.42018,-120.65513,408.0,,43201,43384,44699,41320,7253,8024,1,1823,0.9274099368492421,284.0,296.0,2016-02-20
Loney,L9,2016-07-05,39.42102357,-120.6552656,445.12,,40853,39915,40171,40706,29632,25146,62,1824,6.046087207337465,282.8999938964844,297.1000061035156,2016-04-24
Lower Bear Creek,LBA1,2019-07-19,39.18422403,-120.210431,6.122222222,0.0,64251,63498,63402,60980,17220,19771,76,1922,7.142245577801693,281.8999938964844,297.1000061035156,2019-01-20
Lower Bear Creek,LBA2,2019-07-19,39.18414197,-120.210351,3.422222222,0.0,64958,63078,63725,61650,14734,17609,76,1922,7.142245577801693,281.8999938964844,297.1000061035156,2019-01-20
Lower Bear Creek,LBA2,2019-07-19,39.18428396,-120.210351,3.422222222,0.0,64251,63498,63402,60980,17220,19771,76,1922,7.142245577801693,281.8999938964844,297.1000061035156,2019-01-20
Lower Bear Creek,LBA3,2019-07-19,39.18432897,-120.21026,3.255555556,0.0,64160,63489,63383,60936,18362,20541,76,1923,0.9274099368492421,281.8999938964844,297.1000061035156,2019-01-20
Lower Bear Creek,LBA4,2019-07-19,39.18440902,-120.210187,1.133333333,0.0,64160,63489,63383,60936,18362,20541,76,1924,2.7802885155642585,281.8999938964844,297.1000061035156,2019-01-20
Lower Bear Creek,LBB2,2019-07-19,39.18422403,-120.210225,13.22222222,0.0,64160,63489,63383,60936,18362,20541,76,1923,0.9274099368492421,281.8999938964844,297.1000061035156,2019-01-20
Lower Bear Creek,LBB3,2019-07-19,39.18421498,-120.210095,13.16666667,0.0,64160,63489,63383,60936,18362,20541,76,1923,0.9274099368492421,281.8999938964844,297.1000061035156,2019-01-20
Lower Bear Creek,LBB4,2019-07-19,39.18426703,-120.210038,0.0,0.0,64160,63489,63383,60936,18362,20541,76,1922,5.204183551943087,281.8999938964844,297.1000061035156,2019-01-20
Lower Bear Creek,LBC1,2019-07-19,39.18403996,-120.210235,7.122222222,0.0,64762,63782,63807,61643,16617,19443,76,1923,7.526136241167393,281.8999938964844,297.1000061035156,2019-01-20
Lower Bear Creek,LBC2,2019-07-19,39.18411498,-120.210116,7.444444444,0.0,64762,63782,63807,61643,16617,19443,76,1923,0.9274099368492421,281.8999938964844,297.1000061035156,2019-01-20
Lower Bear Creek,LBC3,2019-07-19,39.18418103,-120.210014,0.0,0.0,64762,63782,63807,61643,16617,19443,76,1922,5.204183551943087,281.8999938964844,297.1000061035156,2019-01-20
Lower Bear Creek,LBC4,2019-07-19,39.18415203,-120.20997,11.42222222,0.0,64517,63667,63633,61285,17436,19706,76,1922,5.204183551943087,281.8999938964844,297.1000061035156,2019-01-20
Lower Bear Creek,LLB1,2019-07-19,39.47466603,-120.419164,120.2222222,0.0,51052,48046,47570,45276,15677,16338,1,2077,0.0,282.3999938964844,295.0,2019-01-20
Lower Bear Creek,LLB2,2019-07-19,39.474763,-120.419082,171.8888889,0.0,51220,48454,47911,45639,15938,16534,1,2077,0.0,282.3999938964844,295.0,2019-01-20
Lower Bear Creek,LLB3,2019-07-19,39.47486199,-120.419077,132.8888889,0.0,51220,48454,47911,45639,15938,16534,1,2077,0.0,282.3999938964844,295.0,2019-01-20
Lower Bear Creek,LLB4,2019-07-19,39.47494598,-120.418995,244.1111111,0.0,51220,48454,47911,45639,15938,16534,1,2077,0.0,282.3999938964844,295.0,2019-01-20
Lower Clarks,LC8,2016-07-27,40.12324277,-120.5041704,28.16,,42575,40253,39724,38230,13077,13891,1,1685,2.5953668359696853,285.1000061035156,304.29998779296875,2016-03-07
Lower Clarks,LC2,2016-07-27,40.12324898,-120.5032104,67.52,,42608,40323,39780,38322,13068,13882,266,1685,5.180126399710833,285.1000061035156,304.29998779296875,2016-03-07
Lower Clarks,LC12,2016-07-27,40.12289886,-120.5043605,71.68,,36051,36486,38613,41339,11255,11474,1,1686,2.4244263530224344,285.1000061035156,304.29998779296875,2016-11-27
Lower Clarks,LC10,2016-07-27,40.12339767,-120.5046246,242.24,,42428,44593,47778,50055,11525,11744,1,1683,3.8971916568172644,285.1000061035156,304.29998779296875,2016-11-27
Lower Clarks,LC4,2016-07-27,40.12336364,-120.5036824,267.2,,42593,40307,39753,38283,13086,13902,266,1684,0.9274099368492421,285.1000061035156,304.29998779296875,2016-03-07
Lower Clarks,LC6,2016-07-27,40.12288084,-120.5033593,455.36,,42626,40310,39750,38282,13047,13879,266,1683,2.5953575968281557,285.1000061035156,304.29998779296875,2016-03-07
Lower Clarks,LCA1,2019-07-24,40.12455404,-120.504239,2.333333333,244.735973,52867,50542,50063,47933,20213,20460,1,1682,1.8543341688295631,285.79998779296875,299.6000061035156,2019-01-20
Lower Clarks,LCA2,2019-07-24,40.12462,-120.504252,5.666666667,253.2153285,52867,50542,50063,47933,20213,20460,1,1682,1.8543341688295631,285.79998779296875,299.6000061035156,2019-01-20
Lower Clarks,LCA3,2019-07-24,40.12475202,-120.504234,57.11111111,284.7704788,52756,50477,49981,47790,20158,20536,1,1681,3.7498924975043946,285.79998779296875,299.6000061035156,2019-01-20
Lower Clarks,LCA4,2019-07-24,40.12481899,-120.504222,46.44444444,461.6109821,52756,50477,49981,47790,20158,20536,1,1681,3.7498924975043946,285.79998779296875,299.6000061035156,2019-01-20
Lower Clarks,LCB1,2019-07-24,40.12454499,-120.504076,16.55555556,152.0389844,52997,50649,50227,48073,20259,20642,266,1683,4.9275380262231945,285.79998779296875,299.6000061035156,2019-01-20
Lower Clarks,LCB2,2019-07-24,40.12462604,-120.504067,0.333333333,139.1799898,52997,50649,50227,48073,20259,20642,266,1683,4.9275380262231945,285.79998779296875,299.6000061035156,2019-01-20
Lower Clarks,LCB3,2019-07-24,40.124734,-120.504062,23.22222222,134.509442,52939,50541,50098,48020,20035,20522,266,1684,7.467932589757085,285.79998779296875,299.6000061035156,2019-01-20
Lower Clarks,LCB4,2019-07-24,40.12482603,-120.504026,1.333333333,341.7634602,52939,50541,50098,48020,20035,20522,266,1684,7.467932589757085,285.79998779296875,299.6000061035156,2019-01-20
Lower Clarks,LCC1,2019-07-24,40.12452403,-120.50386,232.8888889,102.1810854,52997,50649,50227,48073,20259,20642,266,1683,4.9275380262231945,285.79998779296875,299.6000061035156,2019-01-20
Lower Clarks,LCC2,2019-07-24,40.12461699,-120.503868,30.22222222,0.0,52997,50649,50227,48073,20259,20642,266,1683,4.9275380262231945,285.79998779296875,299.6000061035156,2019-01-20
Lower Clarks,LCC3,2019-07-24,40.12471396,-120.503866,171.4444444,9.792714187,52939,50541,50098,48020,20035,20522,266,1684,7.467932589757085,285.79998779296875,299.6000061035156,2019-01-20
