ID,Area_m2,Area_km2,NDVI,NDWI
4873.0,35479.1,0.03548,0.16923766637947965,-0.19872386130253922
4875.0,9632.576,0.00963,0.18434897840852024,-0.21013414148821155
4884.0,3823.633,0.00382,0.05476379332969701,-0.047960762135969066
4888.0,2208.016,0.00221,0.1939261596234316,-0.21607611104980065
4889.0,5912.202,0.00591,0.1523763160559922,-0.1783721536838598
4890.0,2035.391,0.00204,0.14760769769302257,-0.16612968625764055
4891.0,14832.67,0.01483,0.1474525870602646,-0.1545290500263859
4893.0,15275.176,0.01528,0.13894492219043178,-0.16963638073098358
4895.0,6473.691,0.00647,0.1789540280391327,-0.19614380895396663
4896.0,14952.945,0.01495,0.15005029232702796,-0.19659984222953514
4899.0,8545.475,0.00855,0.17031300849073083,-0.20094374913508598
4924.0,50327.014,0.05033,0.17305083431969226,-0.21337181000746458
4977.0,58706.329,0.05871,0.16211318787335313,-0.19834686988026085
4983.0,53353.496,0.05335,0.17895676617415654,-0.21484498776929611
4990.0,12704.022,0.0127,0.1697913774509609,-0.2097058365460238
5012.0,14957.652,0.01496,0.1992713630310009,-0.22536060343292164
5015.0,8530.336,0.00853,0.15456935903131774,-0.1894265646373221
5016.0,132216.05,0.13222,0.16289881159834466,-0.20140621629373842
5017.0,28730.613,0.02873,0.18954132784205807,-0.22563788220627728
5019.0,38895.169,0.0389,0.19004615944576522,-0.22149561427830855
5020.0,18431.234,0.01843,0.17188877022144775,-0.20337935366865792
5022.0,30547.461,0.03055,0.18390103735228094,-0.21650592240646244
5025.0,115635.514,0.11564,0.17152391246210374,-0.20933388109891385
5030.0,33471.679,0.03347,0.1900863333683252,-0.23033526016845704
5032.0,35275.924,0.03528,0.1943903146691438,-0.23170342995494136
5034.0,59275.951,0.05928,0.18695800111352812,-0.22365299124272495
5037.0,46799.489,0.0468,0.1847705392900667,-0.216366807331489
5041.0,4742.468,0.00474,0.18921255529230466,-0.22127707553908316
5048.0,11186.935,0.01119,0.19996441936686388,-0.230056214265245
5049.0,11632.742,0.01163,0.19292489380136096,-0.22311323032773647
5061.0,7807.493,0.00781,0.1643027122558629,-0.204615952434212
5062.0,28579.994,0.02858,0.17906443159498114,-0.21491512410698127
5063.0,22216.706,0.02222,0.1406318390576101,-0.18450674246740367
5065.0,77488.634,0.07749,0.17518234121555284,-0.21402619950310778
5067.0,6539.506,0.00654,0.17106896526283458,-0.2060373959687794
5068.0,20387.245,0.02039,0.1448012311186728,-0.1864494247846427
5069.0,26272.426,0.02627,0.15992346241657754,-0.20293923650998386
5071.0,12310.778,0.01231,0.14838043113215152,-0.1892363933522328
5074.0,7721.903,0.00772,0.10796941543950662,-0.1523291504499036
5075.0,60141.632,0.06014,0.14437498033146476,-0.1874337348025659
5077.0,15421.081,0.01542,0.18789633565937,-0.21820697548989162
5080.0,125239.544,0.12524,0.11929418852742826,-0.16873333319334097
5081.0,22682.981,0.02268,0.19857628864787522,-0.23290191482208591
5082.0,14070.743,0.01407,0.17202261787622952,-0.21311450932666323
5084.0,25300.777,0.0253,0.15341847726073551,-0.20198979316696283
5087.0,29422.196,0.02942,0.16645472738799275,-0.20338727297296785
5097.0,66602.689,0.0666,0.19999020140538903,-0.23212073457770535
5098.0,24536.134,0.02454,0.16373484263276575,-0.19949852823805375
5099.0,22533.879,0.02253,0.16792944449179184,-0.2100609185212574
5101.0,73624.123,0.07362,0.12466470413608279,-0.16999810222697834
5104.0,54959.208,0.05496,0.16233364794585764,-0.199820557127302
5105.0,58771.154,0.05877,0.16244773481667282,-0.19928349943108783
5107.0,13573.0,0.01357,0.12361838869688013,-0.15903491550242665
5108.0,33124.405,0.03312,0.1582811573199536,-0.2065753127728938
5109.0,32641.887,0.03264,0.1312061997909375,-0.17509971934156676
