ID,Site,SampleDate,Latitude,Longitude,SoilC.kg.m2,SoilN.kg.m2,Roots.kg.m2,percentC,Blue,Green,Red,NIR,SWIR_1,SWIR_2,peak_date,Driver,Cdef,Elevation,AET,Flow,Slope,SWE,Annual_Precipitation,Snow_days,Wet_days,Minimum_temperature,Maximum_temperature,NIR_Green,NIR_Red,NDVI,NDWI,EVI,SAVI,BSI,NDSI,NDPI,dBlue,dGreen,dRed,dNIR,dSWIR_1,dSWIR_2,dNDVI,dNDWI,dEVI,dSAVI,dBSI,dNDSI,dNDPI,Shallow_Clay,Deep_Clay,Shallow_Hydra_Conduc,Deep_Hydra_Conduc,Organic_Matter
UCSG4,Upper Clarks,2016-08-19,40.13715598,-120.508408,10.42832544,,0.507897559,,0.0538799999999999,0.0817375,0.07478,0.3149924999999999,0.2382675,0.1507075,2016-05-19,LANDSAT_8,8227,1694.7991943359375,2959,129,2.3571650630856844,0.0,683,75,0,280.62554931640625,304.07684326171875,3.853708518122036,4.21225595078898,0.6162889890897895,0.1386780175685933,0.4417059406541393,0.4049560421343657,-0.0818644415767244,-0.4891486070530147,0.4886906441363332,19.385565286239498,26.59144301864496,30.80107785057773,66.22128044642857,72.73827925026262,49.12495193014705,111.9517233662396,-18.93634812904542,64.33301080627486,64.15680595038057,34.39055849011232,-142.19317275412425,71.61787057413912,15.986682891845703,21.684907913208008,0.42756396532058716,0.3561934530735016,-0.05923271179199219
NR2,Van Norden,2017-08-14,39.318036,-120.366214,5.375830352,,4.917037234,,0.031,0.05223,0.0382599999999999,0.323325,0.1882174999999999,0.0911699999999999,2017-08-10,LANDSAT_8,4867,2061.16552734375,4795,5,0.9966788354815612,55.680118560791016,1611,204,0,281.1593322753906,302.6181335449219,6.190407811602528,8.45073183481443,0.7883761771091168,0.2641178396711907,0.5397384096305244,0.4962917181705809,-0.2201221585650888,-0.5655600494910531,0.6801978042193453,11.960756406250002,15.7482025,17.017382499999997,45.31205859375,31.1447065625,17.32679015625,84.25364422953422,25.4059389287672,52.6553687521289,50.71212893239965,-9.729742577558518,-66.8100459855284,72.3705828672745,19.455429077148438,24.0999755859375,0.4564686119556427,-0.005456116981804371,0.19457556307315826
NR4,Van Norden,2017-08-14,39.31784296,-120.366134,7.903479906,,3.491979737,,0.031,0.05223,0.0382599999999999,0.323325,0.1882174999999999,0.0911699999999999,2017-08-10,LANDSAT_8,4870,2060.72265625,4795,7,0.6386765268010256,55.18682098388672,1611,204,0,281.1565856933594,302.6270751953125,6.190407811602528,8.45073183481443,0.7883761771091168,0.2641178396711907,0.5397384096305244,0.4962917181705809,-0.2201221585650888,-0.5655600494910531,0.6801978042193453,11.960756406250002,15.7482025,17.017382499999997,45.31205859375,31.1447065625,17.32679015625,84.25364422953422,25.4059389287672,52.6553687521289,50.71212893239965,-9.729742577558518,-66.8100459855284,72.3705828672745,19.757169723510742,24.739215850830078,0.4364672601222992,-0.02607998251914978,0.17263156175613403
BO11,Bonita,2021-10-01,36.04088827,-118.333106,4.754508945,0.294754973,4.926657334,,0.06796,0.1008775,0.09909,0.369635,0.281965,0.1344825,2021-07-30,LANDSAT_7,10289,2535.856201171875,2541,11,1.1385944996619943,143.4840087890625,266,68,0,264.3511657714844,291.47265625,3.664196674184035,3.7302956907861535,0.5771934503173503,0.1345457335788827,0.4650217432406882,0.4189191979147849,-0.0690649239601783,-0.4730078295904974,0.526478444972999,16.976546339285715,25.93692339285714,33.81765732142857,77.51255071428574,81.58533607142859,49.27505080357143,98.8156916101116,-5.493992489521826,72.64078066013849,69.67051426507538,23.026505487233685,-127.62568749467702,76.79815441631791,13.93657398223877,20.623661041259766,0.7244654297828674,0.4870656728744507,0.2903203070163727
BO15,Bonita,2021-10-01,36.03723108,-118.329915,10.19146695,0.821618856,7.445374456,,0.0540725,0.06972,0.0529724999999999,0.255125,0.1896749999999999,0.0864949999999999,2021-07-30,LANDSAT_7,10274,2526.268798828125,2532,13,2.76785283054044,138.8772430419922,263,112,0,263.67755126953125,291.31939697265625,3.659279977051061,4.816178205672757,0.6561315817233182,0.1471447841726618,0.4329057866035359,0.3752378271186336,-0.1205954570576884,-0.4624414502978083,0.5804680477525914,8.71587125,12.37683625,14.1911934375,40.450156250000006,45.663565000000006,27.507329375000005,115.64834351743286,-9.026242306346573,52.68192786451237,53.63396824740016,22.30283253345635,-134.3607134309723,82.36744243518488,7.986189365386963,8.686110496520996,0.669478178024292,0.9631131291389465,0.36043140292167664
BO17,Bonita,2021-10-01,36.03738875,-118.330534,11.14675242,1.000899989,5.21817552,,0.06411,0.0875949999999999,0.0831124999999999,0.3525025,0.274155,0.1424025,2021-07-30,LANDSAT_7,10269,2529.04052734375,2537,12,4.39930997281413,139.83604431152344,264,106,0,263.7767639160156,291.31646728515625,4.024230835093328,4.241269363814109,0.6184130482191844,0.1250244351978553,0.4914611386486325,0.4318923916354483,-0.076685015764718,-0.5157152729785764,0.5269677926873273,14.082328125,21.516059375,27.7449675,66.51899125,78.977385,49.386278125,104.73511844564712,-22.101956223867173,65.2024330700838,66.42963498292676,34.59407902855478,-143.55914008277068,70.23121887851762,7.55196475982666,6.863814830780029,0.9190356731414795,1.0429383516311646,0.2797301709651947
BO3,Bonita,2021-10-01,36.04034033,-118.332705,6.044343057,0.362421793,5.26481843,,0.0342724999999999,0.0685925,0.0618274999999999,0.339275,0.2425574999999999,0.13165,2021-08-07,LANDSAT_8,10285,2535.44140625,2540,13,3.853391888780494,143.18075561523438,266,82,0,264.2617492675781,291.44781494140625,4.946240478186391,5.487444907201491,0.6917122181985903,0.1662291123304388,0.4773056288852935,0.4618467377462609,-0.1020197438535548,-0.559103326369918,0.5713563198374154,14.849158281249997,23.41506109375,30.64930390625,73.45524703125001,78.76585109375,48.0796684375,103.16484052482848,-6.903665207906533,68.1355395289101,69.97816742814253,23.91346575407797,-132.25271637205452,78.20107895902343,17.6424617767334,7.391336441040039,0.6291934251785278,1.0628831386566162,0.2745705544948578
O15,Osa,2021-10-01,36.18121809,-118.308561,10.66634389,0.80492923,1.76076984,,0.0415049999999999,0.077585,0.083415,0.306055,0.2862,0.18302,2021-06-20,LANDSAT_8,9550,2580.759033203125,2690,26,1.3660895694223838,210.235595703125,287,105,0,262.8992614746094,289.9520263671875,3.944770251981697,3.6690643169693695,0.5716486507304799,0.0335244109378561,0.3722435767752377,0.3754595433235522,0.0307526057099035,-0.5734568495127617,0.4126825944930973,12.50381525,19.2738539375,24.881136250000004,58.63767190624999,71.2142005,47.304642093750005,95.51680272704044,-24.01687525555236,56.6780356324899,58.99198246806488,36.47540263387911,-135.49826314180615,58.31216418167341,17.6424617767334,20.623661041259766,0.6291934251785278,0.4870656728744507,0.2745705544948578
O20,Osa,2021-10-01,36.18123009,-118.310256,8.934804662,0.661939234,3.235851859,,0.0600125,0.0876775,0.102005,0.2923325,0.3260475,0.2249025,2021-06-28,LANDSAT_7,9569,2578.010009765625,2694,26,1.3556910119831562,209.773178100586,287,107,0,263.166748046875,290.208251953125,3.334179236406147,2.8658644184108617,0.4826512822138396,-0.054521491639445,0.3271876329598638,0.3192209316952492,0.0970114589039559,-0.5761556589522024,0.3038555579640526,12.731345,19.18189453125,25.18926953125,54.11965109375,71.91748265625,52.613295625,81.7197559622295,-31.52938465978077,48.629805295527255,50.79128487089866,41.52611416404065,-128.41984194159488,40.134957827392185,17.172895431518555,20.04251480102539,0.6345316171646118,0.5086166262626648,0.27798181772232056
O4,Osa,2021-10-01,36.18078373,-118.308996,13.35271838,0.986994983,4.186201143,,0.0474725,0.08171,0.0920774999999999,0.2956875,0.3115549999999999,0.20117,2021-06-20,LANDSAT_8,9558,2580.769775390625,2692,24,2.2103476333321304,209.4949951171875,287,129,0,262.9969787597656,290.0569152832031,3.618743115897687,3.211289402948604,0.5250860701713668,-0.0261304174197293,0.3411447054378577,0.3440268539534674,0.0809763086801219,-0.5844532312817057,0.3570939612732255,13.227966874999998,19.422677031250004,25.273071718750003,55.9097303125,72.287750625,47.58646515625,85.09351154292146,-28.475363355365992,51.3418342243334,53.346560548051066,39.07500797948436,-128.07761159969456,49.47422310577675,17.6424617767334,20.623661041259766,0.6291934251785278,0.4870656728744507,0.2745705544948578
O7,Osa,2021-10-01,36.1814894,-118.307975,16.763582,1.256696731,1.393456926,,0.052615,0.086,0.102665,0.2794625,0.336965,0.2416225,2021-06-20,LANDSAT_8,9543,2583.57861328125,2689,25,2.878389275647945,211.0615692138672,287,106,0,262.8548583984375,289.9150390625,3.249563953488371,2.722081527297521,0.4626662566813432,-0.0932834761589968,0.2944975813544415,0.3006325616194938,0.1393695150040656,-0.5933469672431524,0.2609166266608432,13.629119812499995,19.797853125,26.50129746875,53.61367259375,78.12213081249999,56.77603853125,78.14803700928961,-42.51189724752064,47.387194386521166,48.048750909443626,50.002865895682895,-135.42812442721174,33.416910308442795,8.74251937866211,9.619363784790039,0.8381319642066956,0.9118595123291016,0.2981148064136505
P18,Partnership,2021-10-01,36.15656984,-118.27711,10.64378909,0.876139146,2.763592398,,0.0499199999999999,0.084405,0.101785,0.29632,0.335315,0.2207775,2021-07-06,LANDSAT_8,9388,2654.1591796875,2598,4,1.6273540109937266,193.16583251953125,277,105,0,261.7610168457031,289.9991455078125,3.510692494520467,2.911234464803261,0.4886524911769508,-0.0617366042097096,0.3173221847412617,0.3249091141904343,0.1159905022084918,-0.5978032974363862,0.3156279435077388,13.613782703125,19.57056853125,24.44834253125,55.00189303125,66.884417703125,44.9753583125,98.09612593608344,-22.78531215799,56.48161951041274,56.71020634427262,36.9183293656467,-135.25986196757975,59.40758328486496,13.39707088470459,15.345348358154297,0.809008002281189,0.7317721843719482,0.2783907353878021
P4,Partnership,2021-10-01,36.15781701,-118.274205,6.797659662,0.521421205,1.53921602,,0.0602874999999999,0.0899599999999999,0.1142975,0.2684625,0.3938075,0.26442,2021-07-06,LANDSAT_8,9358,2657.00732421875,2595,3,0.2379614022835408,195.5914764404297,276,117,0,261.7035217285156,289.9540405273437,2.984242996887506,2.3488046545200025,0.4027719719928937,-0.1892657073399067,0.256583945882116,0.261959649281798,0.2143202824862133,-0.6280858056814483,0.1963199000743961,13.85041796875,19.64271375,25.84527515625,52.09240265625,82.67131640625001,57.29391421875,79.7744242666602,-52.93574405706358,45.27338807031609,47.34154854064265,57.91533158374556,-143.2873288579168,30.35309461268421,15.658540725708008,9.024657249450684,0.7144765257835388,0.8674607276916504,0.17349500954151154
P5,Partnership,2021-10-01,36.15807465,-118.274111,8.572298569,0.65879884,1.101938741,,0.04222,0.0706,0.0833324999999999,0.2339224999999999,0.2970625,0.20612,2021-06-20,LANDSAT_8,9352,2657.1279296875,2594,3,0.8184650308228608,196.13253784179688,276,116,0,261.692138671875,289.9464111328125,3.3133498583569403,2.8070980709807105,0.4746654899055965,-0.118911080350669,0.2656343985874227,0.2763947605092658,0.158791386630619,-0.6159521300105396,0.2600816361709376,12.674245624999998,18.148216875,22.980228125,49.103110625,69.30049250000002,47.851558125,89.28876336183319,-40.75668727913653,47.048639287238885,49.25010874826847,48.988192332696784,-140.11430531021966,42.94437034564156,17.6424617767334,20.623661041259766,0.6291934251785278,0.4870656728744507,0.2745705544948578
P7,Partnership,2021-10-01,36.15752373,-118.273888,8.789826592,0.753494566,1.440099836,,0.045355,0.0740374999999999,0.0881724999999999,0.237085,0.31216,0.2054875,2021-07-06,LANDSAT_8,9353,2657.265625,2593,3,4.981676824852951,194.70236206054688,276,112,0,261.70184326171875,289.95623779296875,3.202228600371434,2.6888769174062213,0.4578295658055541,-0.1366876348441953,0.2610745762058126,0.2706655195499586,0.17266732330315,-0.6165821891648704,0.2581588484915865,11.5076703125,16.696937499999997,21.088213125000003,46.03791125,59.39812625,41.007903437500005,93.72977097147812,-28.98575805357758,46.14382603172398,48.59214597226368,41.46121771826066,-136.2509922299826,52.69001742484582,13.219682693481445,15.342090606689453,0.8063958287239075,1.0369569063186646,0.04255769029259682
SA1A,Sardine,2021-10-07,39.51372401,-120.113295,10.97453787,0.889708602,2.594511851,,0.0564374999999999,0.0748074999999999,0.08028,0.1980625,0.2378825,0.1650625,2021-06-10,LANDSAT_7,8551,1841.1846923828125,2510,226,0.2860486733210603,11.258760452270508,359,137,0,266.29150390625,297.7586669921875,2.6476289142131484,2.4671462381664173,0.4231567223833945,-0.0913417977038387,0.2343536261066546,0.2269871553975274,0.1111693187523192,-0.5215229140682467,0.2549628255379114,12.9937975,16.838161718749994,19.73216375,37.14141859375,53.415635,38.1246690625,61.593956799535306,-36.52496017378715,33.623035343029144,33.3148404137055,38.01961114061022,-104.69421836129123,27.87919258408857,29.980894088745117,35.27014923095703,-0.09097161144018173,-0.5922338366508484,0.1300298571586609
SA1B,Sardine,2021-10-07,39.51379098,-120.113413,9.567847684,0.719846344,1.824903841,,0.0564374999999999,0.0748074999999999,0.08028,0.1980625,0.2378825,0.1650625,2021-06-10,LANDSAT_7,8551,1841.1846923828125,2510,226,0.2860486733210603,11.258760452270508,359,137,0,266.29150390625,297.7586669921875,2.6476289142131484,2.4671462381664173,0.4231567223833945,-0.0913417977038387,0.2343536261066546,0.2269871553975274,0.1111693187523192,-0.5215229140682467,0.2549628255379114,12.9937975,16.838161718749994,19.73216375,37.14141859375,53.415635,38.1246690625,61.593956799535306,-36.52496017378715,33.623035343029144,33.3148404137055,38.01961114061022,-104.69421836129123,27.87919258408857,29.980894088745117,35.27014923095703,-0.09097161144018173,-0.5922338366508484,0.1300298571586609
SA2A,Sardine,2021-10-07,39.51312496,-120.117378,8.138675402,0.595383932,1.154412015,,0.05212,0.0702424999999999,0.0766775,0.19116,0.27091,0.198255,2021-05-17,LANDSAT_8,8547,1841.821533203125,2509,186,0.2378800827174192,5.999093055725098,361,133,0,266.2865905761719,297.7738342285156,2.7214293340926083,2.4930390270939973,0.4274326783964157,-0.1725928971800809,0.2270892428540257,0.2236459537337001,0.1765328098093058,-0.5882046885190642,0.1897989491229619,16.927378937500002,20.929581125,24.39639475,41.726835625,60.78441674999999,45.313101,61.11770377124376,-44.74481436299954,33.2809749795027,33.1014110503377,45.42731862449632,-112.55876305939742,20.401053448588897,29.951475143432617,35.24756622314453,-0.09193471819162369,-0.5892123579978943,0.12717382609844208
SA2B,Sardine,2021-10-07,39.51300702,-120.1174,10.61477938,0.7874172,0.606357826,,0.05212,0.0702424999999999,0.0766775,0.19116,0.27091,0.198255,2021-05-17,LANDSAT_8,8547,1841.6903076171875,2511,167,0.2036038138880236,5.927770137786865,361,133,0,266.2891540527344,297.77911376953125,2.7214293340926083,2.4930390270939973,0.4274326783964157,-0.1725928971800809,0.2270892428540257,0.2236459537337001,0.1765328098093058,-0.5882046885190642,0.1897989491229619,16.927378937500002,20.929581125,24.39639475,41.726835625,60.78441674999999,45.313101,61.11770377124376,-44.74481436299954,33.2809749795027,33.1014110503377,45.42731862449632,-112.55876305939742,20.401053448588897,29.951475143432617,35.24756622314453,-0.09193471819162369,-0.5892123579978943,0.12717382609844208
SA3A,Sardine,2021-10-07,39.51268499,-120.11738,8.475493443,0.67340055,1.206885287,,0.0509649999999999,0.07082,0.0732399999999999,0.2235825,0.2356275,0.1487824999999999,2021-06-10,LANDSAT_7,8547,1841.6656494140625,2511,157,0.1628144267940303,5.805683612823486,361,133,0,266.2904968261719,297.7822570800781,3.157053092346795,3.0527375750955774,0.506506413765803,-0.0262298294897758,0.2934577231931981,0.2830162928381164,0.0588260500672762,-0.5378001125804583,0.3547942018025749,15.126729583333333,19.55247875,22.90039520833333,42.62567541666667,61.40091770833334,43.14789010416666,66.30511513754887,-40.18181608042697,37.343661024288906,37.04053277671639,41.9226667805709,-113.14426651038372,29.69251512278988,29.951475143432617,35.24756622314453,-0.09193471819162369,-0.5892123579978943,0.12717382609844208
SA3B,Sardine,2021-10-07,39.51255499,-120.117293,4.140790012,0.355037144,0.851233101,,0.0504974999999999,0.0737074999999999,0.0750549999999999,0.2365074999999999,0.2425025,0.1587925,2021-06-02,LANDSAT_8,8547,1841.6488037109373,2511,149,0.1817181541330548,5.862741947174072,361,133,0,266.29168701171875,297.7843933105469,3.208730454838382,3.151122510159217,0.5182026078234705,-0.012515396338281,0.3085615178430651,0.2984104736234116,0.0505365450222268,-0.5338066474811044,0.3576506786603024,14.65429025,19.16366875,22.61474825,42.88231424999999,60.86535900000001,41.937219,66.74756100411676,-37.63805127469524,38.06198075744959,37.75793954604295,40.00455830996664,-111.71634357870391,32.38450307859307,29.951475143432617,35.25177764892578,-0.09193471819162369,-0.5897517800331116,0.12717382609844208
SA4B,Sardine,2021-10-07,39.51315698,-120.119772,9.77394929,0.705290289,1.294340744,,0.0605074999999999,0.0832775,0.09304,0.2302374999999999,0.295165,0.19787,2021-05-25,LANDSAT_7,8543,1842.61328125,2509,178,0.600428430902361,4.778780937194824,362,130,0,266.2815856933594,297.7782592773437,2.764702350574885,2.4746076956147887,0.4243954497297212,-0.123576686445154,0.2569874416640052,0.2499719110506481,0.1435451800574417,-0.5598935109032416,0.2465393458142021,16.565296614583332,21.497803750000003,25.81537135416667,44.47632307291666,67.72594541666666,48.44938442708333,55.956053941114206,-43.56215546993589,34.0068662950974,33.5318398814152,44.58288388616588,-107.98804878883438,21.22624397356046,29.951475143432617,35.24756622314453,-0.09193471819162369,-0.5892123579978943,0.12717382609844208
SA4C,Sardine,2021-10-07,39.51286001,-120.119931,10.17464436,0.733930578,3.486557498,,0.0519824999999999,0.06983,0.07038,0.24869,0.23054,0.146005,2021-05-25,LANDSAT_7,8544,1842.0521240234373,2510,160,0.3736765578580978,4.785481452941895,362,137,0,266.28436279296875,297.7834777832031,3.561363310897895,3.533532253481103,0.5588428871407528,0.0378732550132504,0.3479623487995191,0.3265471815595737,0.0004114080544554,-0.5350401171888005,0.4116278079722999,16.431430729166667,21.0623459375,25.1030103125,45.84681604166667,63.853726666666674,45.68263645833333,64.20315831612434,-36.32577612235988,38.14802661163215,37.72304732067737,39.347540070034256,-109.51035459979497,29.35031370639796,29.951475143432617,35.24756622314453,-0.09193471819162369,-0.5892123579978943,0.12717382609844208
SA5A,Sardine,2021-10-07,39.51250101,-120.121565,6.596294559,0.516082426,1.148581651,,0.0563825,0.0762649999999999,0.0837999999999999,0.18995,0.2525125,0.1936075,2021-05-17,LANDSAT_8,8543,1842.6597900390625,2511,140,0.4945412296271116,4.671975135803223,362,121,0,266.2830810546875,297.7911071777344,2.490657575558908,2.2667064439140816,0.3877625570776256,-0.1413961635166822,0.2089762330139137,0.20578352180937,0.1544336602905714,-0.5360692261483831,0.1795744527584934,13.258612499999998,16.86213171875,19.78368875,32.52660953125,48.15391421875,38.82141625,43.98504769855463,-35.49266239606435,24.319503007628786,24.121770642784327,36.00044775484999,-86.43642776183333,11.251692294297474,29.951475143432617,35.24756622314453,-0.09193471819162369,-0.5892123579978943,0.12717382609844208
SA5B,Sardine,2021-10-07,39.51236103,-120.121547,4.554798479,0.374338681,0.489750552,,0.0593524999999999,0.0770624999999999,0.0882824999999999,0.1761174999999999,0.2621925,0.2071375,2021-05-17,LANDSAT_8,8543,1842.6597900390625,2512,140,0.4945412296271116,4.671975135803223,362,119,0,266.2867126464844,297.7957458496094,2.285385239253853,1.9949310452241384,0.3322049924357035,-0.1963792749423924,0.1741833451491519,0.1723606750392464,0.1962726877095973,-0.5456957156121502,0.1122173237317024,13.359606875,16.905620156250002,19.80208,31.92771859375,47.92904734375,39.00049,42.77806537535812,-37.034478721786606,23.294527391186072,23.14612953769428,37.16093882134855,-86.7305149532558,9.342773386046296,29.951475143432617,35.24756622314453,-0.09193471819162369,-0.5892123579978943,0.12717382609844208
BE18,Bean,2019-07-15,37.75472028,-120.14281,,,1.189394196,,0.0257475,0.054815,0.0518449999999999,0.2426674999999999,0.16036,0.0865225,2019-06-13,LANDSAT_8,6693,962.1609497070312,7864,28,2.187772919114568,0.0,1527,12,0,281.3316650390625,309.8574523925781,4.427027273556508,4.680634583855726,0.6479266584610162,0.2042230368895422,0.3506139154160983,0.3602633690470572,-0.1169531022429361,-0.4905077262693156,0.5667561737621323,12.135928749999998,18.81163625,21.88808875,61.996708125,60.311123125,36.64318625,166.10297918600654,2.476219858346047,76.92466679953125,80.67450027997029,20.284933527439343,-184.7279439085013,127.4372503307498,14.006208419799805,17.950008392333984,0.21999216079711914,0.027010418474674225,-0.04640759900212288
BE2,Bean,2019-07-15,37.75339282,-120.141393,6.257232033,0.382084395,2.034796934,,0.03375,0.0604525,0.0570149999999999,0.2548225,0.166905,0.0853399999999999,2019-07-16,LANDSAT_7,6703,960.9716186523438,7864,29,1.4858166305120235,0.0,1522,18,0,281.3075561523437,309.8492431640625,4.215251643852611,4.469394019117778,0.6343287770072554,0.2084699242994587,0.3680036836181316,0.3654810845766548,-0.1261530656546193,-0.4682163552994732,0.5715208579696918,11.955357499999998,18.85761,21.132224375,62.05956000000001,54.695726875000005,33.824876875,171.9660355549659,21.26524653159,78.68084817226637,82.61370517458838,3.6203699821590254,-170.30419724321723,136.29757136551018,13.833333015441895,18.02177619934082,0.22279635071754456,0.010463176295161247,-0.06499999016523361
BE20,Bean,2019-07-15,37.75377668,-120.143884,6.315393787,0.43553031,1.171903106,,0.0212924999999999,0.0519275,0.04574,0.2729725,0.1556024999999999,0.0854774999999999,2019-06-13,LANDSAT_8,6695,962.23193359375,7866,22,0.9494007246506057,0.0,1527,49,0,281.3713073730469,309.87506103515625,5.256800346637137,5.967916484477481,0.7129701533513747,0.2738610511579071,0.4093633886549418,0.4163228850176345,-0.1874921182589045,-0.4995663277598418,0.6238842107454856,14.970496562499996,21.360750625,25.051824114583333,62.62709765625,61.84993390625,38.417940729166666,135.20980178844505,-2.8502930391618,68.5697081062263,72.3046106007985,22.943641220267843,-156.1698254721062,97.7524881063834,13.833333015441895,17.5,0.22279635071754456,-0.000734187662601471,-0.06499999016523361
BE24,Bean,2019-07-15,37.75351333,-120.143522,5.567145459,0.346916588,1.381796199,,0.0229149999999999,0.0521475,0.0443925,0.28389,0.152825,0.0803074999999999,2019-06-13,LANDSAT_8,6698,961.7689208984376,7869,20,0.8812597921212683,0.0,1526,12,0,281.3617248535156,309.8736877441406,5.44398101538904,6.394999155262714,0.7295469603161912,0.3001156360555512,0.4343814217026115,0.433724303000486,-0.2174258093636692,-0.4911756455134224,0.6501150442143528,11.294714218749998,17.766830625,21.09351078125,62.81032156250001,64.32830953125,40.4677334375,163.8078990959619,-10.628221714817428,78.36406983514428,82.3409951831882,28.18264392199238,-196.13312630828824,114.78117271795998,13.833333015441895,17.5,0.2246716171503067,0.007198174949735403,-0.06321179121732712
BE4,Bean,2019-07-15,37.75376251,-120.141385,6.922441066,0.444743355,1.346814017,,0.0248674999999999,0.0539899999999999,0.0515424999999999,0.2505325,0.163715,0.090345,2019-06-13,LANDSAT_8,6702,962.8402709960938,7861,28,2.527643828707048,0.0,1522,18,0,281.30621337890625,309.8489074707031,4.640350064826821,4.860697482659941,0.6587436894810892,0.2095788145975533,0.362252816020025,0.372141009257239,-0.1225753198514238,-0.5040077168645646,0.5700077800870504,13.549502343749998,21.350620989583327,25.675169583333325,68.77067453125001,77.89446526041667,49.20934989583333,153.97017003032272,-20.61281783057739,79.05780084632482,82.80873945016452,37.17643877367776,-193.11230251009755,104.38534383335788,14.164970397949219,17.949695587158203,0.2245836853981018,0.014032071456313133,-0.07086270302534103
BE6,Bean,2019-07-15,37.75338843,-120.140897,4.739816028,0.323721432,2.139743481,,0.0354825,0.0568225,0.0553925,0.27245,0.1713325,0.0898224999999999,2019-07-16,LANDSAT_7,6705,961.617431640625,7862,31,2.546047734378776,0.0,1522,18,0,281.3109130859375,309.8426513671875,4.794755598574509,4.918535902874938,0.6620785895666363,0.2278537346560534,0.4053554370936431,0.3932949202293915,-0.1518869556678809,-0.5018956411211677,0.5886681806002887,11.972179791666663,19.41169520833333,22.419340416666667,69.39505812499999,66.04445354166667,40.92830479166667,175.9418106157848,11.25189490594597,87.73659972840754,91.61070534771092,9.894215498800232,-185.7682986601189,132.99051840727844,13.983807563781738,17.781564712524414,0.22516874969005585,0.02863265573978424,-0.06527292728424072
BE8,Bean,2019-07-15,37.75263388,-120.142132,6.363660163,0.420222277,1.795752023,,0.0225849999999999,0.0535775,0.0439249999999999,0.3010225,0.1665475,0.08677,2019-06-13,LANDSAT_8,6708,962.2556762695312,7867,24,1.5979962651336157,0.0,1522,11,0,281.3226013183594,309.8672790527344,5.618449909010312,6.853101878201482,0.7453235637307127,0.2876039951237248,0.4606871131785391,0.456414451785466,-0.2118315608148592,-0.5132084043157298,0.6548822386409209,13.266178125,21.741898125,26.2705328125,69.57869124999999,83.19633718749999,51.432249062500006,145.3983507559634,-28.8604729328474,78.22368337546494,81.2402436470395,42.990253735933024,-192.6005185090398,96.63174027461258,13.833333015441895,17.5,0.2236577272415161,0.007100043352693319,-0.06353544443845749
BO11,Bonita,2018-07-01,36.04088827,-118.333106,5.706779869,0.582592689,15.70116947,,0.0317699999999999,0.072085,0.0605625,0.384925,0.2158275,0.1103649999999999,2018-07-14,LANDSAT_8,8768,2535.856201171875,2966,11,1.1385944996619943,107.17759704589844,318,50,0,279.74725341796875,301.15283203125,5.3398765346465975,6.355830753353971,0.728106849238194,0.2814761486635511,0.5370151156437807,0.5145956451037162,-0.2024354877107425,-0.4992575869404766,0.6470881723301167,16.89711375,26.533911250000003,34.1313225,85.75259,82.2672125,48.58330124999999,125.03902129534936,8.185456785461316,83.27013187511326,84.2216167275979,13.873862935738424,-145.7006115709018,104.88352619700566,13.93657398223877,20.623661041259766,0.7244654297828674,0.4870656728744507,0.2903203070163727
BO13,Bonita,2018-07-01,36.03774023,-118.329693,10.83863202,,6.016935348,,0.0324849999999999,0.0681249999999999,0.0576749999999999,0.333115,0.2285325,0.1240049999999999,2018-07-14,LANDSAT_8,8754,2525.23193359375,2954,12,2.755956781749884,99.67888641357422,317,71,0,279.5225524902344,301.09722900390625,4.889761467889909,5.7757260511486805,0.7048286803654138,0.1862066509688015,0.4796842972356852,0.463813019903681,-0.1218035999892606,-0.5407161457236039,0.5863555752815881,11.492811458333332,17.970870729166666,22.280931692708336,58.665379895833325,59.654047005208334,37.68132901041667,118.21288778813997,-2.259493654880841,64.57517385451855,67.17741399748567,21.25203678823589,-143.16202627024262,88.14833238029564,16.552753448486328,19.3847713470459,0.6938719153404236,0.7282231450080872,0.14599071443080902
BO16,Bonita,2018-07-01,36.03728437,-118.330227,9.326803249,0.605762799,10.41302958,,0.0324849999999999,0.0608374999999999,0.0505249999999999,0.3061925,0.2102175,0.1095125,2018-07-14,LANDSAT_8,8738,2527.014892578125,2957,12,2.661322456385161,99.5847625732422,317,81,0,279.5533447265625,301.0629272460937,5.032956646805014,6.060217714002971,0.716722616636414,0.1858503901938382,0.4680137731061979,0.4476402664822418,-0.1300173501051016,-0.5511058641235175,0.6002869297988879,10.523707375,16.488358375,20.1377575625,55.72319825,61.1596835625,36.948290312500006,120.12386422628052,-13.42571495385218,64.40118952104577,66.94898226543019,27.55893145299801,-149.53166175487453,84.70918902768668,6.517207145690918,8.481433868408203,1.005354642868042,0.8985912799835205,0.26380738615989685
