ID,Site,SampleDate,Latitude,Longitude,SoilC.kg.m2,SoilN.kg.m2,Roots.kg.m2,percentC,Blue,Green,Red,NIR,SWIR_1,SWIR_2,peak_date,Driver,Cdef,Elevation,AET,Flow,Slope,SWE,Annual_Precipitation,Snow_days,Wet_days,Minimum_temperature,Maximum_temperature,NIR_Green,NIR_Red,NDVI,NDWI,EVI,SAVI,BSI,NDSI,NDPI,dBlue,dGreen,dRed,dNIR,dSWIR_1,dSWIR_2,dNDVI,dNDWI,dEVI,dSAVI,dBSI,dNDSI,dNDPI
2W,Clover Valley,2021-08-03,39.948583,-120.4267888,,,2.74,,0.0416425,0.07304749999999999,0.0689225,0.294615,0.21197749999999999,0.1164425,2021-06-02,LANDSAT_8,8972,1667.263916015625,2331,1,0.6702223090639376,0.0,342,44,0,277.1751403808594,306.17364501953125,4.033197576919129,4.274583771627553,0.6208231612969777,0.16312420732640145,0.4042259764566813,0.3920371147749808,-0.08969752453790159,-0.4874309271116569,0.532671793173715,19.92413015625,30.54310975,40.238785609375,75.828803671875,76.01963115625,46.551308343749994,89.12668541581992,2.7404001060475096,56.645755489747934,58.79049388684942,25.6337711360439,-115.76632385989672,78.13080134349002
3W,Clover Valley,2021-08-03,39.948673,-120.4274898,,,1.7,,0.046042499999999986,0.079895,0.08107750000000002,0.29214,0.22751500000000002,0.1295325,2021-06-02,LANDSAT_8,8965,1666.7259521484375,2331,27,0.34980872531929486,0.0,343,68,0,277.15966796875,306.1860046386719,3.6565492208523693,3.6032191421787787,0.5655214452698493,0.12436135512984575,0.3681443605560298,0.36256001511650876,-0.045750067643307094,-0.48020558862756585,0.48092311583912006,17.869680666666664,26.57651944047619,34.15724002380952,60.353067714285714,69.97448904761904,44.14215897619048,64.19968667762372,-16.221398511469282,41.963347999476,43.01123791412688,31.565147302928427,-101.52590866583469,50.09502598880847
4W,Clover Valley,2021-08-03,39.9487455,-120.4281782,,,2.73,,0.0663375,0.0948,0.10024499999999997,0.293735,0.284715,0.17237750000000002,2021-05-25,LANDSAT_7,8964,1666.4237060546875,2332,104,0.24626908385070664,0.0,343,42,0,277.1545104980469,306.19012451171875,3.0984704641350214,2.9301710808519137,0.49111630031981335,0.015593396144869959,0.34609292762348876,0.3246549139801786,0.033404583021545975,-0.500415003359551,0.37995007496741395,16.606054535714286,23.394925223214287,29.489252669642852,52.44270850892857,66.49328930357143,44.970848607142855,59.53094456441541,-23.903708526668918,38.66933824354679,38.712443408390115,33.654463243147944,-99.35902923010792,38.098992380887644
5W,Clover Valley,2021-08-03,39.9488458,-120.4288718,,,1.47,,0.07835500000000001,0.1102825,0.11952249999999998,0.29742,0.33339,0.20545999999999998,2021-05-25,LANDSAT_7,8963,1666.2547607421875,2331,184,0.25895297515153615,0.0,343,43,0,277.1582336425781,306.1932678222656,2.6968920726316505,2.4884017653579877,0.426671543438244,-0.05702192419270461,0.31168693507044165,0.291017430209637,0.09308394298212531,-0.5028652891490908,0.3080449912590296,16.06013419642857,22.687589017857142,28.557587767857143,48.5619062202381,65.06993360119047,43.47990982142857,48.98885113489035,-26.85961061528286,32.94447091220778,32.929782488204886,34.318525114423814,-90.06020556935005,29.9795044114907
1E,Clover Valley,2021-08-03,39.9481445,-120.4247053,,,2.17,,0.03372249999999999,0.06952750000000002,0.061524999999999996,0.33735,0.1966325,0.10335250000000001,2021-06-18,LANDSAT_8,8977,1668.7083740234375,2331,1,0.36887650908755615,0.0,341,44,0,277.1790466308594,306.1582336425781,4.852036963791304,5.483136936204795,0.6915073644625509,0.2635245537072844,0.47438868656292865,0.4602836879432624,-0.17944948587956708,-0.47755109708446036,0.6169034106908301,17.420865417410713,26.72456518973214,34.66241268973214,70.53043957142857,69.10440259151787,41.51292060044643,90.13754641495858,4.457502556684384,58.39415088431165,59.564845829674255,18.077652056191923,-111.41610702477841,78.74312852999851
2E,Clover Valley,2021-08-03,39.947927,-120.424065,,,1.98,,0.03479499999999999,0.0658975,0.06468750000000001,0.2929925,0.20667000000000002,0.11207,2021-06-18,LANDSAT_8,8979,1669.04541015625,2331,1,0.6038937976697272,0.0,341,46,0,277.17083740234375,306.1585693359375,4.446185363632915,4.52935265700483,0.6382940058152538,0.17276161408951035,0.4019015529994965,0.3992835323197462,-0.09418421250281647,-0.5164683977363406,0.548061267810095,18.704663124999996,28.867589249999998,38.062903125000005,76.568100625,72.161297125,42.85843425,101.58448124493475,10.374599209713343,62.59408290780152,64.9626518368947,19.624298164841477,-121.81560736146272,90.97856474373077
3E,Clover Valley,2021-08-03,39.9475798,-120.423491,,,2.35,,0.0327875,0.06433,0.06050749999999999,0.2841925,0.20554250000000002,0.1136375,2021-06-02,LANDSAT_8,8979,1669.50927734375,2331,25,0.602423864010529,0.0,341,47,0,277.1680603027344,306.15460205078125,4.417728897870356,4.696814444490354,0.648926602843052,0.16059705759237136,0.3990580385615464,0.3972149875695514,-0.08735399550623474,-0.5232563525368461,0.5442005101103791,19.25843675,29.467846125,39.260131375,77.229094,72.18238062500001,43.167466125,99.1154369882886,12.51614143851791,61.32842572985438,63.70078413536711,18.855195030400573,-119.03962546242678,90.09923355093608
4E,Clover Valley,2021-08-03,39.9472143,-120.4230205,,,3.14,,0.054759999999999975,0.07736500000000002,0.08116000000000001,0.2630725,0.20870500000000003,0.103545,2021-06-01,LANDSAT_7,8980,1669.69189453125,2332,77,0.4462475734627934,0.0,341,46,0,277.16363525390625,306.15228271484375,3.4004071608608535,3.241405864958107,0.5284582368021613,0.11523970515762187,0.3395581381023755,0.323215168807171,-0.04602207512783897,-0.4591183975949942,0.48594152934674145,16.185675160714283,23.941799370535712,31.24345666517857,56.98615824553572,60.39524752901786,36.60208390401786,62.04843318143514,-5.4268791424239,41.00193808506177,41.99950158724404,22.678288243273823,-89.29701572208226,54.05240996173027
5E,Clover Valley,2021-08-03,39.9467815,-120.4226245,,,0.63,,0.08187499999999998,0.11226249999999999,0.12656250000000002,0.3085575,0.2917,0.16531,2021-05-25,LANDSAT_7,8978,1669.7130126953125,2333,105,0.3997141754053106,0.0,341,45,0,277.1390380859375,306.15911865234375,2.7485357977953457,2.437985185185185,0.41826392719249855,0.02808378071077824,0.31294923204963293,0.2919331208828813,0.03441346861301242,-0.444193458551227,0.3647886884745943,16.375468841517858,24.40436479017857,31.755991892857143,57.00024011160714,62.34405872321429,37.804011720982146,60.097710458511,-8.677778008402818,39.95249173068055,41.015226741284195,25.40563425046507,-90.2062347496088,51.475299793786775
1S,Clover Valley,2021-08-03,39.947781,-120.4254856,,,3.49,,0.0382875,0.0717275,0.06614500000000001,0.31468999999999997,0.20958500000000002,0.10918250000000002,2021-06-18,LANDSAT_8,8971,1668.4097900390625,2333,3,0.26846558188833053,0.0,342,45,0,277.14971923828125,306.17547607421875,4.387299153044508,4.757578048227378,0.6526317171478461,0.2004768489819273,0.4362263859527188,0.4232546390640698,-0.12286715205401545,-0.4900510997556099,0.5743493470645105,19.6251228125,29.70942044642857,38.6311290625,74.19836037946428,76.13165506696429,45.606201562500004,88.82726633651663,-2.1734672951040417,57.45294002161482,58.886037907836766,26.31309315021448,-118.17498471324176,77.22942696644228
2S,Clover Valley,2021-08-03,39.9472725,-120.4255983,,,1.56,,0.033007499999999995,0.0684825,0.0626525,0.32549750000000005,0.20790750000000002,0.10673500000000002,2021-06-18,LANDSAT_8,8968,1668.37255859375,2334,59,0.10589421218379612,0.0,343,43,0,277.1170959472656,306.1891784667969,4.753002591903042,5.195283508239895,0.6771737730258921,0.22045162681264704,0.4519790041140588,0.4439199459550752,-0.13980272308902902,-0.504450233365896,0.5973522517564263,19.216641328125,29.449407656250003,38.48879171875,76.643966640625,77.051320703125,46.19014265625,95.72322727414415,1.1986468432696622,61.33305569278966,63.306873474523826,24.504826762266724,-123.01504890892409,82.89258357668032
3S,Clover Valley,2021-08-03,39.9467325,-120.4257421,,,1.85,,0.04345750000000001,0.07926250000000001,0.07862999999999998,0.3144425,0.2282575,0.1231525,2021-06-18,LANDSAT_8,8964,1668.0499267578125,2336,117,0.4614791806541745,0.0,343,44,0,277.08978271484375,306.1986389160156,3.9671029806024283,3.9990143711051775,0.5999211341419205,0.1588078127879123,0.4037079931828669,0.3960694680443078,-0.07673504691348743,-0.4845050728407908,0.5239697147111053,20.150357823660713,30.19784953125,39.51134635044643,74.71060360491072,80.362729921875,48.89544254464286,85.44904050967057,-8.512723121874805,56.19127416180765,57.62812356985309,30.933333869840034,-121.30208923639658,71.49297914482837
4S,Clover Valley,2021-08-03,39.9462052,-120.4259182,,,2.4,,0.0568225,0.08589000000000002,0.085395,0.2906275,0.2345275,0.12375750000000002,2021-06-10,LANDSAT_7,8962,1667.667236328125,2338,173,0.38037607722323974,0.0,343,41,0,277.0625,306.2080993652344,3.383717545697985,3.40333157679021,0.5457984562094024,0.10682560386933378,0.3726543696883145,0.351416487590216,-0.04124757912560075,-0.4638869599818985,0.47938926246239516,18.93932095982143,28.400462946428576,37.45030118303571,68.61778368303571,74.26002792410715,45.02672674107143,75.53513197325671,-8.877349068868892,49.369644304511425,51.02189161593276,30.27405596735546,-111.26577206186847,64.34233019007493
5S,Clover Valley,2021-08-03,39.9456816,-120.426184,,,1.38,,0.0473625,0.08264500000000002,0.08341500000000002,0.31922750000000005,0.23835,0.13055,2021-06-18,LANDSAT_8,8955,1667.274658203125,2339,231,0.23602158198873238,0.0,343,40,0,277.0295104980469,306.2221374511719,3.8626353681408427,3.826979560031169,0.5856622189659562,0.14505158475727598,0.4025481414716128,0.3918702587126133,-0.06511901562420562,-0.48506986090126003,0.507988414242555,19.623086049107144,29.719964810267854,39.107338046875,75.02743549107143,76.04579953125,45.37135814732143,86.70963947628539,-0.5870782946387401,57.12375270571064,58.64890982257788,25.73131646992528,-116.10609361310016,76.66812198799465
BT12,Bear Trap,2022-10-31,39.64234063,-120.502013,15.13970332,1.011360288,2.023136207,6.205155361,0.0383975,0.06391750000000002,0.09348000000000001,0.234665,0.2984375,0.19583499999999998,2022-09-24,LANDSAT_9,5748,2154.85400390625,4586,3,4.1388344631080045,0.0792350322008133,979,169,0,268.1737060546875,297.33642578125,3.671373254585989,2.510323063756953,0.4302518703621874,-0.11962521278740956,0.2341277441832891,0.2557251447512211,0.17873469878793352,-0.6472106083812835,0.2576464194873697,10.744309857142857,17.67722361904762,25.794447273809524,46.29148311904761,54.266707,35.995675285714285,48.543640199352566,-13.202827996203592,29.815095313914107,33.09845196904942,28.200024274107133,-85.15647189643248,34.91272411243021
BT17,Bear Trap,2022-10-31,39.6415073,-120.499287,4.899180711,0.376941677,0.326500368,3.424852333,0.02385000000000001,0.05902249999999998,0.047142500000000004,0.39042499999999997,0.218495,0.12392249999999999,2022-07-07,LANDSAT_8,5780,2168.239013671875,4586,1,4.390850023292092,0.03754149004817009,975,178,0,268.0576477050781,297.4663391113281,6.614850268965227,8.281805165190644,0.7845246733361138,0.28235236155816856,0.5742795627691287,0.5492124567031174,-0.21861268913279278,-0.5746394371526121,0.6566221287037444,7.458612738095239,12.075370739087301,13.33116953373016,47.536761294642865,40.1384834375,24.277439499007937,102.68589063508934,11.826578572359653,59.862012964499506,61.13408385796118,0.9888006626139925,-102.43280897933735,77.73149429973707
BT20,Bear Trap,2022-10-31,39.64204961,-120.500056,7.672221083,0.555808492,0.979501103,4.847404949,0.023162500000000003,0.05665749999999997,0.058087500000000014,0.3029475,0.23458250000000003,0.14287,2022-07-22,LANDSAT_9,5775,2163.6435546875,4586,2,3.8909970428000014,0.047014329582452774,977,167,0,268.0911560058594,297.43463134765625,5.346997308388124,5.215364751452548,0.6782167933856827,0.12718359905493637,0.4142435774566634,0.4265680256900125,-0.05404182423478453,-0.6109222634253538,0.5210525298407664,7.697944275210085,12.602364804621848,16.387141379201683,42.03892082457983,46.29457636344537,30.90863174054622,79.77233013485416,-8.839232237610393,43.725809437962425,46.73578391105663,21.117524065105858,-104.06093462522236,53.03629358107554
CHU1,Church,2022-07-26,39.67556398,-120.623505,3.497808774,0.514018607,1.521724928,1.402231229,0.0295425,0.06345,0.055145,0.32934749999999996,0.241155,0.14306249999999998,2022-07-23,LANDSAT_8,5141,2033.350830078125,5022,21,0.4886262126969642,0.0,1084,167,0,278.4768981933594,304.57049560546875,5.190661938534277,5.972390969262852,0.7131543528157246,0.15458740321032768,0.4764931328790296,0.4650166620971913,-0.0955295410491612,-0.5833948884621066,0.5565502029651006,8.478575647321428,13.548664804714459,15.337332657975328,50.424408220863526,41.11431366491978,24.427481549667874,107.5413269145661,19.869983154706674,62.03008736622709,63.22707892571587,-3.234083368890325,-101.25985005753876,86.54373511502092
CHU3,Church,2022-07-26,39.67523599,-120.624021,4.727805261,0.46179661,3.62274134,2.764679631,0.030230000000000007,0.0627625,0.06479750000000001,0.31009749999999997,0.2593875,0.157335,2022-07-22,LANDSAT_9,5141,2033.298583984375,5027,21,0.5010301386482885,0.0,1084,175,0,278.4576416015625,304.5654296875,4.940808603863772,4.785639878081715,0.6543165419650835,0.08904536554957546,0.41656548297311935,0.4205647534847038,-0.024292244314441047,-0.6103523203476642,0.4922469662172484,9.991935719461697,15.622718042615595,18.875864580745343,50.10297549775708,53.25640380952381,33.713007543133195,88.73273675647044,-6.749836143530979,52.97882125386601,54.78394352002954,19.307723596936476,-105.55575309805425,60.662259981359796
CHU4,Church,2022-07-26,39.67499996,-120.624161,2.147119175,0.323136754,4.349451327,0.848006321,0.02901999999999999,0.06496249999999998,0.05212,0.36496,0.23840499999999998,0.1337125,2022-07-23,LANDSAT_8,5142,2033.0670166015625,5027,23,1.322179266182786,0.0,1084,174,0,278.45703125,304.571533203125,5.618010390609969,7.002302379125096,0.7500719286467824,0.20974865960073927,0.5356739245084005,0.5116892746543377,-0.15113841389032956,-0.571724064047731,0.6113710804897426,8.102402368012424,13.55624558229814,15.472885212215319,52.657454226190474,46.63710990165632,27.74348954710145,102.81374744889607,10.00197112336668,63.7774430500754,64.46981361374704,2.7039431564073473,-103.93418640563345,78.80132638099579
CHU6,Church,2022-07-26,39.67453401,-120.623905,4.115478407,0.478658405,2.316224105,1.684404187,0.018047499999999994,0.05154249999999999,0.042660000000000003,0.32978749999999996,0.21206000000000003,0.11834,2022-06-28,LANDSAT_8,5143,2032.8685302734375,5031,29,0.3395668606346014,0.0,1084,155,0,278.44677734375,304.5575866699219,6.398360576223505,7.7306024378809175,0.770920733794696,0.2172705419882899,0.4949138723775395,0.49365864421641414,-0.15453361103965596,-0.6089376997562619,0.6255831532332856,7.794973035714285,13.622219107142858,16.88051732142857,52.95200214285714,56.42140410714286,34.83595285714286,105.33602041124121,-6.658942593121693,61.81492165870353,64.01758072320405,18.66576771377125,-125.60117339504669,73.34768273654778
FM1,Freeman,2021-08-03,39.67512962,-120.605471,7.083265173,0.492080834,6.32011426,3.251038893,0.03600500000000001,0.06573249999999997,0.060012500000000024,0.30127,0.24038500000000002,0.1404225,2021-06-26,LANDSAT_7,7024,2070.60498046875,3121,19,0.5672416441206614,301.6889953613281,601,182,0,280.3868103027344,303.9649658203125,4.583273114517174,5.020120808164964,0.6677807532886313,0.11240549796457149,0.4335085881446049,0.4201713723429885,-0.057831410324265115,-0.5705407237417006,0.5190228276957586,9.621953161764706,14.600663970588235,17.810562647058823,46.80955125,52.87991014705882,33.990838749999995,82.21508569467272,-10.781348148968268,51.25404538188474,51.06691513270742,20.657830426047873,-102.87232077026854,54.04929308746932
FM10,Freeman,2017-07-27,39.67479697,-120.604832,7.206332425,0.733951512,2.804404944,2.895545537,0.0324575,0.06361499999999998,0.044584999999999986,0.41652249999999996,0.1963025,0.09169250000000001,2017-08-10,LANDSAT_8,5196,2070.981201171875,4606,15,0.5679287242505529,62.06623840332031,1602,220,0,282.1146545410156,302.84814453125,6.547551678063352,9.342211506111923,0.8066177626692258,0.35935218047566597,0.6454553263784826,0.58048267233374,-0.30164125719794016,-0.510498523569979,0.7289016899568068,7.05001347805789,11.499216511437908,12.176051454248366,43.695237103174605,29.394679528478058,15.803180939542484,84.21329986461294,26.422496992972505,58.780022171831675,54.35491051975971,-14.876000699628122,-68.90658401521134,73.93686616471344
FM10,Freeman,2021-08-03,39.67479697,-120.604832,6.305606044,0.414672605,1.171903105,2.366184215,0.022364999999999996,0.05453999999999998,0.04296249999999999,0.32417750000000006,0.19028,0.096835,2021-06-25,LANDSAT_8,7025,2071.228515625,3120,17,0.8152073671654562,301.86663818359375,601,174,0,280.3677062988281,303.9474792480469,5.943848551521823,7.545592086121622,0.7659612137059435,0.26026931281981514,0.4971220783261387,0.48645259127707186,-0.19541726674543167,-0.55444816599951,0.6588592018450332,9.214300578431372,14.412795215686275,17.660502779411765,47.15808320588236,56.45763434803922,35.893924406862745,84.59014448283885,-15.770601425040036,51.10017355918475,51.988570899519075,24.406639045757366,-109.0174438683604,54.112435270192215
FM12,Freeman,2017-07-27,39.675262,-120.60519,6.809518247,0.656433662,3.031789128,3.66927208,0.028882500000000005,0.058499999999999996,0.038699999999999984,0.4233425,0.19039,0.08773249999999999,2017-08-10,LANDSAT_8,5196,2070.932861328125,4606,19,0.6309715934887147,62.31089782714844,1601,220,0,282.1007995605469,302.8558349609375,7.2366239316239325,10.939082687338505,0.8324829425864503,0.3795668308261335,0.6682815889306158,0.599727922622961,-0.32750636636504404,-0.5299128128892282,0.7507352929013219,6.312988928571429,10.423933886554622,11.103199831932777,43.600180808823524,28.674503928571433,15.374595504201679,87.77183728631255,27.41821862741905,60.69726550118463,56.23791861125531,-16.57063592324342,-72.89874262604694,76.03336908923237
FM12,Freeman,2021-08-03,39.675262,-120.60519,8.038220391,0.697214749,4.092915323,4.740789311,0.032484999999999986,0.06375249999999999,0.049287499999999984,0.34681,0.2285875,0.11858750000000001,2021-06-26,LANDSAT_7,7024,2070.932861328125,3120,19,0.6309715934887147,301.60858154296875,601,178,0,280.37890625,303.95562744140625,5.439943531626212,7.036469693127063,0.7511345060244007,0.20546231083729075,0.5317088993296507,0.4980303482600945,-0.15432840817444501,-0.5638468906068277,0.6259659461847983,8.80215328125,13.423927031249999,16.0037003125,48.66772765625001,54.61183718750001,33.3713871875,92.1996594218975,-9.898848237212594,57.334789324246856,57.24525526625857,17.986122917468357,-110.05251258815998,62.60301387827701
FM14,Freeman,2017-07-27,39.67518322,-120.604698,7.406124147,0.854676494,5.119059337,3.668689198,0.030917499999999987,0.059709999999999985,0.04299,0.405935,0.20523999999999998,0.09686250000000002,2017-08-10,LANDSAT_8,5196,2071.25537109375,4606,19,0.958731332464505,62.54008102416992,1601,221,0,282.0895690917969,302.851318359375,6.798442471947749,9.442544777855314,0.8084758033079021,0.32837566981633737,0.6336357962456189,0.5737202624021919,-0.2753281539084709,-0.5492734478203435,0.7177747700151217,6.180343277310923,10.335444222689075,11.422988455882352,41.90242303571429,28.613607510504202,15.522968308823533,83.0853625588649,24.871850527455955,55.43375168704339,52.690882401023885,-13.51367443241332,-70.07973340314207,72.25245663655829
FM14,Freeman,2021-08-03,39.67518322,-120.604698,8.426710563,0.528530046,2.68779767,3.134760538,0.039525000000000005,0.06573249999999997,0.058252499999999985,0.3240125,0.2450875,0.12100749999999999,2021-06-26,LANDSAT_7,7025,2071.25537109375,3117,19,0.958731332464505,301.52728271484375,601,177,0,280.37103271484375,303.9463195800781,4.929258738067168,5.562207630573797,0.6952245170235308,0.13868388683886834,0.4824666506909498,0.4518370330909648,-0.09026770283897712,-0.5770381571327458,0.5810223159521926,9.249295110294117,14.03463380514706,17.219774797794116,46.614258897058825,57.294750551470585,35.835942261029416,86.41366576811622,-17.022887411475175,51.8226743765087,52.27697516062008,24.950387425700093,-111.18896187531139,55.010234398447196
FM18,Freeman,2017-07-27,39.67425002,-120.604,14.09427861,1.283194593,5.981953166,8.406265662,0.020962499999999995,0.04705999999999999,0.032539999999999986,0.35035750000000004,0.1405325,0.06312000000000001,2017-07-25,LANDSAT_8,5200,2071.968994140625,4607,11,0.6340050256210236,62.489593505859375,1601,221,1,282.10955810546875,302.8186950683594,7.444910752231197,10.766979102642907,0.830032841687397,0.42743791888203064,0.5722816990680678,0.5399565068425272,-0.3641628053288758,-0.49827418473553053,0.7679077246099244,6.384409910714284,9.17342962797619,11.020727395833333,39.38553331845239,26.827898779761906,14.19214476190476,87.14551834671406,29.02757267213759,53.886392495359786,51.788815419480514,-16.82553511068111,-72.05421436196355,77.0161988528663
FM18,Freeman,2021-08-03,39.67425002,-120.604,11.67761807,1.207100052,3.218360767,8.399669071,0.0325125,0.054017499999999996,0.0475825,0.30875,0.19311250000000002,0.09430499999999997,2021-06-26,LANDSAT_7,7027,2071.968994140625,3117,11,0.6340050256210236,302.34405517578125,601,178,0,280.3424377441406,303.92413330078125,5.715740269357154,6.48873010035202,0.7329320227596415,0.23041669780069238,0.4834998116300618,0.4574756300852765,-0.1728090109672957,-0.562841419495812,0.6384073460082825,10.048151029411763,14.7397434375,18.58416700367647,46.5566740257353,55.593498566176464,34.37833036764706,83.92096022838757,-11.669470485686913,52.18665001174761,50.59470977995462,21.327236466473156,-106.92398222763293,56.3642731486859
FM19,Freeman,2021-08-03,39.6755519,-120.604576,8.992969491,1.124987328,3.294155495,5.336613652,0.02896499999999999,0.057867500000000016,0.04216500000000001,0.35442750000000006,0.16957250000000001,0.07249749999999999,2021-06-26,LANDSAT_7,7025,2071.39794921875,3115,21,1.0616596565080576,301.2799072265625,599,177,0,280.37957763671875,303.948486328125,6.124810990625134,8.405727499110636,0.7873636036990109,0.352776717557252,0.5615504826713088,0.522415422837019,-0.2884327793927377,-0.49114052057685537,0.7291727448097132,8.33764390625,12.8506603125,15.23942890625,47.09702734375,54.94945640625,33.3505353125,93.93513214760213,-10.980961111254292,57.110216896420525,56.84035390501979,18.1778699131694,-111.5692354091336,62.73660380264703
FM24,Freeman,2021-08-03,39.67438147,-120.603687,10.33404857,0.984363281,2.198047118,7.075535085,0.030780000000000002,0.05597000000000002,0.04937,0.30495500000000003,0.19545,0.09914499999999998,2021-06-26,LANDSAT_7,7027,2072.404541015625,3117,13,0.9118892390439769,302.0069885253906,601,179,0,280.3424377441406,303.92413330078125,5.448543862783633,6.176929309297145,0.7213292880829748,0.21883274547616435,0.46628537025888034,0.4487490123781934,-0.15660014985660273,-0.554768912576565,0.6211266632290168,10.554924166666666,15.48419455882353,19.10669676470588,45.59642387254902,55.16389063725491,34.731912598039216,82.65482926442789,-13.05401476195615,51.23201596004692,48.892349858169425,23.30961448509881,-106.3511069077758,54.14449677813347
FM25,Freeman,2021-08-03,39.67394442,-120.603972,12.99870014,1.165467779,3.037619492,7.638403223,0.018020000000000008,0.04524500000000001,0.031192499999999984,0.33270249999999996,0.13132,0.05885750000000001,2021-06-25,LANDSAT_8,7026,2071.873779296875,3120,11,0.6835609768760712,302.48773193359375,601,179,0,280.3402099609375,303.927001953125,7.3533539617637285,10.66610563436724,0.8285631844350705,0.4339929637032687,0.5443568407046253,0.5235184831489937,-0.36671310413358393,-0.4874975221589782,0.7693760377123687,9.23245474264706,13.914024816176468,16.754892702205883,47.81107704044118,50.04648147058823,29.734822738970585,92.86397509203948,-0.07890224634046561,58.151857747545165,56.12841192600523,11.208222908094092,-104.31785608816345,68.12140321392938
FM27,Freeman,2021-08-03,39.67592097,-120.605856,5.013618125,0.327704763,7.398731547,2.961517779,0.020027500000000004,0.04939750000000001,0.03344749999999999,0.35252999999999995,0.17958249999999998,0.08613749999999998,2021-06-25,LANDSAT_8,7021,2069.906982421875,3121,25,0.7894497612127683,301.0304870605469,601,179,0,280.4154357910156,303.986328125,7.1365959815780124,10.53980118095523,0.8266867887376854,0.32502055486386805,0.5685682644530905,0.5402211117099474,-0.27242299400175046,-0.5685431042012402,0.7231843398602653,8.366471145833334,13.357878697916668,15.572197604166668,49.38439807291667,52.694872708333335,31.896226249999998,93.25854284666494,-5.210434744073961,58.7668736039175,58.659757042999814,14.132006940257423,-105.98550307359464,65.45879389701587
FM28,Freeman,2021-08-03,39.67569583,-120.605703,4.646270865,0.323962888,2.180556027,1.754050788,0.023354999999999987,0.05517250000000001,0.042825,0.34559999999999996,0.18989499999999998,0.09909000000000001,2021-06-25,LANDSAT_8,7023,2069.959228515625,3122,23,0.6535404707226607,301.28692626953125,601,178,0,280.4034729003906,303.97674560546875,6.26399021251529,8.070052539404552,0.779494110832207,0.29076835451311406,0.5302957325883826,0.5111995947885302,-0.22642622678356247,-0.5497362971426238,0.6728721704935553,8.853464687499999,13.643589999999998,16.5853853125,46.4118165625,56.234713437500005,36.7277740625,84.72036729507514,-16.027676688856197,52.01694385778766,52.3507147911794,23.260983672750672,-108.05331283968567,52.22623750041923
FM30,Freeman,2021-08-03,39.67409125,-120.605113,9.373852037,0.835688444,6.943963178,13.63745679,0.01848749999999999,0.04524500000000001,0.033915,0.3117475,0.1491675,0.07125999999999999,2021-06-25,LANDSAT_8,7025,2071.559326171875,3125,11,1.22559943883391,302.7087097167969,601,183,0,280.3646240234375,303.9556884765625,6.890208862857773,9.19202417809229,0.8037681264238963,0.35273315036395,0.5045697447934875,0.49280741430535235,-0.28666955636618663,-0.5345463897640326,0.721913324788598,7.27847393382353,12.006101654411765,14.699365919117646,43.03767066176471,45.45276049632353,27.504304356617652,87.02614850758347,-1.0766335415677908,49.59569009783391,51.27250513000571,13.083391613769964,-98.82613262026682,63.864696255122894
FM6,Freeman,2021-08-03,39.67395835,-120.604603,10.16287117,1.118501389,9.748368122,6.767365316,0.030752499999999988,0.06078250000000002,0.04991999999999999,0.32329749999999996,0.18167250000000001,0.09452500000000003,2021-06-18,LANDSAT_8,7025,2072.364501953125,3122,9,2.6512833978353854,302.7777404785156,601,180,0,280.3539123535156,303.9419250488281,5.318924032410642,6.4763120993589745,0.7324884283293253,0.2804622056755846,0.4909184288239883,0.46960379286947396,-0.20909940791523834,-0.49860798911138143,0.6459345027042561,7.556968088235292,11.610700625000002,13.329528676470588,42.12386147058824,39.34875599264706,22.821473970588237,95.95652668023227,6.469714070839254,53.71829052808363,53.81450422749255,5.8323850492181,-100.41678770160647,74.00817931191341
FM8,Freeman,2021-08-03,39.67432903,-120.604481,10.47837556,0.842958438,4.442737147,5.942539688,0.030780000000000002,0.05792249999999999,0.040459999999999996,0.30495500000000003,0.176585,0.079785,2021-06-26,LANDSAT_7,7026,2071.328125,3120,13,0.611983016903819,302.27484130859375,601,178,0,280.3503112792969,303.93359375,5.264879796279513,7.537197231833912,0.7657310771101429,0.26658221539228316,0.5021300588898635,0.46928727311438767,-0.21471471471471473,-0.5060072705563788,0.6814991260428211,8.977393455882352,13.733115863970589,16.440056727941176,47.41531523897059,49.94667790441176,29.34066604779412,92.77247740162125,-2.8998357546518525,56.91801382003011,55.88647635461053,13.925315450100335,-105.93302684070213,67.26749822758914
MKM-S1,McKenzie,2021-11-01,40.34857263,-120.903037,8.840941139,0.694998041,0.647170372,4.898216319,0.04205500000000001,0.06878499999999999,0.06573249999999997,0.29071,0.24418,0.16498000000000002,2021-05-24,LANDSAT_8,8032,1585.4462890625,2866,66,0.9058850399731825,0.0,369,98,0,268.3229675292969,291.69512939453125,4.226357490731992,4.4226219906439,0.631174733652693,0.08698984838004077,0.41063505129801053,0.3940325824559151,-0.035558269894309436,-0.5604300800408992,0.4531452990342191,14.810613750000002,21.45609875,26.22355375,59.37164125,69.74439375,47.60006,98.60942244040476,-20.123770240081278,59.08516393087814,59.35986485438879,31.45778576355814,-134.50004490502496,63.48791746646641
