UniqueID,CalFireID,FireYear,Description,Area_km2,ANPP_mean,ANPP_std,BNPP_mean,BNPP_std,Rh_mean,Rh_std,NEP_mean,NEP_std
SNM11462,8993,1996,touching_perimeter,0.025766071832349,134.27282137925394,97.08184547325159,798.0285313663207,234.77481986648928,453.41063360712616,76.30397860801003,478.89071913844856,297.4617857795973
SNM11504,8993,1996,entirely_within,0.065142321708764,51.59174659496365,24.996672606166634,373.08845170396387,94.97647425722647,272.84527126794336,29.006188219133183,151.8349270309841,90.01894627052343
SNM15474,9259,1996,touching_perimeter,366.34973193130236,142.95043509560682,99.56646641335749,378.1861919461425,171.7100612899329,436.71659912881677,151.79887498551133,84.4200279129325,187.6832988077349
SNM5732,8993,1996,entirely_within,0.042744083252917,163.0700775277168,38.73186570234814,873.1828044618051,162.64593726357467,735.7087823065493,122.99047439051655,300.54409968297256,189.26327568643708
SNM11663,8993,1996,touching_perimeter,0.03317142736961,52.86577135935824,20.818553728165842,746.897007236345,80.82728862769163,415.7736953679814,36.83572616948333,383.98908322772184,60.051536760758836
SNM9870,9026,1996,entirely_within,0.021808384927237,11.964475234628726,18.69429604838766,699.9290942967181,68.73529457841599,329.52957501010707,19.878257030094794,382.3639945212397,43.61248593184383
SNM11627,8993,1996,entirely_within,0.043661414547228,30.548895625651017,37.124636213393934,569.1077837914332,120.48529690837265,468.90376529612377,59.62465509536647,130.75291412096047,96.60100445711451
SNM11632,8993,1996,entirely_within,0.006245718257781,115.01820630898526,7.0473564075995405,467.9202871746472,125.34611123331827,710.464923837462,26.227766120131975,-127.52643035382948,106.16570152078582
SNM14395,8993,1996,entirely_within,0.036500966920751,19.14302826713792,17.00067125103375,516.0585593863673,63.913139608259996,319.79275894165147,51.076897619845035,215.40882871185383,85.01462410447951
SNM11636,8993,1996,entirely_within,0.014454129147663,39.208855023727295,10.016532361218403,606.3925471241394,51.07964484185169,404.41837271668277,48.493788652885016,241.1830294311838,7.430676172251875
SNM11681,8993,1996,entirely_within,0.121512946088388,110.79942991491778,56.104661856388326,571.5936618929273,227.5961959254853,808.8192847370651,98.03222246040093,-126.42619292922012,227.5633105365242
SNM11626,8993,1996,entirely_within,0.026153448418356,31.64456421769956,23.457832134557467,614.7414189925181,125.51722355436605,409.2246180435915,82.7407598231659,237.16136516662627,141.1905405531402
SNM9898,9026,1996,entirely_within,0.022434544788216,9.353288713794695,0.9272829651509721,737.853158980248,93.64761674186774,366.2891234671556,33.583371246758844,380.9173242268871,59.13696252995794
SNM11684,8993,1996,entirely_within,0.02650244482654,160.55957394992157,39.74368096792256,769.0018881400279,255.53703221558078,596.5978997219739,116.96536374024922,332.96356236797544,191.474257131265
SNM11646,8993,1996,entirely_within,0.028759844973221,6.87096050565512,9.015427655057524,472.0932027214368,61.521605130801596,272.0436781467755,43.93127362099026,206.9204850803165,26.60575916486887
SNM11647,8993,1996,entirely_within,0.013383926882964,127.11720699757956,23.69496968293895,659.9842329183127,149.19838661958175,478.29476498765285,51.319009679123575,308.8066749282395,126.12444574195382
SNM11675,8993,1996,entirely_within,0.009383191986334,19.556753776033112,,625.148941126385,,351.85882920310326,,292.8468656993149,
SNM5439,9034,1996,entirely_within,0.035342065210909,120.48917625806486,29.455332346126774,1435.593828620695,356.31705609954156,597.7804007418089,108.82796113235885,958.3026041369509,443.38074383616544
SNM9744,9017,1996,entirely_within,0.026303876760965,107.6396327984172,18.84839545502351,864.2484185307667,85.93922756388442,135.82547601079966,24.78641868590594,836.0625753183842,93.35900084151281
SNM11670,8993,1996,entirely_within,0.016943637107716,127.22284050883415,,552.5164396406361,,667.0055222934611,,12.733757856009106,
SNM9858,9026,1996,entirely_within,0.009305691915692,27.738932310864392,9.213812175601738,738.5756406810235,95.35417250409037,288.9023308388423,14.392552620195831,477.41224215304555,82.55443542925391
SNM6739,8997,1996,entirely_within,0.017173911773128,177.05309438354215,0.25199260700089815,721.9283798145227,8.51521706291053,558.146127502589,49.77210527359977,340.8353466954758,58.03532972950939
SNM11668,8993,1996,entirely_within,0.043106768965662,36.37995715688241,42.302358098557335,662.964463024598,91.97703991712494,385.59112590234093,66.84252793212228,313.7532942791394,89.84904448025378
SNM11697,8993,1996,entirely_within,0.025540476666792,177.30466706219065,19.074581571962828,549.0700553874553,142.84806724898186,655.2565212935884,61.23048441056937,71.11820115605764,179.53802871631163
SNM15856,8970,1997,touching_perimeter,1.682039247767087,174.5445353599052,79.33844006902768,671.3465805627833,292.14370260024936,390.0310329152492,93.59840162646391,455.8600830074393,349.4139719945027
SNM14949,8969,1997,touching_perimeter,33.689673341218196,179.79860591446166,73.6612632299503,1343.450623189887,572.330971045406,361.3479839767164,124.00391423736376,1161.9012451276324,535.3251453444996
SNM16556,8846,1997,touching_perimeter,0.484544854244786,82.68680379057676,32.14950232428383,504.7244326589401,156.73775910232644,289.00995493884653,44.458606469143646,298.4012815106703,166.33116471279536
SNM771,8815,1997,entirely_within,0.042746768085194,40.817493396454864,24.301215959895103,757.2945589280815,71.2793299602109,386.7772142294613,62.542243537739495,411.33483809507504,103.52952330190985
SNM10320,8876,1997,touching_perimeter,0.131829116224585,88.32590775625265,14.562483412457736,854.539651578568,172.02158587226648,382.11459742896506,52.527318783265265,560.7509619058555,187.03635624806057
SNM8807,8832,1997,entirely_within,0.013081067172559,44.27485495208671,28.93716348655266,362.0936121381645,103.51663160270317,218.33472040958586,81.23309845592506,188.03374668066536,85.25617051707813
SNM12922,8846,1997,touching_perimeter,0.154921421390367,82.81156521678292,26.164232438578146,341.6477432609304,121.65500416268479,320.4699067067068,39.57587279045061,103.98940177100654,134.38137363269925
SNM12478,8790,1998,touching_perimeter,0.19552452153686,64.44736504334692,22.241476880927316,953.4915694293726,159.51511446176525,379.6619406410276,49.23611085437734,638.276993831692,144.49289306045864
SNM14372,8653,1998,touching_perimeter,0.419730089072302,232.5491215574386,69.30069676729937,665.6053081406806,155.1357126722299,322.77355518526264,49.91246921700288,575.3808745128565,207.2956280803779
SNM15906,8653,1998,touching_perimeter,0.037207427496504,172.41543930901358,31.293550023122194,704.7597364802621,77.14036933585048,352.27832250853265,93.07757711651962,524.896853280743,89.85593117752641
SNM8575,8380,1999,entirely_within,0.146138630709651,180.0365781721169,83.45127240442743,829.7908406562292,285.18902828797746,656.5154525891352,276.267714158307,353.31196623921073,260.88414706069904
SNM15718,8372,1999,entirely_within,0.026155656744222,74.69885395777966,,761.0809029384615,,404.9538862999861,,430.825870596255,
SNM16118,8386,1999,touching_perimeter,40.19037937784112,175.58118860881115,101.9195940659588,553.6964215871387,284.07474001571,507.55372905586347,204.38916195881214,221.72388114008643,236.0416093662213
SNM9129,8372,1999,entirely_within,0.011114750126121,203.91358896361695,6.966032847337565,710.112385688579,55.61663022837056,733.5601733366193,79.26577105831552,180.46580131557673,97.96427862489952
SNM12717,8380,1999,touching_perimeter,0.499485909622413,167.9815395531204,60.20317568865286,761.1810981405098,227.20372000282498,398.4317225039413,206.36939572366666,530.7309151896889,213.1317108016879
SNM9145,8372,1999,entirely_within,0.014063580995348,224.3997819618736,24.748781015579098,736.4866816212325,104.798075887206,726.3473852984303,61.48442158360733,234.53907828467587,130.76527359065105
SNM11946,8415,1999,touching_perimeter,0.036937858565017,194.5397393851685,82.83654938475058,1092.6459921783874,265.1638902527517,717.3750834779552,112.03979140967225,569.8106480856006,317.32112997941584
SNM5684,8397,1999,touching_perimeter,0.01459071178817,144.06389927613048,27.613263963867016,812.5596308858854,96.30687323643674,688.5087077952145,113.26453765853715,268.11482236680143,184.18388656876283
SNM5683,8397,1999,touching_perimeter,0.140246497356768,109.86532442263767,57.89825364706379,621.6213338842191,236.23907976896828,614.7429451217016,234.95218954427847,116.74371318515513,230.5768584672776
SNM16223,8392,1999,touching_perimeter,0.792630402087617,248.81490396543984,67.76944011421081,795.671434511495,312.3505086055379,530.3295574350713,143.65321572177837,514.1567810418637,364.56482627010826
SNM11475,8444,1999,touching_perimeter,0.023902806734027,70.46293319827274,24.458572238964898,530.4854593407852,50.98538481900633,402.9636327849762,51.11343248346364,197.98475975408175,63.57590674676345
SNM15646,8372,1999,touching_perimeter,0.008944640004643,7.36710370864674,10.418657980177347,538.2414971703759,14.826193663690287,444.394954147829,64.2396001546082,101.21364673119356,38.99474851074058
SNM15719,8372,1999,entirely_within,0.251144884031005,104.05695484655415,81.91017352246806,646.2811773760163,154.34018786029574,585.6198276891511,106.56135446459257,164.7183045334194,173.61967391154786
SNM8574,8380,1999,entirely_within,0.010213081953226,138.11052142715192,103.16489601410184,737.194152082893,191.50851735864467,574.5951494456893,81.76305283730167,300.70952406435555,204.11649673971255
SNM12433,8370,1999,entirely_within,0.064891914638507,212.79418152488697,23.773417722881778,838.082528386862,131.25675788851444,512.4295543811064,128.84131412291183,538.4471555306426,179.20926618686138
SNM11963,8415,1999,touching_perimeter,0.008652567092372,60.70564964622886,8.213215485981602,750.9995764133305,16.75121671542375,392.29762555741024,6.006922659521615,419.4076005021491,30.97135486092693
SNM5679,8397,1999,entirely_within,0.046395264317946,62.784338499580045,17.452910322015374,565.4985819342096,142.45821380098005,532.6050756322641,85.01185483902525,95.67784480152557,102.52011520892911
SNM8497,8380,1999,entirely_within,0.023630036144523,131.00147708173546,93.60180950842064,666.6689282875201,201.75712483401895,435.11545895701,186.2757084368802,362.5549464122456,260.8947444401669
SNM9131,8372,1999,entirely_within,0.033666998963084,182.9941404628847,33.95550547880811,714.0888038337982,109.52251575180776,549.0395401058233,78.31771569074866,348.0434041908595,132.0180269049476
SNM11015,8419,1999,touching_perimeter,0.010649476481635,22.444726374007644,3.5910896852785337,549.0894462539768,24.80457657162752,240.40284049210945,34.4532856103489,331.13133213587497,19.670907755892554
SNM8501,8380,1999,entirely_within,0.051269383643904,184.00096600125278,43.30637112842775,833.2052654996256,164.07506023990808,497.87615036285666,197.57488898935193,519.3300811380217,179.41972574782187
SNM8504,8380,1999,entirely_within,0.00677478613224,125.7403910692274,,763.4377885861817,,255.66184719899647,,633.5163324564126,
SNM11003,8419,1999,entirely_within,0.010332610431745,54.15092598743559,26.051102614880314,526.6062230012227,73.60171098612709,398.9441534190192,27.042243314020695,181.81299556963913,67.02514481860976
SNM8509,8380,1999,entirely_within,0.057578856608374,114.29598205806838,40.53186182202166,520.6884780048063,226.27158792277112,387.4676398206837,167.95018484204275,247.51682024219087,254.25960131626476
SNM10992,8419,1999,touching_perimeter,0.040756375124614,18.473405683457937,20.13850669008854,606.04202640894,120.93601839978315,328.55411899405766,66.35494865057281,295.9613130983404,110.02297581283572
SNM14333,8398,1999,entirely_within,0.152354196921552,101.34600558216788,70.94826992691058,720.6649243835683,375.0537170767941,379.47849547850234,98.44339876085884,442.5324344872338,347.5828720278911
SNM8571,8380,1999,entirely_within,0.027069696047152,126.62527057166945,36.35522707350902,672.412650092481,185.30252482148623,255.93847946498119,117.69892736451035,543.0994411991694,174.76049538581177
SNM10975,8419,1999,touching_perimeter,0.14065670024663,46.46341663121526,37.67278864780058,498.1730201418091,63.84340952873746,378.62126007220496,70.89375526780755,166.01517670081944,98.11958455577978
SNM8573,8380,1999,entirely_within,0.035039457418098,134.32689111546415,67.1375967838539,603.9217191004641,246.1255195166599,413.1168794028833,236.6424552511765,325.13173081304495,192.73532702493745
SNM10970,8419,1999,touching_perimeter,0.038672401555138,49.52445875246218,42.705267650876785,504.1712717982328,63.53675163547783,337.88608960116113,65.46324555524701,215.80964094953382,102.37273001811157
SNM11427,8444,1999,touching_perimeter,0.004258964436386,63.18175810791666,,603.2995036914654,,344.21893551288645,,322.26232628649564,
SNM15726,8372,1999,touching_perimeter,0.046596755398191,99.08389196717053,64.11429258530916,636.7622340043855,85.94257145105259,537.8292280918635,73.26231680843325,198.01689787969252,102.88777246374153
SNM9301,8372,1999,entirely_within,0.007706714112511,171.6730152473005,,693.3463415730351,,611.6588056203478,,253.36055119998773,
SNM6668,8397,1999,entirely_within,0.031627114159809,76.38355617832502,30.13919089903645,760.1397227005298,133.84390390442266,544.3627753487795,116.29913220952605,292.1605035300754,114.1399208388946
SNM9146,8372,1999,entirely_within,0.039632250616676,213.32622419015487,28.324154395816006,610.1506348969266,70.55567874109529,549.3704848598711,62.75032570137626,274.10637422721027,85.21590561711447
SNM9323,8429,1999,entirely_within,0.012346124045885,22.779776848126176,41.58833213179594,414.0446128295457,29.032951435457868,517.9207835790605,31.9370017492215,-81.09639390138865,56.79943011866044
SNM10326,8460,1999,touching_perimeter,0.155633323241334,111.39213927565947,77.59851415913894,643.1699004476833,150.4979736326663,421.43508965430107,49.395070814883965,333.12695006904164,191.85721035081204
SNM11643,8474,1999,touching_perimeter,0.023747779587724,42.11026853126506,14.006069390469529,626.1782301866851,55.15676462271477,435.6809480699464,39.16426598771916,232.60755064800387,84.2754269857706
SNM14037,8577,1999,touching_perimeter,0.060496598458403,67.27288308981076,38.306340515756155,561.8982857166945,92.76202201768929,340.42573870389225,69.48034353328481,288.7454301026131,99.17450108004427
SNM6658,8410,1999,entirely_within,0.011880043934183,149.8432571073781,,412.2708170202744,,345.0431567290834,,217.070917398569,
SNM5674,8397,1999,entirely_within,0.004669794721544,74.43352807543022,,496.70558452248633,,475.7660551985576,,95.37305739935896,
SNM15698,8372,1999,touching_perimeter,0.013404875430978,33.95410727650346,26.77925078402366,612.6032124832276,78.27488714825803,503.135024006986,50.45443925886191,143.4222957527451,104.12604902586018
SNM15717,8372,1999,entirely_within,0.0136879214057,35.395438957539824,21.561109804806797,482.78154719137285,41.41499577592189,459.58448426053695,55.97664585993283,58.592501888375764,57.48596877298631
SNM3489,8545,1999,touching_perimeter,0.018856172359132,159.39013392361954,42.62925916932072,451.81060698278156,75.99084976369257,351.4485802387811,115.66111905734742,259.75216066762,130.33434015422236
SNM6671,8410,1999,entirely_within,0.010784568781835,173.57463660299803,66.73607982375198,534.3157223490726,89.84571583772787,339.5137290023639,87.54182649283875,368.37662994970685,152.90547417517837
SNM10343,8460,1999,touching_perimeter,0.022431430041452,171.44239963301004,6.055044141793207,848.0720639564762,80.91075331950738,656.2219227065536,84.32997309702213,363.29254088293254,171.2957705583226
SNM5571,8220,2000,touching_perimeter,0.09730731976956,120.32794963194236,67.98274854508362,712.414648758698,411.8658322676994,331.21041965691194,76.13690843259195,501.5321787337284,493.07616017194175
SNM8859,8188,2000,entirely_within,0.037691971833072,93.36471000191327,38.37846721499405,374.26384207846877,63.27055368523064,571.6778552720015,51.12708265133783,-104.04930319161947,92.98688575395718
SNM5399,8220,2000,touching_perimeter,0.092536419931462,163.24859913384725,45.5549407786112,1346.7541468731708,350.69525654908557,373.5508791302076,96.37847438696133,1136.4518668768103,329.62737200784056
SNM14201,8187,2000,touching_perimeter,7.513301676146562,160.8849185799463,86.55006443113804,538.7098292888171,334.830347371133,516.9071339371269,138.3683044972794,182.68761393163646,393.8976789550786
SNM497,8187,2000,touching_perimeter,0.130928627371182,141.22834389473965,74.32864423696917,827.3540587730532,278.6823015591239,346.2559886505451,49.08137459676994,622.3264140172479,324.20732859366404
SNM14202,8187,2000,touching_perimeter,0.22266369982788,131.14955514789176,61.02529058155238,614.02320752567,210.2335925951643,343.45547771530045,82.67698244904523,401.7172849582613,290.43976178409196
SNM290,8188,2000,entirely_within,0.058613651237049,127.7316042669562,21.27634364297241,562.6924544157598,79.99371115398,445.2550326407913,47.12268451653793,245.1690260419247,98.24335754736991
SNM256,8188,2000,entirely_within,0.089563700962775,73.98066227187584,21.7693148410055,688.7339924309053,84.54194462745757,907.0722625981846,102.86039855328953,-144.35760789540333,124.15114520277385
SNM403,8187,2000,entirely_within,0.024626535325819,105.6088067539403,42.6539790326267,756.0309892840013,335.1493520505187,411.5521195760658,26.24656177718593,450.0876764618758,364.3998065825982
SNM8867,8188,2000,entirely_within,0.020124148736087,161.00997667076564,25.153096653270822,867.1669303521119,165.66113717036444,591.9317525061584,87.12164162061646,436.24515451671914,153.69198847007218
SNM288,8188,2000,entirely_within,0.008330184175445,176.5301283818066,21.37829799804072,627.8270601444124,14.3164952760286,887.3381251464634,78.22419807971559,-82.98093662024452,71.16239535770353
SNM16462,8188,2000,touching_perimeter,0.040351738040913,79.75880945864719,20.241461305711667,495.69337440544086,91.59933747353861,489.18456711979013,63.25738572942202,86.26761674429792,72.18572419016859
SNM8660,8188,2000,entirely_within,0.028953886424022,44.78004143320366,34.29575364294378,519.2905615033669,72.6141366227433,503.64821270931816,78.0986015953659,60.422390227252414,92.13582881702057
SNM12473,8348,2000,touching_perimeter,0.627008332782417,62.13445436029761,25.179930111962122,483.8736695814226,184.85787151781005,411.89027070204304,76.72272119206835,134.1178532396771,230.54538955900298
SNM208,8188,2000,entirely_within,0.083907710619782,73.07244320620954,26.989708348746245,649.4825675091512,84.50081723796436,585.946015930365,73.17130493497406,136.6089947849956,102.75425917043728
SNM15339,8188,2000,touching_perimeter,7.089809584002461,123.30159698677554,69.45872384717336,585.7597032160752,167.11449049257695,784.0174868470388,208.44249775660978,-74.95618664418801,192.73668327778194
SNM287,8188,2000,entirely_within,0.020438568607875,162.76167034598487,78.2278144836569,619.8757524888875,83.43571142305407,1047.6303857798591,90.574922622704,-264.99296294498674,147.70946452168883
SNM258,8188,2000,entirely_within,0.025579531344113,47.54147154378269,21.990029213379803,617.6618643513751,78.30289223283468,531.3056330432909,86.53237682316937,133.89770285186682,83.93956761670668
SNM12481,8187,2000,entirely_within,0.769805284223259,111.44895856622915,56.69862811902604,639.2612361908776,230.65174418137653,367.3047233762712,52.75210544520005,383.4054713808356,256.69557805764737
SNM259,8188,2000,entirely_within,0.011069936944282,133.3039826755729,,672.0236836396289,,802.864351102647,,2.463315212554789,
SNM8658,8188,2000,entirely_within,0.017992678884826,154.81626392676998,31.737083936683735,763.2506839006843,140.32053208012067,815.6637000620747,98.94862730131244,102.40324776537952,88.42727212598942
SNM181,8000,2001,touching_perimeter,15.57861468016957,174.7207611183381,55.50614132084479,1248.1744540329196,343.376140968288,314.1401993295714,64.34610116166914,1108.7550158216864,352.3548300248461
SNM13030,7980,2001,entirely_within,0.034369140673653,237.2453548689684,13.770120442179643,1093.6391876554635,185.52344009171549,454.2650040716758,30.195210130931457,876.6195384527562,174.04760986198113
SNM8338,8001,2001,entirely_within,0.010302571358964,87.13128615580918,39.725491688177435,718.2475332108432,97.3730529401002,839.4792982773492,157.84215054126,-34.100478910696836,74.20423899749878
SNM15852,7980,2001,entirely_within,0.025483125607153,229.12939832825177,44.2233127838568,839.948085033346,105.8358030330356,389.1990576288581,51.63619266584496,679.8784257327399,92.61199183498107
SNM8337,8001,2001,entirely_within,0.13572814074186,70.4388578041275,36.931643728878036,610.4679286632779,200.09063209129857,816.457348459069,97.17176909779134,-135.55056199166359,183.17940798970108
SNM9644,8034,2001,entirely_within,0.021039587388074,77.75452859319977,23.750811428129175,712.5073011499246,60.947100169002944,363.8578952293021,46.9468578978379,426.4039345138223,87.24894252751969
SNM9274,7997,2001,touching_perimeter,0.048589179773299,348.16737503034614,22.968831904073564,812.3773063379264,141.35555531378716,406.9505816112668,66.57019340810251,753.5940997570058,92.6678498258334
SNM14499,7980,2001,touching_perimeter,15.132732657213541,207.308663761603,72.52594366589686,748.5171305182089,254.6242165649561,577.594018281264,153.83782822872288,378.23177599854773,195.81276785805733
SNM5952,7983,2001,entirely_within,0.042678420670519,191.88076330134953,36.271457479972696,576.1605693637383,235.76135533220508,506.4480605269215,106.48379370179994,261.5932721381666,241.0500366233501
SNM14648,8020,2001,touching_perimeter,25.18209752238469,161.34418369608224,69.28466832415043,647.1686394850007,238.20285986233262,492.66230962484593,162.82366877512598,315.85051355623693,205.64911362381002
SNM13423,7997,2001,entirely_within,0.023019024239827,219.5711072922425,131.28384306314578,715.9885987190926,270.53715572732995,262.03175838527227,25.444153992779253,673.5279476260628,377.34903418547816
SNM12439,7980,2001,entirely_within,0.014377991677417,118.51890518929807,33.30962888011603,737.3989620551021,100.57184052815408,320.4297161522572,30.472234971726625,535.4881510921429,80.85122838896362
SNM9068,7980,2001,entirely_within,0.026985193743081,183.57809608481955,16.21914581219899,900.7042679406105,131.4836795443383,384.03585243085706,23.440666501571126,700.2465115945732,142.88388125966284
SNM12450,8066,2001,touching_perimeter,0.011502537140293,89.30076328961499,29.54993348382787,699.8776263387729,34.565432100206266,293.960380391935,25.323235083282615,495.2180092364527,46.116736643696
SNM11033,7989,2001,touching_perimeter,0.049120241192749,61.10127125253759,26.429602104593148,692.2994368783652,114.19586515630115,344.2942636312119,53.97778742051361,409.1064444996909,131.32308350357033
SNM9010,7980,2001,entirely_within,0.022565453558569,117.07093514924519,16.978913114670558,596.1967484630463,103.47727426201438,312.20602304238093,43.75976492813721,401.0616605699106,70.60200912939169
SNM8284,7982,2001,entirely_within,0.014314510946179,96.60150445426027,17.532513509149517,711.4480241363242,75.96850375939648,451.2386703059857,33.795289021085146,356.8108582845989,91.46589457921411
SNM9003,7980,2001,entirely_within,0.090317660611454,185.15139255554152,27.160767636687822,930.3864305481237,146.33866632569948,393.7643348533843,70.62961100457558,721.773488250281,188.13722409313885
SNM9000,7980,2001,entirely_within,0.038386755419655,172.53608003306593,36.32642888459883,697.8315346386164,191.0298040927106,301.2088707455841,90.32407221450133,569.1587439260983,188.09505764272532
SNM12841,7980,2001,entirely_within,0.11062803194237,132.02008544711472,48.388523971420135,668.5882331022377,105.2339403831218,342.18999785248576,65.6512070207683,458.4183206968666,126.04328782437821
SNM16574,7997,2001,touching_perimeter,0.030800848846994,232.8885676312118,110.89146475463872,700.8443097533269,181.58662945030835,378.5222784445474,67.26441553898178,555.2105989399913,277.8152505971684
SNM78,7984,2001,touching_perimeter,0.3859563392782,160.35116415616972,32.68113098147521,860.94534110747,176.11095632875774,578.4957117266747,136.22369983400455,442.8007935369651,247.42273346849254
SNM10684,8002,2001,entirely_within,0.028619108650791,264.01974353077645,62.03114655918814,920.3880569171546,84.6879773500526,238.17704802960225,32.817809676969766,946.2307524183288,141.17823688363106
SNM10678,8002,2001,touching_perimeter,0.013484244196904,183.78963415828105,9.28149465986441,707.5136262404185,82.03279485493394,597.7322268731634,177.61554086129092,293.5710335255361,237.32285381787239
SNM13739,7997,2001,entirely_within,0.017979210500782,197.65465347689153,123.63928829041157,581.8523775549368,201.27183799981495,337.7667204042274,66.53681384120662,441.74031062760093,331.83313475952684
SNM12751,7980,2001,entirely_within,0.40888495286877,209.73723536474017,41.15110806510725,947.2509909576831,278.27959701995405,388.49408248795345,77.01399401645914,768.4941438344698,295.88932072385336
SNM12752,7980,2001,entirely_within,0.358647941346177,94.55518252487357,48.69771110413896,681.8406502447449,190.48542704096315,339.0666483933409,33.67174613060301,437.32918437627757,212.35298566385165
SNM14132,7989,2001,touching_perimeter,0.048090103864642,41.49553786369846,27.174534617452476,559.4450163377593,79.41302825105016,341.31117283924584,88.2162941374484,259.6293813622119,133.07033379988124
SNM80,7984,2001,touching_perimeter,0.052834655497004,154.64517614907405,23.617370368732164,919.4494365685887,107.17109921260855,286.32819376450465,87.51432608916073,787.7664189531581,134.69233600592264
SNM9005,7980,2001,entirely_within,0.120171950772583,107.16651231803561,36.08660182687564,633.658693561405,130.47245174309776,334.37016767199026,55.2287475273165,406.45503820745046,162.90052934961236
SNM9007,7980,2001,entirely_within,0.063570562889517,248.95786957322548,24.494797846347705,1037.8296581894206,154.10246080649125,648.07024286057,124.16085287880246,638.7172849020761,179.02321345748763
SNM6465,7983,2001,entirely_within,0.04561115657424,145.64419078828325,47.209798990360426,617.9297307356876,140.23490462298062,535.9631187898115,123.94815700177654,227.61080273415945,195.68480147664891
SNM13816,7980,2001,entirely_within,0.047202223203847,146.72459765492337,36.279290402745445,364.5683529396926,90.29110548122212,286.6738326079488,34.853555903006296,224.61911798666716,94.27830614864784
SNM16573,7997,2001,touching_perimeter,0.235609903244567,179.85901211377214,92.77056123291233,571.8871859406514,275.25893129689064,281.0698753026643,97.22574249123855,470.6763227517593,293.5264115541667
SNM8033,7982,2001,entirely_within,0.01587865572383,135.33964716803075,60.07474590430117,663.0997173601605,53.08503638885638,497.7145666010221,35.15067322843616,300.7247979271692,59.40827090560324
SNM8030,7982,2001,entirely_within,0.047792929315141,154.85931432574915,36.22957531860586,605.7238774241388,87.72156592077074,442.9087479613743,23.670054435478953,317.67444378851366,90.01936978344104
SNM12612,8000,2001,touching_perimeter,1.129983726373538,163.31435084906562,54.21980021555702,1208.5986807539734,387.993373372529,369.7018129730137,49.581091313191514,1002.2112186300253,406.4551376375216
SNM9008,7980,2001,entirely_within,0.011298642117118,228.0955741393317,4.2829245016809105,991.1844527561526,116.27965695716468,579.4176024603653,51.367069389972045,639.862424435119,69.19551206887346
SNM13815,7980,2001,entirely_within,1.742789282091625,107.21561217446815,38.432883201297535,541.3244914909496,214.9225719539696,347.78230025284824,46.44716132355859,300.7578034125695,192.36927830553572
SNM16288,7741,2002,entirely_within,0.044991288477957,128.00154780772505,77.66347634440814,711.0418473285553,284.68080569172747,121.85044044674723,59.23130441045218,717.192954689533,373.4731282803866
SNM13063,7738,2002,entirely_within,0.150104556977318,149.30501678545747,42.12471984285504,875.1372316753465,181.2352544941269,331.49137851087073,58.42443163922596,692.9508699499332,211.43080501380413
SNM5445,7738,2002,entirely_within,0.007725439994428,89.28753937324271,,695.9100957658835,,149.40232393088166,,635.7953112082446,
SNM12571,7738,2002,touching_perimeter,0.355067377009943,162.01264030393176,39.63666625582172,1005.273974895549,255.40568808305778,587.5201778448809,158.04450621746173,579.7664373545998,274.641597875613
SNM12565,7738,2002,touching_perimeter,0.783610838274257,136.98113461624777,33.66463139365863,735.3001021351162,195.8335305321863,395.02695810825173,81.93168010072166,477.25427864311223,234.8635602883644
SNM12566,7738,2002,touching_perimeter,0.452090708941532,88.46345283404939,28.597465592757455,299.07686187903727,88.7765697403946,374.74287329890853,47.68748485360056,12.797441414178117,88.15328935200657
SNM10764,7769,2002,touching_perimeter,0.014966471103709,111.59334300755192,38.641267916194934,324.670202093717,166.76430123639625,230.8240923477697,217.83214900029756,205.43945275349924,296.0119585905303
SNM10769,7769,2002,touching_perimeter,0.024120319049265,100.14393519820906,31.854397604119427,949.6140284485331,141.95384984180686,439.02390185397934,18.508473747426745,610.7340617927629,167.46581247726286
SNM10771,7769,2002,entirely_within,0.063234839708408,46.28157023615431,46.64324896216775,805.5465232290098,143.8364330723599,367.753587824258,94.11792803733222,484.0745056409062,211.1286573915779
SNM13225,7738,2002,entirely_within,0.046267668908991,122.97171407860124,61.59015102306997,544.7496852124258,146.26008286206923,283.17675408402164,39.409364938870745,384.54464520700526,194.4329711453593
SNM13179,7762,2002,entirely_within,0.057722364651905,94.83455231270622,58.12372562606249,331.7506240278809,63.968216998028915,404.8578222770027,68.73648994230965,21.72735406358447,68.28555632577424
SNM12823,7822,2002,touching_perimeter,0.076938219337096,166.46873921932988,32.27461385032233,637.4683903442273,97.45140831054354,405.8294858158324,42.368940806658685,398.10764374772464,111.34267949679314
SNM5447,7738,2002,entirely_within,0.033528305106768,109.82074582049357,37.21619991298138,812.0324438972741,148.14577046124165,230.8704297240928,42.55480251909436,690.9827599936749,193.7851557871681
SNM16892,7855,2002,touching_perimeter,1.031391923119651,208.59786601324348,40.96547532663462,544.9482077771002,153.41809630752064,374.3551181430958,76.09651711010191,379.1909556472478,164.51375827203452
SNM12568,7738,2002,touching_perimeter,0.758793164141582,140.77575559334457,34.91297999223591,867.8454214814022,264.7126313365932,551.2296701513384,155.276990498237,457.3915069234085,265.6179123141195
SNM13178,7762,2002,touching_perimeter,0.44557349811442,133.46895357913445,59.162020970528346,267.9485387587821,63.3927347080384,375.9907236779117,49.116418484784,25.426768660004825,68.66035336805456
