Site,ID,SampleDate,Latitude,Longitude,HerbBio.g.m2,ShrubBio.g.m2,Blue,Green,Red,NIR,SWIR_1,SWIR_2,peak_date,Driver,Cdef,Elevation,AET,Flow,Slope,SWE,Annual_Precipitation,Snow_days,Wet_days,Minimum_temperature,Maximum_temperature,NIR_Green,NIR_Red,NDVI,NDWI,EVI,SAVI,BSI,NDSI,NDPI,dBlue,dGreen,dRed,dNIR,dSWIR_1,dSWIR_2,dNDVI,dNDWI,dEVI,dSAVI,dBSI,dNDSI,dNDPI
East Creek,C2,2018-07-23,40.24408816,-120.901293,88.16,,0.04257749999999999,0.06851000000000002,0.056437499999999974,0.3641075,0.19171,0.09972249999999999,2018-05-24,LANDSAT_7,6995,1541.5565185546875,4066,34,0.4562608351345623,0.0,654,46,0,281.76727294921875,306.57537841796875,5.31466209312509,6.45151716500554,0.7315982831801592,0.310169255196175,0.5560028227529793,0.5013388807717167,-0.24210389679803615,-0.4734455460763968,0.6565762127653381,20.533485937500004,27.841547916666666,33.744788437500006,74.8875659375,73.55114557291668,47.25899885416666,124.29658455654449,-0.09069162611825554,71.59300745031328,73.15259654346468,21.26060010357168,-149.61591662866726,94.64738989222332
East Creek,C3,2018-07-23,40.24396204,-120.901616,55.84,,0.06003999999999998,0.09064749999999999,0.08401999999999998,0.32907250000000005,0.20909,0.13764500000000002,2018-05-24,LANDSAT_7,6995,1541.3292236328125,4066,36,0.5623227479838616,0.0,654,46,0,281.76727294921875,306.57537841796875,3.630243525745333,3.9165972387526793,0.5932145947941443,0.22294845887626882,0.4430071390220137,0.4025646361129897,-0.1407202195764579,-0.3951540931648526,0.5071303850007156,21.467982578124996,29.022875390625,36.363579296875,70.889566328125,71.790727578125,51.40928734375,105.58712334420491,-6.138772318764893,59.01191418388409,61.76815191955026,30.048845789195788,-141.86543842967455,74.6260470305999
East Creek,C4,2018-07-23,40.24373516,-120.901463,32.16,,0.042605000000000004,0.06851000000000002,0.056437499999999974,0.3500825,0.18522,0.097495,2018-05-24,LANDSAT_7,6993,1541.3292236328125,4068,36,0.5623227479838616,0.0,654,26,0,281.76580810546875,306.57611083984375,5.109947452926579,6.203012181616836,0.7223383843353341,0.3079800673450993,0.5361733751104686,0.48588834223183175,-0.23808810662967322,-0.45997714105545257,0.6490561496123395,15.456067031249999,23.512189453125004,29.434193281250003,69.671473125,77.597157890625,49.68295718750001,131.88183182971505,-10.866492156725311,71.45308367057362,73.67072284312397,30.423689616436114,-167.68298429365004,97.10062372334619
East Creek,C5,2018-07-23,40.24382567,-120.901141,29.92,,0.04508000000000001,0.07681500000000002,0.06397249999999999,0.32558000000000004,0.20040000000000002,0.10420499999999999,2018-05-24,LANDSAT_7,6997,1541.279052734375,4066,36,0.43742840159874286,0.0,654,26,0,281.7750549316406,306.57696533203125,4.238495085595261,5.089374340536951,0.671559032479576,0.2379938400699646,0.47692816748887035,0.44113332265380634,-0.16737332341258127,-0.44580920945836255,0.5989007373270985,15.625015,24.098070937499998,30.3817521875,69.05745140625001,79.72738953125,52.59480328125,125.6582602479437,-21.298732794793104,68.22192919340232,71.04363038212064,39.638860926442604,-171.88993376209427,86.53797438530778
East Creek,C6,2018-07-23,40.24395387,-120.90082,21.44,,0.04508000000000001,0.0712875,0.056437499999999974,0.38503499999999996,0.19391000000000003,0.09304000000000001,2018-05-24,LANDSAT_7,7000,1541.4049072265625,4065,36,0.44911472065136365,0.0,653,45,0,281.7857666015625,306.5769348144531,5.401157285639137,6.822325581395352,0.7443215602330837,0.3301263505168883,0.592896554461734,0.523537596690291,-0.26418428642283737,-0.46238180978327476,0.6829276607945844,20.321836093749997,27.796253020833333,32.7391328125,77.47316395833333,78.94254739583334,48.19998286458333,129.11642054248995,-5.918768196957433,78.7519737251157,78.66089501038796,23.285363143931974,-155.18643232985045,97.2809466369986
East Creek,C7,2018-07-23,40.24369224,-120.900669,28.64,,0.045107499999999995,0.07406499999999999,0.06900499999999998,0.29401,0.1982275,0.11311500000000002,2018-05-24,LANDSAT_7,6998,1541.285400390625,4064,35,0.3894640806402306,0.0,654,26,0,281.7843322753906,306.5777893066406,3.96962127860663,4.260705745960439,0.6198228723330993,0.19458594682444957,0.4106728771193672,0.39107952932451934,-0.118553640636596,-0.4559894231387204,0.5376151145562745,15.953379843749998,23.902070078125,30.758272109374996,65.875380234375,75.98979601562502,53.37561703125,117.96970713452069,-21.861834516264597,61.950877373167216,65.23671426899944,41.64768066372239,-168.17859701540127,77.67385621969157
East Creek,C8,2018-07-23,40.2435983,-120.900989,20.64,,0.04508000000000001,0.07681500000000002,0.06397249999999999,0.32558000000000004,0.20040000000000002,0.10420499999999999,2018-05-24,LANDSAT_7,6996,1541.1041259765625,4066,35,0.37082515905342084,0.0,654,26,0,281.77362060546875,306.5777587890625,4.238495085595261,5.089374340536951,0.671559032479576,0.2379938400699646,0.47692816748887035,0.44113332265380634,-0.16737332341258127,-0.44580920945836255,0.5989007373270985,15.625015,24.098070937499998,30.3817521875,69.05745140625001,79.72738953125,52.59480328125,125.6582602479437,-21.298732794793104,68.22192919340232,71.04363038212064,39.638860926442604,-171.88993376209427,86.53797438530778
East Creek,C9,2018-07-23,40.24347168,-120.901311,28.96,,0.040102499999999985,0.06853749999999997,0.061470000000000025,0.3010225,0.1960825,0.10863250000000002,2018-05-24,LANDSAT_7,6996,1541.1041259765625,4066,35,0.37082515905342084,0.0,654,25,0,281.77362060546875,306.5777587890625,4.3920846252051815,4.897063608264192,0.6608481554790788,0.21110228221401922,0.4374353463427372,0.4166166662318802,-0.1395951910669768,-0.4819930466329077,0.5709182661698552,15.359096249999997,23.5856009375,30.42060046875,65.03492953125001,76.52484375,53.15061546875,119.08781320396987,-23.57953191104292,61.158337448657164,64.56402497318875,43.06817546849969,-169.8910338197064,78.17625976487003
East Creek,C10,2018-07-23,40.24324658,-120.901159,29.28,,0.040102499999999985,0.0712875,0.06397249999999999,0.29401,0.1982275,0.11534250000000001,2018-05-24,LANDSAT_7,6994,1540.9915771484375,4067,33,0.38843253909330444,0.0,654,27,0,281.77215576171875,306.57855224609375,4.1242854637909865,4.595881042635508,0.6425942608926415,0.19458594682444957,0.4176193947139819,0.40217166434047313,-0.12059532543758514,-0.47099419327310166,0.5450412824667689,15.088711953125003,23.360241875,29.753875,62.789508984375004,70.8137021875,50.142838203125,114.31055800660248,-18.935944845532347,58.7497069991371,61.93331123652598,39.85150289822152,-161.01909959847643,76.93468892249302
East Creek,C11,2018-07-23,40.24334065,-120.900839,49.92,,0.040102499999999985,0.0712875,0.066475,0.2834775,0.1982275,0.1175425,2018-05-24,LANDSAT_7,6997,1541.0938720703125,4066,33,0.3672778912347521,0.0,654,25,0,281.7814636230469,306.57952880859375,3.9765386638611253,4.264422715306505,0.6200912981047427,0.17697553481902822,0.3926769310389442,0.3829669893317567,-0.10008371828160785,-0.47099419327310166,0.5223448011423593,15.438326328125001,23.459862343749997,30.899807734374996,63.674193437499994,72.968972578125,53.4281884375,113.00364659874224,-20.669623951941546,57.784259422826864,61.345139054435336,42.13278079088521,-165.54120999443168,72.70451087603576
East Creek,C12,2018-07-23,40.24346585,-120.900515,23.68,,0.040102499999999985,0.0712875,0.06650250000000002,0.2764375,0.18739250000000002,0.10863250000000002,2018-05-24,LANDSAT_7,6999,1541.3677978515625,4066,35,0.4297216862649789,0.0,654,27,0,281.7922058105469,306.57958984375,3.877783622654743,4.15679861659336,0.6121624774012946,0.19197766423042922,0.3817878111965751,0.3735764111324649,-0.10981969900163902,-0.4488364001855575,0.529487890245913,14.857213645833335,22.68833708333333,29.67061,61.8834396875,70.13760822916666,51.193607604166665,112.82703081885492,-18.980083330796944,57.18697510676992,60.6177339013373,40.53267304477538,-162.69688115215666,72.77123777082505
East Creek,C13,2018-07-17,40.24385201,-120.901936,102.08,,0.079895,0.10717500000000002,0.09655999999999998,0.3220875,0.21126250000000002,0.13539,2018-05-24,LANDSAT_7,6992,1541.372802734375,4066,36,0.6432163891030261,0.0,654,25,0,281.75653076171875,306.5752868652344,3.005248425472358,3.3356203396851707,0.5387049964468916,0.20779038155057655,0.43296236854331216,0.3682492468547512,-0.13265615204175799,-0.32686947988223747,0.47837194683805007,16.772391875,26.03463765625,33.51047828125,71.04456140625,77.85490031249998,54.91421468749999,117.59372613903557,-13.374441349795902,64.38817487295103,67.53502977888397,36.471819505108186,-161.9100218383648,81.22578126536895
East Creek,C14,2018-07-17,40.24376207,-120.90226,74.56,,0.048600000000000004,0.08096750000000003,0.07678750000000001,0.309575,0.21439750000000002,0.1273875,2018-06-02,LANDSAT_7,6990,1541.42138671875,4067,37,0.8730568289928676,0.0,655,26,0,281.7442626953125,306.5743713378906,3.8234476796245396,4.0315806609148614,0.6025105956193988,0.18164598332927773,0.41397691705790296,0.39394858198536153,-0.10316311445115191,-0.45174614460074813,0.5151978640641269,18.062115,27.590816875,36.54151343749999,69.65995765625001,78.31504984375,59.6719628125,104.23674231979376,-19.150967251533075,56.327473062422854,59.92723226038878,43.68734417294064,-158.37734698587357,65.67295084134582
East Creek,C15,2018-07-17,40.24363387,-120.902581,49.76,,0.05019499999999999,0.08272750000000001,0.08638499999999999,0.30616499999999996,0.20163750000000003,0.12521500000000002,2018-06-02,LANDSAT_7,6987,1541.0577392578125,4067,35,0.6098984822457553,0.0,655,26,0,281.73492431640625,306.5735778808594,3.700885437127919,3.5441916999479077,0.5598777225831104,0.20584282275097102,0.3794511442408128,0.36935745896588423,-0.10605114198476827,-0.4181597594640691,0.4948178281553928,18.59036109375,28.296938984374997,37.554173750000004,68.989235546875,76.7413025,58.91726859375,96.16495731134492,-16.188612403523877,53.18367337514306,56.02934949918627,41.96750589815,-148.54263784308205,62.60439349040682
East Creek,C16,2018-07-17,40.24340594,-120.902429,222.56,,0.024042499999999994,0.05926999999999999,0.04549249999999999,0.33985250000000006,0.17350500000000002,0.097825,2018-06-01,LANDSAT_8,6987,1540.8365478515625,4067,34,0.6158662502666511,0.0,655,26,0,281.7364501953125,306.57415771484375,5.733971655137508,7.470517118206301,0.7638869065382969,0.3240383163779627,0.5137213119474761,0.4987208376395643,-0.24858357244260315,-0.49075287294597797,0.664428915548179,16.807091953125,25.739382421875,32.417222890625,74.10477453125,77.81767156250001,50.89455796874999,127.92139234679357,-1.5763071943408056,71.85942845107584,74.08746227893037,24.96917062701297,-158.50083437203097,97.90881340397934
East Creek,C17,2018-07-17,40.24349963,-120.902108,124.64,,0.027342499999999992,0.06023250000000002,0.0475275,0.30434999999999995,0.1927275,0.10624,2018-06-01,LANDSAT_8,6990,1541.1556396484375,4068,36,0.657348833621318,0.0,655,25,0,281.7457275390625,306.5750427246094,5.0529199352509,6.40366103834622,0.7298633757486624,0.22455753881436993,0.4637639417203809,0.45221730823974104,-0.1598704426542645,-0.5237784629981024,0.6115495709682799,16.5819309375,25.032589843749996,31.264426718750006,70.57989453124999,78.24004875,50.54621156249999,127.71792619121814,-7.9794007848829,69.40670697056046,71.58879833588986,29.64754982195028,-161.59089971558083,95.74699811171999
East Creek,C18,2018-07-17,40.24362478,-120.901784,129.28,,0.05008499999999999,0.07681500000000002,0.06397249999999999,0.34659,0.18522,0.10420499999999999,2018-05-24,LANDSAT_7,6992,1541.0621337890625,4067,36,0.5824154882430159,0.0,654,25,0,281.7550354003906,306.5759582519531,4.512009373169302,5.417796709523625,0.6883665702542244,0.3034354374682688,0.5215162894549884,0.4655652412657012,-0.2283479196584439,-0.4137042761463162,0.6185780386340414,16.298842968749998,23.85402453125,30.424678593750002,70.93853453125001,76.45218828125,50.42416875000001,129.5801807044005,-5.329176089985598,70.9415356923126,73.25944720803062,27.22930788702073,-163.63967334537526,96.22837653394124
East Creek,C19,2018-07-23,40.24336144,-120.901632,40.48,,0.04508000000000001,0.0712875,0.061470000000000025,0.31507500000000005,0.1938825,0.1019775,2018-05-24,LANDSAT_7,6993,1540.8372802734375,4066,33,0.3841084746166143,0.0,654,25,0,281.7643127441406,306.57684326171875,4.419779063650711,5.125671059053196,0.6735051587459665,0.23811909638820533,0.4711062977645184,0.43398513481909085,-0.1702700616970549,-0.4623260549835954,0.5978718370619546,14.817264687500005,22.735305312499996,28.959088125000005,65.19761875,76.30564562500001,49.94734593750002,123.59466110272703,-18.108944381312757,64.38355172351436,67.25706788582431,37.3149158161313,-166.93219377153667,87.87383025929873
East Creek,C20,2018-07-23,40.24327064,-120.901955,55.84,,0.04065250000000001,0.07040750000000001,0.06394499999999997,0.2994,0.22292250000000002,0.11658000000000002,2018-06-02,LANDSAT_7,6991,1540.7401123046875,4068,33,0.4543692614214287,0.0,655,32,0,281.7518615722656,306.5766296386719,4.252387884813407,4.68214872155759,0.648020476406721,0.14641816119351544,0.4271133681196438,0.4090861706502036,-0.0848353856951445,-0.5199434084478233,0.549270849180501,16.648669263392858,24.870094308035714,30.62851966517857,65.74969165178572,75.18258819196427,49.29584991071428,120.71833932979058,-12.292636169854266,62.393128740994584,65.39130993485965,33.73469809428855,-155.5858421485753,87.43069686692363
East Creek,C21,2018-07-17,40.24314264,-120.902276,97.28,,0.024207499999999993,0.058555000000000024,0.04277,0.32294000000000006,0.199465,0.10304999999999997,2018-06-01,LANDSAT_8,6988,1540.5810546875,4067,31,0.3941293588945089,0.0,655,57,1,281.74420166015625,306.5756530761719,5.515156690291178,7.550619593172786,0.766098821470564,0.2363587637943742,0.5010179693723998,0.48544547250233916,-0.17800409750883345,-0.5461204557786217,0.6466734585445598,18.008007142857146,26.35108482142857,31.44611392857143,70.77413696428572,73.21377785714284,45.16139321428571,123.65706076017557,4.686641305027587,68.67389197253785,70.86877198115843,19.170808475268167,-139.19042053407193,97.61066983535434
East Creek,C22,2018-07-17,40.24291372,-120.902124,39.68,,0.0475825,0.07959250000000001,0.07651249999999998,0.2729175,0.211235,0.13316250000000002,2018-05-24,LANDSAT_7,6986,1540.408447265625,4068,29,0.2988360906558103,0.0,655,51,0,281.74267578125,306.57623291015625,3.4289348870810685,3.5669661819964062,0.5620725181009072,0.1274030393316155,0.35706786389224976,0.3468296386988922,-0.05384732366347584,-0.4526480473820391,0.4580639818782122,18.3911703125,26.1327915625,32.4829265625,61.71073781249999,71.0480878125,50.828104375,102.42640021130674,-21.122081686752633,51.355768652865805,55.070361759140525,41.335759073837096,-147.29694230255492,64.77170277459997
East Creek,C23,2018-07-23,40.24300747,-120.901803,19.68,,0.042605000000000004,0.07406499999999999,0.07401000000000002,0.2834775,0.2047175,0.128735,2018-05-24,LANDSAT_7,6989,1540.57421875,4068,31,0.3215582200271737,0.0,655,52,0,281.75201416015625,306.5772705078125,3.8274151083507735,3.8302594244021066,0.5859435644602957,0.16132897715052386,0.3719238281249999,0.36642079330602484,-0.07829731651262375,-0.4686538789199466,0.4858615732775282,17.834435,25.245261205357142,31.85186022321429,60.49200433035715,68.46418165178572,49.99353263392857,100.49685844333304,-20.725476679793765,50.359522990057485,54.010457336854216,40.930295502957094,-146.89487930710231,62.34093231417833
East Creek,C24,2018-07-23,40.24313802,-120.901482,54.08,,0.040102499999999985,0.0712875,0.06397249999999999,0.2834775,0.2047175,0.12647999999999998,2018-05-24,LANDSAT_7,6992,1540.6845703125,4067,31,0.34307980549074624,0.0,654,26,0,281.7628479003906,306.57757568359375,3.9765386638611253,4.431239985931455,0.6317599654626566,0.16132897715052386,0.40156965336821454,0.38852734674612066,-0.09267732621946073,-0.48343327113639245,0.5120683029059886,15.9141265625,23.3876640625,30.437691250000004,62.58966343750001,74.26646421875,53.78982328124999,113.44652419994163,-26.834432469290846,57.576998165379145,60.56762162889329,45.02849359266969,-169.0181875131895,70.8381610796786
Greenville,V1,2018-07-17,40.23818046,-120.909457,175.04,,0.018707499999999988,0.05179,0.030395000000000005,0.41258999999999996,0.1652825,0.07257999999999998,2018-06-01,LANDSAT_8,6912,1539.7236328125,4094,95,0.29070431330611834,0.0,667,55,0,281.51873779296875,306.5420227050781,7.96659586792817,13.574272084224376,0.8627718771515965,0.42796205045230556,0.6568487518077755,0.607955057609612,-0.3758044579129949,-0.5228322334703843,0.7878592488209202,23.517906874999998,30.736753749999995,34.02484125,88.51630875000001,69.5423175,39.654100625,158.48400487405,26.110535702992998,94.91029681676093,95.48785333012711,-3.044627274739563,-155.2675832517599,130.48736556069244
Greenville,V2,2018-07-17,40.23845977,-120.909542,276.48,,0.018047499999999994,0.05170750000000002,0.030395000000000005,0.3917725,0.1552175,0.07158999999999999,2018-06-01,LANDSAT_8,6915,1539.4302978515625,4095,95,0.7230462123233917,0.0,667,56,0,281.5207214355469,306.5428161621094,7.576705506938063,12.889373252179633,0.8560050217034708,0.43246677270151185,0.6279207561234339,0.5878175602588467,-0.3765456202004425,-0.5002295517699649,0.7795978271756578,21.6971125,29.08610625,32.14779,82.3904675,66.70788125,38.957315625,151.58669870583017,20.16042332141521,87.90702023586432,89.1770860769927,1.4464680261601082,-152.20192671439426,122.34931656309878
Greenville,V3,2018-07-17,40.23870131,-120.909641,181.44,,0.024867499999999987,0.0506625,0.0415325,0.283615,0.14144,0.07175500000000001,2018-07-03,LANDSAT_8,6913,1539.5631103515625,4094,105,0.4019301179615694,0.0,667,61,0,281.5130310058594,306.54150390625,5.59812484579324,6.8287485703966775,0.7445313280895592,0.3344861253249579,0.44953172714552714,0.44007132058207776,-0.25538452147195567,-0.4725472078707982,0.6759867322764618,14.381888416666666,20.558878625,23.226213229166667,58.408365395833336,55.83169952083334,34.93689206249999,124.62207221231381,5.300675026682898,64.37672355634535,65.93367528606697,11.854893810469628,-133.5097070783729,97.31123035911153
Greenville,V4,2018-07-17,40.23861304,-120.909965,313.44,,0.020769999999999983,0.05327500000000002,0.0355375,0.32700999999999997,0.1620375,0.07741999999999999,2018-06-01,LANDSAT_8,6912,1539.5125732421875,4095,116,0.22293210552493867,0.0,667,56,0,281.50335693359375,306.5394287109375,6.138151102768651,9.20182905381639,0.8039567229121701,0.33733430801711484,0.5263288574606705,0.5068807804787562,-0.27542609859632716,-0.5051378809869375,0.7166969660540118,20.343960312500002,27.392481874999998,30.484753468749997,73.4505501875,63.29660171875001,37.830026499999995,141.42054950705085,12.525335191942961,76.78561455059423,78.88646733067301,9.138213446742634,-147.68066186876692,112.62137553902905
Greenville,V5,2018-07-17,40.2383362,-120.909868,180.32,,0.0205775,0.05247750000000001,0.033585000000000004,0.3547025,0.17345,0.08226,2018-06-01,LANDSAT_8,6912,1539.67138671875,4094,105,0.21166225332930036,0.0,667,55,0,281.5110168457031,306.5406494140625,6.759134867324089,10.561336906357003,0.8270096255995878,0.34318213016126964,0.5726546025207199,0.5422526490578781,-0.2889243794166387,-0.5354483185977802,0.7315040474293057,22.8320595,30.20283275,33.405738875,80.864822,69.419270625,40.4927385,147.36977089122422,10.896337471836109,83.93694768133201,85.42588975956481,10.208757696065948,-154.60149490039845,116.71394881158929
Greenville,V6,2018-07-17,40.23809213,-120.909779,221.12,,0.018707499999999988,0.05179,0.030395000000000005,0.41258999999999996,0.1652825,0.07257999999999998,2018-06-01,LANDSAT_8,6911,1539.77587890625,4095,105,0.2359234866565075,0.0,667,55,0,281.509033203125,306.5398254394531,7.96659586792817,13.574272084224376,0.8627718771515965,0.42796205045230556,0.6568487518077755,0.607955057609612,-0.3758044579129949,-0.5228322334703843,0.7878592488209202,22.166099374999995,29.375726250000003,32.63571125,86.50695125,68.9989975,39.383803125,155.79293117453693,23.4058107122418,93.71828804178983,94.14123725234526,-1.8275966581463248,-154.8060883163767,127.51792939771077
Greenville,V7,2018-07-17,40.23796805,-120.910106,202.08,,0.020659999999999984,0.05327500000000002,0.034272499999999984,0.37579500000000005,0.1807375,0.084515,2018-06-01,LANDSAT_8,6908,1539.836669921875,4095,116,0.31521916931767974,0.0,667,55,0,281.4992980957031,306.53759765625,7.053871421867666,10.964913560434757,0.8328445926585258,0.3504871683145189,0.5985406384947565,0.5629074217022365,-0.29673816162822075,-0.544682442177234,0.7390903945677461,19.75882984375,26.952967500000003,30.411831250000006,79.01205765625,68.51951265625001,39.58670703125,146.3930015010334,10.189819479309286,84.94342424292654,86.00805566961495,9.155743556190984,-155.18541944909902,115.70331293229137
Greenville,V8,2018-07-23,40.23824721,-120.910194,79.68,,0.022832500000000006,0.05530999999999997,0.03751750000000001,0.36289750000000004,0.18854749999999998,0.09141749999999998,2018-06-01,LANDSAT_8,6910,1539.6820068359375,4094,116,0.31742856386200724,0.0,667,54,0,281.5013427734375,306.53851318359375,6.561155306454533,9.67275271539948,0.8126069203201677,0.3161693369239001,0.5741626794258372,0.5420500546970007,-0.2609779419576819,-0.5463744194867906,0.7112519481009405,20.666953843749997,27.84799203125,31.738643968750004,76.92394687500001,71.97756671875001,43.08474865625,138.3524105580951,-2.3160809646954554,79.372701945698,80.73161692971034,19.986626845374154,-158.4101434698768,103.25907330361076
Greenville,V9,2018-07-23,40.2384894,-120.910288,126.88,,0.022997500000000004,0.05409999999999998,0.03672,0.31689000000000006,0.18280000000000002,0.09017999999999998,2018-06-01,LANDSAT_8,6910,1539.5125732421875,4094,116,0.22293210552493867,0.0,667,54,0,281.5013427734375,306.53851318359375,5.857486136783737,8.629901960784315,0.7923135657928225,0.2683463747523465,0.5132338569111262,0.4923267065756024,-0.21516962142981644,-0.5432672013507811,0.6805238690709153,19.4693471875,26.28041996875,30.070104687499995,71.5062915,68.46627778125,40.750052000000004,135.0682288032989,-3.406355824758257,74.1715519464061,76.07389400887644,21.142028270700084,-156.02631135318515,101.72356925603304
Greenville,V10,2018-07-23,40.23840114,-120.910612,99.2,,0.023217500000000002,0.055584999999999996,0.03820499999999999,0.3464525,0.19033499999999998,0.09350750000000002,2018-06-01,LANDSAT_8,6907,1539.7470703125,4095,122,0.2773571741761228,0.0,667,55,0,281.49163818359375,306.536376953125,6.232841593955204,9.068250229027617,0.8013557515452059,0.29083669049670496,0.5498327299840089,0.522655660523988,-0.2359204961468381,-0.5479424202992843,0.6941831914963328,19.959707968750003,27.14761203125,31.308086718749998,73.98245125,70.63583296875,42.10899125,133.58992998389542,-4.38039335771719,75.08350009314071,76.8175029795988,22.252067874511354,-156.35952232385296,100.43134279726235
Greenville,V11,2018-07-23,40.23812292,-120.910521,107.84,,0.027205000000000007,0.061524999999999996,0.04810500000000001,0.333335,0.21645999999999999,0.11459999999999998,2018-06-01,LANDSAT_8,6905,1539.890380859375,4095,121,0.21594170259259277,0.0,667,55,0,281.48956298828125,306.535400390625,5.417878911011784,6.929321276374596,0.7477716023489932,0.2125792340781564,0.5028994782878532,0.4853932201851515,-0.1535342062533494,-0.5573502167383132,0.6232616780513555,20.72611921875,28.088672812499997,32.47959359375,74.05658859375,74.58694984375,45.4824653125,128.60344113705798,-12.34681113034274,72.7452793803704,74.40765330614468,29.057166959470734,-157.1110489648981,92.3345708683884
Greenville,V12,2018-07-17,40.23787941,-120.910426,307.52,,0.02307999999999999,0.05508999999999997,0.037132499999999985,0.37673000000000006,0.1810675,0.08814499999999997,2018-06-01,LANDSAT_8,6904,1539.96240234375,4096,121,0.12238636660842322,0.0,668,54,0,281.4875183105469,306.534423828125,6.838446178979856,10.145559819565078,0.8205563441964423,0.3507769396600022,0.5951898978214769,0.5574101683787224,-0.293862558858271,-0.5334469580682385,0.7268993463333243,19.609479843749998,26.526879531249996,30.727114843749995,76.46346468750001,71.2511271875,43.0886521875,136.4509147289976,-1.0297149256433293,79.82612406702758,80.7495034372833,18.237031836145945,-157.0060649005194,101.7418820011793
Greenville,V14,2018-07-23,40.23923895,-120.909829,285.44,,0.03694,0.0657875,0.06122250000000001,0.34271250000000003,0.2088975,0.10538750000000002,2018-07-04,LANDSAT_7,6918,1539.34326171875,4091,107,0.11436899040687876,0.0,666,61,0,281.51641845703125,306.54315185546875,5.209386281588448,5.597819429131446,0.6968695458427717,0.2425898732800348,0.4910859928227369,0.4671077013280822,-0.16857053814989095,-0.5209967781276735,0.6189831248305254,17.219151875,23.389812499999998,27.0158078125,62.97644875,59.68426203124999,37.450039374999996,127.49938287692386,7.1460487966187225,64.6996806861061,67.03556041363903,13.614990220323504,-139.64701216228167,100.36749129665859
Greenville,V15,2018-07-23,40.23948253,-120.909919,227.04,,0.02979000000000001,0.056410000000000016,0.04480500000000001,0.3350125,0.17845499999999997,0.08682499999999999,2018-06-25,LANDSAT_7,6918,1539.295166015625,4090,105,0.09686023926310978,0.0,666,60,0,281.5094299316406,306.5421142578125,5.938884949477041,7.477123088940965,0.764070902472898,0.3049024524434361,0.5255792178815466,0.4947744844811565,-0.24069295355510692,-0.5196389415195962,0.6821852930772121,17.604184062499996,23.8603690625,27.275787187499994,66.12817218750001,58.561367812499995,34.986180000000004,130.55882565634914,14.692793865688571,69.05850448995093,70.66215211886121,6.261613423165351,-134.8201241573395,108.11180803322185
Greenville,V16,2018-07-23,40.23939402,-120.910249,173.92,,0.03691249999999999,0.07125999999999999,0.06619999999999998,0.36342,0.22185,0.11638749999999998,2018-07-04,LANDSAT_7,6918,1539.2457275390625,4091,118,0.11343342535589504,0.0,666,60,0,281.508056640625,306.5419616699219,5.099915801291048,5.489728096676739,0.6918206787393512,0.24188835921882215,0.5007830527008369,0.47958305544200863,-0.16311062527010783,-0.5137661628740063,0.6091121922061534,16.15506671875,22.590547656250003,26.58611390625,63.565646875000006,58.77077046875,36.7242128125,126.29012830056116,16.559813135118738,65.49478268146451,67.8406061205042,7.218595688432453,-131.64668930396394,103.41910396392495
Greenville,V17,2018-07-23,40.23911207,-120.91016,136.64,,0.019449999999999995,0.04945250000000001,0.031137499999999985,0.3521175,0.1408625,0.06488,2018-06-01,LANDSAT_8,6915,1539.3251953125,4094,116,0.20522540601483127,0.0,667,57,0,281.5074157714844,306.5412292480469,7.120317476366209,11.308470493777605,0.8375102738385671,0.42852651223173355,0.57603095327398,0.5451087171881281,-0.3671439149691622,-0.4803089614586343,0.7689826494084302,17.848682249999996,24.73392934375,28.1956531875,71.46820425,61.28898246875,36.961162,137.19560671994367,17.036505906007385,76.69635810755264,78.06918721480605,3.799798183353847,-141.86463517767623,111.52194449777903
Greenville,V18,2018-07-23,40.23887339,-120.910059,112.0,,0.022254999999999997,0.04794000000000001,0.0355375,0.2800675,0.12527,0.06411,2018-06-01,LANDSAT_8,6914,1539.45263671875,4094,116,0.2704246105636983,0.0,667,60,0,281.50537109375,306.5403137207031,5.842042136003337,7.880900457263455,0.7747976109377228,0.3818978012150369,0.460897329573727,0.4497213724780992,-0.3055621531751345,-0.44645228335546433,0.7068081269583569,15.342696312500001,21.770729875,25.0059886875,61.106080875,57.887060125000005,36.54444934375,127.83128607068029,9.867026930856143,65.71592203619053,67.56145888311772,10.658134470145125,-135.9008508750851,101.1772250782937
Greenville,V19,2018-07-23,40.23875009,-120.910382,103.68,,0.02167749999999999,0.05442999999999998,0.03534499999999999,0.3468925,0.17284500000000003,0.08261750000000001,2018-06-01,LANDSAT_8,6910,1539.4700927734375,4094,123,0.22538060825039544,0.0,667,56,0,281.4936828613281,306.537353515625,6.37318574315635,9.814471636723727,0.8150626246770659,0.33487577863825485,0.5577765742700999,0.5297000524235254,-0.2780706012899645,-0.5210207897921023,0.7213911165564287,19.166765687499996,26.20173771875,29.792315406250005,73.4646521875,65.07383296875,38.555002,138.4201420787058,8.954887639853277,77.3235296749862,79.20032684639494,11.242603463510768,-149.59995482297165,109.87086332790372
