Site,ID,SampleDate,Latitude,Longitude,SoilC.kg.m2,SoilN.kg.m2,Roots.kg.m2,percentC,percentN,BSI_June,Blue_June,EVI_June,Green_June,NDGI_June,NDPI_June,NDVI_June,NDWI_June,NIR_June,Red_June,SAVI_June,SWIR_1_June,SWIR_2_June,BSI_Sept,Blue_Sept,EVI_Sept,Green_Sept,NDGI_Sept,NDPI_Sept,NDVI_Sept,NDWI_Sept,NIR_Sept,Red_Sept,SAVI_Sept,SWIR_1_Sept,SWIR_2_Sept,dBSI,dBlue,dEVI,dGreen,dNDGI,dNDPI,dNDVI,dNDWI,dNIR,dRed,dSAVI,dSWIR_1,dSWIR_2,AET,Annual_Precipitation,SWE,Wet_days,Minimum_temperature,Maximum_temperature,SRad,Active_growth_days,Elevation,Slope,Shallow_Clay,Shallow_Sand,Shallow_Hydra_Conduc,Deep_Clay,Deep_Sand,Deep_Hydra_Conduc,Organic_Matter,Lithology
McKenzie,MKM-S2,2021-11-01,40.34838086,-120.9065915,5.207255164,0.376700605,1.364305107,4.758830873,,-0.11955166476894331,0.03529161764705885,0.47566582310522176,0.06566294117647059,0.4222368970676907,0.5801665588136076,0.6922325967664414,0.1848861900233279,0.3329176470588236,0.060547941176470554,0.4572694955498797,0.22902264705882353,0.12396779411764708,0.19185942196823758,0.06340111111111113,0.19385618052534262,0.09531486111111115,0.042428545507278155,0.20098383545654944,0.31459948963980194,-0.13713810634774945,0.25658097222222226,0.13377513888888887,0.2068933404299529,0.3381398611111111,0.21770361111111114,-7.4599074699026575,8.36808591183321,70.44306928408557,13.64476841154244,57.47702515867113,91.09259559314492,109.22921586332654,20.062875089917846,56.0086362690834,15.700613660457389,69.24278808728944,46.583105405323906,26.221165087846465,387.86,771.8,0,3,2.2854858398437727,15.386590576171898,30257.44351501465,110,1575.311279296875,1.3981391113613801,17.80679702758789,50.50328063964844,0.5271083116531372,19.691627502441406,50.25522994995117,0.1868000626564026,0.10722966492176056,3
McKenzie,MKM-S3,2021-11-01,40.34809539,-120.9089928,15.2617461,1.273985793,3.848040048,10.10244748,,-0.280088188176585,0.02849062499999999,0.5564875296012066,0.05657671874999998,0.5411272621964203,0.7059675827832889,0.7777179537246828,0.3497217570462824,0.36061328125,0.04509031250000001,0.5225599814232822,0.17373875,0.08387046874999998,0.20690370802216648,0.06277624999999998,0.18259304072910354,0.09454218749999999,0.03154462147097222,0.18397754395067026,0.3011725984816493,-0.15491861719580477,0.250113125,0.13432953125000002,0.19636704471195043,0.34181359375000003,0.22081531250000003,16.76365210914991,10.293948885111181,53.47403651180241,15.904610801090763,34.19437862637356,63.66755889090452,87.45070690387936,-5.683851170273644,50.78604262488683,19.820979097634524,54.11036123318024,55.09660016953757,34.671732966662354,406.16,820.8,0,0,3.2835021972656477,15.515649414062523,30259.369882202147,87,1543.58837890625,0.3516172776164208,27.7337589263916,38.98395538330078,0.30848217010498047,37.225425720214844,32.73553466796875,-0.19307741522789001,0.08582798391580582,19
McKenzie,MKM-S4,2021-11-01,40.34756548,-120.9114546,12.40255964,0.874437347,1.679144748,5.762674594,,-0.05294189045241714,0.03667470588235294,0.3897517643072399,0.06726764705882349,0.3285066992300847,0.5088575756490271,0.6163753583864657,0.12713984098738032,0.29373985294117644,0.06971514705882353,0.38917726902216027,0.2274729411764706,0.1285764705882353,0.20690370802216648,0.06277624999999998,0.18259304072910354,0.09454218749999999,0.03154462147097222,0.18397754395067026,0.3011725984816493,-0.15491861719580477,0.250113125,0.13432953125000002,0.19636704471195043,0.34181359375000003,0.22081531250000003,1.9842365872320578,9.103271497902915,65.1208807931262,14.5167259266487,49.248667622542094,80.82263065391622,101.71061491083535,9.686729149150924,54.55701714822753,17.229718027177057,64.22897771086585,50.41192004746732,29.69981618597232,406.16,820.8,0,0,3.2835021972656477,15.515649414062523,30259.369882202147,90,1543.58837890625,0.3516172776164208,27.7337589263916,38.98395538330078,0.2927064001560211,37.225425720214844,32.73553466796875,-0.3136276304721832,0.276396781206131,19
McKenzie,MKM-S5,2021-11-01,40.34984831,-120.911333,10.66714948,0.721370156,1.568367838,3.20428367,,-0.2176418665177059,0.03192736111111111,0.5186052643404471,0.06156472222222226,0.49083065609646664,0.6581998558055626,0.7411929228241175,0.28737231932008694,0.34378500000000006,0.05109944444444442,0.49059779288697747,0.1903029166666667,0.09601763888888887,0.18593597506676912,0.05520152777777776,0.20799468601083562,0.08488472222222226,0.06004942955883619,0.231780642730565,0.3492047895740565,-0.12812256481793263,0.2517425,0.1214291666666667,0.22386205079947996,0.32572972222222224,0.20227916666666668,1.9770168014906695,9.094559716652913,65.08542902047422,14.505363489148703,49.2225878569595,80.75850823580856,101.63182743040228,9.680962551654808,54.52629333572753,17.216401027177056,64.19285345262676,50.38310954746732,29.681088217222317,407.04,824.6,0,0,3.2663208007812727,15.548150634765648,30259.369882202147,90,1575.311279296875,1.3981391113613801,17.80679702758789,50.50328063964844,0.5271083116531372,19.691627502441406,50.25522994995117,0.1868000626564026,0.08702695369720459,19
McKenzie,MKM-S6,2021-11-01,40.352113,-120.9113173,12.55187791,0.827183494,3.81888823,5.367219454,,-0.2615643663057671,0.030274687500000008,0.575117913763199,0.058982968749999976,0.552883145568123,0.7006254482492189,0.7834312146134209,0.3229030690938854,0.36974500000000005,0.044899531249999985,0.5327405199253468,0.18924531249999998,0.090785,0.05994862855640877,0.046664687499999996,0.33753139588850356,0.0766603125,0.21635978307878098,0.4030698280598449,0.5208085427378231,0.005474393358252997,0.29784453125,0.09384781250000002,0.3431621682856913,0.29460125,0.16854984374999998,26.637417256255844,10.79458835381612,45.21560704880939,15.451439998311207,27.129624370840116,48.89720437479712,79.15365511018756,-19.233786909790588,43.00912727613471,18.39954328153752,45.45016342466687,52.360012687896486,35.42600562865074,406.16,820.8,0,0,3.2835021972656477,15.515649414062523,30259.369882202147,94,1543.58837890625,0.3516172776164208,27.7337589263916,38.98395538330078,0.30848217010498047,37.225425720214844,32.73553466796875,-0.19307741522789001,0.08535090833902359,19
McKenzie,MKM-S7,2021-11-01,40.34874878,-120.9134959,12.34023428,0.789021859,1.416778381,5.57628915,,0.05527660814270647,0.04972234375000001,0.3010103650797842,0.07404953125000002,0.2325235591235981,0.35005782003572616,0.5070263522720775,-0.011113336100371714,0.23881234375,0.07811953124999998,0.29505424641436595,0.24418,0.16186734375,0.21628485403848677,0.06221708333333331,0.1632884451984995,0.08671347222222225,0.05209193316195411,0.11856622089631429,0.2924210109618348,-0.19451748118378004,0.2017841666666667,0.11047347222222226,0.16862388866422548,0.2992426388888889,0.22077597222222223,33.23174163704275,11.860206913066438,42.046136683077364,16.59453124759596,23.514671293917587,40.76140249561464,76.71735772200338,-26.571507697979477,42.41076668886276,19.915740032407363,42.412052833316444,54.858180718616794,39.8948560535949,405.66,818.2,0,0,3.1735473632812727,15.549462890625023,30004.33478393555,104,1548.1644287109375,0.8871655510474934,18.099143981933594,50.178707122802734,0.49290940165519714,20.411277770996094,49.1474494934082,0.08787254244089127,0.11826425045728683,19
McKenzie,MKM-S8,2021-11-01,40.34518282,-120.9111405,9.707193631,0.561863089,0.583036371,4.482827599,,-0.03992275561546344,0.03536638888888888,0.3689259524672101,0.06088180555555556,0.3498247261549855,0.4925396936648725,0.62777247804417,0.09805115965155636,0.2573738888888889,0.05885444444444443,0.3648233643772066,0.2114091666666667,0.12397291666666671,0.21628485403848677,0.06221708333333331,0.1632884451984995,0.08671347222222225,0.05209193316195411,0.11856622089631429,0.2924210109618348,-0.19451748118378004,0.2017841666666667,0.11047347222222226,0.16862388866422548,0.2992426388888889,0.22077597222222223,33.23174163704275,11.860206913066438,42.046136683077364,16.59453124759596,23.514671293917587,40.76140249561464,76.71735772200338,-26.571507697979477,42.41076668886276,19.915740032407363,42.412052833316444,54.858180718616794,39.8948560535949,405.66,818.2,0,0,3.1735473632812727,15.549462890625023,30005.868045043946,104,1548.1644287109375,0.8871655510474934,18.099143981933594,50.178707122802734,0.49290940165519714,20.411277770996094,49.1474494934082,0.08787254244089127,0.11826425045728683,19
McKenzie,MKM-S9,2021-11-01,40.34625894,-120.9126194,5.923122239,0.621023534,1.725787658,2.534288766,,0.1462186338622992,0.05567720588235292,0.2330536983997594,0.07831455882352945,0.1399153747712355,0.21594943537341266,0.4066255659724957,-0.11639824937080619,0.21805985294117647,0.09198691176470586,0.2334549312512459,0.2755105882352941,0.20248514705882353,0.21628485403848677,0.06221708333333331,0.1632884451984995,0.08671347222222225,0.05209193316195411,0.11856622089631429,0.2924210109618348,-0.19451748118378004,0.2017841666666667,0.11047347222222226,0.16862388866422548,0.2992426388888889,0.22077597222222223,31.02276411101584,11.054627440187451,39.731307789338395,15.524610447231357,22.23114746583923,38.35201251216417,72.14301081075862,-24.769464485566004,39.96075596304068,18.65330457487517,40.07798787136759,51.70842966112532,37.597301038014805,406.16,820.8,0,0,3.2835021972656477,15.515649414062523,30262.412796020508,96,1543.58837890625,0.3516172776164208,27.7337589263916,38.98395538330078,0.3273189067840576,37.225425720214844,32.73553466796875,-0.19307741522789001,0.08535090833902359,19
Mountain Meadows Creek,MMC1,2021-11-19,40.26257069,-120.903037,8.673160157,0.344972612,0.116607274,2.751596309,,0.18866250458501999,0.04972750000000001,0.19514213351132406,0.07280458333333334,0.11803459619828396,0.1505520040840062,0.37627858567463146,-0.16446196730154594,0.19081930555555554,0.08647819444444443,0.20135362157560865,0.2659386111111111,0.21012124999999998,0.24203510841506867,0.0567198333333333,0.13731694991923318,0.07852366666666666,0.02627891034236085,0.08271838297340434,0.26620456695514355,-0.2227531751794876,0.1808016666666667,0.10477883333333332,0.14515921665570883,0.2844345,0.2147715,29.826745085231664,11.518566840880847,40.487464481398945,16.84698790862553,19.366110380896107,44.520123309273025,69.21953940563955,-21.05589285071832,44.371442608872655,21.471610916255024,41.23132805095791,55.863879324789266,36.63586966183358,410.64,1225.4,78,0,0.30806884765627274,12.400415039062523,30002.21354675293,94,1546.7344970703125,0.6149776586518393,17.155807495117188,65.73921966552734,0.836142361164093,20.347139358520508,48.26230239868164,0.34800586104393005,0.17406386137008667,5
Mountain Meadows Creek,MMC10,2021-11-19,40.2698987,-120.911365,16.00529118,0.90858453,1.072786923,6.027978274,,0.14566344464581107,0.04895911764705885,0.2372328897800602,0.0745923529411765,0.14485626165517132,0.25676972124698194,0.4234395348367574,-0.10335718106129088,0.2228642647058824,0.09027058823529416,0.24459720793725512,0.2742439705882353,0.18465058823529412,0.17915341386743192,0.06421017857142858,0.19816960686285723,0.08900142857142856,0.06702815434694423,0.20335779640438745,0.329956265831605,-0.14188070354067872,0.23176767857142855,0.11676660714285714,0.20329362059618766,0.30840821428571424,0.20010142857142854,33.64835994460443,12.951494904702477,36.80032854920926,18.390043172068548,15.771329849966492,35.1077279396405,64.24235037815933,-25.977538122198933,43.279920068791306,22.73682250807608,37.41915081812607,57.42524523046666,41.66457879490556,410.64,1225.4,78,0,0.30806884765627274,12.400415039062523,30004.33478393555,93,1546.7344970703125,0.6149776586518393,17.155807495117188,65.73921966552734,0.5014771223068237,20.347139358520508,48.26230239868164,0.34800586104393005,0.17406386137008667,5
Mountain Meadows Creek,MMC11,2021-11-19,40.26744365,-120.911647,5.494329178,0.291535568,0.064134001,2.376109411,,0.09614467531057376,0.04550625,0.2854275541579229,0.07220703125,0.20271508905611424,0.320600801753321,0.4900717749720381,-0.04644491760059203,0.24323640624999998,0.08323968749999999,0.2903835693977083,0.26693109375,0.1784584375,0.2103578521209954,0.06975235294117649,0.1509244893385065,0.09985191176470587,0.023267262105931514,0.11445499900736404,0.25451210999365326,-0.17419252832388796,0.22120941176470588,0.13145264705882354,0.15789977478837036,0.31453147058823533,0.23218029411764707,33.64835994460443,12.951494904702477,36.80032854920926,18.390043172068548,15.771329849966492,35.1077279396405,64.24235037815933,-25.977538122198933,43.279920068791306,22.73682250807608,37.41915081812607,57.42524523046666,41.66457879490556,410.64,1225.4,78,0,0.30806884765627274,12.400415039062523,30004.33478393555,93,1546.7344970703125,0.7139970405869878,17.155807495117188,65.73921966552734,0.5014771223068237,20.347139358520508,48.26230239868164,0.34800586104393005,0.17406386137008667,5
Mountain Meadows Creek,MMC12,2021-11-19,40.26509857,-120.911821,4.173169465,0.171052409,0.180741275,1.666658492,,-0.10062277282385028,0.03784171052631577,0.4395286949370396,0.06696421052631579,0.39015009197039663,0.5532734165823023,0.6633312339776287,0.16617302955205485,0.3084084210526316,0.06242381578947365,0.42370607366667556,0.22051552631578947,0.12214078947368423,0.17915341386743192,0.06421017857142858,0.19816960686285723,0.08900142857142856,0.06702815434694423,0.20335779640438745,0.329956265831605,-0.14188070354067872,0.23176767857142855,0.11676660714285714,0.20329362059618766,0.30840821428571424,0.20010142857142854,33.64835994460443,12.951494904702477,36.80032854920926,18.390043172068548,15.771329849966492,35.1077279396405,64.24235037815933,-25.977538122198933,43.279920068791306,22.73682250807608,37.41915081812607,57.42524523046666,41.66457879490556,410.64,1225.4,78,0,0.30806884765627274,12.400415039062523,30004.33478393555,93,1547.286376953125,0.8156747499748241,27.330455780029297,51.562294006347656,0.2897980511188507,33.98768615722656,49.622650146484375,-0.419231653213501,0.08818326145410538,5
Mountain Meadows Creek,MMC2,2021-11-19,40.26375153,-120.902285,4.822620095,0.173665909,0.011660728,1.906197516,,0.11157509606641319,0.05123083333333334,0.2357256939783543,0.07584180555555559,0.15988087712739238,0.25832787327125295,0.4246068429285749,-0.06934037202606406,0.2124343055555556,0.08580138888888889,0.2379615147781645,0.24408986111111114,0.1753688888888889,0.2103578521209954,0.06975235294117649,0.1509244893385065,0.09985191176470587,0.023267262105931514,0.11445499900736404,0.25451210999365326,-0.17419252832388796,0.22120941176470588,0.13145264705882354,0.15789977478837036,0.31453147058823533,0.23218029411764707,33.64835994460443,12.951494904702477,36.80032854920926,18.390043172068548,15.771329849966492,35.1077279396405,64.24235037815933,-25.977538122198933,43.279920068791306,22.73682250807608,37.41915081812607,57.42524523046666,41.66457879490556,410.64,1225.4,78,0,0.30806884765627274,12.400415039062523,30002.21354675293,93,1546.7344970703125,0.6149776586518393,17.155807495117188,65.73921966552734,0.836142361164093,20.347139358520508,48.26230239868164,0.34800586104393005,0.17406386137008667,5
Mountain Meadows Creek,MMC3,2021-11-19,40.2650549,-120.901621,6.057650741,0.217046467,0.553884552,2.248891206,,0.16125867931773058,0.05638642857142856,0.21945645251286433,0.0847153571428571,0.1244052105839549,0.1985108716774815,0.38143253436399327,-0.12627256971132136,0.22160249999999998,0.09922750000000002,0.22363034976791776,0.28565523809523813,0.21051476190476187,0.2103578521209954,0.06975235294117649,0.1509244893385065,0.09985191176470587,0.023267262105931514,0.11445499900736404,0.25451210999365326,-0.17419252832388796,0.22120941176470588,0.13145264705882354,0.15789977478837036,0.31453147058823533,0.23218029411764707,33.64835994460443,12.951494904702477,36.80032854920926,18.390043172068548,15.771329849966492,35.1077279396405,64.24235037815933,-25.977538122198933,43.279920068791306,22.73682250807608,37.41915081812607,57.42524523046666,41.66457879490556,410.64,1225.4,78,0,0.30806884765627274,12.400415039062523,30004.33478393555,93,1547.286376953125,0.8156747499748241,27.330455780029297,38.98635482788086,0.2897980511188507,33.98768615722656,49.622650146484375,-0.419231653213501,0.08818326145410538,5
Mountain Meadows Creek,MMC4,2021-11-19,40.263754,-120.905938,10.91816545,0.588336706,0.577206008,4.804305228,,0.050561116110169876,0.04608527777777777,0.33573119689286496,0.07429416666666666,0.24405512330008639,0.3805510962035979,0.5355084958644879,0.005332487309644606,0.27507013888888887,0.08320875,0.33531301661852986,0.27215208333333335,0.174605,0.1987376820115613,0.07441660714285714,0.17782215879574936,0.10377482142857142,0.040710680732354496,0.1560680557808853,0.2821458665185087,-0.16555862685059913,0.24169125000000002,0.1353192857142857,0.18193389923031963,0.33759750000000005,0.2287642857142857,20.95326887796576,11.498400765353207,51.015823355539624,16.956487515122014,32.42072457599691,56.793164473193656,82.86874965209861,-12.404079057202779,48.66990810874419,20.148705205496732,50.49587888640398,56.15756112466528,36.239354293053836,409.6,1222.6,76.8,0,0.31536254882814774,12.413507080078148,29704.398385620116,95,2096.719970703125,1.1710742915971604,16.631702423095703,57.38129425048828,0.44789057970046997,12.505146980285645,44.61701583862305,0.028260989114642143,0.20732228457927704,5
Mountain Meadows Creek,MMC5,2021-11-19,40.26592038,-120.905606,7.678063146,0.317404716,0.97367074,2.810276776,,0.09756782695386514,0.052733249999999954,0.2954331563358243,0.08335312499999997,0.19580228611387895,0.320687767014431,0.4741157649939316,-0.04934519591157985,0.262501875,0.093646375,0.2958404108167014,0.28975300000000004,0.187679875,0.21951160057458757,0.07827097222222223,0.15017628771375033,0.10853319444444443,0.015901543451218036,0.10368525655421551,0.24019175186096864,-0.1918186595912461,0.23301652777777776,0.14275847222222227,0.15459117162893807,0.34362763888888886,0.24838749999999998,35.4991426243018,12.87002336159046,38.62599555004947,18.19362205207044,17.12733050939512,36.43434391726352,66.94580400404541,-28.852186174558426,44.340708063974596,22.700973094352747,39.20415525272942,59.88150013290452,42.20061699516983,409.6,1222.6,78,0,0.31536254882814774,12.413507080078148,29702.667431640624,90,2098.278564453125,1.1710742915971604,16.631702423095703,53.57093048095703,0.44789057970046997,12.505146980285645,63.601593017578125,0.6487658619880676,-0.04393155872821808,5
Mountain Meadows Creek,MMC6,2021-11-19,40.2686787,-120.905337,4.376995743,0.156837628,0.909536739,1.478925071,,0.17875566418289765,0.0596275,0.21231827597852418,0.08683999999999997,0.10457485654779561,0.1831620391756228,0.3623535907841142,-0.1480017691621786,0.22514,0.10537625,0.21630597233949367,0.30335874999999995,0.21914250000000002,0.21951160057458757,0.07827097222222223,0.15017628771375033,0.10853319444444443,0.015901543451218036,0.10368525655421551,0.24019175186096864,-0.1918186595912461,0.23301652777777776,0.14275847222222227,0.15459117162893807,0.34362763888888886,0.24838749999999998,35.4991426243018,12.87002336159046,38.62599555004947,18.19362205207044,17.12733050939512,36.43434391726352,66.94580400404541,-28.852186174558426,44.340708063974596,22.700973094352747,39.20415525272942,59.88150013290452,42.20061699516983,410.12,1223.6,78,0,0.30800781250002274,12.402764892578148,29704.398385620116,90,2096.719970703125,1.1710742915971604,16.631702423095703,53.57093048095703,0.44789057970046997,12.505146980285645,63.601593017578125,0.6487658619880676,-0.04393155872821808,5
Mountain Meadows Creek,MMC7,2021-11-19,40.26483588,-120.908749,6.948301491,0.264778047,0.023321455,2.530640656,,0.055695365463407365,0.045861323529411774,0.31700575322212576,0.07159647058823526,0.23947921905563105,0.3684947353619231,0.5264547918858531,-0.004600839623026846,0.2544358823529412,0.07893250000000002,0.315892802155674,0.2567879411764706,0.16638573529411765,0.2111741838577089,0.06519096153846149,0.1629707199895209,0.0930653846153846,0.026013337915784217,0.15398341357630482,0.2773328786592052,-0.17136109504189925,0.22546730769230766,0.12756096153846153,0.1721625466916846,0.31871980769230773,0.21332288461538462,19.784038317468312,9.237954034806332,40.81496397155133,13.415678196320737,25.2907885819083,47.27430381781463,70.3071622951132,-12.337344482839523,39.19043129154805,16.401445709551847,41.233282438368306,45.69643336338638,29.72007230164985,407.82,1218.0,73.8,0,0.5216918945312727,13.725213623046898,29704.398385620116,85,2095.783447265625,0.5960643997030735,14.559632301330566,57.38129425048828,0.6308320164680481,25.772216796875,44.61701583862305,0.028260989114642143,0.6026204824447632,5
Mountain Meadows Creek,MMC8,2021-11-19,40.26677174,-120.908537,10.17431351,0.985532596,2.413770576,6.088729325,,-0.12402117265015468,0.036505500000000024,0.45538421209717306,0.066055625,0.41176710379384585,0.5794115443793622,0.6805106473221058,0.19080928522569787,0.31499249999999995,0.059884625000000025,0.43738920765587497,0.21404687500000003,0.11442124999999997,0.21799354263211415,0.0745078947368421,0.13265088718954093,0.10426434210526314,-0.00289457474092395,0.10408089920255403,0.2207112898907872,-0.18072760081636077,0.22229,0.14190750000000002,0.13952105855432348,0.32036223684210524,0.22934447368421051,9.404376588026215,7.72928712109294,30.54085836017,11.480908141326214,17.554534697093132,35.39320657336781,50.335652543914726,-0.379232496416796,31.698276695103903,13.99608498298897,30.930485997093378,32.496211249528656,23.429484006310993,389.8,1078.2,13,0,0.41738281250002274,12.679193115234398,29955.06845703125,64,1919.4993896484375,2.6676824432762896,7.276022911071777,72.63709259033203,0.9909754991531372,8.185680389404297,72.91935729980469,0.9115638732910156,0.3688913583755493,11
Mountain Meadows Creek,MMC9,2021-11-19,40.26924514,-120.908308,4.209679142,0.172687549,0.087455456,2.141334175,,0.2022425835711382,0.0564157894736842,0.19170199506988425,0.08230776315789473,0.0828029871438919,0.15215653676410024,0.3423885751265099,-0.1725330710149254,0.21262013157894738,0.10415868421052632,0.1991875498085467,0.3012859210526316,0.2230296052631579,0.15001514008955125,0.05860725,0.19341242246270168,0.09404374999999998,0.05295784854771445,0.1963130513458492,0.3225251784122053,-0.07251075958071106,0.25122274999999994,0.128691,0.20888141025185697,0.29050375,0.21978474999999997,9.404376588026215,7.72928712109294,30.54085836017,11.480908141326214,17.554534697093132,35.39320657336781,50.335652543914726,-0.379232496416796,31.698276695103903,13.99608498298897,30.930485997093378,32.496211249528656,23.429484006310993,389.8,1078.2,13,0,0.5017028808593977,13.699121093750023,29706.290103149415,64,1919.4993896484375,2.6676824432762896,7.276022911071777,72.63709259033203,0.9909754991531372,8.185680389404297,72.91935729980469,0.9115638732910156,0.3688913583755493,11
Upper Lacey,LASC1,2019-08-29,39.45151001,-120.434307,8.187737781,0.602818207,1.260174812,2.574599019,0.189154899,-0.008500787069678106,0.13900249999999997,0.12385524341560311,0.16765249999999998,0.02522033516605169,0.1883369453017568,0.1499389957403364,0.11395359291531484,0.2478008333333333,0.18318,0.10411734219376152,0.1971025,0.15153,0.18596432801571033,0.06578877906976743,0.17588703313612505,0.10103098837209301,0.027618792423340508,0.13977538047373794,0.2863418206803286,-0.12294227544833064,0.2533944186046511,0.14058238372093024,0.18928684937392037,0.32443395348837206,0.25572424418604656,12.301294168988534,8.482504805846208,32.14130711077068,12.549292154879936,17.293662187585163,36.173547174277125,53.65011734780446,-2.458743632645411,34.17305402234176,15.525568479019551,32.665417606706754,35.88881490720159,26.553865230615514,447.90000000000003,1170.4,8,0,0.6819702148437727,13.676110839843773,30043.838848876952,67,1919.4993896484375,2.6676824432762896,7.276022911071777,72.63709259033203,0.9909754991531372,8.185680389404297,72.91935729980469,0.9115638732910156,0.3688913583755493,11
Upper Lacey,LASC2,2019-08-29,39.45216598,-120.433713,7.89323547,0.706984685,0.924520774,2.939492448,0.26312385,-0.08358528019057111,0.2327984375,0.06182902496243531,0.26088453125,0.007005792960640636,0.1818700656182466,0.05079727711929527,0.2460962584365376,0.297135546875,0.2684075,0.04044141664560562,0.179770703125,0.12586124999999998,0.18596432801571033,0.06578877906976743,0.17588703313612505,0.10103098837209301,0.027618792423340508,0.13977538047373794,0.2863418206803286,-0.12294227544833064,0.2533944186046511,0.14058238372093024,0.18928684937392037,0.32443395348837206,0.25572424418604656,12.301294168988534,8.482504805846208,32.14130711077068,12.549292154879936,17.293662187585163,36.173547174277125,53.65011734780446,-2.458743632645411,34.17305402234176,15.525568479019551,32.665417606706754,35.88881490720159,26.553865230615514,447.90000000000003,1170.4,8,0,0.6819702148437727,13.676110839843773,30043.838848876952,67,1919.4993896484375,2.6676824432762896,7.276022911071777,72.63709259033203,0.9909754991531372,8.185680389404297,72.91935729980469,0.9115638732910156,0.3688913583755493,11
Upper Lacey,LASC3,2019-08-29,39.45264601,-120.432585,6.064611704,0.498818224,2.343689604,2.36503162,0.194690415,-0.01400122168963556,0.08811040322580643,0.2204505720289076,0.1223567741935484,0.09960952298171222,0.29854874227156447,0.3149425982206296,0.12270214970833696,0.2596190322580645,0.13525604838709676,0.20845867746363225,0.202870564516129,0.14658604838709677,0.168251006189686,0.058335000000000026,0.16063383485035804,0.08637796511627904,0.023226426371041605,0.15273040541627228,0.2849695898840473,-0.09976542820745492,0.21935581395348835,0.12206209302325577,0.17344601319422898,0.2679745348837209,0.2110776744186047,14.069215544388172,8.636083193183563,20.310357744698173,12.342666937163978,5.880222043497875,23.992658081324997,35.67499609420754,-3.7862694937478176,27.028295507853308,15.545651367396312,20.876860904675436,28.68235393715438,22.698905406614823,448.6600000000001,1303.2,36.6,0,0.35964355468752274,12.696527099609398,29799.44079284668,60,2070.722412109375,1.0208048913799064,7.477860450744629,73.10945892333984,0.9892386198043823,8.163993835449219,74.49764251708984,0.9778475761413574,0.24598322808742523,11
Upper Lacey,LASC4,2019-08-29,39.45335797,-120.432288,7.757151803,0.719594319,1.925594222,2.683086914,0.246009204,-0.019484817756746098,0.196525,0.07064290382745378,0.22913250000000002,-0.004507470016919429,0.14324328464882743,0.06900229670286896,0.14179939761741212,0.2860583333333333,0.24912916666666662,0.053510837408682024,0.21500750000000002,0.1701416666666667,0.1789098739655245,0.08063268750000002,0.13831444422619135,0.12211643750000001,-0.013390874103648956,0.09888978095459103,0.21425654876691225,-0.10188110818390397,0.26420412500000007,0.17096606249999996,0.14955255804708825,0.32414587499999997,0.27479850000000006,17.833722250623016,9.422726008931017,24.975408723107275,13.804212040585188,7.126701956607718,23.633923822013763,40.22846287173574,-8.440208920209496,32.96555216367899,17.93307553379793,25.657152617170915,37.31992847343001,29.759599511924716,447.90000000000003,1170.4,8,0,0.6819702148437727,13.676110839843773,30043.838848876952,70,1919.4993896484375,2.6676824432762896,7.276022911071777,72.63709259033203,0.9909754991531372,8.185680389404297,72.91935729980469,0.9115638732910156,0.3688913583755493,11
Upper Lacey,LASC6,2019-08-29,39.45563802,-120.43028,8.999654699,0.783280424,2.520349623,4.398347739,0.372554365,-0.15869871153235346,0.029392968749999998,0.4403168105322296,0.05837195312499999,0.433326044624537,0.6035178221222993,0.6997887417436869,0.23376525947905008,0.29808,0.05264593750000002,0.4327493467894882,0.18512374999999998,0.10050195312499999,-0.019665096716630175,0.040081470588235274,0.30730034338048073,0.06285632352941178,0.2556134234664316,0.4454181054784122,0.5454445610464963,0.0920758739691539,0.2348688235294118,0.0690810294117647,0.3093248792405292,0.1952639705882353,0.11688573529411767,-4.235910309819002,7.681435998065477,57.15568112842143,11.373261629017856,50.74504406242081,78.38109187761776,99.24318253731214,15.657627850981351,42.34331145238095,11.974781310863095,56.21944656449191,34.98836481979166,21.264423873809523,447.90000000000003,1170.4,8,0,0.6819702148437727,13.676110839843773,30043.838848876952,125,1919.4993896484375,2.6676824432762896,7.276022911071777,72.63709259033203,0.9909754991531372,8.185680389404297,72.91935729980469,0.9115638732910156,0.3688913583755493,11
Lower Bear Creek,LBSC1,2019-07-19,39.18634599,-120.208439,13.71192374,0.795992069,2.231804923,6.195354152,0.359942586,0.0076858575167582195,0.0600694642857143,0.22208905041874538,0.0847153571428571,0.14241576998883165,0.3231385264509846,0.3863278377423671,0.07327718646576499,0.20989535714285712,0.09291232142857142,0.2185760777521213,0.18123446428571433,0.12577875,0.02987940455839735,0.03663749999999999,0.2774495677671999,0.05685161764705887,0.23624223982130213,0.40557166795365346,0.5309049860961976,0.03192484107530587,0.2126035294117647,0.06514529411764708,0.2843943266123268,0.1994488235294118,0.12143294117647058,-3.746860135566993,7.720835248065475,56.850176263818454,11.402972629017857,50.4074970830024,77.77506665186789,98.88644250022057,15.051570492953704,42.164641202380956,12.001184060863096,55.90547708386737,35.08643806979167,21.396465123809527,455.40000000000003,1176.8,8,0,0.8522583007812727,13.866632080078148,32016.70138092041,118,1919.4993896484375,2.6676824432762896,7.276022911071777,72.63709259033203,0.9909754991531372,8.185680389404297,72.91935729980469,0.9115638732910156,0.3688913583755493,11
