ID,Site,SampleDate,Latitude,Longitude,SoilC.kg.m2,SoilN.kg.m2,Roots.kg.m2,percentC,Blue,Green,Red,NIR,SWIR_1,SWIR_2,NDVI,NDWI,EVI,SAVI,BSI,NDSI,NDPI,Minimum_temperature,Maximum_temperature,NIR_Green,NIR_Red,Days_of_data_acquisition_offset
NR2,Van Norden,2017-08-14,39.318036,-120.366214,5.375830352,,4.917037234,,0.031,0.05223,0.0382599999999999,0.323325,0.1882174999999999,0.0911699999999999,0.7883761771091168,0.2641178396711907,0.5397384096305244,0.4962917181705809,-0.2201221585650888,-0.5655600494910531,0.6801978042193453,281.1593322753906,302.6181335449219,6.190407811602528,8.45073183481443,3
NR4,Van Norden,2017-08-14,39.31784296,-120.366134,7.903479906,,3.491979737,,0.031,0.05223,0.0382599999999999,0.323325,0.1882174999999999,0.0911699999999999,0.7883761771091168,0.2641178396711907,0.5397384096305244,0.4962917181705809,-0.2201221585650888,-0.5655600494910531,0.6801978042193453,281.1565856933594,302.6270751953125,6.190407811602528,8.45073183481443,3
BO11,Bonita,2021-10-01,36.04088827,-118.333106,4.754508945,0.294754973,4.926657334,,0.0552274999999999,0.0911974999999999,0.1255724999999999,0.2913975,0.336525,0.20403,0.3976904813295921,-0.0718679454869032,0.2542351443195522,0.2712602375214021,0.1427838349990262,-0.5735669739141617,0.2908222151788971,264.3511657714844,291.47265625,3.195235615011377,2.3205518724242973,6
BO15,Bonita,2021-10-01,36.03723108,-118.329915,10.19146695,0.821618856,7.445374456,,0.0290475,0.04607,0.0643024999999999,0.175595,0.2043875,0.1197699999999999,0.4639168811679989,-0.0757732263985841,0.207086058149888,0.2256241574001804,0.1353118579434118,-0.6321132327840052,0.3287391147742442,263.67755126953125,291.31939697265625,3.811482526589972,2.7307647447610908,6
BO17,Bonita,2021-10-01,36.03738875,-118.330534,11.14675242,1.000899989,5.21817552,,0.0517075,0.0828375,0.1195499999999999,0.2626325,0.3333075,0.209365,0.3743826575000163,-0.1185941537738699,0.2246720384140391,0.2432872449861565,0.180549988757784,-0.6018815557077462,0.2455860323817035,263.7767639160156,291.31646728515625,3.170454202504904,2.1968423253868674,6
BO3,Bonita,2021-10-01,36.04034033,-118.332705,6.044343057,0.362421793,5.26481843,,0.0487924999999999,0.0808575,0.1144075,0.2878775,0.31843,0.19204,0.4312117031457798,-0.0503910969268894,0.2696348730048815,0.2883844904880387,0.1249727910384239,-0.5949910778574335,0.3191977056355316,264.2617492675781,291.44781494140625,3.560306712426181,2.516246749557503,6
O15,Osa,2021-10-01,36.18121809,-118.308561,10.66634389,0.80492923,1.76076984,,0.0518449999999999,0.0840475,0.1245824999999999,0.247865,0.3711475,0.25188,0.3310063834500165,-0.1991599523434503,0.1918468306544103,0.211959745428808,0.246429648999296,-0.630718702973451,0.1570084750351492,262.8992614746094,289.9520263671875,2.949106160207026,1.9895651475929608,6
O20,Osa,2021-10-01,36.18123009,-118.310256,8.934804662,0.661939234,3.235851859,,0.0581149999999999,0.0930125,0.13506,0.2460775,0.3768674999999999,0.28389,0.2912793939195172,-0.2099543298365023,0.1712625148481248,0.1889900838404902,0.2545397735627114,-0.6041010470758491,0.1019480201073522,263.166748046875,290.208251953125,2.6456390270124985,1.821986524507626,6
O4,Osa,2021-10-01,36.18078373,-118.308996,13.35271838,0.986994983,4.186201143,,0.0563549999999999,0.0866049999999999,0.1245824999999999,0.236205,0.3802775,0.25848,0.3093857187402557,-0.2337008755317466,0.1787633224698318,0.1945122925228352,0.266233603370871,-0.6290072984101996,0.1255832704316201,262.9969787597656,290.0569152832031,2.7273829455574163,1.89597254831136,6
O7,Osa,2021-10-01,36.1814894,-118.307975,16.763582,1.256696731,1.393456926,,0.05817,0.0901799999999999,0.1251875,0.23428,0.4002425,0.3009949999999999,0.3034836250843261,-0.2615549488000819,0.1760544628275225,0.1903955065200254,0.2848584144373258,-0.6322354704362055,0.072654632496289,262.8548583984375,289.9150390625,2.597915280550012,1.871432850723914,6
P18,Partnership,2021-10-01,36.15656984,-118.27711,10.64378909,0.876139146,2.763592398,,0.0385625,0.0682074999999999,0.0925174999999999,0.21338,0.31953,0.2189625,0.395107838409925,-0.199189356551763,0.2042608962382533,0.2249588192046756,0.2411256193617373,-0.6481769238208841,0.180416852334211,261.7610168457031,289.9991455078125,3.1283949712275056,2.3063744696949238,6
P4,Partnership,2021-10-01,36.15781701,-118.274205,6.797659662,0.521421205,1.53921602,,0.0551999999999999,0.076485,0.1062124999999999,0.206395,0.373485,0.2707175,0.3204737570275826,-0.2881458232737808,0.1751846579979995,0.184927840316512,0.2942192184596499,-0.6600440029335288,0.0722105032939842,261.7035217285156,289.9540405273437,2.698502974439432,1.943227021301636,6
P5,Partnership,2021-10-01,36.15807465,-118.274111,8.572298569,0.65879884,1.101938741,,0.04519,0.0695549999999999,0.094415,0.187915,0.3260475,0.2380749999999999,0.3311727411185491,-0.2687598803414646,0.1651383276344419,0.1792721741464598,0.2866689362613654,-0.6483591483875861,0.0876586355748849,261.692138671875,289.9464111328125,2.7016749335058594,1.9903087433140916,6
P7,Partnership,2021-10-01,36.15752373,-118.273888,8.789826592,0.753494566,1.440099836,,0.0441999999999999,0.0669699999999999,0.0895199999999999,0.18918,0.2808375,0.2021875,0.3575888051668461,-0.1950086964847053,0.1786277602523659,0.1919738024913317,0.2268825441520528,-0.6149019213214207,0.152574817903475,261.70184326171875,289.95623779296875,2.824846946393909,2.1132707774798933,6
SA1A,Sardine,2021-10-07,39.51372401,-120.113295,10.97453787,0.889708602,2.594511851,,0.0657875,0.0890524999999999,0.1131975,0.17587,0.297585,0.22581,0.2168092227593901,-0.2570782862151629,0.1150673035171515,0.1191390470397019,0.2592192385506712,-0.5393488732986325,0.038754699261998,266.29150390625,297.7586669921875,1.974902445186829,1.5536562203228872,6
SA1B,Sardine,2021-10-07,39.51379098,-120.113413,9.567847684,0.719846344,1.824903841,,0.0657875,0.0890524999999999,0.1131975,0.17587,0.297585,0.22581,0.2168092227593901,-0.2570782862151629,0.1150673035171515,0.1191390470397019,0.2592192385506712,-0.5393488732986325,0.038754699261998,266.29150390625,297.7586669921875,1.974902445186829,1.5536562203228872,6
SA2A,Sardine,2021-10-07,39.51312496,-120.117378,8.138675402,0.595383932,1.154412015,,0.0586924999999999,0.0838275,0.108495,0.17092,0.3130949999999999,0.2353799999999999,0.2234132025839701,-0.2937408964598204,0.1129499338222854,0.1201381805584958,0.2948046114687827,-0.5776127581580787,0.0196740049945652,266.28546142578125,297.7716369628906,2.038949032238824,1.575372136964837,6
SA2B,Sardine,2021-10-07,39.51300702,-120.1174,10.61477938,0.7874172,0.606357826,,0.0586924999999999,0.0838275,0.108495,0.17092,0.3130949999999999,0.2353799999999999,0.2234132025839701,-0.2937408964598204,0.1129499338222854,0.1201381805584958,0.2948046114687827,-0.5776127581580787,0.0196740049945652,266.2879943847656,297.7769470214844,2.038949032238824,1.575372136964837,6
SA3A,Sardine,2021-10-07,39.51268499,-120.11738,8.475493443,0.67340055,1.206885287,,0.0634224999999999,0.0838275,0.108495,0.17587,0.310015,0.2162675,0.2369314085770049,-0.2760838470008334,0.1246603641100267,0.1288462641754795,0.2724487973213844,-0.5743095272856535,0.0601446901290565,266.2904968261719,297.7822570800781,2.097998866720349,1.6209963592792296,6
SA3B,Sardine,2021-10-07,39.51255499,-120.117293,4.140790012,0.355037144,0.851233101,,0.061085,0.0838275,0.1108325,0.17587,0.3069075,0.2194575,0.2268466441694789,-0.2714242068033411,0.1175891489827171,0.124006533600694,0.276136216100627,-0.5709240277937734,0.0515474704594204,266.2904968261719,297.7822570800781,2.097998866720349,1.586808923375364,6
SA4B,Sardine,2021-10-07,39.51315698,-120.119772,9.77394929,0.705290289,1.294340744,,0.0751649999999999,0.0994749999999999,0.1272775,0.1956975,0.3565175,0.254465,0.2118430219057203,-0.291227148846011,0.1225615763546798,0.1247060967830129,0.2821578000616173,-0.5636989643470014,0.0328748144482929,266.2815856933594,297.7782592773437,1.96730334254838,1.5375655555773804,6
SA4C,Sardine,2021-10-07,39.51286001,-120.119931,10.17464436,0.733930578,3.486557498,,0.0657599999999999,0.0916374999999999,0.1202375,0.1857975,0.33482,0.251275,0.2142238632836113,-0.2862418186096319,0.1159104611135961,0.1220046275906133,0.2879927541872166,-0.570238534906761,0.0217313299870907,266.28436279296875,297.7834777832031,2.0275269403901244,1.5452541844266556,6
SA5A,Sardine,2021-10-07,39.51250101,-120.121565,6.596294559,0.516082426,1.148581651,,0.0704624999999999,0.0916374999999999,0.115535,0.17092,0.294505,0.2353799999999999,0.193346249847271,-0.2655315034645754,0.1036658808511514,0.1056354146136778,0.2589064700712671,-0.5253695203195712,0.0078222383654081,266.28204345703125,297.78973388671875,1.8651752830446056,1.4793785432985678,6
SA5B,Sardine,2021-10-07,39.51236103,-120.121547,4.554798479,0.374338681,0.489750552,,0.0704624999999999,0.0916374999999999,0.115535,0.17092,0.294505,0.2353799999999999,0.193346249847271,-0.2655315034645754,0.1036658808511514,0.1056354146136778,0.2589064700712671,-0.5253695203195712,0.0078222383654081,266.2858581542969,297.79473876953125,1.8651752830446056,1.4793785432985678,6
BE18,Bean,2019-07-15,37.75472028,-120.14281,,,1.189394196,,0.0198625,0.0465099999999999,0.0539075,0.2204475,0.1801325,0.1032699999999999,0.6070237466056752,0.1006415697239003,0.2984750958609745,0.322603973629666,-0.0132180879097712,-0.5895738883925126,0.4891353358698571,281.3316650390625,309.8574523925781,4.73978714254999,4.089366043685944,1
BE2,Bean,2019-07-15,37.75339282,-120.141393,6.257232033,0.382084395,2.034796934,,0.0146924999999999,0.0429074999999999,0.0394974999999999,0.235435,0.121585,0.06763,0.7126749293008284,0.3188896980561313,0.3595905966428117,0.3792669038916293,-0.2165438583692031,-0.478304481967263,0.6388872259587873,281.30743408203125,309.85107421875,5.487036065955837,5.960757009937339,1
BE20,Bean,2019-07-15,37.75377668,-120.143884,6.315393787,0.43553031,1.171903106,,0.0191199999999999,0.0473899999999999,0.0556125,0.24913,0.182195,0.09953,0.6350197297718565,0.1551846055758419,0.3361067593901646,0.3607069963373377,-0.0601562075455852,-0.5871681512293923,0.537525357473257,281.3713073730469,309.87506103515625,5.2570162481536205,4.479748258035513,1
BE24,Bean,2019-07-15,37.75351333,-120.143522,5.567145459,0.346916588,1.381796199,,0.0168925,0.0445025,0.0489024999999999,0.240385,0.1745499999999999,0.095845,0.6619107289461177,0.158663405111644,0.3402061855670103,0.3639025703561757,-0.070361741518108,-0.5936818799146323,0.5511601840601247,281.3617248535156,309.8736877441406,5.401606651311725,4.915597362098054,1
BE4,Bean,2019-07-15,37.75376251,-120.141385,6.922441066,0.444743355,1.346814017,,0.0184874999999999,0.0467575,0.0568225,0.234995,0.182635,0.0993925,0.6105613953926684,0.1253741349998803,0.3099139951592381,0.3375256924733287,-0.028451738548302,-0.5923362795209084,0.5134199736401713,281.30621337890625,309.8489074707031,5.025824733999892,4.135597694575212,1
BE6,Bean,2019-07-15,37.75338843,-120.140897,4.739816028,0.323721432,2.139743481,,0.0142249999999999,0.0429074999999999,0.0375175,0.2608175,0.15211,0.079125,0.7484874386176612,0.2632604997245278,0.4047533596522709,0.4195607107292051,-0.1838186239696988,-0.5599625674618945,0.6473951837767726,281.3130187988281,309.8360290527344,6.078599312474511,6.9518891184114056,1
BE8,Bean,2019-07-15,37.75263388,-120.142132,6.363660163,0.420222277,1.795752023,,0.0199999999999999,0.0490124999999999,0.0548974999999999,0.28752,0.1944874999999999,0.1001349999999999,0.6793534208970045,0.1930104822020404,0.396451201679727,0.414205248585173,-0.1043894380549645,-0.5974332648870637,0.5870965605179924,281.3226013183594,309.8672790527344,5.8662586074980885,5.2373969670750045,1
BO11,Bonita,2018-07-01,36.04088827,-118.333106,5.706779869,0.582592689,15.70116947,,0.0388375,0.077365,0.0743125,0.3496149999999999,0.2297975,0.1292575,0.6494093919361211,0.206791361939896,0.4575536806310958,0.4469547123556772,-0.1217832325602382,-0.4962601228991168,0.5604214474653499,279.74725341796875,301.15283203125,4.519033154527239,4.704659377628258,2
BO13,Bonita,2018-07-01,36.03774023,-118.329693,10.83863202,,6.016935348,,0.03936,0.06807,0.0702975,0.2794075,0.238625,0.1442999999999999,0.5979611386740252,0.0787257556234406,0.3718191953371017,0.3691457623528166,-0.0156844939380904,-0.5561062293157697,0.4618481733012684,279.5225524902344,301.09722900390625,4.10470838842368,3.974643479497848,2
BO16,Bonita,2018-07-01,36.03728437,-118.330227,9.326803249,0.605762799,10.41302958,,0.0260225,0.0560525,0.0501674999999999,0.257985,0.21437,0.1222725,0.6743982281500233,0.09233521398101,0.3809470999223689,0.3857270131565516,-0.0354938974924573,-0.5854449981048174,0.5181004281821722,279.5533447265625,301.0629272460937,4.602560099906338,5.142472716400063,2
BO2,Bonita,2018-07-01,36.04019003,-118.332431,3.351564021,0.606185941,7.410392274,,0.0423574999999999,0.0771724999999999,0.0800874999999999,0.3162025,0.23252,0.1365724999999999,0.5958136718060008,0.1525042257242959,0.3991000957542742,0.3951539122382265,-0.0684665154376515,-0.5016185409720934,0.5016381593537973,279.70025634765625,301.1362609863281,4.097346852829701,3.948212892149213,2
BO21,Bonita,2018-07-01,36.03646599,-118.330256,15.34073151,0.941910732,7.894312463,,0.0227499999999999,0.0409275,0.0438975,0.2260849999999999,0.1571425,0.0892999999999999,0.6748122563499485,0.1798996679518039,0.3453542683181116,0.3549187806216374,-0.1062406223951096,-0.5867370121674156,0.5594241404664649,279.54376220703125,301.0314636230469,5.524036405839593,5.150293296884787,2
BO6,Bonita,2018-07-01,36.0402798,-118.332006,8.354329842,0.554704817,14.84993637,,0.02209,0.0501674999999999,0.0486,0.2439875,0.1661075,0.0964775,0.6677916862477038,0.1899072166205391,0.3565693064338051,0.3697777847871686,-0.1068460954480692,-0.5360767541324705,0.5557768187580184,279.6629943847656,301.1502380371094,4.8634574176508725,5.020318930041152,2
BO7,Bonita,2018-07-01,36.04049153,-118.332985,9.983379077,0.585483429,8.763036654,,0.042385,0.0785199999999999,0.0880349999999999,0.2934325,0.258645,0.1596175,0.5384403651687235,0.0630119865417445,0.3414743425624521,0.349526499842592,0.0159158092154183,-0.5342339803953555,0.4211051913024821,279.7407531738281,301.1324768066406,3.737041518084565,3.333134548759017,2
D11,Deer,2018-07-01,39.42049541,-120.655402,17.25406778,1.18871298,9.67508045,,0.0255825,0.0505525,0.0438425,0.339935,0.1872825,0.091115,0.7715212590628685,0.2895436892743507,0.524569557718729,0.5025458896611421,-0.2252479499868011,-0.5748943595349718,0.6804448295925574,284.714599609375,304.50543212890625,6.724395430493052,7.753549637908422,3
D14,Deer,2018-07-01,39.42932558,-120.650599,15.90901963,0.953586099,8.603342993,,0.0218974999999999,0.0441999999999999,0.0311924999999999,0.35055,0.1309624999999999,0.0584724999999999,0.8365783217744945,0.4560369668492511,0.5812952377138623,0.543283611712036,-0.3933623580136643,-0.4953257689288518,0.7805908737543038,284.467041015625,304.4277038574219,7.930995475113123,11.238278432315465,3
D15,Deer,2018-07-01,39.42054608,-120.655742,15.38666844,1.157777891,5.576567977,,0.0257749999999999,0.04937,0.040185,0.3435375,0.1697925,0.0804725,0.7905517659245941,0.3384664835485944,0.5450745147645966,0.5149000393222987,-0.2750522190957896,-0.5494667198996179,0.7114876360384507,284.72369384765625,304.5185241699219,6.958426169738708,8.548898842851811,3
D16,Deer,2018-07-01,39.42928175,-120.65011,18.11323076,1.313694769,1.960926226,,0.0227225,0.0515975,0.0378749999999999,0.3867124999999999,0.1520274999999999,0.0703524999999999,0.8215915447345954,0.4356182945391097,0.6041339238938896,0.5659348087660714,-0.3662919473585418,-0.4932105586249231,0.7622795057209572,284.447509765625,304.4074401855469,7.494791414312705,10.210231023102311,3
D20,Deer,2018-07-01,39.42890242,-120.650167,13.99112051,,4.987701242,,0.021045,0.0484624999999999,0.034025,0.3976575,0.14595,0.0647975,0.8423609944808973,0.463031691063865,0.6295707320789213,0.5854448806326189,-0.3987580959698669,-0.5014466662380249,0.7863319545467613,284.4560241699219,304.4020690917969,8.205468145473306,11.687215282880237,3
D21,Deer,2018-07-01,39.42116249,-120.656298,20.96007043,1.513347353,5.129029259,,0.024345,0.04827,0.0375999999999999,0.3269,0.152165,0.07357,0.7936899862825788,0.3647417365075721,0.527953427682425,0.5019664545980336,-0.298478771187224,-0.5183475939830867,0.7190479345657472,284.730224609375,304.5476379394531,6.77232235342863,8.694148936170215,3
D24,Deer,2018-07-01,39.42852742,-120.650225,21.45937666,1.213699493,8.279466288,,0.0211,0.0478025,0.03309,0.40863,0.1502675,0.0663925,0.850176582450421,0.4622717045612119,0.6479653811114484,0.5981714309985984,-0.4018553632230309,-0.5173171101125865,0.7907716296162066,284.4602966308594,304.3993835449219,8.548297683175566,12.349048050770625,3
C1,East Creek,2018-07-01,40.24418042,-120.900972,10.33608643,0.960896948,4.337790599,,0.0494525,0.077145,0.0832224999999999,0.29742,0.29192,0.172625,0.5627261800771066,0.0093324736145518,0.3755581056712216,0.3648429981519175,0.0391543111985207,-0.581943560077493,0.4163545086475629,281.7779846191406,306.5753479003906,3.855337351740229,3.5737931448826954,3
C12,East Creek,2018-07-01,40.24346585,-120.900515,9.97157474,1.166801731,0.437277278,,0.05542,0.0786025,0.0947175,0.2334824999999999,0.2573525,0.1928099999999999,0.4228062157221205,-0.0486314138152332,0.250272790397778,0.2513251630041052,0.0985494697510423,-0.5320653063654357,0.2574432351080768,281.7922058105469,306.57958984375,2.97042078814287,2.465040779159078,3
C14,East Creek,2018-07-01,40.24376207,-120.90226,8.764816771,1.186569948,0.268196731,,0.06279,0.0909499999999999,0.1163325,0.254025,0.2904075,0.2204749999999999,0.3717826694477633,-0.0668264660908376,0.2324167254632552,0.2373033494856998,0.124282190020109,-0.5230197386966299,0.2207452444878444,281.74725341796875,306.5744323730469,2.7930181418361744,2.1836116304558053,3
C16,East Creek,2018-07-01,40.24340594,-120.902429,11.85750587,0.973917848,1.673314384,,0.0511575,0.0785474999999999,0.0901799999999999,0.292525,0.28884,0.18357,0.5287231679753335,0.0063385308713114,0.3488890364062248,0.3438493041276531,0.0488963300943333,-0.572399714198224,0.3804971535873577,281.7364501953125,306.5741577148437,3.724179636525669,3.2437901973830123,3
C21,East Creek,2018-07-01,40.24314264,-120.902276,12.23277755,1.178862213,0.903706375,,0.0494525,0.0761824999999999,0.0824524999999999,0.2812775,0.284165,0.1717175,0.5466279932917275,-0.00510662003652,0.3537562751372458,0.3452901948525581,0.0514628646406561,-0.5771720353270108,0.3958952533283574,281.74420166015625,306.5756530761719,3.6921537098415,3.411388375125073,3
C23,East Creek,2018-07-01,40.24300747,-120.901803,6.978088187,0.882765025,1.80741275,,0.0567949999999999,0.0817924999999999,0.0981,0.2354625,0.2759975,0.2105475,0.411804384485666,-0.0792535095608649,0.2456235247836348,0.2471845242558296,0.1228174171425141,-0.5427904636798122,0.2294427152924738,281.75201416015625,306.5772705078125,2.8787786166213287,2.400229357798165,3
C5,East Creek,2018-07-01,40.24382567,-120.901141,17.85788974,1.474143794,2.093100571,,0.053715,0.0805825,0.091885,0.2543,0.279655,0.19149,0.4691566647890579,-0.0474852749763556,0.2894587229704563,0.2879068997914168,0.0934802922500753,-0.5526145945383254,0.3040651140274946,281.7750549316406,306.57696533203125,3.155772034871095,2.7675899221853406,3
C8,East Creek,2018-07-01,40.2435983,-120.900989,6.575828645,1.015783239,1.101938741,,0.053715,0.0805825,0.091885,0.2543,0.279655,0.19149,0.4691566647890579,-0.0474852749763556,0.2894587229704563,0.2879068997914168,0.0934802922500753,-0.5526145945383254,0.3040651140274946,281.77362060546875,306.5777587890625,3.155772034871095,2.7675899221853406,3
R11,Goodrich,2018-07-01,40.3652384,-120.950044,6.312399301,0.875801497,0.892045648,,0.0551999999999999,0.079785,0.091775,0.2295225,0.2849075,0.2015,0.4287226013274302,-0.1076628501448204,0.2520682783469876,0.2515790563102895,0.1390373523030518,-0.5624532996976905,0.2420838446167437,280.1665344238281,305.8410949707031,2.8767625493513824,2.500926178153092,3
R15,Goodrich,2018-07-01,40.36300816,-120.953197,15.27009938,1.168847437,0.542223825,,0.05817,0.0892999999999999,0.1120149999999999,0.2810575,0.3107574999999999,0.204965,0.4300542520781791,-0.0501846016069209,0.2786036730180026,0.2839229177922285,0.1096391076115484,-0.5535641751498223,0.2952838960251907,280.1542663574219,305.9403076171875,3.1473404255319157,2.509105923313842,3
R17,Goodrich,2018-07-01,40.36263427,-120.953173,14.96640347,1.172326096,0.180741275,,0.064715,0.09876,0.1232349999999999,0.2708,0.3189525,0.2266075,0.3744971893359727,-0.0816486576996283,0.2419340294685207,0.2475825890485272,0.1371636326230146,-0.5271388814076667,0.2322564513152903,280.1541748046875,305.9494934082031,2.742000810044552,2.1974276788250093,3
R22,Goodrich,2018-07-01,40.36268228,-120.952682,14.31633102,1.121208173,0.787099101,,0.05839,0.08853,0.1092374999999999,0.263925,0.2959075,0.203865,0.4145312028941815,-0.0571286947435169,0.2610451085947652,0.2657366183270583,0.1138619305528825,-0.5394309868314096,0.2725452786002653,280.1541748046875,305.9494934082031,2.981192815994578,2.4160659114315144,3
R24,Goodrich,2018-07-01,40.3627108,-120.952175,13.37989338,1.132790677,0.075794728,,0.0376549999999999,0.0585824999999999,0.0591324999999999,0.20931,0.2091175,0.1264799999999999,0.5594401035603529,0.0004600558041715,0.2929281009290451,0.2931465269034444,0.041312849975253,-0.5623272319760928,0.4044097567259828,280.15655517578125,305.9458312988281,3.5729099987197555,3.5396778421341915,3
R3,Goodrich,2018-07-01,40.36562882,-120.949073,12.12256193,1.307618139,0.763777646,,0.0476099999999999,0.0722775,0.0785199999999999,0.212995,0.24264,0.1677575,0.4612970173061421,-0.0650630438838105,0.2533363726790452,0.2548435595029785,0.1040884205821939,-0.5409750172664269,0.2878367613470605,280.17108154296875,305.82550048828125,2.9469060219293697,2.7126209882832404,3
R5,Goodrich,2018-07-01,40.365631,-120.94956,10.03114116,1.082685473,0.62967928,,0.042935,0.0652099999999999,0.0671899999999999,0.2138475,0.2228675,0.1441075,0.5218431703954101,-0.0206542023974444,0.2831280526651095,0.2816590112510604,0.0608496086606684,-0.5472746049240222,0.358274168162469,280.1682434082031,305.82965087890625,3.279366661554977,3.1827280845363912,3
R7,Goodrich,2018-07-01,40.36563256,-120.950046,9.804460952,1.189671231,0.880384921,,0.04585,0.0721125,0.0743949999999999,0.262495,0.244675,0.1499375,0.5583424856778177,0.0351361476428021,0.344508018373761,0.3371410818626104,0.0170939489811369,-0.5447263544173933,0.4183985192177747,280.16680908203125,305.8316955566406,3.640076269717454,3.5283957255191885,3
V1,Greenville,2018-07-01,40.23818046,-120.909457,9.999476007,0.983212459,1.206885288,,0.0254725,0.05652,0.0481874999999999,0.3653725,0.1863475,0.0877049999999999,0.7669624721926686,0.3244852461393461,0.5418432253154568,0.5207950216734534,-0.2499440340273114,-0.5345610260738879,0.695669799374727,281.51873779296875,306.5420227050781,6.464481599433828,7.582308690012972,3
V12,Greenville,2018-07-01,40.23787941,-120.910426,15.47609271,1.210972296,2.536208214,,0.0417525,0.0643575,0.0615525,0.330255,0.2149475,0.1104749999999999,0.6858023391588982,0.211494811560842,0.4845236088107824,0.4519515142000936,-0.147272776336434,-0.5391596999695673,0.5980078067729344,281.4875183105469,306.534423828125,5.13156974711572,5.3654197636164245,3
V14,Greenville,2018-07-01,40.23923895,-120.909829,13.37524014,1.16477769,2.874369309,,0.0296249999999999,0.0588024999999999,0.052725,0.3063025,0.1776849999999999,0.0969174999999999,0.7062899081546677,0.2657454996255068,0.4526666143031063,0.4427870469804517,-0.1863155803738935,-0.5027009884243354,0.6186261500844712,281.5074157714844,306.5412292480469,5.209004719187111,5.809435751541012,3
V21,Greenville,2018-07-01,40.23927026,-120.910573,14.80664437,1.138889937,2.518717123,,0.0316875,0.0594075,0.05069,0.3331424999999999,0.17917,0.0879249999999999,0.7358743722847856,0.3005441015005489,0.5045141515458145,0.479365434061318,-0.2269585834636533,-0.5019857279081221,0.6648139166884673,281.4977722167969,306.5392761230469,5.607751546521903,6.572154271059378,3
V23,Greenville,2018-07-01,40.23890324,-120.910805,12.6109549,1.049199928,4.157049325,,0.0322925,0.0587475,0.05201,0.33053,0.1876125,0.0909499999999999,0.7280807235844617,0.2758266307048737,0.4972164128545761,0.4733836426677544,-0.2044999958502436,-0.5230759863614223,0.6539996637256,281.4860534667969,306.5362854003906,5.626281969445508,6.355124014612575,3
V5,Greenville,2018-07-01,40.2383362,-120.909868,14.715686,1.280212576,0.839572375,,0.027645,0.05619,0.0481324999999999,0.3374875,0.201115,0.1019775,0.7503630517089364,0.2531969309462916,0.5098065816504517,0.4900888642984576,-0.1886210488622676,-0.5632420668078738,0.6490484760028906,281.5110168457031,306.5406494140625,6.0061843744438494,7.011634550459669,3
V8,Greenville,2018-07-01,40.23824721,-120.910194,12.47409621,1.052210811,3.655638046,,0.0375449999999999,0.0627349999999999,0.0574275,0.3331424999999999,0.2143975,0.1110525,0.705929794915124,0.21687000036527,0.4937165143397414,0.4643907834308364,-0.1538686017781753,-0.5472562763299145,0.6087428923255224,281.5013427734375,306.5385131835937,5.310313222284212,5.8010970353924485,3
L10,Loney,2018-07-01,39.42075848,-120.655334,17.93376234,1.365167672,1.613494853,,0.0239324999999999,0.0465375,0.0359774999999999,0.3462599999999999,0.152,0.0701324999999999,0.8117531639360346,0.3898767711636494,0.5610362488190542,0.5275492710296263,-0.3264507228980416,-0.5311968771642637,0.7432161900712798,284.710693359375,304.5066833496094,7.440451248992745,9.62434855117782,3
L11,Loney,2018-07-01,39.42299807,-120.6437,15.85924411,1.47949974,3.774635769,,0.0203575,0.0458224999999999,0.0296525,0.4213349999999999,0.1543925,0.0686749999999999,0.8684996812550235,0.4636611938807856,0.6769164963642411,0.6178038617752598,-0.4117501348408877,-0.5422670629073746,0.799971548030641,284.3694152832031,304.1132202148437,9.194936985105572,14.209088609729363,3
L4,Loney,2018-07-01,39.42012524,-120.654793,14.94021713,1.291312467,7.513939534,,0.0260775,0.0503874999999999,0.0414499999999999,0.3597349999999999,0.1742475,0.0816275,0.7933621645874098,0.3473662526393654,0.5631952351756154,0.5297774596780905,-0.2828132533124969,-0.5513833552206915,0.7176733877966333,284.700439453125,304.477783203125,7.139369883403625,8.678769601930039,3
L5,Loney,2018-07-01,39.42228976,-120.645139,9.250491747,0.510477525,2.755857861,,0.0224475,0.05234,0.0361974999999999,0.3954574999999999,0.1759525,0.0832499999999999,0.8322850424528848,0.3841462347526294,0.6218642599415456,0.5784222700463155,-0.3265667283014974,-0.5414654445503029,0.7484267442099521,284.4155578613281,304.1546630859375,7.555550248376003,10.924994820084262,3
L6,Loney,2018-07-01,39.42070463,-120.654992,13.2373754,1.064684542,4.673691511,,0.0225575,0.0425774999999999,0.0321275,0.32283,0.133465,0.060865,0.818978328391427,0.415005643279019,0.539771856905056,0.5100297383203258,-0.3518630866178716,-0.516281579732167,0.7564104656666722,284.7015991210937,304.49365234375,7.582173683283426,10.048400902653489,3
L7,Loney,2018-07-01,39.42301372,-120.644482,15.18910028,1.367197437,3.433093063,,0.0225299999999999,0.0459324999999999,0.03419,0.3508524999999999,0.13484,0.0629549999999999,0.822409214567223,0.4447515660628895,0.5707615441045265,0.5366903284305555,-0.3767474016546446,-0.4918198287903305,0.7644118379951073,284.3879089355469,304.1379089355469,7.638436836662495,10.261845568879789,3
MC13,Martis Control,2018-07-01,39.30439386,-120.106014,20.62885501,1.450234495,7.802484234,,0.0492874999999999,0.0719475,0.088365,0.2681875,0.2371675,0.1417149999999999,0.504336668513052,0.0613825924350209,0.3146563754126286,0.3149062666911835,0.0125309580370369,-0.5344936350549149,0.4114147302885456,279.0864562988281,304.9655456542969,3.7275443900066025,3.034996887908108,4
