UniqueID,FireID,Fire_Date,Description,Image_Date,Image_Time,Days_Difference,No_Pixels,NDWI_0_total,NDWI_0_fraction,NDWI_03_total,NDWI_03_fraction,BSI_mean,BSI_median,BSI_std,EVI_mean,EVI_median,EVI_std,NDMI_mean,NDMI_median,NDMI_std,SAVI_mean,SAVI_median,SAVI_std,ANPP_mean,ANPP_std
SNM2026,3863.0,2020-09-15,entirely_within,2020-08-27,18:33:50.3605920Z,18.226500462962964,1,1,0,1,0,0.15798019530267346,0.15798019530267346,0,0.22740379446176698,0.22740379446176698,0,-0.118293547624675,-0.118293547624675,0,-0.4961148338151498,-0.4961148338151498,0,45.036325751330914,
SNM2027,3863.0,2020-09-13,entirely_within,2020-08-27,18:33:50.3605920Z,16.226500462962964,7,7,0,7,0,0.15710240893302332,0.15392789927964173,0.02967022826046952,0.2548935965927947,0.25588238150266557,0.013187882939363451,-0.11928648371641021,-0.1082769257572108,0.03433107547270764,-0.5625572155322949,-0.5627241600032512,0.020273508659503826,93.36257881075664,33.49210002019536
SNM2029,3863.0,2020-10-27,touching_perimeter,2020-10-14,18:34:03.2623640Z,12.226351134259259,12,12,0,12,0,0.09453413011468809,0.1352076432423554,0.09228623089975785,0.20554730324629827,0.20074696545284787,0.021088035394139927,-0.05335610283847116,-0.08469323519442161,0.10612184455167045,-0.5879665066423043,-0.5778596719416144,0.04058456326137506,79.7480147537498,46.46795681442684
SNM203,2087.0,2014-08-01,touching_perimeter,2014-07-24,18:44:45.5593340Z,7.218917141203704,5443,14,0.0026106905217364628,4,0.000803289391303527,0.1733030681762328,0.18942549047669383,0.06628796012007183,0.18202684628681773,0.16996210120134578,0.05870885953210086,-0.1216568349434261,-0.13689945864609476,0.09114303120749813,-0.4324848720692064,-0.4179868980067214,0.08725157427629389,112.41784394482329,58.11228420700586
SNM203,3638.0,2015-11-10,touching_perimeter,2015-10-31,18:44:59.7389730Z,9.218753032407408,4429,4429,0,4429,0,0.18932225295741043,0.19233629089886356,0.04271185952904174,0.12709368810867436,0.13031863899239673,0.03343744246401341,-0.13813777506622196,-0.14633170767789744,0.06956202257812441,-0.37131663502297135,-0.364244105206955,0.048445321650406506,149.30182219045517,99.32096314225262
SNM2037,3863.0,2020-09-19,entirely_within,2020-09-04,18:00:19.0041265Z,14.249780046296296,1,1,0,1,0,0.1937602806130786,0.1937602806130786,0,0.2924598584508008,0.2924598584508008,0,-0.16795353366722315,-0.16795353366722315,0,-0.5816075235938715,-0.5816075235938715,0,94.42114309173274,
SNM2039,3863.0,2020-09-13,entirely_within,2020-09-04,18:00:19.0041265Z,8.249780046296296,6,6,0,6,0,0.2460134777449173,0.24576085031000877,0.019838333277220777,0.16230014699627437,0.15615680746082514,0.016787727677784026,-0.21249373474881733,-0.21317322553798596,0.02072007726935925,-0.45134174695926016,-0.44656953820544937,0.024855637136244092,36.46437849309043,38.006911563833064
SNM205,4011.0,2018-11-07,entirely_within,2018-10-31,18:42:07.3228244Z,6.220748587962963,202,202,0,202,0,0.045370518375765605,0.05812262693667117,0.0827987345516422,0.23450779905449148,0.23291130752683215,0.04505947470088025,0.0418076956648257,0.0333619864735554,0.09766341234721453,-0.4843328894693389,-0.476620837739961,0.051106007941116895,240.54754976504236,94.14932329218325
SNM2051,3863.0,2020-09-13,entirely_within,2020-09-12,18:33:56.9650639Z,0.2264240162037037,9,9,0,9,0,0.04062290046922357,0.03452750821474691,0.02432692705995419,0.1511648753609562,0.1503073589244648,0.008310645672823603,0.0016214791843587103,0.011803816777831558,0.044890444088141024,-0.16431515676988262,-0.16091517829817964,0.0181432499916549,109.97632785439579,29.05043103599863
SNM2060,3863.0,2020-09-16,entirely_within,2020-09-12,18:33:56.9650639Z,3.226424016203704,15,15,0,15,0,-0.09844126514520322,-0.10318208338943494,0.02148143022849179,0.21894354381759665,0.22169312169312172,0.020660767959897124,0.1432934329485996,0.14862435695469436,0.041965914581775655,-0.15185905682446266,-0.156052332980184,0.02559910867666276,72.30848749278518,17.193853152972846
SNM2068,3863.0,2020-09-18,entirely_within,2020-09-12,18:33:56.9650639Z,5.226424016203704,15,15,0,15,0,-0.057302030732137646,-0.06996027093367525,0.04079954243388162,0.21558115376750328,0.21858276673302135,0.011415867656979972,0.1048605193241467,0.12178507071479278,0.06632574639328911,-0.2428652064434938,-0.24805360468014603,0.02433060518397326,76.17628698586074,27.747408887993952
SNM2069,3863.0,2020-09-18,entirely_within,2020-09-12,18:33:56.9650639Z,5.226424016203704,2,2,0,2,0,0.003033363308304966,0.0018628982180155607,0.0022531452988071056,0.1844501896847083,0.187469267333224,0.005811724473393037,-0.003259997875572119,0.00028959409438663995,0.006832964542170612,-0.12339223935624219,-0.12573700646491706,0.004513676684199,84.08265385343714,1.0478939556814006
SNM2076,3863.0,2020-10-12,entirely_within,2020-10-06,17:58:14.1980746Z,5.251224560185185,15,15,0,15,0,0.002853275031001232,0.012364908673083692,0.09304547323657028,0.22159222589109723,0.2224183723778171,0.0270665357638634,-0.05369493437159559,-0.0709074067024502,0.1463086159823137,-0.19347650448376563,-0.19616668017118824,0.032370970474113414,62.207417543358424,46.4693665437836
SNM2077,3863.0,2020-10-14,entirely_within,2020-10-06,17:58:14.1980746Z,7.251224560185185,128,128,0,128,0,0.12900848886976735,0.14729524310910974,0.0848115032803455,0.18081328619936404,0.18110905496031932,0.021402501218127208,-0.1959991739298465,-0.22443407401823026,0.11213124225719359,-0.2340850991436229,-0.23605329932156635,0.026072585960192848,90.69518817928298,36.831534499394
SNM2079,3863.0,2020-09-16,entirely_within,2020-09-12,18:33:56.9650639Z,3.226424016203704,7,7,0,7,0,-0.0791286822721806,-0.06096281235652908,0.026848735404560845,0.28112988327950905,0.28225946358557996,0.019599349843587365,0.13568936512808283,0.11220951889738952,0.03804397366983868,-0.37212201833055636,-0.369833941469953,0.03748783291301861,67.34521907536876,32.8829141127695
SNM208,3123.0,2021-07-19,entirely_within,2021-07-11,18:45:11.4936950Z,7.218616979166667,55,55,0,55,0,-0.3049748542125183,-0.3062068820681907,0.05204838446112403,0.5169461235701186,0.5253637998691955,0.06011883864572329,0.3581053070923002,0.3554936281563241,0.04833493001019621,-0.7676192080145812,-0.7657259593949838,0.02558941344099332,127.7203554132755,48.947924007432846
SNM208,1723.0,2012-08-09,entirely_within,2012-07-26,18:40:10.7114113Z,13.222098252314815,55,55,0,55,0,-0.2796428999622076,-0.28081169622744473,0.039057903314519596,0.49047903319968245,0.488042691940743,0.052518480859723056,0.3350916907762878,0.3331867702379208,0.03685353192833244,-0.7416937947244329,-0.7435130271021436,0.025015153816523084,105.37264324575521,32.443027097863556
SNM2083,3863.0,2020-09-15,entirely_within,2020-09-12,18:33:56.9650639Z,2.226424016203704,17,17,0,17,0,-0.12753954381310767,-0.11446844427827725,0.04199072454899718,0.3214738488971507,0.33589067640034254,0.03368478032151446,0.19235786375095312,0.17845936093789647,0.05075542216164053,-0.5840053136089629,-0.5858194191659414,0.033792090126165235,38.72184266612533,24.572659205347456
SNM2084,3863.0,2020-09-18,entirely_within,2020-09-12,18:33:56.9650639Z,5.226424016203704,3,3,0,3,0,-0.10723133223298184,-0.11757504887540877,0.015209804973369519,0.21808209693957176,0.21486900713635698,0.010301900049123472,0.17131740918685953,0.18635146681857023,0.02339977247074866,-0.550026713099832,-0.5451685660018993,0.019244363127526566,47.1662023385438,42.99053874643392
SNM209,3123.0,2021-07-20,entirely_within,2021-07-19,17:47:46.3640620Z,0.2584911574074074,28,28,0,28,0,-0.12635149584349978,-0.12260630313779813,0.044548172393840846,0.3799718649843174,0.3855592622416505,0.05799158704678853,0.14427771779683554,0.1397414540945305,0.07482796324011409,-0.1574591850686408,-0.15594391174347869,0.022993123594647884,115.77525100036526,33.67679808677175
SNM209,1723.0,2012-08-09,entirely_within,2012-07-26,18:40:10.7114113Z,13.222098252314815,28,28,0,28,0,-0.15367001734515073,-0.1459485980332798,0.06691680167766817,0.3794854843747956,0.37738484015125473,0.05939009673494929,0.2271986407666598,0.22697376554657175,0.065067810742069,-0.6619690860908898,-0.6607350575423835,0.03451169995146885,100.50189445240375,14.514941807118259
SNM2091,3863.0,2020-10-14,entirely_within,2020-10-06,17:58:14.1980746Z,7.251224560185185,5,5,0,5,0,0.030031163931276254,0.03594885023818188,0.035140960255863454,0.19400645585001397,0.1994215253463237,0.03284485403383288,-0.08030896317009316,-0.0913161743950319,0.049009022141390426,-0.2076798374222748,-0.20078853815254422,0.03343808638632981,113.96857742071357,37.52122512070066
SNM2092,3863.0,2020-09-15,entirely_within,2020-09-12,18:33:56.9650639Z,2.226424016203704,14,14,0,14,0,-0.051872858664657025,-0.05176946026236276,0.05220073665907044,0.2863555686772438,0.2845515273364032,0.01894586458811899,0.1150694495224037,0.11664299151533764,0.06222307936081262,-0.5126920691205713,-0.5302571528874849,0.047036708610397784,105.3758532168754,
SNM2094,3863.0,2020-09-16,entirely_within,2020-09-12,18:33:56.9650639Z,3.226424016203704,1,1,0,1,0,0.0381769134758625,0.0381769134758625,0,0.33337393917245317,0.33337393917245317,0,0.008639287383061516,0.008639287383061516,0,-0.5559423668248845,-0.5559423668248845,0,60.86050276386497,
SNM2095,2815.0,2022-07-23,entirely_within,2022-07-18,17:08:37.1679276Z,4.2856809375,28,28,0,28,0,0.04719138227246947,0.03295870073010552,0.0748693441313461,0.16139710963184886,0.15541828560714166,0.05460736286299987,0.05750321620159235,0.054562850932041954,0.07182239495336913,-0.4881335198061281,-0.4846920086495171,0.04561386516787815,214.10995298942768,30.005392217610247
SNM2097,2815.0,2022-07-22,entirely_within,2022-07-18,17:08:37.1679276Z,3.2856809375,34,34,0,34,0,0.1769855324974577,0.1874174979246901,0.05630125654399034,0.20414746541451897,0.20344566998666908,0.02861794161561731,-0.08170181584561595,-0.09862264463000635,0.06605155525926801,-0.531928436434572,-0.5288704478938984,0.03237450162882627,220.94446876066246,11.833079126914164
SNM2098,3863.0,2020-09-15,entirely_within,2020-09-12,18:33:56.9650639Z,2.226424016203704,79,79,0,79,0,0.0594623076446155,0.059428451639676076,0.07084977666757598,0.2893919154448795,0.2867153350457393,0.051340199264512644,-0.02364298967348488,-0.012601525887343482,0.0919132218812873,-0.5477389226454851,-0.5509686107945716,0.034316437637064164,103.49224707124404,21.34920038004474
SNM21,3123.0,2021-08-29,entirely_within,2021-08-28,18:45:29.3980030Z,0.21840974537037036,2,2,0,2,0,-0.010362571541509448,-0.038807640302752446,0.031030984103174182,0.2978898056246489,0.3148150116381646,0.01846386110565407,0.06930958343202247,0.10078324352731856,0.03433490192214118,-0.5783808172546179,-0.5895874478823789,0.012225415230283412,236.9920594986046,
SNM210,3123.0,2021-07-21,entirely_within,2021-07-19,17:47:46.3640620Z,1.2584911574074074,4,4,0,4,0,-0.185917883833763,-0.17278296746317595,0.01835612265277879,0.33496036986004796,0.337002429043482,0.011417633449208868,0.23993757227139867,0.20848004604993242,0.03772004719778479,-0.13583316745743715,-0.11740491815345598,0.017701886497348905,104.59168202256141,27.829483579023083
SNM210,1723.0,2012-08-08,touching_perimeter,2012-07-26,18:40:10.7114113Z,12.222098252314815,55,55,0,55,0,-0.2761692628141663,-0.2769275479393352,0.056432111211650905,0.47112320768748533,0.46665546077236614,0.05883688337412939,0.33892396436677996,0.3430031199862649,0.05297458105017637,-0.7115502950270051,-0.7117166926132313,0.03856693872562848,115.63796743947891,23.94511722887296
SNM2102,3863.0,2020-09-16,entirely_within,2020-09-12,18:33:56.9650639Z,3.226424016203704,13,13,0,13,0,-0.11277712266675034,-0.11871122464939263,0.033032750739294896,0.28546971733510645,0.2742313632676645,0.025171649963515508,0.18475713783312522,0.19561345616620401,0.03767553118501424,-0.6238487457952326,-0.6201920646954764,0.01340197175322296,,
SNM2104,3863.0,2020-09-27,touching_perimeter,2020-09-20,17:59:15.1277995Z,6.2505193634259255,4,4,0,4,0,-0.012783242017289918,0.010950585483007827,0.038198047671889675,0.19067240490069112,0.18893181311132784,0.0031830395273637446,0.06624723959900986,0.0370700669713679,0.0488125800776482,-0.4417946696704782,-0.4336067128093297,0.023583054950245517,71.59872437857734,14.282106241329474
SNM2108,3863.0,2020-11-26,within_100m,2020-10-30,18:34:02.3673470Z,26.226361493055556,2,2,0,2,0,0.14013859834260745,0.1745264286182473,0.03751399666433439,0.18193900743742572,0.18263916969942037,0.0007638133767164349,-0.11462526000735891,-0.1583806557977652,0.047733159044079584,-0.4193088917835471,-0.39829565217391305,0.022923534119600616,61.648967168784864,14.746008137051694
SNM211,3123.0,2021-07-22,entirely_within,2021-07-19,17:47:46.3640620Z,2.2584911574074074,17,17,0,17,0,-0.23455285397365933,-0.22867635910308465,0.023914002888218544,0.38683969522010025,0.38421979460487143,0.07247804612821557,0.30909046605516727,0.299938125630398,0.0326172309522876,-0.2943923597983912,-0.30375413086582953,0.06351248771572349,79.00211115484025,33.96928499669188
SNM2112,3863.0,2020-10-03,touching_perimeter,2020-09-28,18:34:01.4258239Z,4.226372395833334,36,36,0,36,0,-0.0593791776149729,-0.0730430104815459,0.058932132380513425,0.36357760567478753,0.3641694260485651,0.03063028681368809,0.019872417634984058,0.03938054484466599,0.07765246883092815,-0.3114696389798869,-0.3161421448759885,0.06605891927987108,80.3036323847466,36.56720819355785
SNM2115,1800.0,2013-06-16,touching_perimeter,2013-06-12,18:41:53.6503220Z,3.2209068287037037,6,6,0,6,0,0.05516045559317903,0.03818811481505093,0.037907317576252805,0.27128730654066646,0.27639663397705316,0.019526847977262462,0.04737405134000236,0.06252638732996262,0.04140062639141762,-0.6298056092912728,-0.6385406328159118,0.01598611270521112,234.99353693119684,12.637300052722997
SNM2115,2815.0,2022-07-22,entirely_within,2022-07-16,18:33:56.9706659Z,5.226423958333333,3,3,0,3,0,0.14533766810635637,0.148958038903307,0.01953412985822697,0.2401226032731162,0.23320293360502115,0.011684089517365112,-0.07431710536554657,-0.0734379371202989,0.02172773717269181,-0.4873123197233776,-0.4840708307287201,0.008329166538256393,231.13480953191166,11.916507420898794
SNM2118,3863.0,2020-09-28,entirely_within,2020-09-20,17:59:15.1277995Z,7.2505193634259255,13,13,0,13,0,-0.02214457836002412,-0.021773511712338954,0.03999608906265618,0.13980295792746888,0.13976872800402224,0.01942917484833401,0.003312594940348074,-0.008214667594494249,0.05526238989393952,-0.17753489000688985,-0.17685221963721656,0.024957302587316488,64.85075614943345,26.29510809776121
SNM212,3123.0,2021-07-21,entirely_within,2021-07-11,18:45:11.4936950Z,9.218616979166667,6,6,0,6,0,-0.40713959228634855,-0.3987413291800865,0.03303894763668997,0.6729727507365961,0.6691826302966608,0.055449772987096205,0.4524675642466686,0.44450751951930967,0.030683330147547393,-0.7970824419997552,-0.7957784385762291,0.014006922295198374,112.54747929293566,13.191189836885986
SNM212,1723.0,2012-08-11,touching_perimeter,2012-07-26,18:40:10.7114113Z,15.222098252314815,6,6,0,6,0,-0.31210213796876113,-0.3150825570132172,0.029681457920384124,0.5832606640465708,0.5955791426215993,0.04483006949530309,0.3593015897097728,0.36216259106259946,0.035319759190718086,-0.7449706395608124,-0.7474695422591212,0.018596200731067554,146.12624840363836,32.35379280540368
SNM2121,3863.0,2020-09-20,entirely_within,2020-09-12,18:33:56.9650639Z,7.226424016203704,9,9,0,9,0,-0.164215797289436,-0.19058242749323587,0.08937574792415662,0.2806679046071932,0.28282378210401243,0.031244698112235732,0.2402025580392177,0.27006069098724644,0.09475132929218152,-0.6371718519685958,-0.6513614216107767,0.05804897576906186,,
SNM2122,2815.0,2022-07-22,entirely_within,2022-07-18,17:08:37.1679276Z,3.2856809375,1,1,0,1,0,0.12319112862576187,0.12319112862576187,0,0.18901801114032848,0.18901801114032848,0,-0.03524160357095719,-0.03524160357095719,0,-0.50698180046108,-0.50698180046108,0,244.7651779303247,44.740537015616184
SNM2127,3863.0,2020-10-29,entirely_within,2020-10-22,17:57:11.9561287Z,6.2519449537037035,5,5,0,5,0,-0.02554470852978195,-0.005935959912997997,0.03173814024902845,0.1492457872105151,0.14866829634600326,0.011247996884063891,0.04699958915986081,0.01867231855148073,0.05454890603256995,-0.10995399962940101,-0.11966684664360829,0.02283819996075159,123.35232273246702,29.292417779279724
SNM2127,2368.0,2018-06-26,touching_perimeter,2018-06-19,18:32:39.5884230Z,6.227319583333333,5,5,0,5,0,-0.3289414804373449,-0.33965511161265294,0.04119651953700754,0.6375731787206382,0.6423727147631219,0.026924592297744104,0.3920104326645479,0.40475847728726805,0.039020847672338585,-0.7216412018977838,-0.7302704486462792,0.019409021491053752,95.5330058505878,20.994259505421443
SNM2127,2316.0,2017-08-08,entirely_within,2017-08-03,18:33:41.9844970Z,4.226597407407407,5,5,0,5,0,-0.4041813763598398,-0.4233058030078985,0.03865691239454765,0.5725782576717414,0.5736377704219147,0.03865437432650333,0.4709997359022348,0.484878956610485,0.036159720140434476,-0.7401349453580117,-0.749325160605882,0.01315201033295464,79.66550227750919,42.32779166942941
SNM2127,2645.0,2018-07-24,entirely_within,2018-07-21,18:32:55.7056620Z,2.2271330439814814,5,5,0,5,0,-0.3309822676515026,-0.32160767707716087,0.02795460338922876,0.6079260529629188,0.610020058776881,0.02690572523004338,0.40172231724032104,0.3951544776792671,0.023252531568215263,-0.7250139337839568,-0.7174614239793746,0.015544867312805586,95.5330058505878,20.994259505421443
SNM2128,2645.0,2018-07-24,entirely_within,2018-07-21,18:32:55.7056620Z,2.2271330439814814,8,8,0,8,0,-0.2340006804860152,-0.23767382578423724,0.07874590378379097,0.5288751991438693,0.5439716784514509,0.06735958620904088,0.30587363009931995,0.3139796844225109,0.08092265159243724,-0.6768747702575425,-0.6809485252900441,0.03811394956063951,87.58185787030034,25.04523884356352
SNM2128,2368.0,2018-07-30,within_100m,2018-07-29,18:32:35.6140611Z,0.2273655787037037,8,8,0,8,0,-0.15052089662653914,-0.13784304609673606,0.07214261678805159,0.4759173056852339,0.4722285583941605,0.05626985765018818,0.20200148441915572,0.18821597768149076,0.087906877887375,-0.528866622302746,-0.5116018792829996,0.03215763163514755,87.58185787030034,25.04523884356352
SNM2128,2316.0,2017-08-09,entirely_within,2017-08-03,18:33:41.9844970Z,5.226597407407407,8,8,0,8,0,-0.3165144170930576,-0.3189515193690559,0.04662386331016771,0.5414107209943185,0.5505280534616839,0.056020329562006074,0.3883672743975674,0.38552135602405846,0.04390885887807667,-0.7089266405694443,-0.7099657639175672,0.02536069873961699,72.24365279246672,10.469948455762866
SNM2128,3863.0,2020-11-04,entirely_within,2020-10-30,18:34:02.3673470Z,4.226361493055555,8,8,0,8,0,0.16307753586675847,0.16923076923076916,0.020937624060604686,0.1878434907623484,0.1944644293029752,0.010253395314922493,-0.15448385897438482,-0.1619275148680933,0.02282786664032846,-0.23483740109847545,-0.2585300320688758,0.034619601221393376,106.5491603645751,41.134819587654015
SNM2129,2815.0,2022-07-22,entirely_within,2022-07-18,17:08:37.1679276Z,3.2856809375,32,32,0,32,0,0.10410647395253149,0.1226387845878343,0.057355612571355886,0.24174285173099733,0.22925668701782614,0.04006096352146768,-0.006738131205667669,-0.0157267672756156,0.06516389899177995,-0.571877335068665,-0.5692491773855817,0.0335877929455516,219.32989629986804,80.42943527447294
SNM2129,1800.0,2013-06-16,entirely_within,2013-06-13,18:29:23.1597337Z,2.22959306712963,56,56,0,56,0,0.02876134671379212,0.043709954525818696,0.10394948557492818,0.3222634435911391,0.3024375315340651,0.09140995723203228,0.06778614160734095,0.07364282720083998,0.10624003080885643,-0.5979943387930079,-0.5885487811916811,0.04832183188650753,164.13156193038137,52.37097339387283
SNM213,3123.0,2021-07-22,entirely_within,2021-07-11,18:45:11.4936950Z,10.218616979166667,17,17,0,17,0,-0.06750949261725868,-0.07048955802817178,0.06878796113197881,0.36169782107647,0.3642315715554454,0.03438267366000293,0.13548720678970608,0.13387999596172623,0.07070605439689272,-0.6526346317672097,-0.6454202222358646,0.029470013479757022,89.20971960808015,13.99462126506443
SNM2130,3863.0,2020-09-20,entirely_within,2020-09-12,18:33:56.9650639Z,7.226424016203704,6,6,0,6,0,-0.22469886458300145,-0.21314891686133486,0.05419307527241424,0.41056236115391403,0.40703641145154057,0.050441473670126254,0.2953207594781957,0.2800805220948733,0.058756055646108966,-0.6915733793543374,-0.6943666087913222,0.027635677733329415,53.489468598548974,10.737921837941109
SNM2131,3863.0,2020-09-18,entirely_within,2020-09-12,18:33:56.9650639Z,5.226424016203704,1,1,0,1,0,-0.1068365784852316,-0.1068365784852316,0,0.37205008424727326,0.37205008424727326,0,0.1819067419067418,0.1819067419067418,0,-0.6757116388748526,-0.6757116388748526,0,79.17847174907479,
SNM2132,2561.0,2018-07-21,entirely_within,2018-07-20,18:38:55.8086882Z,0.22296518518518518,44,44,0,44,0,-0.05339410929693828,-0.06091442463853581,0.06439060800621148,0.25045083228644366,0.2371473354231975,0.05813975281933487,0.04260824466098647,0.05168137968693129,0.08680395469872039,-0.1740956508125445,-0.18344822550910514,0.03171269528782393,192.45767962517468,93.606213842888
SNM2132,2815.0,2022-07-22,entirely_within,2022-07-18,17:08:37.1679276Z,3.2856809375,35,35,0,35,0,0.09453793226349308,0.11116403092455009,0.09686922512324765,0.27172082194088837,0.25668687920836275,0.0659901796039774,-0.024493762895384765,-0.04330708661417326,0.10571306421187672,-0.5729832340200474,-0.5615978885437,0.05307784913737176,181.87134664229188,80.35582090345562
SNM2135,3863.0,2020-09-20,entirely_within,2020-09-12,18:33:56.9650639Z,7.226424016203704,70,70,0,70,0,-0.07656738059669413,-0.09608340377571155,0.10385759293564858,0.3473403984272563,0.3223956541232652,0.066081990947276,0.14555034257644123,0.17193167578975146,0.11074321118658856,-0.6123417832577434,-0.6137406023925481,0.048129780537280016,95.03720665081777,23.40844516907178
SNM2136,2645.0,2018-07-30,entirely_within,2018-07-29,18:32:35.6140611Z,0.2273655787037037,2,2,0,2,0,-0.05659525046588281,-0.03147276243323019,0.05966590907754997,0.2787081801513122,0.2640679448279518,0.03477055889298085,0.07711182457139272,0.044048517207358744,0.07852535498958073,-0.3205091432644822,-0.31377159799611487,0.016001670012372335,22.982470603603932,6.966927960428207
SNM2138,3863.0,2020-09-20,entirely_within,2020-09-12,18:33:56.9650639Z,7.226424016203704,16,16,0,16,0,-0.01998466314285742,0.013185982469086897,0.09632825792791859,0.36592854166057626,0.37287121421338487,0.07168483945729898,0.08520058033224057,0.056282631395753534,0.10190757254871871,-0.6256395348539057,-0.6341839379110263,0.04432383975458437,81.22075021619692,29.262141682249542
SNM2139,3863.0,2020-09-20,entirely_within,2020-09-12,18:33:56.9650639Z,7.226424016203704,1,1,0,1,0,-0.07299647911954674,-0.07299647911954674,0,0.3263132962922757,0.3263132962922757,0,0.16717208686256058,0.16717208686256058,0,-0.616539538476393,-0.616539538476393,0,69.66386511529365,29.468167847787385
SNM214,3123.0,2021-07-24,entirely_within,2021-07-19,17:47:46.3640620Z,4.258491157407407,1,1,0,1,0,-0.29033459488769253,-0.29033459488769253,0,0.44614546445110326,0.44614546445110326,0,0.3615430313048869,0.3615430313048869,0,-0.6753458289964008,-0.6753458289964008,0,46.59026430084087,30.133780371360533
SNM2140,2645.0,2018-08-05,entirely_within,2018-07-29,18:32:35.6140611Z,6.227365578703703,6,6,0,6,0,-0.35547114874540364,-0.3625764264469714,0.040671926064718165,0.6351532477221572,0.6364931237721021,0.033875686561721775,0.43543457256238155,0.4439372078522046,0.042782967257241455,-0.6905793066442037,-0.6855421430696647,0.017734433200150702,116.93862281967552,12.706327988943608
SNM2141,3863.0,2020-09-18,entirely_within,2020-09-12,18:33:56.9650639Z,5.226424016203704,7,7,0,7,0,-0.13047387650593123,-0.09457701084998195,0.08489108149414096,0.3713935489212471,0.3791926234580634,0.0417417165337284,0.19879544131794266,0.16132888950760327,0.09269763715711495,-0.6641243711702418,-0.6521333721849893,0.02595165413739846,63.69129001846817,29.295798510983236
SNM2145,3863.0,2020-09-18,entirely_within,2020-09-12,18:33:56.9650639Z,5.226424016203704,19,19,0,19,0,-0.025353536337522506,-0.019015619103271156,0.07909688212855125,0.27542835764764084,0.26372696502444526,0.05310907253172436,0.09834102040913306,0.09391007398975529,0.08184553140764243,-0.5607471188883523,-0.5549384650293357,0.05104356329097211,90.03931300839274,43.65179247103028
SNM2146,2645.0,2018-07-30,entirely_within,2018-07-29,18:32:35.6140611Z,0.2273655787037037,12,12,0,12,0,-0.22500511164358472,-0.2280799929314053,0.09699106864647354,0.5519097009471541,0.534750405844156,0.07235956591239082,0.29774725002404706,0.30485943465874354,0.10685267112836869,-0.6347740522953771,-0.6357287639033199,0.038657035494230295,116.00797770209647,75.83208455023725
SNM2147,2645.0,2018-07-30,entirely_within,2018-07-29,18:32:35.6140611Z,0.2273655787037037,9,9,0,9,0,-0.10168113438039125,-0.08792168625059733,0.04429876452918219,0.4136430592350693,0.4092769440654842,0.02251032810820119,0.15405637138005873,0.13403047689555184,0.05243915745717689,-0.594932299484612,-0.5944245659314876,0.011920689694825255,98.32374975354533,22.04805072409928
SNM2148,2645.0,2018-07-31,entirely_within,2018-07-29,18:32:35.6140611Z,1.2273655787037037,16,16,0,16,0,-0.23649908176734974,-0.23647443088909215,0.01909402132972862,0.4736338637401485,0.4605171297647911,0.04190021497065785,0.3000796446152464,0.2934204215863155,0.029016838741155633,-0.5154993422503735,-0.51457816584544,0.03143741389859245,84.79520636201694,32.17945264718276
SNM2148,2368.0,2018-06-24,entirely_within,2018-06-19,18:32:39.5884230Z,4.227319583333333,16,16,0,16,0,-0.24592901351339555,-0.22760309303293358,0.04134931769920516,0.476890220645168,0.46850079744816586,0.038634286374533526,0.3099445669663064,0.28982650063749354,0.042454960428347434,-0.6857043294418617,-0.6830458110355675,0.018781313750869156,84.79520636201694,32.17945264718276
SNM2153,2561.0,2018-07-17,entirely_within,2018-07-05,18:32:48.7929000Z,11.227213055555556,35,35,0,35,0,0.1236228730128907,0.1263587560501743,0.04233633462268233,0.2321905995485063,0.23009399196720626,0.050351053722333734,-0.05772113024737778,-0.06094965507118732,0.05111339724633868,-0.4471102161792055,-0.4724465904836836,0.07372383523649036,89.54512612388484,71.15886531210892
SNM2153,2815.0,2022-07-23,entirely_within,2022-07-18,17:08:37.1679276Z,4.2856809375,25,25,0,25,0,0.12535082566101555,0.1349597691564582,0.07309198707236808,0.22129539578978982,0.20840622999786643,0.05528636170471114,-0.037918254989349386,-0.05577413277180544,0.07757194566172097,-0.5110839482384392,-0.5119352393483888,0.056337750252535936,144.7568908287747,65.80377213549374
SNM2155,2645.0,2018-08-05,entirely_within,2018-07-29,18:32:35.6140611Z,6.227365578703703,1,1,0,1,0,-0.2401981395386088,-0.2401981395386088,0,0.5073013342931332,0.5073013342931332,0,0.2982888718882951,0.2982888718882951,0,-0.5120378442131173,-0.5120378442131173,0,33.38427285687368,0.052301604021288466
SNM2156,2645.0,2018-08-12,entirely_within,2018-08-06,18:33:04.3227230Z,5.227033310185186,22,22,0,22,0,-0.39884621676316834,-0.40537164272329784,0.048675586533747664,0.595015302805569,0.6042041033944828,0.050337801091960836,0.4607117212321711,0.46477698646234616,0.047541439304084214,-0.7554799446188643,-0.7669505573020864,0.030814211867961936,90.7903169939192,58.261162012811546
SNM2158,2645.0,2018-07-30,entirely_within,2018-07-21,18:32:55.7056620Z,8.227133043981482,3,3,0,3,0,-0.3021254339834967,-0.354880938629928,0.08100205639305325,0.6240987734195993,0.6760920957015261,0.08467376558033911,0.37246590099368343,0.42339858106857126,0.07801151810901394,-0.7080780738130205,-0.7305516841717075,0.03701023568173667,57.55615780333262,43.31174803244011
