Site,ID,SampleDate,Latitude,Longitude,CH4.nmol.m2.s,CO2.umol.m2.s,N2O.nmol.m2.s,Blue,Green,Red,NIR,SWIR_1,SWIR_2,Flow,Elevation,Slope,AET,Driver,Days_of_data_acquisition_offset,Minimum_temperature,Maximum_temperature,NDVI,NDWI,EVI,SAVI,BSI,NDPI,NDGI
Bonita,BO13,2016-06-14,36.03774023,-118.329693,0.348402214,3.984733122,0.051432856,0.0332824999999999,0.0547874999999999,0.0456024999999999,0.3369925,0.1914075,0.0974125,12,2525.23193359375,2.755956781749884,34.7,LANDSAT_7,0.7711710300925926,276.8862609863281,290.7653503417969,0.7616147623466067,0.2755204390613171,0.5352542407128641,0.4952271426871894,-0.2194439184238042,0.6625537690242073,0.515994548019943
Bonita,BO13,2016-07-07,36.03774023,-118.329693,-0.693745379,5.466954921,0.027807537,0.015655,0.0470325,0.0347399999999999,0.3715325,0.17983,0.0907025,12,2525.23193359375,2.755956781749884,12.6,LANDSAT_8,1.7693370833333333,280.0542907714844,295.2972106933594,0.8289817794706755,0.347688680314675,0.5756900571600482,0.5574358153866524,-0.2868555855140983,0.7244648360625301,0.6203620984993164
Bonita,BO13,2016-07-27,36.03774023,-118.329693,-1.011074916,3.439492941,0.008999684,0.020935,0.0563549999999999,0.0546774999999999,0.3696075,0.20579,0.1086874999999999,12,2525.23193359375,2.755956781749884,12.6,LANDSAT_8,2.2306023032407407,284.7741394042969,301.0897827148437,0.7422605088560755,0.2847031834514401,0.5110309867199773,0.511092357876629,-0.1998049185112363,0.6498515565471129,0.47618707299343127
Bonita,BO13,2016-08-13,36.03774023,-118.329693,-0.820972537,2.330301868,0.023653579,0.0225025,0.0551725,0.0663099999999999,0.326405,0.2225375,0.1232075,12,2525.23193359375,2.755956781749884,8.3,LANDSAT_8,3.230579085648148,281.7800598144531,296.6419372558594,0.6622996320486868,0.1892138065462229,0.4180257586606204,0.4370291750446672,-0.0941740950678553,0.5626814033947105,0.3565479374212551
Bonita,BO13,2016-08-26,36.03774023,-118.329693,-0.728402847,3.383923862,0.016790875,0.0314125,0.0608374999999999,0.0819849999999999,0.2849625,0.2495975,0.1384425,12,2525.23193359375,2.755956781749884,8.3,LANDSAT_8,0.2304983101851851,280.7655639648437,295.09051513671875,0.5531513363628313,0.0661572134091589,0.3292355454845531,0.3511934113657402,0.0234699035044736,0.4546740488753125,0.22928138491512345
Bonita,BO13,2016-10-05,36.03774023,-118.329693,-1.064472381,0.749999154,0.07754072,0.0347675,0.0511024999999999,0.086,0.194625,0.22471,0.1285425,12,2525.23193359375,2.755956781749884,38.6,LANDSAT_7,0.2286850578703703,271.9161682128906,287.14703369140625,0.3870824053452115,-0.0717445479151514,0.1873014367679832,0.2087269815852681,0.1505593845612638,0.3003447208008719,0.05432943379844165
Bonita,BO13,2016-10-26,36.03774023,-118.329693,-0.734472052,0.520293645,0.017433139,0.03705,0.0575924999999999,0.0907574999999999,0.208595,0.2398624999999999,0.1405874999999999,12,2525.23193359375,2.755956781749884,38.6,LANDSAT_7,5.228707326388889,275.05059814453125,287.1672668457031,0.3936412757535014,-0.0697223259729181,0.1996886999962719,0.2211242849681461,0.1474582006542128,0.298533947423055,0.07135772856602186
Bonita,BO14,2015-09-30,36.03748592,-118.329805,-0.20284437,1.069046306,-0.009239651,0.0434575,0.0653199999999999,0.102665,0.23747,0.2973375,0.1695725,13,2525.4306640625,2.611850678943601,24.3,LANDSAT_7,2.769353657407408,281.4717102050781,296.7744445800781,0.3963279286165787,-0.1119421474081796,0.2206259620318112,0.2406845328429359,0.1748711321281189,0.2851001814790693,0.07382097450650817
Bonita,BO14,2015-10-22,36.03748592,-118.329805,0.06559058,1.479689704,0.016939463,0.0435949999999999,0.083085,0.1289275,0.27487,0.326405,0.204965,13,2525.4306640625,2.611850678943601,31.700000000000003,LANDSAT_8,4.769464884259259,273.31280517578125,285.94366455078125,0.3614249716751588,-0.085709533907114,0.2119442802600679,0.2422154852165446,0.1768776714838184,0.2572555082400617,0.05147857221839946
Bonita,BO14,2016-05-24,36.03748592,-118.329805,-0.134020678,1.209299791,0.015826114,0.0331724999999999,0.05652,0.0622949999999999,0.1982825,0.196935,0.134015,13,2525.4306640625,2.611850678943601,80.7,LANDSAT_8,2.23087550925926,272.46240234375,285.3873291015625,0.5218696932774319,0.0034095150138847,0.2569178174714507,0.2681925904986672,0.0566045426291816,0.3574749695602331,0.23585466334733637
Bonita,BO14,2016-06-14,36.03748592,-118.329805,-0.042096557,3.371187121,0.015556775,0.0348225,0.0582249999999999,0.0471699999999999,0.3170825,0.1872275,0.095295,13,2525.4306640625,2.611850678943601,34.800000000000004,LANDSAT_7,0.7711710300925926,276.8817749023437,290.751220703125,0.7410038366243197,0.2574904324720906,0.5039691097487087,0.4684611846653611,-0.2004212842346741,0.6453548332695513,0.49322765423493387
Bonita,BO14,2016-07-07,36.03748592,-118.329805,-0.460358184,5.494785215,0.01040023,0.0169199999999999,0.052835,0.0377925,0.4011225,0.194185,0.096835,13,2525.4306640625,2.611850678943601,12.6,LANDSAT_8,1.7693370833333333,280.0504455566406,295.28668212890625,0.8277912579884488,0.3476144681530133,0.6051556402411093,0.5804519045920025,-0.2862450386141964,0.7256525524006885,0.6207346763462075
Bonita,BO14,2016-07-27,36.03748592,-118.329805,-0.935354701,3.683323937,0.006912665,0.0202199999999999,0.05619,0.0508275,0.3720549999999999,0.2066974999999999,0.10426,13,2525.4306640625,2.611850678943601,12.6,LANDSAT_8,2.2306023032407407,284.77520751953125,301.0772705078125,0.7596140771963842,0.2857136686234616,0.5264747241652843,0.5221046557931263,-0.2073714989227453,0.6669399685658011,0.5054906084807813
Bonita,BO14,2016-08-13,36.03748592,-118.329805,-1.46724946,2.001970629,-0.002563865,0.0213474999999999,0.0567949999999999,0.0641375,0.3256625,0.244675,0.1310175,13,2525.4306640625,2.611850678943601,8.3,LANDSAT_8,3.230579085648148,281.78533935546875,296.6304016113281,0.6709209851205746,0.1419992548271856,0.4217107888785419,0.4408715441672285,-0.0582436558672506,0.5536324933115027,0.37371581838339707
Bonita,BO14,2016-08-26,36.03748592,-118.329805,-1.208748781,2.422901129,-0.014851804,0.0386175,0.0694449999999999,0.0930675,0.3275325,0.2764925,0.154805,13,2525.4306640625,2.611850678943601,8.3,LANDSAT_8,0.2304983101851851,280.7646484375,295.0789794921875,0.557453637660485,0.0844998137494309,0.3671992764546277,0.3820307408212036,0.0046349784561851,0.4629676984218266,0.23412517826591778
Bonita,BO14,2016-10-05,36.03748592,-118.329805,-1.204958968,0.657132754,-0.01955555,0.0425224999999999,0.0792074999999999,0.1271399999999999,0.269865,0.2953025,0.1687475,13,2525.4306640625,2.611850678943601,38.7,LANDSAT_7,0.2286850578703703,271.91632080078125,287.1407775878906,0.3595042883590888,-0.0450087805827475,0.208201285311981,0.2386692381870781,0.1497693344038756,0.299576246598042,0.04345832024239024
Bonita,BO14,2016-10-26,36.03748592,-118.329805,-0.788024333,0.465132549,0.000915213,0.0478025,0.0908399999999999,0.1488375,0.2778125,0.3113075,0.1728175,13,2525.4306640625,2.611850678943601,38.7,LANDSAT_7,5.228707326388889,275.04888916015625,287.1573486328125,0.3022969647251846,-0.0568559885931558,0.1779143431584537,0.2087762369826795,0.1712100386886581,0.2708679665106134,0.0011339105700515807
Bonita,BO15,2015-09-30,36.03723108,-118.329915,-1.044903426,1.551730958,-0.000936063,0.02814,0.0481874999999999,0.0617449999999999,0.1744125,0.18775,0.1049475,13,2526.268798828125,2.76785283054044,24.3,LANDSAT_7,2.769353657407408,281.4737548828125,296.75665283203125,0.477086266580566,-0.0368273910192247,0.2111725047935179,0.2295721363974421,0.10384417566738,0.3670480384188213,0.1729548396775405
Bonita,BO15,2015-10-22,36.03723108,-118.329915,-0.504565858,1.257031769,-0.014605712,0.0158474999999999,0.0437325,0.0654024999999999,0.1468574999999999,0.1692699999999999,0.1061024999999999,13,2526.268798828125,2.76785283054044,31.700000000000003,LANDSAT_8,4.769464884259259,273.31317138671875,285.9295654296875,0.3837510600207294,-0.0708970273070201,0.1433646651113714,0.1715419930924101,0.1811061270454416,0.2760896388724758,0.07434010331894463
Bonita,BO15,2016-05-24,36.03723108,-118.329915,18.87736583,1.226100628,-0.005009525,0.0327599999999999,0.0532199999999999,0.0610025,0.1777125,0.168885,0.1166349999999999,13,2526.268798828125,2.76785283054044,80.80000000000001,LANDSAT_8,2.23087550925926,272.453857421875,285.3746032714844,0.4889093689127201,0.0254690238677428,0.2247833732336178,0.2369858470452068,0.044088927241348,0.350433312702109,0.20291595367589607
Bonita,BO15,2016-06-14,36.03723108,-118.329915,13.17261715,1.914899163,-0.014989468,0.0348225,0.0531099999999999,0.0456024999999999,0.277235,0.16641,0.0867974999999999,13,2526.268798828125,2.76785283054044,34.9,LANDSAT_7,0.7711710300925926,276.8772888183594,290.737060546875,0.7174894490262129,0.2498055878010571,0.4490111413188337,0.422256824707187,-0.1909000706012555,0.6261867479579182,0.4591717835975563
Bonita,BO15,2016-07-07,36.03723108,-118.329915,0.562046323,5.238687533,0.028057196,0.0179374999999999,0.05179,0.039085,0.350605,0.1855775,0.0951575,13,2526.268798828125,2.76785283054044,12.6,LANDSAT_8,1.7693370833333333,280.04656982421875,295.276123046875,0.7994046549821654,0.3077823315755363,0.5368873048522707,0.5252166484955434,-0.2425468429969403,0.6922646604333071,0.5754059850972225
Bonita,BO15,2016-07-27,36.03723108,-118.329915,-0.910213848,4.408876714,-0.02901835,0.0160124999999999,0.0482974999999999,0.0393874999999999,0.3114174999999999,0.1781525,0.0923525,13,2526.268798828125,2.76785283054044,12.6,LANDSAT_8,2.2306023032407407,284.7762756347656,301.06475830078125,0.7754450478185888,0.2722082643952856,0.4763601691242331,0.4795987329646629,-0.2016441271996623,0.6648463444936992,0.5360129354469277
Bonita,BO15,2016-08-13,36.03723108,-118.329915,-0.899775252,1.376178417,0.105605316,0.0173049999999999,0.046235,0.0476649999999999,0.266455,0.2024625,0.106845,13,2526.268798828125,2.76785283054044,8.3,LANDSAT_8,3.230579085648148,281.7906188964844,296.6188659667969,0.6965172545524005,0.1364685685648328,0.3844741267662807,0.4031162482189358,-0.0629954812577557,0.5666487926829555,0.4137457886616611
Bonita,BO15,2016-08-26,36.03723108,-118.329915,-1.164928559,2.349327671,-0.013262339,0.0316875,0.05619,0.0692249999999999,0.2656575,0.2076875,0.1142975,13,2526.268798828125,2.76785283054044,8.3,LANDSAT_8,0.2304983101851851,280.7637634277344,295.06744384765625,0.5865714093749301,0.1224688123884269,0.3402368273142106,0.3529224172263762,-0.0355807281576644,0.4978670163940342,0.2742526217329187
Bonita,BO15,2016-10-05,36.03723108,-118.329915,-1.296456694,0.658107197,-0.043868558,0.0309174999999999,0.0489574999999999,0.0761824999999999,0.1736975,0.17763,0.0937,13,2526.268798828125,2.76785283054044,38.7,LANDSAT_7,0.2286850578703703,271.9164733886719,287.134521484375,0.3902473187129823,-0.0111932598501398,0.174269454191608,0.195061209793567,0.1073179510391501,0.348647470356698,0.07127855560150137
Bonita,BO15,2016-10-26,36.03723108,-118.329915,0.85688059,0.358138948,0.00111682,0.032815,0.0504425,0.0734874999999999,0.1573075,0.17983,0.0877875,13,2526.268798828125,2.76785283054044,38.7,LANDSAT_7,5.228707326388889,275.04718017578125,287.1473999023437,0.3631794449619793,-0.0668050869452374,0.1549788480312398,0.1720455120793109,0.1425108244632869,0.3270023240413856,0.0654718440448483
Bonita,BO16,2015-09-30,36.03728437,-118.330227,-2.173769238,1.300593542,0.002024774,0.04541,0.067465,0.10459,0.23747,0.305175,0.1749625,12,2527.014892578125,2.661322456385161,24.3,LANDSAT_7,2.769353657407408,281.4833984375,296.7451477050781,0.3884698590890487,-0.1247684950566208,0.2179168019626943,0.2367052229057311,0.1831890795429116,0.2732160057304638,0.07070992111118883
Bonita,BO16,2015-10-22,36.03728437,-118.330227,-0.780227691,1.099160922,0.011862223,0.0388924999999999,0.073405,0.1158374999999999,0.2609,0.31524,0.194735,12,2527.014892578125,2.661322456385161,31.700000000000003,LANDSAT_8,4.769464884259259,273.3321228027344,285.9224853515625,0.3850492717077541,-0.0943173534210434,0.2179121741644979,0.2481857454483241,0.1796283880854324,0.2681904395259331,0.06484975797702276
Bonita,BO16,2016-05-24,36.03728437,-118.330227,0.018247056,1.129788958,-0.018886319,0.03353,0.0578675,0.0595999999999999,0.2157724999999999,0.196605,0.1259024999999999,12,2527.014892578125,2.661322456385161,80.9,LANDSAT_8,2.23087550925926,272.4647827148437,285.3652038574219,0.5671317942060301,0.0464804699577449,0.2953566747800037,0.3021241403325498,0.01365459464004,0.417012756053609,0.28508822383168064
Bonita,BO16,2016-06-14,36.03728437,-118.330227,0.442241677,2.344403908,0.002406966,0.0378749999999999,0.06334,0.0534124999999999,0.3237374999999999,0.1934975,0.0974125,12,2527.014892578125,2.661322456385161,35.0,LANDSAT_7,0.7711710300925926,276.89697265625,290.72955322265625,0.716757258385258,0.2518004388720794,0.4968661544682571,0.4622784016416805,-0.1884934410806502,0.6329348566240449,0.4604703153368562
Bonita,BO16,2016-07-07,36.03728437,-118.330227,-0.970190634,5.504440771,0.004870295,0.0192574999999999,0.0558325,0.041835,0.3854749999999999,0.20315,0.1015924999999999,12,2527.014892578125,2.661322456385161,12.7,LANDSAT_8,1.7693370833333333,280.06561279296875,295.26953125,0.8041936767218179,0.3097472924187725,0.5757835466718272,0.5558658916651389,-0.2458722444754834,0.6996128555502132,0.5827264822211659
Bonita,BO16,2016-07-27,36.03728437,-118.330227,-0.925737131,3.280387052,0.00644067,0.0236849999999999,0.060865,0.0550899999999999,0.3784075,0.2265249999999999,0.1152874999999999,12,2527.014892578125,2.661322456385161,12.7,LANDSAT_8,2.2306023032407407,284.7961120605469,301.05816650390625,0.7458347510654619,0.2510734668744034,0.5278446232310899,0.5195260297965448,-0.1762120497434943,0.6453057973270399,0.48760223423656096
Bonita,BO16,2016-08-13,36.03728437,-118.330227,-1.135384029,1.60498522,-0.002483721,0.0264075,0.060645,0.0676574999999999,0.331685,0.25452,0.13451,12,2527.014892578125,2.661322456385161,8.3,LANDSAT_8,3.230579085648148,281.81414794921875,296.6113586425781,0.6611555243932214,0.1316348376421218,0.4287347390795668,0.4403675462907625,-0.0527952136651624,0.5471912334615177,0.36432132404941403
Bonita,BO16,2016-08-26,36.03728437,-118.330227,-0.889786393,2.575248089,0.003993634,0.0389474999999999,0.0688125,0.0892999999999999,0.30831,0.2917825,0.1571425,12,2527.014892578125,2.661322456385161,8.3,LANDSAT_8,0.2304983101851851,280.7829284667969,295.05914306640625,0.550816126354971,0.0275415873386186,0.3527858743898009,0.3659885696460601,0.0464412225059724,0.4425185753918431,0.23293556504130947
Bonita,BO16,2016-10-05,36.03728437,-118.330227,-1.200633933,0.690822222,0.029498448,0.0444749999999999,0.0705724999999999,0.11735,0.2531725,0.30314,0.1687475,12,2527.014892578125,2.661322456385161,38.7,LANDSAT_7,0.2286850578703703,271.9340209960937,287.1282653808594,0.3665701812980318,-0.0898191214470284,0.2091237043560734,0.234036167933626,0.1710570747245478,0.2879593750174875,0.04162499892810609
Bonita,BO17,2015-09-30,36.03738875,-118.330534,-1.06196787,0.509323135,-0.022855936,0.0492324999999999,0.08028,0.11625,0.258425,0.35737,0.218055,12,2529.04052734375,4.39930997281413,24.4,LANDSAT_7,2.769353657407408,281.4930114746094,296.733642578125,0.3794622005738306,-0.1606784725436224,0.2240131721478399,0.2438191328207619,0.2124245226568024,0.2321524440888627,0.0777880430876465
Bonita,BO17,2015-10-22,36.03738875,-118.330534,-0.651953962,1.157030844,0.02050012,0.0451074999999999,0.0811875,0.1206775,0.25661,0.363585,0.23164,12,2529.04052734375,4.39930997281413,31.8,LANDSAT_8,4.769464884259259,273.35107421875,285.9154357910156,0.3602889043501309,-0.1724860729286756,0.2069153166729457,0.232419531795449,0.2322514567800707,0.2044279542185017,0.059399878767008946
Bonita,BO17,2016-05-24,36.03738875,-118.330534,2.046047796,1.846481607,-0.014360156,0.0304774999999999,0.0555025,0.0594075,0.2108775,0.2181374999999999,0.1439975,12,2529.04052734375,4.39930997281413,80.9,LANDSAT_8,2.23087550925926,272.4757080078125,285.3558044433594,0.5604084577390532,-0.0169224852277892,0.2828589916087219,0.294962254230577,0.0697436885719792,0.3715404582565594,0.2728001615795626
Bonita,BO17,2016-06-14,36.03738875,-118.330534,1.572065546,2.962010827,-0.016890502,0.0378749999999999,0.0616349999999999,0.0534124999999999,0.32041,0.216405,0.1122624999999999,12,2529.04052734375,4.39930997281413,35.1,LANDSAT_7,0.7711710300925926,276.9166564941406,290.7220153808594,0.7142360344816057,0.1937445861237111,0.491953626948256,0.458326776891188,-0.1408488264256232,0.6031862582605423,0.4543768096991966
Bonita,BO17,2016-07-07,36.03738875,-118.330534,-0.479834465,3.857194549,-0.052180175,0.021595,0.0574824999999999,0.04618,0.3929275,0.21954,0.1171575,12,2529.04052734375,4.39930997281413,12.7,LANDSAT_8,1.7693370833333333,280.08465576171875,295.262939453125,0.7896642621681479,0.2830966541081772,0.5748294977935009,0.5538463381455265,-0.2187491960587584,0.6708317599953736,0.5566464770243892
Bonita,BO17,2016-07-27,36.03738875,-118.330534,-1.033114306,2.166763607,-0.003341962,0.0264625,0.0646324999999999,0.0652099999999999,0.368205,0.248195,0.1358849999999999,12,2529.04052734375,4.39930997281413,12.7,LANDSAT_8,2.2306023032407407,284.81597900390625,301.0515441894531,0.6990874796672936,0.1946950032446464,0.4852590132743754,0.4869136450560576,-0.1147657902262834,0.5853411752548913,0.4192123589757479
Bonita,BO17,2016-08-13,36.03738875,-118.330534,-1.361495962,0.893958411,0.031169704,0.0315499999999999,0.0668874999999999,0.0836624999999999,0.3299249999999999,0.2899125,0.1623399999999999,12,2529.04052734375,4.39930997281413,8.4,LANDSAT_8,3.230579085648148,281.837646484375,296.6038818359375,0.5954302293952308,0.0645532095105571,0.3859248405447337,0.4043331919493206,0.0164614652064485,0.4722038278861308,0.28068672332328987
Bonita,BO17,2016-08-26,36.03738875,-118.330534,-0.968880963,3.327431161,0.001475566,0.0434849999999999,0.073845,0.1032974999999999,0.313645,0.3341875,0.192095,12,2529.04052734375,4.39930997281413,8.4,LANDSAT_8,0.2304983101851851,280.8020935058594,295.05084228515625,0.5045000209861072,-0.0317095854252449,0.3271767584307151,0.3441014567434708,0.1011244439130899,0.3755955417099585,0.18004874581332556
Bonita,BO17,2016-10-05,36.03738875,-118.330534,-0.651641806,0.339461867,0.045846577,0.05608,0.0878149999999999,0.14672,0.2949175,0.36848,0.2143149999999999,12,2529.04052734375,4.39930997281413,38.7,LANDSAT_7,0.2286850578703703,271.9515380859375,287.1219787597656,0.3355636692989159,-0.1108875146499647,0.2111511637019042,0.2360741261897492,0.1895670444673414,0.2512959308989597,0.019090627749238694
Bonita,BO17,2016-10-26,36.03738875,-118.330534,-0.788509062,0.374239167,0.002702694,0.0541825,0.088475,0.150955,0.28378,0.3627324999999999,0.2138475,12,2529.04052734375,4.39930997281413,38.7,LANDSAT_7,5.228707326388889,275.0732421875,287.1351928710937,0.3055309556396425,-0.1221206086502579,0.1862233291950371,0.2131486464078054,0.2063347619327187,0.2274017063297173,-0.0051432063558903415
Bonita,BO18,2015-09-30,36.03753529,-118.330112,-1.627779417,1.313149312,0.001284732,0.05113,0.0781625,0.11823,0.2668125,0.3391099999999999,0.1965225,12,2527.031494140625,3.263083059670856,24.3,LANDSAT_7,2.769353657407408,281.48126220703125,296.7629089355469,0.385885973626288,-0.1193180646039715,0.2332216792996875,0.2518226525844804,0.1798022011331352,0.272076744398929,0.0736188219217688
Bonita,BO18,2015-10-22,36.03753529,-118.330112,-1.07148673,1.095145856,0.00328336,0.0479674999999999,0.0871549999999999,0.1366,0.2900775,0.36606,0.2279275,12,2527.031494140625,3.263083059670856,31.700000000000003,LANDSAT_8,4.769464884259259,273.33172607421875,285.93658447265625,0.3597037575217816,-0.1158027090358347,0.2192634382832941,0.2484318978285325,0.1958059009997561,0.2426702046173855,0.04830519946540642
Bonita,BO18,2016-05-24,36.03753529,-118.330112,8.05572479,1.106031405,-0.005577659,0.0280024999999999,0.053055,0.0532475,0.1988325,0.190665,0.1264799999999999,12,2527.031494140625,3.263083059670856,80.80000000000001,LANDSAT_8,2.23087550925926,272.47332763671875,285.3778686523437,0.5775349095525231,0.0209693258621685,0.278195251657926,0.2903647218381023,0.0362774098640991,0.3987400031586097,0.2983829504191057
Bonita,BO18,2016-06-14,36.03753529,-118.330112,0.769591582,1.579058541,-0.018476848,0.0302574999999999,0.0599299999999999,0.0471699999999999,0.333665,0.1914075,0.0931775,12,2527.031494140625,3.263083059670856,34.9,LANDSAT_7,0.7711710300925926,276.9014587402344,290.74365234375,0.7522811716360104,0.2709292526270182,0.5153700790517745,0.4878808176332685,-0.2080414937759336,0.663839704117625,0.5099356215194474
Bonita,BO18,2016-07-07,36.03753529,-118.330112,-0.63701066,5.521192035,-0.016793185,0.0166449999999999,0.0511575,0.0369674999999999,0.4051925,0.1915724999999999,0.094965,12,2527.031494140625,3.263083059670856,12.7,LANDSAT_8,1.7693370833333333,280.0694885253906,295.280029296875,0.8327867740184549,0.357963352408402,0.6128258640890452,0.5862459667147831,-0.2972081598763795,0.7327807604747617,0.6276888884054668
Bonita,BO18,2016-07-27,36.03753529,-118.330112,-0.553228577,2.574038966,-0.013004284,0.0218974999999999,0.0585275,0.0543199999999999,0.38993,0.2208875,0.1133624999999999,12,2527.031494140625,3.263083059670856,12.7,LANDSAT_8,2.2306023032407407,284.7950439453125,301.07061767578125,0.755453010692178,0.2767479648176419,0.5407417253755151,0.533137410643368,-0.1988544979513416,0.658469591498775,0.49760706694459894
Bonita,BO18,2016-08-13,36.03753529,-118.330112,-1.009688393,1.480394268,-0.00298782,0.0236849999999999,0.0574275,0.0684825,0.332015,0.2593325,0.14199,12,2527.031494140625,3.263083059670856,8.3,LANDSAT_8,3.230579085648148,281.8088073730469,296.6228942871094,0.6580128465221381,0.1229099641073987,0.4209051459090989,0.4389781759527373,-0.0407964711820515,0.5341206281847737,0.35266018310691916
Bonita,BO18,2016-08-26,36.03753529,-118.330112,-2.220524719,3.959260254,-0.03351302,0.0409275,0.0695275,0.0938649999999999,0.3240675,0.2938725,0.1643474999999999,12,2527.031494140625,3.263083059670856,8.3,LANDSAT_8,0.2304983101851851,280.7838439941406,295.0706481933594,0.5508126312263345,0.0488639673754734,0.3641750267551836,0.3761755357828598,0.0302132563692944,0.4436852815758196,0.2268407865310423
Bonita,BO18,2016-10-05,36.03753529,-118.330112,-1.321191507,0.676711385,0.00482949,0.0541274999999999,0.08567,0.1447399999999999,0.3074024999999999,0.36848,0.208925,12,2527.031494140625,3.263083059670856,38.7,LANDSAT_7,0.2286850578703703,271.933837890625,287.1344299316406,0.3597593678983948,-0.0903670386494694,0.2297640596959267,0.2562575979960982,0.1734095455844527,0.2798201605007994,0.03374786133100218
Bonita,BO18,2016-10-26,36.03753529,-118.330112,-1.077080629,0.069211433,-0.031150228,0.0563274999999999,0.0932325,0.1531,0.31084,0.385585,0.2197049999999999,12,2527.031494140625,3.263083059670856,38.7,LANDSAT_7,5.228707326388889,275.0618591308594,287.15118408203125,0.3400008621804544,-0.1073267042395088,0.2182366056141899,0.2454613357677864,0.1893437397368777,0.260384773364701,0.02554224977662563
Bonita,BO19,2015-09-30,36.0369756,-118.330026,-0.334328031,0.651954974,-0.02817225,0.0262149999999999,0.033145,0.0383425,0.136545,0.1224925,0.0618549999999999,12,2527.28515625,1.441734322033104,24.4,LANDSAT_7,2.769353657407408,281.48553466796875,296.7273864746094,0.5615181187906512,0.054248902185977,0.2098366435538841,0.2182641551369673,-0.0059487940172129,0.4743053343626676,0.2608553585938275
Bonita,BO19,2015-10-22,36.0369756,-118.330026,-0.22693159,1.09023755,0.002867995,0.0033624999999999,0.0199449999999999,0.0234649999999999,0.0995575,0.0798125,0.0472525,12,2527.28515625,1.441734322033104,31.8,LANDSAT_8,4.769464884259259,273.33251953125,285.9084167480469,0.6185250665528665,0.1100797234766126,0.1565523406470302,0.1832016500206654,0.0017337746577915,0.4916210324446211,0.3123718847574558
Bonita,BO19,2016-05-24,36.0369756,-118.330026,0.026740359,0.338006139,-0.008997972,0.0217874999999999,0.04277,0.0475825,0.157115,0.12824,0.0867974999999999,12,2527.28515625,1.441734322033104,80.9,LANDSAT_8,2.23087550925926,272.4562683105469,285.3525085449219,0.5350944686671796,0.1011897461057278,0.2140638268141412,0.2331479109830813,-0.008682782437099,0.4157559221111223,0.24489086326276016
Bonita,BO19,2016-06-14,36.0369756,-118.330026,0.0539509,1.088248209,-0.019300123,0.0317975,0.0496449999999999,0.0409275,0.2073575,0.1393499999999999,0.07412,12,2527.28515625,1.441734322033104,35.0,LANDSAT_7,0.7711710300925926,276.8924865722656,290.7154235839844,0.6703183841150291,0.1961523762826015,0.3426061161871766,0.3336228843288319,-0.1403741960863787,0.5775247185416544,0.4143961745271812
Bonita,BO19,2016-07-07,36.0369756,-118.330026,-0.57347816,4.029908868,0.032996135,0.0104575,0.0359224999999999,0.0291025,0.2352699999999999,0.1381125,0.0749175,12,2527.28515625,1.441734322033104,12.7,LANDSAT_8,1.7693370833333333,280.0617370605469,295.2590026855469,0.779837161580724,0.2602090349708407,0.3871097662986791,0.4045818629006145,-0.1901293763659588,0.6537383786868991,0.5424905648750026
Bonita,BO19,2016-07-27,36.0369756,-118.330026,-0.95301029,2.310601118,0.040407181,0.012465,0.0343,0.0313849999999999,0.2139575,0.1184224999999999,0.0670799999999999,12,2527.28515625,1.441734322033104,12.7,LANDSAT_8,2.2306023032407407,284.7972106933594,301.0456848144531,0.7441535812180932,0.2874270413382274,0.3487455874936964,0.3674267199307701,-0.2036387316269304,0.6392177233102074,0.48438509081870434
Bonita,BO19,2016-08-13,36.0369756,-118.330026,-1.38069697,1.429178888,0.075914119,0.0117499999999999,0.0299274999999999,0.0319625,0.1821125,0.12197,0.0669425,12,2527.28515625,1.441734322033104,8.4,LANDSAT_8,3.230579085648148,281.8194580078125,296.599853515625,0.7013896998715403,0.197783496255128,0.2919473853063843,0.3154080453733851,-0.1148090110553629,0.5872708050248795,0.4155253295824548
Bonita,BO19,2016-08-26,36.0369756,-118.330026,-1.946939388,1.753673506,0.008203124,0.0236574999999999,0.0417249999999999,0.04299,0.18566,0.1361049999999999,0.07368,12,2527.28515625,1.441734322033104,8.4,LANDSAT_8,0.2304983101851851,280.7820129394531,295.0476379394531,0.6239667614257599,0.1540099140677203,0.2816962588912417,0.2937006793385027,-0.0778103176391079,0.5334068954580894,0.3366903579866242
Bonita,BO19,2016-10-05,36.0369756,-118.330026,-0.764158802,0.538722801,0.067378495,0.0270124999999999,0.0381225,0.0446949999999999,0.1443825,0.0887224999999999,0.053495,12,2527.28515625,1.441734322033104,38.7,LANDSAT_7,0.2286850578703703,271.9342041015625,287.1220703125,0.5272308973833483,0.2387765170202271,0.2059729308953715,0.2170020788663104,-0.124592987492311,0.4965833028849518,0.2292013270257598
Bonita,BO19,2016-10-26,36.0369756,-118.330026,-0.824383082,0.536613404,0.021096633,0.0263525,0.03375,0.0454374999999999,0.1271399999999999,0.0883924999999999,0.0438699999999999,12,2527.28515625,1.441734322033104,38.7,LANDSAT_7,5.228707326388889,275.0585327148437,287.1313781738281,0.4734249829786617,0.1797756718824307,0.1699131847141043,0.1822150607179098,-0.0684335546293798,0.4793371024586967,0.16109070854994278
