Site,ID,SampleDate,Latitude,Longitude,SoilC.kg.m2,SoilN.kg.m2,Roots.kg.m2,percentC,percentN,NDWI_June,EVI_June,SAVI_June,BSI_June,NDPI_June,NDGI_June,NDWI_Sept,EVI_Sept,SAVI_Sept,BSI_Sept,NDPI_Sept,NDGI_Sept,dBlue,dGreen,dRed,dNIR,dSWIR_1,dSWIR_2,dNDVI,dNDWI,dEVI,dSAVI,dBSI,dNDPI,dNDSI,dNDGI,Cdef,Elevation,AET,Flow,Slope,SWE,Annual_Precipitation,Snow_days,Wet_days,Active_growth_days,Minimum_temperature,Maximum_temperature,SRad,Shallow_Clay,Deep_Clay,Shallow_Sand,Deep_Sand,Shallow_Hydra_Conduc,Deep_Hydra_Conduc,Lithology,Organic_Matter,ModisNPP,LandsatNPP,Root_Turnover,Root_Exudates,BNPP,Model_ANPP,Model_BNPP,Model_Rh,Model_NEP
Upper Clarks,UCG1,2016-08-19,40.13691097,-120.508828,9.736453948,,3.496396237,,,-0.0304287408354842,0.3238460538329327,0.2828618209942401,0.0770726724562731,0.3273628667767813,0.2068977134445394,-0.2258823856563354,0.1680497990301165,0.1737445649637477,0.2433359850565515,0.1123272616728315,0.0397654908047424,14.26313690625571,21.363505667521085,26.64110062468602,61.00720009026573,72.26625133228292,47.15220912067272,95.834008479112,-17.914490204796316,59.2941620722607,59.68732811772685,29.79121254630628,62.93454850081434,-127.58918584119247,33.970024884513066,822.6,1696.7772216796875,296.0,89,4.668201080253822,0,685,85,0,114,276.3070678710937,287.7696533203125,29877.26188659668,13.25051975250244,15.352625846862791,60.76629257202149,59.675872802734375,5.955245389305573,4.781252146102676,5,1.1858054289909277,575.6,340.1,259.37229448017786,497.439285430464,756.8115799106417,235.1959988571898,1008.3231077812628,602.4922525386253,641.0268540998272
Upper Clarks,UCG5,2016-08-19,40.13672196,-120.508761,8.566544307,,3.049983293,,,-0.028582692157044,0.3243016465110987,0.2833166444778207,0.0757893342978041,0.3297149303625382,0.207066355756794,-0.2357902889941817,0.1652726444472464,0.1718385165290874,0.2521884095879738,0.1076348082066682,0.035794356498703,14.520183342752864,21.74860974512088,27.316087403540223,61.49195691482844,72.48154927821673,46.9240951286955,94.12875466635889,-17.757716297172635,58.51120976587453,59.065599426579226,29.5875382040079,62.76677299882253,-126.9468903046694,33.08551136066352,822.6,1695.2861328125,295.90000000000003,90,2.804950703778246,0,685,80,0,114,276.3060607910156,287.7709655761719,29877.26194763184,19.84545135498047,22.869855880737305,50.47590255737305,38.19134521484375,2.102827492252868,1.3504499754959678,5,0.9097842540899193,612.2,500.8,226.25615382494144,433.9272230616959,660.1833768866373,276.48789792132453,1048.9622829834657,562.3349013434045,763.1152795613857
Upper Clarks,UCSG2,2016-08-19,40.13715598,-120.508647,10.06810384,,4.556706875,,,-0.0744702142845081,0.2807160181598582,0.2418722038597896,0.1134814515944401,0.2663500335893243,0.1678206200951558,-0.2156828380079994,0.1640235693822099,0.1677888681177624,0.2289112160855832,0.1124242815495468,0.0517472014270058,15.276111049088112,21.616830333222964,25.97046266498448,55.39778833217255,68.12461255016137,46.77433860617616,91.51071039302116,-25.749089559558165,52.55542060582758,53.222230736342425,36.206567373273,53.4535576394206,-127.66497443585791,29.622121363703485,822.6,1696.886474609375,295.90000000000003,108,4.86323626499748,0,685,75,0,121,276.31134033203125,287.767822265625,29877.18859863281,12.856069564819336,15.229482650756836,63.09197616577149,59.97306823730469,3.408864673418508,4.488774026842749,5,1.9202208585411968,538.7,464.0,338.0290554415074,688.09919178,1026.1282472215073,216.00261230185225,839.3498788728559,551.7355698870078,503.6169212877003
Upper Clarks,UCSG4,2016-08-19,40.13715598,-120.508408,10.42832544,,0.507897559,,,-0.0025808406045911,0.3152842837160642,0.2737586603721612,0.052875016375741,0.3393278921383942,0.2201149000228341,-0.1949890520548487,0.1729806197759648,0.1765981040806413,0.2124300343582048,0.1395942282565716,0.0648189568583323,14.047670073643586,20.1617726680482,23.88681918782731,54.16162582912784,63.06354182738856,42.37723701699703,95.19569284471147,-19.517269478191324,54.44104048240168,55.10503297809096,30.695695387990405,60.11887333922488,-125.3052414840642,33.093657615941225,822.7,1694.7991943359375,295.90000000000003,129,2.3571650630856844,0,683,75,0,112,276.31561279296875,287.7659606933594,29877.1150970459,12.703445434570312,16.016910552978516,62.83270263671875,56.18475341796875,5.0582375507769335,3.487876620134664,5,0.7571581093223319,483.5,487.2000000000001,37.67723859345622,70.991889206784,108.6691278002402,189.1861263537872,546.071347498304,535.4131099422948,199.8443639097964
Van Norden,NR2,2017-08-14,39.318036,-120.366214,5.375830352,,4.917037234,,,0.2138167080023884,0.4108012713285365,0.3698461495003202,-0.1012052968281285,0.536460716600914,0.3957346179195877,-0.0725324391305392,0.2792297035304787,0.2900640247730858,0.1226326424388468,0.3478067452688301,0.1765179639646563,7.903135937500002,11.08931802083333,11.563312604166663,37.21518341145836,26.10586890625,14.228622057291664,76.89868344326045,21.47004390366748,48.41867936528179,46.10947960190394,-10.11520955359326,65.12566915667274,-60.91964459510307,45.34649135276946,486.7000000000001,2061.16552734375,479.5,5,0.9966788354815612,80,1611,204,0,103,274.580078125,285.3928527832031,29466.837493896484,19.45542907714844,24.0999755859375,47.88128280639648,40.8597526550293,2.8606756017084085,0.9875154135919808,11,1.565220628906992,628.1,,364.7593530535674,632.0556342072961,996.8149872608636,202.8500494493049,875.4834099569043,610.553511801684,467.7799476045252
Van Norden,NR4,2017-08-14,39.31784296,-120.366134,7.903479906,,3.491979737,,,0.2138167080023884,0.4108012713285365,0.3698461495003202,-0.1012052968281285,0.536460716600914,0.3957346179195877,-0.0725324391305392,0.2792297035304787,0.2900640247730858,0.1226326424388468,0.3478067452688301,0.1765179639646563,7.903135937500002,11.08931802083333,11.563312604166663,37.21518341145836,26.10586890625,14.228622057291664,76.89868344326045,21.47004390366748,48.41867936528179,46.10947960190394,-10.11520955359326,65.12566915667274,-60.91964459510307,45.34649135276946,487.0,2060.72265625,479.5,7,0.6386765268010256,79,1611,204,0,103,274.58270263671875,285.4013977050781,29467.591201782227,19.757169723510746,24.73921585083008,47.9152946472168,39.99707794189453,2.731915486966485,0.9417161479316454,11,1.4880980985458558,628.1,,259.04466635655456,448.8730433129279,707.9177096694825,209.08946726175057,943.0266930960448,572.128802153496,579.9873582042994
Clover Valley,D13,2019-06-28,39.95544474,-120.4263173,,,6.468788535,,,0.1744334603783053,0.4260215571116812,0.4043836519521589,-0.1107808354448505,0.5214317642128133,0.365555781837952,-0.1370613844374218,0.2025315119050935,0.2122293869246306,0.1860300982744196,0.2042996525174603,0.0553558400001453,7.087701790674602,11.825481136904765,13.523806614087302,47.56840589980159,39.02974903968254,21.305960463293648,95.52162296866088,17.550128589115893,60.17023112852742,59.5266283937093,-5.677902066384845,81.23459460000498,-91.35226136277085,48.98570127960144,687.8000000000001,1669.9324951171875,380.7000000000001,425,0.5889751745541364,0,968,115,0,99,273.46307373046875,287.98248291015625,29474.70846557617,22.53415298461914,23.96449851989746,43.91901016235352,42.71944427490234,2.0510512967838346,1.3420723299153527,19,1.389681317664125,230.2,460.2000000000001,479.8725347758742,799.2317610763198,1279.104295852194,265.7980703370738,1047.7869851462049,609.0933045117196,704.4917509715591
Clover Valley,D14,2019-06-28,39.95047473,-120.4264405,,,4.681782059,,,0.0945913620093639,0.350414691418701,0.3429828250590225,-0.0317721072380783,0.43860812872765,0.2779678558421694,-0.1542469961793435,0.1719288035610572,0.1837256352752895,0.2017415499925404,0.1735101720373343,0.0351764865238238,9.129572798387098,14.07303763248848,17.497668456221202,45.74432891474655,44.98687384447005,26.955848995391705,78.7602344919704,2.7148943527827867,49.56678401290444,49.25190228459397,8.737628055866644,62.52857795925689,-90.13980907476557,31.752384176618293,685.7,1667.8065185546875,381.4,1,0.4089227910115143,0,974,95,0,81,273.40692138671875,288.04412841796875,29459.84701538086,21.757305145263672,19.994632720947266,41.32284164428711,44.28264999389648,2.7327654231628404,2.7271191438849764,19,1.460079980466641,551.6,394.8,347.3074767809737,473.2719847801919,820.5794615611655,238.9941720437534,737.4488608711638,626.1225189351793,350.32051397973794
Deer,DHA,2019-09-07,39.42866637,-120.6508363,13.32247575,,5.54443652,28.48802663,,0.402514484722678,0.5898941731222694,0.5379547636137135,-0.3427778031181515,0.7326970388739124,0.5892719042531256,0.0138835236318862,0.350181852523351,0.3609676778462362,0.0474097190374961,0.4568873658180511,0.2844357529862688,5.581906923963134,9.310569447004609,10.306195129608296,50.67435606710829,32.815479589573734,17.057802740495394,112.6656197245136,42.42670607248776,72.38775095261306,69.41627123469661,-28.919836143619463,100.27411584806596,-88.84550888423425,70.97598956236037,409.1,1879.688232421875,652.9000000000001,2,1.1740039397830635,0,2299,180,6,117,277.0946960449219,286.9017333984375,29993.92886352539,5.959453582763672,6.044111251831055,73.17566680908203,72.10465240478516,5.042063918390754,6.390678052787083,11,2.1254840251211964,839.4000000000001,404.0,411.3015586088141,809.5764429043198,1220.8780015131338,218.98864731590305,553.8673390644714,552.1926649633983,220.66332141697603
Loney,LHA,2019-08-22,39.42058534,-120.6555018,14.55996173,,5.944541665,18.69627342,,0.3532859869873146,0.5721573070581112,0.5229075345827933,-0.2906937858991126,0.7043257321963533,0.5577624562203003,-0.0335576259543188,0.2962152012871291,0.3037834954754637,0.0906094316335935,0.3688422734566725,0.1886051468303089,4.800509375,9.499977499999998,9.3012384375,50.0732884375,29.0182125,15.231644374999998,125.08611263942552,52.18689567601984,73.71193574039302,72.7334996914895,-33.46123959355254,112.8920059813278,-88.0147268165887,78.62560844677733,406.4,1818.39501953125,664.2,27,0.306176698390414,0,2323,169,1,137,277.3505859375,286.96246337890625,29999.391845703125,6.777883529663086,7.68231725692749,74.27616119384766,72.03763580322266,10.920525371437469,11.034889828503148,11,2.353942569556538,746.7,,440.9824593012988,1016.37395571504,1457.3564150163388,217.63497212538897,562.2298022915683,574.217822282486,205.64695213447123
Clover Valley,R25,2019-06-28,39.94547401,-120.4271855,,,5.261903248,,,0.0843889410512245,0.3441807947934732,0.3394435770813196,-0.0232356321576823,0.4388046448201586,0.2894234961883126,-0.1403039343335366,0.1754290091963639,0.1864371766825256,0.1919696406959342,0.1700856022715501,0.0319328870798143,7.924179017857143,12.693123273809526,15.504967991071432,44.47725808035714,42.34742433035714,24.96344796130952,81.42463145738682,5.634189712468895,50.277245918555145,50.54437971976802,5.276711669322904,65.19122398612757,-88.2652573568759,35.99977610623506,683.4000000000001,1667.0924072265625,382.3,262,0.1411646109083335,0,978,110,0,87,273.3464660644531,288.1171264648437,29444.9150390625,21.757305145263672,19.994632720947266,41.32284164428711,44.28264999389648,2.7327654231628404,2.7271191438849764,19,1.460079980466641,376.9,264.90000000000003,390.3424629976972,571.316407054848,961.6588700525452,238.38584837899927,897.0582756440856,643.2149608770582,492.22916314602674
Clover Valley,R26,2019-06-28,39.941533,-120.4275425,,,1.835106978,,,0.1683929668178407,0.408555079856633,0.3941170136346222,-0.1052935877520009,0.5262599404813345,0.369036121295587,-0.1381411102699528,0.1928733491251747,0.2041118420661638,0.1855599716713927,0.2089256527294278,0.0615135367852694,6.879819197436636,11.395046259936638,13.044032381192396,43.9601063312212,35.76284783986176,20.120799322004608,95.15932976955229,19.379596268769653,56.19812823401716,55.97867615518705,-6.276975810228781,80.81763400178556,-88.79611784906562,48.09197979473316,681.7,1665.5498046875,382.8,186,0.3561772660836124,0,983,95,0,92,273.3033447265625,288.1695556640625,29434.09127807617,26.68191719055176,26.574113845825195,38.34197235107422,36.82685852050781,1.6830164465519502,0.9055079407101458,19,1.6105064416653818,266.8,277.5,136.13328559947345,210.699642786048,346.8329283855214,227.6044016574421,970.4077965653336,560.639768082235,637.3724301405408
Bean,BE18,2019-07-15,37.75472028,-120.14281,,,1.189394196,1.745460788,,0.0494388914645958,0.2455619423443686,0.2687001073707868,0.0526964208560342,0.3875080039283054,0.1515588544067959,-0.0467660451103979,0.19725194607544,0.2110863555130027,0.1245402898621838,0.2834900900091483,0.0908617708527659,10.24964703125,15.962278177083332,18.630915703125,54.35957598958333,51.54084833333334,30.997648945312505,144.0014111961416,5.937815106809682,68.0438041598581,71.26116041101643,14.089187443190898,111.85408466919336,-156.96033532962804,60.44819383967445,669.3000000000001,962.1609497070312,786.4000000000001,28,2.187772919114568,0,1527,12,0,187,278.5929870605469,294.29315185546875,30674.12661743164,14.006208419799805,17.950008392333984,37.55698013305664,32.64044570922852,1.659556951447807,1.0641685467090896,1,0.8986537708512932,296.7,277.2,88.2325345146304,277.576059885696,365.8085944003264,216.36949206400425,1139.035062388382,604.6693198664435,750.7352345859425
Bean,BE2,2019-07-15,37.75339282,-120.141393,6.257232033,0.382084395,2.034796934,1.677845088,0.122804812,0.0567734842413246,0.247138091098206,0.2644542047145058,0.0361082206511858,0.3898374442983049,0.1791233404769938,-0.0505883962834684,0.2146561439537941,0.2281686821129419,0.1208313682309736,0.2896648965004635,0.1103817469385598,9.558303671875,15.702518958333332,17.260010104166664,54.15440656250001,44.79948606770833,27.129050260416665,151.91730503717028,26.617740414680625,70.50574503572761,74.02162332472605,-3.805975257168548,123.58868430909014,-141.66598455030993,73.5917421032299,670.4000000000001,961.5519409179688,786.4000000000001,29,2.188627412623965,0,1522,18,0,227,278.5743103027344,294.28839111328125,30673.621826171875,13.833333015441896,18.02177619934082,37.16666793823242,32.484901428222656,1.6703071905265712,1.0243849193238126,1,0.8609937716821371,294.2,248.6,150.9468360558732,576.449832214464,727.3966682703372,248.881763379058,824.0243321428445,628.2478775149243,444.6582180069781
Bean,BE20,2019-07-15,37.75377668,-120.143884,6.315393787,0.43553031,1.171903106,1.680884512,0.132489686,0.0525533979806868,0.2921177206098461,0.3084469248810425,0.0282134722318055,0.4277536300394462,0.2256847375748323,-0.1582610516809689,0.1809512068371196,0.2000290903920944,0.2137369187780689,0.2150255982280324,0.0598967013035302,12.054347656249998,18.06675515625,21.219706354166668,57.2680584375,55.933443906250005,34.262546145833326,128.48544492703374,0.1116213272020836,65.64566083477571,69.13264082524012,18.071881597786383,94.42949771887288,-145.08916255886612,55.49604258632752,669.5,962.23193359375,786.6,22,0.9494007246506057,0,1527,49,0,148,278.62774658203125,294.3152770996094,30678.310516357426,13.833333015441896,17.5,37.16666793823242,32.5,1.6703071905265712,0.9983108985728584,1,0.8609937716821371,296.40000000000003,253.1,86.93499732526655,216.455191290624,303.3901886158905,188.4617514605661,672.0152448233673,590.2575624145938,270.2194338693396
Bean,BE24,2019-07-15,37.75351333,-120.143522,5.567145459,0.346916588,1.381796199,1.554811494,0.111061324,0.0645081484647295,0.2860757455471059,0.3041897975635745,0.020029759647347,0.4338629208112221,0.2288679565197429,-0.115736053031848,0.1812148038876738,0.2011731453959111,0.1829418634693422,0.2454110153389309,0.0694531642576639,9.19156921875,14.986383255208334,17.72339953125,55.42564916666667,53.84023234375,33.11550130208333,144.10701024541203,-0.6787219766530619,70.25642883433225,73.81081697967366,17.726796733883532,105.42861490640084,-164.28090808254737,63.11785607487388,669.8000000000001,961.7689208984376,786.9000000000001,20,0.8812597921212683,0,1526,12,0,176,278.62066650390625,294.3136901855469,30678.041259765625,13.833333015441896,17.5,37.26576232910156,32.532894134521484,1.6775351047479723,1.0167125278922486,1,0.8645462050426482,295.7,265.40000000000003,102.50544456200844,303.508771517952,406.0142160799605,281.0781466334916,1072.093595956086,678.9469497915753,674.2247927980023
Bean,BE4,2019-07-15,37.75376251,-120.141385,6.922441066,0.444743355,1.346814017,1.936627194,0.148519218,0.0172510574688092,0.2537800111148088,0.2735117917996695,0.0672690133635293,0.3834593734252599,0.1731611236168834,-0.1356507904113714,0.181020520282415,0.1967599183803728,0.194545181470576,0.2161345327999467,0.0543065376437932,10.605351770833332,17.311545026041664,20.72557578125,59.09098591145833,63.52507445312501,39.25194307291667,135.55095452377512,-9.836709530646448,70.04433360465791,73.42272242213271,25.47210734207355,95.9805787902664,-161.6973661490875,57.14989934141762,670.2,962.8402709960938,786.1,28,2.527643828707048,0,1522,18,0,203,278.5726318359375,294.2856750488281,30673.052703857426,14.16497039794922,17.949695587158203,37.34613800048828,32.49102020263672,1.6771954880242033,1.0328376751746815,1,0.8494489756648315,294.6,253.7,99.91037003491525,341.2072503228479,441.1176203577632,220.78472229082632,1067.4693731107157,671.4035543327861,616.8505410687558
Bean,BE6,2019-07-15,37.75338843,-120.140897,4.739816028,0.323721432,2.139743481,1.754650084,0.103070241,0.093474460978314,0.290523368681243,0.3054733300694241,-0.0068546748983252,0.4418985312828597,0.2361207394244929,-0.1085856609813378,0.1995014700491003,0.2140412128774388,0.1698958191730549,0.2362667608235866,0.0769818806997739,9.330498567708332,15.684144114583331,17.77818375,59.89437846354167,53.666835885416674,32.342759817708334,155.9413566817287,17.772808842460414,78.457392256105,81.81554328258235,1.2208011999611212,121.33624384829972,-155.81930288017057,77.90411291663239,670.5,962.1981811523438,786.1,30,2.7497796835693835,0,1522,18,0,210,278.5733947753906,294.2753295898437,30671.36529541016,13.983807563781738,17.781564712524414,37.36816787719727,32.64101028442383,1.6794564618348382,1.0681510106467844,1,0.8604528407205114,293.8,250.8,158.73205971133552,560.7839715004799,719.5160312118154,220.1871145433153,1260.2394009001896,710.6229800156127,769.8035354278923
Bean,BE8,2019-07-15,37.75263388,-120.142132,6.363660163,0.420222277,1.795752023,1.849628732,0.136098147,0.0628981496093603,0.307326354902838,0.321595454725003,0.0185038860655912,0.4367225508127859,0.2324814617411461,-0.1728480144176801,0.1771280180119035,0.1924796414864132,0.2199383098398137,0.1987468115557757,0.0553874114429308,10.563470598958332,17.733450208333334,21.236196679687502,61.20775705729166,67.78090760416667,40.912696328125,132.54960592863085,-13.847474351094732,72.03195845940675,74.64713708464208,27.88755422389141,93.54239340528144,-162.6135364115166,56.86262324707135,670.8000000000001,962.2556762695312,786.7,24,1.5979962651336157,0,1522,11,0,143,278.5909729003906,294.3064270019531,30676.98895263672,13.833333015441896,17.5,37.24673461914063,32.513519287109375,1.6736233532271765,1.0164828211907255,1,0.8639021514389847,293.5,266.3,133.2138267379479,320.477089032672,453.6909157706199,185.81399666797824,1214.4444435385196,694.3744937640249,705.883946442473
Bonita,BO11,2018-07-01,36.04088827,-118.333106,5.706779869,0.582592689,15.70116947,2.830716378,0.275300074,0.0581248342665298,0.3649388485944972,0.3530574143946562,4.185966485091323e-05,0.4047469711150345,0.2600126930541484,0.0163182774862075,0.3187603094230564,0.3327104602983849,0.0580893093365105,0.4044353133700767,0.2085076585474331,9.704550984375,15.963175609375002,18.96851328125,57.0468966875,50.5110280625,29.417287125,93.28930165932952,12.31098287157612,63.04646776431926,62.71314391618682,1.281881904442299,77.62940860102752,-95.93980536943832,42.28478496942316,876.8000000000001,2535.856201171875,296.6,11,1.1385944996619943,5,318,50,0,111,274.67926025390625,288.14569091796875,29979.055877685547,13.93657398223877,20.62366104125977,46.37723922729492,29.18627548217773,5.302313840716308,3.069486112951662,5,1.951283207205023,657.8000000000001,316.1,1164.7559588241306,2175.05160434016,3339.8075631642905,234.8142562730967,1035.9764065922268,665.792895178824,604.9977676864996
Bonita,BO13,2018-07-01,36.03774023,-118.329693,10.83863202,,6.016935348,12.54980122,0.680587257,0.0919106838667304,0.3625965303828122,0.3542067344262128,-0.0406849591700436,0.4518077395876518,0.3312091022664194,-0.0131353009171918,0.2597827061173039,0.2807415387505933,0.087826331809087,0.3756606972000533,0.1929418965213251,7.512228489583332,12.140448697916666,14.300690859375,43.03043270833333,42.62679315104167,26.350857135416668,89.40199973620689,0.7651405364674915,51.27340314344802,52.22771063715748,10.362470480157524,66.84518199684528,-100.64759925089562,38.90961591573142,875.4000000000001,2525.23193359375,295.40000000000003,12,2.755956781749884,5,317,71,0,105,274.5027770996094,288.0809326171875,29983.72039794922,16.552753448486328,19.3847713470459,43.03459548950195,39.866329193115234,4.941649234940604,5.348390946827084,5,1.3995573985774192,664.3000000000001,,446.3528219240693,788.45920800192,1234.8120299259897,17.31984356335944,505.9717166718215,311.13796549076125,212.15359474441976
Bonita,BO16,2018-07-01,36.03728437,-118.330227,9.326803249,0.605762799,10.41302958,10.77966756,0.631087807,0.049011061213199,0.3637720776098884,0.3588427866489961,-0.0024188648023028,0.4467187947964027,0.3425886600743439,-0.0619929953661247,0.2671257609085178,0.2876188514750188,0.1268982514756127,0.3474771476997982,0.1727012878579721,7.129902583333332,11.33440978125,13.073891572916663,41.28086569791667,43.56962595833333,25.57786989583333,92.61819235941452,-5.735103538470798,51.473482422306574,52.51708986942382,14.465663584785972,66.70550647835609,-106.2185227243174,42.17148939040494,873.8000000000001,2527.014892578125,295.7,12,2.661322456385161,5,317,81,0,113,274.5287780761719,288.044677734375,29984.249633789062,6.517207145690918,8.481433868408203,69.58140563964844,64.6817855834961,10.124058427366402,7.917558483255986,5,1.83572400127178,657.9000000000001,632.9000000000001,772.4671895231085,1468.48708348992,2240.9542730130283,17.31984356335944,505.9717166718215,311.13796549076125,212.15359474441976
Bonita,BO2,2018-07-01,36.04019003,-118.332431,3.351564021,0.606185941,7.410392274,1.2560171,0.227984668,0.0314683963903343,0.3107047422264291,0.3059509484486477,0.0221451287017999,0.358973737405441,0.2312497732031789,0.0496347292697019,0.331334750921846,0.3484853787016195,0.0307335534021952,0.4358979707496407,0.2384558556322808,8.789314999999998,14.277123046875005,16.998555703125,51.91644179687499,46.66666859375,27.484231796875,90.62976478047904,10.419146753356337,60.22086533319816,59.12304526935964,1.83628131896222,73.73289416065339,-93.77464390741004,42.439356740044765,876.0,2534.110595703125,296.3,13,1.121099450623659,5,318,88,0,113,274.64306640625,288.1265869140625,29980.188232421875,8.608562469482422,9.432324409484863,62.97676086425781,62.118614196777344,6.153854983306514,8.505670222087593,5,2.167284193104801,644.8000000000001,316.6,549.7232913037146,1045.043160048576,1594.7664513522907,75.20884063190572,877.9073368344247,422.63902425043045,530.4771532158999
Bonita,BO21,2018-07-01,36.03646599,-118.330256,15.34073151,0.941910732,7.894312463,8.541118086,0.504793449,0.080454670806317,0.314476855541077,0.3175389346657334,-0.0202629712769103,0.4490696997119008,0.3070583848189046,0.042283906713793,0.253669867508127,0.2738547267574496,0.0338413964591724,0.4335777458530069,0.2507804404453924,6.449538671874999,10.155357604166667,11.256277421875,37.196396067708335,31.24637604166667,18.266579427083336,100.76982348659334,15.587991403419627,49.62429512549917,51.08139678161524,-1.237116426014607,82.03920519495871,-96.96968632787564,48.29004223845189,872.7,2529.52490234375,295.7,11,2.404702744135377,5,318,76,0,137,274.5221862792969,288.0107421875,29985.24670410156,14.601978302001951,16.862171173095703,44.30926132202149,40.26168823242188,5.495251984539951,4.39046875641093,5,1.8656576040266923,648.3000000000001,364.9,585.6218226080232,1349.737967673888,1935.359790281911,75.20884063190572,877.9073368344247,422.63902425043045,530.4771532158999
Bonita,BO6,2018-07-01,36.0402798,-118.332006,8.354329842,0.554704817,14.84993637,5.360798201,0.357227507,0.0986253957558176,0.3033453334153725,0.3083743235882936,-0.0226818423254101,0.4286675946077514,0.2593975156596594,0.1269948380958748,0.2980310640868915,0.3128440525124624,-0.0441235244568035,0.4939709598994363,0.2958537232647482,8.01645078125,12.65756390625,13.854644062499998,45.43708036458333,31.780676041666663,18.45778197916667,106.57875413503004,33.118365480678136,58.34957528284073,59.0109223366767,-14.46669969582998,93.9413486328708,-88.04677351210442,53.169193993043926,876.7,2534.32958984375,295.90000000000003,14,3.305061763920172,5,318,70,0,152,274.613037109375,288.1407165527344,29980.32342529297,7.010193824768066,18.66694068908692,68.03521728515625,34.95027160644531,8.07386724093742,3.650144854542589,5,1.9645939092750928,633.3000000000001,768.9000000000001,1101.6091449853438,2816.97352964352,3918.582674628864,79.53866108072427,703.8109418378197,330.70680321376307,452.6427997047809
Bonita,BO7,2018-07-01,36.04049153,-118.332985,9.983379077,0.585483429,8.763036654,7.059794357,0.405527431,0.0610509785129854,0.3348779243871458,0.3335172870345695,0.0029951830745174,0.4005894384578961,0.2594465111010224,0.0595236231033711,0.305961918289316,0.323864498095618,0.0195585436739011,0.4462300108031013,0.2523514702755568,8.710664739583333,13.809814427083332,15.895520416666663,48.48176802083334,42.33126640625,25.523717291666667,93.13708587699335,13.05237184108596,57.97183848890597,57.36445058711659,0.408058854784203,75.66108194512003,-93.65696024773328,43.22901667201589,876.0,2535.61572265625,296.6,11,2.3012965166428603,5,318,92,0,123,274.6751708984375,288.12353515625,29979.72076416016,13.879491806030272,15.96298599243164,46.54650115966797,42.90834045410156,5.077806397228924,4.707071883667922,5,1.976542632166944,662.5,630.8000000000001,650.0661737103569,1345.161178535616,1995.227352245973,79.53866108072427,703.8109418378197,330.70680321376307,452.6427997047809
Deer,D11,2018-07-01,39.42819702,-120.650784,17.25406778,1.18871298,9.67508045,12.98555245,0.890717323,0.3945285153195636,0.5613402496151576,0.5213421593167786,-0.3265467347610198,0.724929111182213,0.5779331916624041,0.0206445358559104,0.3148712534119222,0.3247069076153329,0.0360755692205896,0.4554343875552464,0.2838901333016865,6.694579964285715,11.054295574404762,11.808713386904763,56.50971521577381,36.84479999553572,19.51580624255952,127.99865551230336,40.29751083690825,80.40049431988432,78.46407661683071,-25.256006967711645,111.58335738228892,-107.13571584654818,74.60701367112486,566.1,1879.16357421875,575.7,2,1.014112503249817,1,1201,156,1,125,278.0562438964844,288.66900634765625,30132.290100097656,7.263442516326904,8.244471549987793,72.2799301147461,71.48157501220703,7.959049462192166,7.268200344059998,11,2.270281745784162,923.9,422.0,717.7240923214079,1509.3125501999998,2227.036642521408,56.47652712085747,846.5528934601016,473.5196646815865,429.5097558993725
Deer,D14,2018-07-01,39.42932558,-120.650599,15.90901963,0.953586099,8.603342993,10.64204024,0.634910911,0.4009067351888378,0.5393610124267161,0.5038898494832416,-0.3303415613201136,0.7166025643594188,0.5571983177111446,0.1817323394919094,0.3990706479390641,0.3998915688919075,-0.109713093965801,0.5778061528215992,0.3953492562578076,7.808337303571427,13.052117912946429,13.088120863839285,73.32823037053572,38.77754779910714,20.193221196428567,169.2287797645315,74.48049272168296,108.8415077525904,105.10241503166192,-53.1271737107723,154.15879140004645,-121.6258168150095,103.5968149453291,566.5,1880.943115234375,575.3000000000001,2,1.64909982633603,1,1201,63,19,164,278.0355529785156,288.67919921875,30132.22549438477,6.6182637214660645,7.595389366149902,66.4489974975586,69.0133285522461,2.543888240913183,6.662388829255992,11,1.2447005200824692,777.4000000000001,,638.2196584815654,1760.863417063296,2399.083075544861,61.81015345622865,852.7627394794029,505.1671990121517,409.40569392347976
Deer,D15,2018-07-01,39.42949452,-120.650322,15.38666844,1.157777891,5.576567977,6.909463559,0.521320885,0.4471503005859016,0.6296771966748257,0.57424549843065,-0.3762274834609245,0.7472584636966997,0.5918070015962519,-0.0642057352852592,0.295682196356734,0.3097247638920791,0.118741760253542,0.3496291152449718,0.2008440413014131,11.343508607142857,16.764783620535713,19.75575197767857,63.88129591071429,48.53215878125,28.086885866071427,117.4392071463771,30.001911585111017,76.11778290881823,75.26358843352725,-10.19663553148471,99.9666296340586,-107.26887224000632,55.59646966961962,566.4,1881.6158447265625,574.7,2,1.6787786851806104,1,1201,76,37,82,278.01611328125,288.6742248535156,30131.816772460938,4.945244312286377,5.694029808044434,78.18769073486328,75.50762176513672,8.148945267182413,7.809683578397293,11,3.4486341788374344,744.5,,413.6851585105895,570.6836604942719,984.3688190048612,85.03867409919543,694.4119146455973,545.2023509294894,234.24823781530336
