UniqueID,CalFireID,Relationship,FireYear,ANPP_Slope_Bfr_Fire,ANPP_Mean_Bfr_Fire,ANPP_Std_Bfr_Fire,ANPP_Slope_Aft_Fire,ANPP_Mean_Aft_Fire,ANPP_Std_Aft_Fire,BNPP_Slope_Bfr_Fire,BNPP_Mean_Bfr_Fire,BNPP_Std_Bfr_Fire,BNPP_Slope_Aft_Fire,BNPP_Mean_Aft_Fire,BNPP_Std_Aft_Fire,Rh_Slope_Bfr_Fire,Rh_Mean_Bfr_Fire,Rh_Std_Bfr_Fire,Rh_Slope_Aft_Fire,Rh_Mean_Aft_Fire,Rh_Std_Aft_Fire,NEP_Slope_Bfr_Fire,NEP_Mean_Bfr_Fire,NEP_Std_Bfr_Fire,NEP_Slope_Aft_Fire,NEP_Mean_Aft_Fire,NEP_Std_Aft_Fire
SNM16405,1145,entirely_within,2021,-0.9846420548093661,204.85959899831172,84.14443605533856,23.884230873082696,246.0255477699744,40.162337524408926,-0.8949345704969043,658.2976946512958,186.7181304560975,193.99933734611022,664.7159345253541,194.1719576839181,-0.5369674644557251,505.7682006651164,104.3120135280548,-24.49157231950797,584.6428273004823,79.20269270845596,-1.342609160850544,357.38909298449124,198.10314605233603,242.37514053870092,326.0986549948461,244.86727923427392
SNM1676,1535,entirely_within,2020,-0.7244807414839807,78.76200040306372,51.09185138942384,-21.50045746741735,99.38540541199306,29.435224050366806,1.2696372857174425,508.8507982672459,91.95207368635064,18.70788466881644,625.3591621383817,45.45049848985566,0.07200601362554485,253.38650665254434,51.14211151424809,47.970488309952664,304.7642198958375,68.5839622652358,0.4731505306079184,334.2262920177653,123.97872572903096,-50.76306110855355,419.9803476545371,73.65124393787238
SNM14339,1151,entirely_within,2021,-1.3687782149300214,160.72178877844777,102.69600862807945,63.6633525306169,235.88080826522696,82.95457954414731,-5.645533304499075,539.4796784735814,160.91900530160484,119.43168842198433,605.55282178396,134.53951955024323,-1.262757570864277,327.5889770875712,67.32485955190265,-7.229929219963926,338.6107837827956,85.11579089009932,-5.751553948564821,372.6124901644578,212.45143951170337,190.32497017256506,502.8228462663913,212.08161373881134
SNM426,12,entirely_within,2024,-0.2388234532886554,87.60471160478643,34.612263856270424,,,,-1.5057973652818968,715.1095385712135,172.35134942845485,,,,-0.008622963822817123,482.9416604862199,75.58146422902479,,,,-1.735997854747736,319.77258968978003,193.29844420170488,,,
SNM15788,1145,entirely_within,2021,0.10903714122483807,266.2040061960984,92.45773393648436,49.204290175889355,337.50495261683324,57.415438300695726,6.00050883965313,979.0499589098324,200.02029413853842,-28.671315840903347,1167.5320623298876,31.21686316005914,0.8214811482223416,377.6113211838994,63.14353070883498,-23.55058725082716,458.59442356983027,72.24070679045495,5.288064832655627,867.6426439220315,239.22791853760964,44.0835615858133,1046.4425913768907,118.71772687350628
SNM13294,10187,entirely_within,1990,8.519718699264622,88.24840713760914,37.160120911477556,1.5510222607020516,113.79934566681604,34.5124373643351,-96.12766345704344,790.411777318896,207.99058918208502,3.45557490702987,952.7852937011895,119.12293007359827,-47.367534028486126,536.3481990857498,111.62887813160323,-1.442177993920095,499.9669580323246,66.68469033675075,-40.240410729292634,342.31198537075534,107.86736586837779,6.448775161652027,566.6176813356808,144.12889598732596
SNM13294,10187,entirely_within,2016,1.5510222607020516,113.79934566681604,34.5124373643351,-2.9813325472051586,104.62525693802253,37.953595312100084,3.45557490702987,952.7852937011895,119.12293007359827,-51.8395740696498,1039.8155406173605,172.36999603350557,-1.442177993920095,499.9669580323246,66.68469033675075,-1.4500845061332481,548.2919373686946,93.35414507520072,6.448775161652027,566.6176813356808,144.12889598732596,-53.370822110721605,596.1488601866885,162.31715506186958
SNM9221,10799,entirely_within,1987,-56.64283469543749,250.7347058833917,97.63388775487726,-0.463758701485581,205.74692032220656,94.7780820328626,-52.34681902319507,805.5437732554146,303.0771652770153,-0.6167094467364073,671.9048051077814,169.70985152099695,-2.042084779486315,356.19643604134876,42.504785338494564,-0.11257616948018481,367.3789389327375,66.11610537790435,-106.94756893914614,700.0820430974576,352.2192801398621,-0.9678919787417969,510.27278649725054,216.51019859494548
SNM8794,1145,entirely_within,2021,-0.4297614991948168,75.5909734440956,24.30877719915748,15.46165664243636,70.43314494449798,19.615213360485587,-2.722112394838262,336.97427957696374,94.4282567635076,-31.76759884642045,301.467106388506,45.10507255293302,1.0389160929061916,168.06557840282736,35.905061128423306,-15.590299365119394,170.1098401070483,19.44599456490704,-4.19078998693927,244.49967461823192,105.61094881144098,-0.7156428388646986,201.7904112259557,55.71786115372115
SNM15578,12,entirely_within,2024,-0.8296012419776467,87.11754772215474,48.8818375794851,,,,6.809626743089942,850.7411601448196,270.48088377876,,,,0.9818419424923193,264.44241376167895,74.04043399056043,,,,4.998183558619975,673.4162941052954,294.70850458784975,,,
