ID,Site,SampleDate,Latitude,Longitude,SoilC.kg.m2,SoilN.kg.m2,Roots.kg.m2,percentC,Blue,Green,Red,NIR,SWIR_1,SWIR_2,peak_date,Driver,Cdef,Elevation,AET,Flow,Slope,SWE,Annual_Precipitation,Snow_days,Wet_days,Minimum_temperature,Maximum_temperature,NIR_Green,NIR_Red,NDVI,NDWI,EVI,SAVI,BSI,NDSI,NDPI,dBlue,dGreen,dRed,dNIR,dSWIR_1,dSWIR_2,dNDVI,dNDWI,dEVI,dSAVI,dBSI,dNDSI,dNDPI,L1_Clay,L2_Clay,L3_Clay,L4_Clay,L1_Sand,L2_Sand,L3_Sand,L4_Sand,L1_Hydra_Conduc,L2_Hydra_Conduc,L3_Hydra_Conduc,L4_Hydra_Conduc,L1_Organic_Matter,L2_Organic_Matter,L3_Organic_Matter,L4_Organic_Matter
UCG1,Upper Clarks,2016-08-19,40.13691097,-120.508828,9.736453948,,3.496396237,,0.0513224999999999,0.0767875,0.0672999999999999,0.35594,0.23274,0.13946,2016-05-19,LANDSAT_8,8226,1696.7772216796875,2960,89,4.668201080253822,0.0,685,85,0,280.60626220703125,304.0810546875,4.635389874654077,5.288855869242201,0.681977128815802,0.2092817829720731,0.5248682328702732,0.4689571509033404,-0.1515935543844394,-0.5038405311321288,0.5646044400057671,16.37144365217962,24.5414494741334,30.058693505120797,69.4250088176208,81.60650924894958,53.47848477284664,112.54515982138636,-17.37807873425882,68.74104192023702,69.02787456244027,32.418606680721865,-143.35781962640337,74.51854317381995,13.155699729919434,10.106918334960938,15.22285270690918,17.416826248168945,62.128414154052734,71.39771270751953,59.474063873291016,58.36150360107422,0.8961837291717529,0.3477204740047455,0.6068312525749207,0.41702526807785034,0.667445182800293,-0.471839964389801,0.3333861231803894,0.09007416665554047
UCG5,Upper Clarks,2016-08-19,40.13672196,-120.508761,8.566544307,,3.049983293,,0.0513224999999999,0.0767875,0.0672999999999999,0.35594,0.23274,0.13946,2016-05-19,LANDSAT_8,8226,1695.2861328125,2959,90,2.804950703778246,0.0,685,80,0,280.60308837890625,304.0816955566406,4.635389874654077,5.288855869242201,0.681977128815802,0.2092817829720731,0.5248682328702732,0.4689571509033404,-0.1515935543844394,-0.5038405311321288,0.5646044400057671,19.27580062762605,27.32049724964986,33.33636726540615,71.9642190502451,82.46026629814426,53.6070775630252,108.93797641132431,-19.21285197861361,66.58807113546271,67.470843833347,33.529487398476405,-144.2207014710597,72.5439948994015,20.907798767089844,14.3746337890625,26.59771156311035,28.52738380432129,47.3232307434082,61.87877655029297,40.971107482910156,42.898284912109375,0.282623291015625,0.4034363329410553,0.13018573820590973,-0.11743003129959106,0.3535648584365845,-0.6549286842346191,0.14851652085781097,-0.10096345841884613
UCSG2,Upper Clarks,2016-08-19,40.13715598,-120.508647,10.06810384,,4.556706875,,0.0606174999999999,0.0867974999999999,0.0860825,0.299125,0.271405,0.1820025,2016-05-19,LANDSAT_8,8226,1696.886474609375,2959,108,4.86323626499748,0.0,685,75,0,280.61590576171875,304.0789489746094,3.4462398110544674,3.4748642290825664,0.5530590655685572,0.0485864021173295,0.3913377314838201,0.3610043407901537,-0.0031440402660234,-0.51537189159763,0.3997023482946091,20.63824777836134,28.07068059217437,32.90988127232143,67.54851220325631,78.06747840467436,53.750820328256296,108.4341318937678,-25.434944489583845,62.58250857553209,62.39238650751276,40.10864905436501,-144.8439244360743,64.80000169636077,9.119120597839355,6.693948745727539,9.278499603271484,9.77079963684082,70.75784301757812,75.73666381835938,70.4696273803711,70.16998291015625,1.303100824356079,0.40944695472717285,0.9291773438453674,0.8308174014091492,0.8144854307174683,-0.21249769628047943,0.5026451349258423,0.27127957344055176
UCSG4,Upper Clarks,2016-08-19,40.13715598,-120.508408,10.42832544,,0.507897559,,0.0538799999999999,0.0817375,0.07478,0.3149924999999999,0.2382675,0.1507075,2016-05-19,LANDSAT_8,8227,1694.7991943359375,2959,129,2.3571650630856844,0.0,683,75,0,280.62554931640625,304.07684326171875,3.853708518122036,4.21225595078898,0.6162889890897895,0.1386780175685933,0.4417059406541393,0.4049560421343657,-0.0818644415767244,-0.4891486070530147,0.4886906441363332,19.385565286239498,26.59144301864496,30.80107785057773,66.22128044642857,72.73827925026262,49.12495193014705,111.9517233662396,-18.93634812904542,64.33301080627486,64.15680595038057,34.39055849011232,-142.19317275412425,71.61787057413912,14.547407150268555,14.574416160583496,18.838224411010742,21.684907913208008,53.351585388183594,57.563819885253906,50.54385757446289,49.82972717285156,0.7220555543899536,0.028440946713089943,0.5321953892707825,0.3561934530735016,0.35641005635261536,-0.575760543346405,0.04165235534310341,-0.1729905903339386
NR2,Van Norden,2017-08-14,39.318036,-120.366214,5.375830352,,4.917037234,,0.031,0.05223,0.0382599999999999,0.323325,0.1882174999999999,0.0911699999999999,2017-08-10,LANDSAT_8,4867,2061.16552734375,4795,5,0.9966788354815612,55.680118560791016,1611,204,0,281.1593322753906,302.6181335449219,6.190407811602528,8.45073183481443,0.7883761771091168,0.2641178396711907,0.5397384096305244,0.4962917181705809,-0.2201221585650888,-0.5655600494910531,0.6801978042193453,11.960756406250002,15.7482025,17.017382499999997,45.31205859375,31.1447065625,17.32679015625,84.25364422953422,25.4059389287672,52.6553687521289,50.71212893239965,-9.729742577558518,-66.8100459855284,72.3705828672745,20.67624282836914,14.113450050354004,23.576595306396484,24.0999755859375,39.61711502075195,65.53807067871094,38.48866653442383,40.8597526550293,0.5020566582679749,0.6171483397483826,0.25020086765289307,-0.005456116981804371,0.7419411540031433,-0.5764510631561279,0.4182365834712982,0.007601521443575621
NR4,Van Norden,2017-08-14,39.31784296,-120.366134,7.903479906,,3.491979737,,0.031,0.05223,0.0382599999999999,0.323325,0.1882174999999999,0.0911699999999999,2017-08-10,LANDSAT_8,4870,2060.72265625,4795,7,0.6386765268010256,55.18682098388672,1611,204,0,281.1565856933594,302.6270751953125,6.190407811602528,8.45073183481443,0.7883761771091168,0.2641178396711907,0.5397384096305244,0.4962917181705809,-0.2201221585650888,-0.5655600494910531,0.6801978042193453,11.960756406250002,15.7482025,17.017382499999997,45.31205859375,31.1447065625,17.32679015625,84.25364422953422,25.4059389287672,52.6553687521289,50.71212893239965,-9.729742577558518,-66.8100459855284,72.3705828672745,20.837560653686523,14.431507110595703,24.002443313598633,24.739215850830078,40.075340270996094,65.14118194580078,38.52935791015625,39.99707794189453,0.48454567790031433,0.5901223421096802,0.23473374545574188,-0.02607998251914978,0.7140740156173706,-0.5965496897697449,0.40037035942077637,-0.01664382964372635
BO11,Bonita,2021-10-01,36.04088827,-118.333106,4.754508945,0.294754973,4.926657334,,0.06796,0.1008775,0.09909,0.369635,0.281965,0.1344825,2021-07-30,LANDSAT_7,10289,2535.856201171875,2541,11,1.1385944996619943,143.4840087890625,266,68,0,264.3511657714844,291.47265625,3.664196674184035,3.7302956907861535,0.5771934503173503,0.1345457335788827,0.4650217432406882,0.4189191979147849,-0.0690649239601783,-0.4730078295904974,0.526478444972999,16.976546339285715,25.93692339285714,33.81765732142857,77.51255071428574,81.58533607142859,49.27505080357143,98.8156916101116,-5.493992489521826,72.64078066013849,69.67051426507538,23.026505487233685,-127.62568749467702,76.79815441631791,18.158845901489258,15.054040908813477,19.714496612548828,20.623661041259766,28.212745666503906,48.41929244995117,27.83202362060547,29.186275482177734,0.6854625344276428,0.7258843183517456,0.4762333929538727,0.4870656728744507,0.751416027545929,-0.3813064992427826,0.453602135181427,0.3301369845867157
BO15,Bonita,2021-10-01,36.03723108,-118.329915,10.19146695,0.821618856,7.445374456,,0.0540725,0.06972,0.0529724999999999,0.255125,0.1896749999999999,0.0864949999999999,2021-07-30,LANDSAT_7,10274,2526.268798828125,2532,13,2.76785283054044,138.8772430419922,263,112,0,263.67755126953125,291.31939697265625,3.659279977051061,4.816178205672757,0.6561315817233182,0.1471447841726618,0.4329057866035359,0.3752378271186336,-0.1205954570576884,-0.4624414502978083,0.5804680477525914,8.71587125,12.37683625,14.1911934375,40.450156250000006,45.663565000000006,27.507329375000005,115.64834351743286,-9.026242306346573,52.68192786451237,53.63396824740016,22.30283253345635,-134.3607134309723,82.36744243518488,8.79289722442627,6.214247226715088,8.951423645019531,8.686110496520996,59.45962142944336,76.15787506103516,61.43816375732422,65.43321228027344,1.321081519126892,-0.07827676832675934,0.765629768371582,0.9631131291389465,1.335232138633728,-0.4470810890197754,0.19314314424991608,0.16567008197307587
BO17,Bonita,2021-10-01,36.03738875,-118.330534,11.14675242,1.000899989,5.21817552,,0.06411,0.0875949999999999,0.0831124999999999,0.3525025,0.274155,0.1424025,2021-07-30,LANDSAT_7,10269,2529.04052734375,2537,12,4.39930997281413,139.83604431152344,264,106,0,263.7767639160156,291.31646728515625,4.024230835093328,4.241269363814109,0.6184130482191844,0.1250244351978553,0.4914611386486325,0.4318923916354483,-0.076685015764718,-0.5157152729785764,0.5269677926873273,14.082328125,21.516059375,27.7449675,66.51899125,78.977385,49.386278125,104.73511844564712,-22.101956223867173,65.2024330700838,66.42963498292676,34.59407902855478,-143.55914008277068,70.23121887851762,7.53161096572876,4.679651260375977,7.340358734130859,6.863814830780029,63.279937744140625,80.31421661376953,65.15005493164062,69.71074676513672,1.429449439048767,0.6243836879730225,0.9622308015823364,1.0429383516311646,1.1888725757598877,-0.5672290921211243,0.16977867484092712,0.17402738332748413
BO3,Bonita,2021-10-01,36.04034033,-118.332705,6.044343057,0.362421793,5.26481843,,0.0342724999999999,0.0685925,0.0618274999999999,0.339275,0.2425574999999999,0.13165,2021-08-07,LANDSAT_8,10285,2535.44140625,2540,13,3.853391888780494,143.18075561523438,266,82,0,264.2617492675781,291.44781494140625,4.946240478186391,5.487444907201491,0.6917122181985903,0.1662291123304388,0.4773056288852935,0.4618467377462609,-0.1020197438535548,-0.559103326369918,0.5713563198374154,14.849158281249997,23.41506109375,30.64930390625,73.45524703125001,78.76585109375,48.0796684375,103.16484052482848,-6.903665207906533,68.1355395289101,69.97816742814253,23.91346575407797,-132.25271637205452,78.20107895902343,8.238795280456543,4.974850177764893,7.730447292327881,7.391336441040039,60.858245849609375,79.29557037353516,63.89053726196289,68.11194610595703,1.2785394191741943,0.7799369692802429,0.9695544838905334,1.0628831386566162,1.1551854610443115,-0.5078422427177429,0.228724405169487,0.18600785732269287
O15,Osa,2021-10-01,36.18121809,-118.308561,10.66634389,0.80492923,1.76076984,,0.0415049999999999,0.077585,0.083415,0.306055,0.2862,0.18302,2021-06-20,LANDSAT_8,9550,2580.759033203125,2690,26,1.3660895694223838,210.235595703125,287,105,0,262.8992614746094,289.9520263671875,3.944770251981697,3.6690643169693695,0.5716486507304799,0.0335244109378561,0.3722435767752377,0.3754595433235522,0.0307526057099035,-0.5734568495127617,0.4126825944930973,12.50381525,19.2738539375,24.881136250000004,58.63767190624999,71.2142005,47.304642093750005,95.51680272704044,-24.01687525555236,56.6780356324899,58.99198246806488,36.47540263387911,-135.49826314180615,58.31216418167341,18.158845901489258,15.054040908813477,19.714496612548828,20.623661041259766,28.212745666503906,48.41929244995117,27.83202362060547,29.186275482177734,0.6854625344276428,0.7258843183517456,0.4762333929538727,0.4870656728744507,0.751416027545929,-0.3813064992427826,0.453602135181427,0.3301369845867157
O20,Osa,2021-10-01,36.18123009,-118.310256,8.934804662,0.661939234,3.235851859,,0.0600125,0.0876775,0.102005,0.2923325,0.3260475,0.2249025,2021-06-28,LANDSAT_7,9569,2578.010009765625,2694,26,1.3556910119831562,209.77317810058597,287,107,0,263.166748046875,290.208251953125,3.334179236406147,2.8658644184108617,0.4826512822138396,-0.054521491639445,0.3271876329598638,0.3192209316952492,0.0970114589039559,-0.5761556589522024,0.3038555579640526,12.731345,19.18189453125,25.18926953125,54.11965109375,71.91748265625,52.613295625,81.7197559622295,-31.52938465978077,48.629805295527255,50.79128487089866,41.52611416404065,-128.41984194159488,40.134957827392185,17.709228515625,14.616721153259277,19.192737579345703,20.04251480102539,29.690555572509766,49.764015197753906,29.406330108642578,30.89861488342285,0.7183173298835754,0.694909393787384,0.4903680384159088,0.5086166262626648,0.7768250703811646,-0.38436734676361084,0.44148775935173035,0.32668036222457886
O4,Osa,2021-10-01,36.18078373,-118.308996,13.35271838,0.986994983,4.186201143,,0.0474725,0.08171,0.0920774999999999,0.2956875,0.3115549999999999,0.20117,2021-06-20,LANDSAT_8,9558,2580.769775390625,2692,24,2.2103476333321304,209.4949951171875,287,129,0,262.9969787597656,290.0569152832031,3.618743115897687,3.211289402948604,0.5250860701713668,-0.0261304174197293,0.3411447054378577,0.3440268539534674,0.0809763086801219,-0.5844532312817057,0.3570939612732255,13.227966874999998,19.422677031250004,25.273071718750003,55.9097303125,72.287750625,47.58646515625,85.09351154292146,-28.475363355365992,51.3418342243334,53.346560548051066,39.07500797948436,-128.07761159969456,49.47422310577675,18.158845901489258,15.054040908813477,19.714496612548828,20.623661041259766,28.212745666503906,48.41929244995117,27.83202362060547,29.186275482177734,0.6854625344276428,0.7258843183517456,0.4762333929538727,0.4870656728744507,0.751416027545929,-0.3813064992427826,0.453602135181427,0.3301369845867157
O7,Osa,2021-10-01,36.1814894,-118.307975,16.763582,1.256696731,1.393456926,,0.052615,0.086,0.102665,0.2794625,0.336965,0.2416225,2021-06-20,LANDSAT_8,9543,2583.57861328125,2689,25,2.878389275647945,211.0615692138672,287,106,0,262.8548583984375,289.9150390625,3.249563953488371,2.722081527297521,0.4626662566813432,-0.0932834761589968,0.2944975813544415,0.3006325616194938,0.1393695150040656,-0.5933469672431524,0.2609166266608432,13.629119812499995,19.797853125,26.50129746875,53.61367259375,78.12213081249999,56.77603853125,78.14803700928961,-42.51189724752064,47.387194386521166,48.048750909443626,50.002865895682895,-135.42812442721174,33.416910308442795,9.612274169921875,6.775972843170166,9.839310646057129,9.619363784790039,56.35315704345703,73.89468383789062,57.67283248901367,61.59272384643555,1.3077898025512695,0.3987666964530945,0.8078394532203674,0.9118595123291016,1.1609899997711182,-0.49186012148857117,0.22521452605724335,0.23467478156089783
P18,Partnership,2021-10-01,36.15656984,-118.27711,10.64378909,0.876139146,2.763592398,,0.0499199999999999,0.084405,0.101785,0.29632,0.335315,0.2207775,2021-07-06,LANDSAT_8,9388,2654.1591796875,2598,4,1.6273540109937266,193.16583251953125,277,105,0,261.7610168457031,289.9991455078125,3.510692494520467,2.911234464803261,0.4886524911769508,-0.0617366042097096,0.3173221847412617,0.3249091141904343,0.1159905022084918,-0.5978032974363862,0.3156279435077388,13.613782703125,19.57056853125,24.44834253125,55.00189303125,66.884417703125,44.9753583125,98.09612593608344,-22.78531215799,56.48161951041274,56.71020634427262,36.9183293656467,-135.25986196757975,59.40758328486496,14.286724090576172,11.004234313964844,14.900254249572754,15.345348358154297,40.977508544921875,60.78058624267578,42.14329528808594,44.67338562011719,0.8832175731658936,0.8460184931755066,0.6977879405021667,0.7317721843719482,0.8909940123558044,-0.42877185344696045,0.37295001745224,0.26780474185943604
P4,Partnership,2021-10-01,36.15781701,-118.274205,6.797659662,0.521421205,1.53921602,,0.0602874999999999,0.0899599999999999,0.1142975,0.2684625,0.3938075,0.26442,2021-07-06,LANDSAT_8,9358,2657.00732421875,2595,3,0.2379614022835408,195.5914764404297,276,117,0,261.7035217285156,289.9540405273437,2.984242996887506,2.3488046545200025,0.4027719719928937,-0.1892657073399067,0.256583945882116,0.261959649281798,0.2143202824862133,-0.6280858056814483,0.1963199000743961,13.85041796875,19.64271375,25.84527515625,52.09240265625,82.67131640625001,57.29391421875,79.7744242666602,-52.93574405706358,45.27338807031609,47.34154854064265,57.91533158374556,-143.2873288579168,30.35309461268421,9.124530792236328,6.430161476135254,9.37851619720459,9.024657249450684,57.83833694458008,75.053466796875,59.04294967651367,63.08761215209961,1.3893758058547974,-0.5793027877807617,0.6075778007507324,0.8674607276916504,1.3965030908584595,-0.4276227653026581,0.21570689976215363,0.3258975148200989
P5,Partnership,2021-10-01,36.15807465,-118.274111,8.572298569,0.65879884,1.101938741,,0.04222,0.0706,0.0833324999999999,0.2339224999999999,0.2970625,0.20612,2021-06-20,LANDSAT_8,9352,2657.1279296875,2594,3,0.8184650308228608,196.13253784179688,276,116,0,261.692138671875,289.9464111328125,3.3133498583569403,2.8070980709807105,0.4746654899055965,-0.118911080350669,0.2656343985874227,0.2763947605092658,0.158791386630619,-0.6159521300105396,0.2600816361709376,12.674245624999998,18.148216875,22.980228125,49.103110625,69.30049250000002,47.851558125,89.28876336183319,-40.75668727913653,47.048639287238885,49.25010874826847,48.988192332696784,-140.11430531021966,42.94437034564156,18.158845901489258,15.054040908813477,19.714496612548828,20.623661041259766,28.212745666503906,48.41929244995117,27.83202362060547,29.186275482177734,0.6854625344276428,0.7258843183517456,0.4762333929538727,0.4870656728744507,0.751416027545929,-0.3813064992427826,0.453602135181427,0.3301369845867157
P7,Partnership,2021-10-01,36.15752373,-118.273888,8.789826592,0.753494566,1.440099836,,0.045355,0.0740374999999999,0.0881724999999999,0.237085,0.31216,0.2054875,2021-07-06,LANDSAT_8,9353,2657.265625,2593,3,4.981676824852951,194.70236206054688,276,112,0,261.70184326171875,289.95623779296875,3.202228600371434,2.6888769174062213,0.4578295658055541,-0.1366876348441953,0.2610745762058126,0.2706655195499586,0.17266732330315,-0.6165821891648704,0.2581588484915865,11.5076703125,16.696937499999997,21.088213125000003,46.03791125,59.39812625,41.007903437500005,93.72977097147812,-28.98575805357758,46.14382603172398,48.59214597226368,41.46121771826066,-136.2509922299826,52.69001742484582,11.538372993469238,13.236313819885254,14.884361267089844,15.342090606689453,54.415340423583984,60.70988082885742,56.27883529663086,57.19048309326172,1.0134462118148804,0.4301984906196594,0.9755428433418274,1.0369569063186646,0.7084972262382507,-0.6392014026641846,0.05837724357843399,-1.3739434480667114
SA1A,Sardine,2021-10-07,39.51372401,-120.113295,10.97453787,0.889708602,2.594511851,,0.0564374999999999,0.0748074999999999,0.08028,0.1980625,0.2378825,0.1650625,2021-06-10,LANDSAT_7,8551,1841.1846923828125,2510,226,0.2860486733210603,11.258760452270508,359,137,0,266.29150390625,297.7586669921875,2.6476289142131484,2.4671462381664173,0.4231567223833945,-0.0913417977038387,0.2343536261066546,0.2269871553975274,0.1111693187523192,-0.5215229140682467,0.2549628255379114,12.9937975,16.838161718749994,19.73216375,37.14141859375,53.415635,38.1246690625,61.593956799535306,-36.52496017378715,33.623035343029144,33.3148404137055,38.01961114061022,-104.69421836129123,27.879192584088575,38.2967414855957,7.771929740905762,43.8740119934082,35.27014923095703,28.41452980041504,77.94029235839844,17.864665985107422,30.683048248291016,-0.562213659286499,0.9924605488777161,-0.7031617164611816,-0.5922338366508484,0.9594358801841736,-1.1605976819992065,0.5912513732910156,-0.26694533228874207
SA1B,Sardine,2021-10-07,39.51379098,-120.113413,9.567847684,0.719846344,1.824903841,,0.0564374999999999,0.0748074999999999,0.08028,0.1980625,0.2378825,0.1650625,2021-06-10,LANDSAT_7,8551,1841.1846923828125,2510,226,0.2860486733210603,11.258760452270508,359,137,0,266.29150390625,297.7586669921875,2.6476289142131484,2.4671462381664173,0.4231567223833945,-0.0913417977038387,0.2343536261066546,0.2269871553975274,0.1111693187523192,-0.5215229140682467,0.2549628255379114,12.9937975,16.838161718749994,19.73216375,37.14141859375,53.415635,38.1246690625,61.593956799535306,-36.52496017378715,33.623035343029144,33.3148404137055,38.01961114061022,-104.69421836129123,27.879192584088575,38.2967414855957,7.771929740905762,43.8740119934082,35.27014923095703,28.41452980041504,77.94029235839844,17.864665985107422,30.683048248291016,-0.562213659286499,0.9924605488777161,-0.7031617164611816,-0.5922338366508484,0.9594358801841736,-1.1605976819992065,0.5912513732910156,-0.26694533228874207
SA2A,Sardine,2021-10-07,39.51312496,-120.117378,8.138675402,0.595383932,1.154412015,,0.05212,0.0702424999999999,0.0766775,0.19116,0.27091,0.198255,2021-05-17,LANDSAT_8,8547,1841.821533203125,2509,186,0.2378800827174192,5.999093055725098,361,133,0,266.2865905761719,297.7738342285156,2.7214293340926083,2.4930390270939973,0.4274326783964157,-0.1725928971800809,0.2270892428540257,0.2236459537337001,0.1765328098093058,-0.5882046885190642,0.1897989491229619,16.927378937500002,20.929581125,24.39639475,41.726835625,60.78441674999999,45.313101,61.11770377124376,-44.74481436299954,33.2809749795027,33.1014110503377,45.42731862449632,-112.55876305939742,20.401053448588897,38.18621826171875,7.771929740905762,43.896278381347656,35.24756622314453,28.857074737548828,78.458984375,18.122440338134766,30.9970645904541,-0.5667798519134521,0.9963243007659912,-0.7053486108779907,-0.5892123579978943,0.9548925161361694,-1.1656731367111206,0.5923020839691162,-0.2692634165287018
SA2B,Sardine,2021-10-07,39.51300702,-120.1174,10.61477938,0.7874172,0.606357826,,0.05212,0.0702424999999999,0.0766775,0.19116,0.27091,0.198255,2021-05-17,LANDSAT_8,8547,1841.6903076171875,2511,167,0.2036038138880236,5.927770137786865,361,133,0,266.2891540527344,297.77911376953125,2.7214293340926083,2.4930390270939973,0.4274326783964157,-0.1725928971800809,0.2270892428540257,0.2236459537337001,0.1765328098093058,-0.5882046885190642,0.1897989491229619,16.927378937500002,20.929581125,24.39639475,41.726835625,60.78441674999999,45.313101,61.11770377124376,-44.74481436299954,33.2809749795027,33.1014110503377,45.42731862449632,-112.55876305939742,20.401053448588897,38.18621826171875,7.771929740905762,43.896278381347656,35.24756622314453,28.857074737548828,78.458984375,18.122440338134766,30.9970645904541,-0.5667798519134521,0.9963243007659912,-0.7053486108779907,-0.5892123579978943,0.9548925161361694,-1.1656731367111206,0.5923020839691162,-0.2692634165287018
SA3A,Sardine,2021-10-07,39.51268499,-120.11738,8.475493443,0.67340055,1.206885287,,0.0509649999999999,0.07082,0.0732399999999999,0.2235825,0.2356275,0.1487824999999999,2021-06-10,LANDSAT_7,8547,1841.6656494140625,2511,157,0.1628144267940303,5.805683612823486,361,133,0,266.2904968261719,297.7822570800781,3.157053092346795,3.0527375750955774,0.506506413765803,-0.0262298294897758,0.2934577231931981,0.2830162928381164,0.0588260500672762,-0.5378001125804583,0.3547942018025749,15.126729583333333,19.55247875,22.90039520833333,42.62567541666667,61.40091770833334,43.14789010416666,66.30511513754887,-40.18181608042697,37.343661024288906,37.04053277671639,41.9226667805709,-113.14426651038372,29.69251512278988,38.18621826171875,7.771929740905762,43.896278381347656,35.24756622314453,28.857074737548828,78.458984375,18.122440338134766,30.9970645904541,-0.5667798519134521,0.9963243007659912,-0.7053486108779907,-0.5892123579978943,0.9548925161361694,-1.1656731367111206,0.5923020839691162,-0.2692634165287018
SA3B,Sardine,2021-10-07,39.51255499,-120.117293,4.140790012,0.355037144,0.851233101,,0.0504974999999999,0.0737074999999999,0.0750549999999999,0.2365074999999999,0.2425025,0.1587925,2021-06-02,LANDSAT_8,8547,1841.6488037109373,2511,149,0.1817181541330548,5.862741947174072,361,133,0,266.29168701171875,297.7843933105469,3.208730454838382,3.151122510159217,0.5182026078234705,-0.012515396338281,0.3085615178430651,0.2984104736234116,0.0505365450222268,-0.5338066474811044,0.3576506786603024,14.65429025,19.16366875,22.61474825,42.88231424999999,60.86535900000001,41.937219,66.74756100411676,-37.63805127469524,38.06198075744959,37.75793954604295,40.00455830996664,-111.71634357870391,32.38450307859307,38.206241607666016,7.771929740905762,43.892303466796875,35.25177764892578,28.775936126708984,78.36405181884766,18.07356071472168,30.93967628479004,-0.5654802918434143,0.99500572681427,-0.7048805356025696,-0.5897517800331116,0.9557298421859741,-1.1647286415100098,0.5921403169631958,-0.26880791783332825
SA4B,Sardine,2021-10-07,39.51315698,-120.119772,9.77394929,0.705290289,1.294340744,,0.0605074999999999,0.0832775,0.09304,0.2302374999999999,0.295165,0.19787,2021-05-25,LANDSAT_7,8543,1842.61328125,2509,178,0.600428430902361,4.778780937194824,362,130,0,266.2815856933594,297.7782592773437,2.764702350574885,2.4746076956147887,0.4243954497297212,-0.123576686445154,0.2569874416640052,0.2499719110506481,0.1435451800574417,-0.5598935109032416,0.2465393458142021,16.565296614583332,21.497803750000003,25.81537135416667,44.47632307291666,67.72594541666666,48.44938442708333,55.956053941114206,-43.56215546993589,34.0068662950974,33.5318398814152,44.58288388616588,-107.98804878883438,21.22624397356046,38.18621826171875,7.771929740905762,43.896278381347656,35.24756622314453,28.857074737548828,78.458984375,18.122440338134766,30.9970645904541,-0.5667798519134521,0.9963243007659912,-0.7053486108779907,-0.5892123579978943,0.9548925161361694,-1.1656731367111206,0.5923020839691162,-0.2692634165287018
SA4C,Sardine,2021-10-07,39.51286001,-120.119931,10.17464436,0.733930578,3.486557498,,0.0519824999999999,0.06983,0.07038,0.24869,0.23054,0.146005,2021-05-25,LANDSAT_7,8544,1842.0521240234373,2510,160,0.3736765578580978,4.785481452941895,362,137,0,266.28436279296875,297.7834777832031,3.561363310897895,3.533532253481103,0.5588428871407528,0.0378732550132504,0.3479623487995191,0.3265471815595737,0.0004114080544554,-0.5350401171888005,0.4116278079722999,16.431430729166667,21.0623459375,25.1030103125,45.84681604166667,63.853726666666674,45.68263645833333,64.20315831612434,-36.32577612235988,38.14802661163215,37.72304732067737,39.347540070034256,-109.51035459979497,29.35031370639796,38.18621826171875,7.771929740905762,43.896278381347656,35.24756622314453,28.857074737548828,78.458984375,18.122440338134766,30.9970645904541,-0.5667798519134521,0.9963243007659912,-0.7053486108779907,-0.5892123579978943,0.9548925161361694,-1.1656731367111206,0.5923020839691162,-0.2692634165287018
SA5A,Sardine,2021-10-07,39.51250101,-120.121565,6.596294559,0.516082426,1.148581651,,0.0563825,0.0762649999999999,0.0837999999999999,0.18995,0.2525125,0.1936075,2021-05-17,LANDSAT_8,8543,1842.6597900390625,2511,140,0.4945412296271116,4.671975135803223,362,121,0,266.2830810546875,297.7911071777344,2.4906575755589078,2.2667064439140816,0.3877625570776256,-0.1413961635166822,0.2089762330139137,0.20578352180937,0.1544336602905714,-0.5360692261483831,0.1795744527584934,13.258612499999998,16.86213171875,19.78368875,32.52660953125,48.15391421875,38.82141625,43.98504769855463,-35.49266239606435,24.319503007628786,24.121770642784327,36.00044775484999,-86.43642776183333,11.251692294297474,38.18621826171875,7.771929740905762,43.896278381347656,35.24756622314453,28.857074737548828,78.458984375,18.122440338134766,30.9970645904541,-0.5667798519134521,0.9963243007659912,-0.7053486108779907,-0.5892123579978943,0.9548925161361694,-1.1656731367111206,0.5923020839691162,-0.2692634165287018
SA5B,Sardine,2021-10-07,39.51236103,-120.121547,4.554798479,0.374338681,0.489750552,,0.0593524999999999,0.0770624999999999,0.0882824999999999,0.1761174999999999,0.2621925,0.2071375,2021-05-17,LANDSAT_8,8543,1842.6597900390625,2512,140,0.4945412296271116,4.671975135803223,362,119,0,266.2867126464844,297.7957458496094,2.285385239253853,1.9949310452241384,0.3322049924357035,-0.1963792749423924,0.1741833451491519,0.1723606750392464,0.1962726877095973,-0.5456957156121502,0.1122173237317024,13.359606875,16.905620156250002,19.80208,31.92771859375,47.92904734375,39.00049,42.77806537535812,-37.034478721786606,23.294527391186072,23.14612953769428,37.16093882134855,-86.7305149532558,9.342773386046296,38.18621826171875,7.771929740905762,43.896278381347656,35.24756622314453,28.857074737548828,78.458984375,18.122440338134766,30.9970645904541,-0.5667798519134521,0.9963243007659912,-0.7053486108779907,-0.5892123579978943,0.9548925161361694,-1.1656731367111206,0.5923020839691162,-0.2692634165287018
